"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","note","acceptedusagekey"
"12","Hippasteria spinosa",2271361,"Hippasteria spinosa Verrill, 1909","species","SYNONYM","EXACT","Hippasteria spinosa",98,"Animalia","Echinodermata","Valvatida","Goniasteridae","Hippasteria","Hippasteria phrygiana",1,50,214,810,9480,2271394,2271367,TRUE,"Asteroidea",NA,2271367
"38","Cucumaria curata",5188250,"Cucumaria curata Cowles, 1907","species","SYNONYM","EXACT","Cucumaria curata",98,"Animalia","Echinodermata","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus curatus",1,50,222,1482,6184,2279299,5966476,TRUE,"Holothuroidea",NA,5966476
"40","Pseudocnus lubrica",7349891,"Pseudocnus lubricus (Clark, 1901)","species","ACCEPTED","FUZZY","Pseudocnus lubricus",96,"Animalia","Echinodermata","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus lubricus",1,50,222,1482,6184,2279299,7349891,FALSE,"Holothuroidea",NA,NA
"65","Oreaster occidentalis",2272866,"Oreaster occidentalis Verrill, 1867","species","SYNONYM","EXACT","Oreaster occidentalis",98,"Animalia","Echinodermata","Valvatida","Oreasteridae","Pentaceraster","Pentaceraster cumingi",1,50,214,810,2070,2271946,2272865,TRUE,"Asteroidea",NA,2272865
"74","Cucumaria lubrica",5188254,"Cucumaria lubrica Clark, 1901","species","SYNONYM","EXACT","Cucumaria lubrica",98,"Animalia","Echinodermata","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus lubricus",1,50,222,1482,6184,2279299,7349891,TRUE,"Holothuroidea",NA,7349891
"76","Pseudocnus astigmatus",5842657,"Pseudocnus astigmatus (Wells, 1924)","species","SYNONYM","EXACT","Pseudocnus astigmatus",98,"Animalia","Echinodermata","Dendrochirotida","Cucumariidae","Pseudocnus","Pseudocnus lubricus",1,50,222,1482,6184,2279299,7349891,TRUE,"Holothuroidea",NA,7349891
"85","Asthenosoma owstoni",5842781,"Asthenosoma owstoni (Mortensen, 1904)","species","SYNONYM","EXACT","Asthenosoma owstoni",98,"Animalia","Echinodermata","Echinothurioida","Echinothuriidae","Araeosoma","Araeosoma owstoni",1,50,221,815,5598,2279011,4876800,TRUE,"Echinoidea",NA,4876800
"96","Ophiomusium anisacanthum",2275675,"Ophiomusium anisacanthum H.L.Clark, 1928","species","SYNONYM","EXACT","Ophiomusium anisacanthum",98,"Animalia","Echinodermata","Ophiurida","Ophiomusaidae","Ophiomusa","Ophiomusa anisacantha",1,50,350,1429,9688641,2275727,9741000,TRUE,"Ophiuroidea",NA,9741000
"104","Ophiura irrorata",10669111,"Ophiura irrorata (Lyman, 1878)","species","SYNONYM","EXACT","Ophiura irrorata",98,"Animalia","Echinodermata","Ophiurida","Ophiopyrgidae","Ophiuroglypha","Ophiuroglypha irrorata",1,50,350,1429,9774488,2277368,4340516,TRUE,"Ophiuroidea",NA,10886660
"116","Ophiuroglypha carinifera",2277376,"Ophiuroglypha carinifera Koehler, 1901","species","SYNONYM","EXACT","Ophiuroglypha carinifera",98,"Animalia","Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiura carinifera",1,50,350,1429,3218,2277142,2277378,TRUE,"Ophiuroidea",NA,2277378
"129","Mesocestoides corti",9198229,"Mesocestoides Vaillant, 1863","genus","ACCEPTED","HIGHERRANK","Mesocestoides",94,"Animalia","Platyhelminthes","Cyclophyllidea","Mesocestoididae","Mesocestoides",NA,1,108,144,780,4282351,9198229,NA,FALSE,"Cestoda",NA,NA
"130","Gnathostoma binucleatum",8234173,"Gnathostoma Owen, 1836","genus","ACCEPTED","HIGHERRANK","Gnathostoma",94,"Animalia","Nematoda","Spirurida","Gnathostomatidae","Gnathostoma",NA,1,5967481,250,973,6472,8234173,NA,FALSE,"Secernentea",NA,NA
"138","Bursaphelenchus xylophilus",5777790,"Bursaphelenchus xylophilus (Steiner & Buhrer, 1934)","species","SYNONYM","EXACT","Bursaphelenchus xylophilus",98,"Animalia","Nematoda","Aphelenchida","Aphelenchidae","Bursaphelenchus","Bursaphelenchus mucronatus",1,5967481,250,443,6492,6756641,5889643,TRUE,"Secernentea",NA,5889643
"144","Cercopithifilaria bulboidea",9067235,"Cercopithifilaria Eberhard, 1980","genus","ACCEPTED","HIGHERRANK","Cercopithifilaria",94,"Animalia","Nematoda","Spirurida","Onchocercidae","Cercopithifilaria",NA,1,5967481,250,973,2715,9067235,NA,FALSE,"Secernentea",NA,NA
"163","Trypanoxyuris microon",6756613,"Trypanoxyuris Vevers, 1923","genus","ACCEPTED","HIGHERRANK","Trypanoxyuris",94,"Animalia","Nematoda","Ascaridida","Oxyuridae","Trypanoxyuris",NA,1,5967481,250,442,6488,6756613,NA,FALSE,"Secernentea",NA,NA
"165","Lemuricola bauchoti",4557671,"Lemuricola Chabaud & Petter, 1959","genus","ACCEPTED","HIGHERRANK","Lemuricola",94,"Animalia","Nematoda","Ascaridida","Oxyuridae","Lemuricola",NA,1,5967481,250,442,6488,4557671,NA,FALSE,"Secernentea",NA,NA
"169","Cooperia oncophora",4630675,"Cooperia oncophora (Railliet, 1898)","species","SYNONYM","EXACT","Cooperia oncophora",98,"Animalia","Nematoda","Strongylida","Trichostrongylidae","Cooperia","Cooperia onchophora",1,5967481,250,439,5969,3249014,7866077,TRUE,"Secernentea",NA,7866077
"170","Cooperia oncophora",7866077,"Cooperia onchophora (Railliet, 1898)","species","ACCEPTED","FUZZY","Cooperia onchophora",92,"Animalia","Nematoda","Strongylida","Trichostrongylidae","Cooperia","Cooperia onchophora",1,5967481,250,439,5969,3249014,7866077,FALSE,"Secernentea","Similarity: name=95; authorship=0; classification=-2; rank=5; status=1",NA
"174","Enterobius anthropopitheci",10686933,"Enterobius Baird, 1853","genus","ACCEPTED","HIGHERRANK","Enterobius",92,"Animalia","Nematoda","Ascaridida","Oxyuridae","Enterobius",NA,1,5967481,250,442,6488,10686933,NA,FALSE,"Secernentea",NA,NA
"175","Diphyllobothrium nihonkaiense",5891786,"Diphyllobothrium nihonkaiense Yamane, Kamo, Bylund & Wikgren, 1986","species","SYNONYM","EXACT","Diphyllobothrium nihonkaiense",98,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Dibothriocephalus","Dibothriocephalus nihonkaiensis",1,108,144,7885371,6460,4345067,9419736,TRUE,"Cestoda",NA,9419736
"176","Paragonimus vietnamensis",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"184","Paragonimus westermani",2504051,"Paragonimus westermanni","species","ACCEPTED","FUZZY","Paragonimus westermanni",96,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus","Paragonimus westermanni",1,108,345,434,6411,2504049,2504051,FALSE,"Trematoda",NA,NA
"185","Paragonimus harinasutai",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"186","Paragonimus bangkokensis",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"187","Paragonimus siamensis",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"188","Diplogonoporus balaenopterae",4345051,"Diplogonoporus balaenopterae (Lönnberg, 1892)","species","SYNONYM","EXACT","Diplogonoporus balaenopterae",98,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Diphyllobothrium","Diphyllobothrium balaenopterae",1,108,144,7885371,6460,2505905,9430465,TRUE,"Cestoda",NA,9430465
"190","Diplogonoporus grandis",4345050,"Diplogonoporus grandis (Blanchard, 1894)","species","SYNONYM","EXACT","Diplogonoporus grandis",98,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Diphyllobothrium","Diphyllobothrium balaenopterae",1,108,144,7885371,6460,2505905,9430465,TRUE,"Cestoda",NA,9430465
"191","Paragonimus proliferus",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"199","Diphyllobothrium dendriticum",4345029,"Diphyllobothrium dendriticum (Nitzsch, 1824)","species","SYNONYM","EXACT","Diphyllobothrium dendriticum",98,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Dibothriocephalus","Dibothriocephalus dendriticus",1,108,144,7885371,6460,4345067,9447846,TRUE,"Cestoda",NA,9447846
"219","Strongyloides planiceps",2283789,"Strongyloides Grassi, 1879","genus","ACCEPTED","HIGHERRANK","Strongyloides",94,"Animalia","Nematoda","Rhabditida","Strongyloididae","Strongyloides",NA,1,5967481,250,440,2722,2283789,NA,FALSE,"Secernentea",NA,NA
"246","Diphyllobothrium ursi",6482487,"Diphyllobothrium ursi Rausch, 1954","species","SYNONYM","EXACT","Diphyllobothrium ursi",98,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Dibothriocephalus","Dibothriocephalus ursi",1,108,144,7885371,6460,4345067,9374999,TRUE,"Cestoda",NA,9374999
"250","Enterobius macaci",10686933,"Enterobius Baird, 1853","genus","ACCEPTED","HIGHERRANK","Enterobius",92,"Animalia","Nematoda","Ascaridida","Oxyuridae","Enterobius",NA,1,5967481,250,442,6488,10686933,NA,FALSE,"Secernentea",NA,NA
"251","Paragonimus paishuihoensis",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"268","Paragonimus skrjabini",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"280","Didymocystis wedli",5722011,"Didymocystis wedli Ariola, 1902","species","SYNONYM","EXACT","Didymocystis wedli",98,"Animalia","Platyhelminthes","Plagiorchiida","Didymozoidae","Didymosulcus","Didymosulcus wedli",1,108,345,434,2537,4345566,4345567,TRUE,"Trematoda",NA,4345567
"298","Hydatigera krepkogorski",8816148,"Hydatigera krepkogorski Schulz & Landa, 1934","species","SYNONYM","EXACT","Hydatigera krepkogorski",98,"Animalia","Platyhelminthes","Cyclophyllidea","Taeniidae","Taenia","Taenia krepkogorski",1,108,144,780,5959,9721939,9212649,TRUE,"Cestoda",NA,9212649
"317","Asteroschema ferox",2278667,"Asteroschema ferox Koehler, 1904","species","SYNONYM","EXACT","Asteroschema ferox",98,"Animalia","Echinodermata","Euryalida","Euryalidae","Asteroschema","Asteroschema tumidum",1,50,350,702,9197,2278636,2278665,TRUE,"Ophiuroidea",NA,2278665
"337","Astrobolia",4581967,"Astrobolia Zittel, 1878","genus","DOUBTFUL","EXACT","Astrobolia",92,"Animalia","Porifera","Tetractinellida","Azoricidae","Astrobolia",NA,1,105,199,7544483,9659,4581967,NA,FALSE,"Demospongiae",NA,NA
"431","Isoparorchis eurytremum",9460262,"Isoparorchis eurytremus (Kobayashi, 1915) Travassos, 1922","species","ACCEPTED","FUZZY","Isoparorchis eurytremus",96,"Animalia","Platyhelminthes","Plagiorchiida","Isoparorchiidae","Isoparorchis","Isoparorchis eurytremus",1,108,345,434,3159,2503524,9460262,FALSE,"Trematoda",NA,NA
"439","Diphyllobothrium ditremum",4345038,"Diphyllobothrium ditremum (Creplin, 1825)","species","SYNONYM","EXACT","Diphyllobothrium ditremum",98,"Animalia","Platyhelminthes","Diphyllobothriidea","Diphyllobothriidae","Dibothriocephalus","Dibothriocephalus ditremus",1,108,144,7885371,6460,4345067,9276387,TRUE,"Cestoda",NA,9276387
"442","Paragonimus sadoensis",2504049,"Paragonimus Braun, 1899","genus","ACCEPTED","HIGHERRANK","Paragonimus",94,"Animalia","Platyhelminthes","Plagiorchiida","Paragonimidae","Paragonimus",NA,1,108,345,434,6411,2504049,NA,FALSE,"Trematoda",NA,NA
"446","Echinostoma paraensei",2505714,"Echinostoma Rudolphi, 1809","genus","ACCEPTED","HIGHERRANK","Echinostoma",94,"Animalia","Platyhelminthes","Plagiorchiida","Echinostomatidae","Echinostoma",NA,1,108,345,434,2528,2505714,NA,FALSE,"Trematoda",NA,NA
"467","Echinostoma caproni",2505714,"Echinostoma Rudolphi, 1809","genus","ACCEPTED","HIGHERRANK","Echinostoma",94,"Animalia","Platyhelminthes","Plagiorchiida","Echinostomatidae","Echinostoma",NA,1,108,345,434,2528,2505714,NA,FALSE,"Trematoda",NA,NA
"478","Neodiplostomum seoulense",3268160,"Neodiplostomum Railliet, 1919","genus","ACCEPTED","HIGHERRANK","Neodiplostomum",94,"Animalia","Platyhelminthes","Diplostomida","Diplostomidae","Neodiplostomum",NA,1,108,345,7393567,4859572,3268160,NA,FALSE,"Trematoda",NA,NA
"483","Sparganum (genus in Opisthokonta)",3268506,"Sparganum Diesing, 1854","genus","DOUBTFUL","EXACT","Sparganum",93,"Animalia","Platyhelminthes","Diphyllobothriidea",NA,"Sparganum",NA,1,108,144,7885371,NA,3268506,NA,FALSE,"Cestoda","Similarity: name=100; authorship=0; classification=-2; rank=0; status=-5",NA
"484","Sparganum (genus in Opisthokonta)",3230145,"Sparganum Unger, 1856","genus","DOUBTFUL","EXACT","Sparganum",93,"Plantae",NA,NA,NA,"Sparganum",NA,6,NA,NA,NA,NA,3230145,NA,FALSE,NA,"Similarity: name=100; authorship=0; classification=-2; rank=0; status=-5",NA
"608","Cylicostephanus goldi",2283530,"Cylicostephanus goldi (Boulenger, 1917)","species","SYNONYM","EXACT","Cylicostephanus goldi",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cylicostephanus","Cycliostephanus goldi",1,5967481,250,439,2251,2283528,7466341,TRUE,"Secernentea",NA,7466341
"611","Cylicocyclus insigne",2283539,"Cylicocyclus insigne (Boulenger, 1917)","species","SYNONYM","EXACT","Cylicocyclus insigne",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cylicocyclus","Cycliocyclus insigne",1,5967481,250,439,2251,2283538,7372695,TRUE,"Secernentea",NA,7372695
"613","Cylicostephanus longibursatus",2283529,"Cylicostephanus longibursatus (Yorke & Macfie, 1918)","species","SYNONYM","EXACT","Cylicostephanus longibursatus",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cylicostephanus","Cycliostephanus longibursatus",1,5967481,250,439,2251,2283528,8292119,TRUE,"Secernentea",NA,8292119
"615","Cylicostephanus minutus",2283531,"Cylicostephanus minutus (Yorke & Macfie, 1918)","species","SYNONYM","EXACT","Cylicostephanus minutus",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cylicostephanus","Cycliostephanus minutus",1,5967481,250,439,2251,2283528,7723717,TRUE,"Secernentea",NA,7723717
"617","Cylicocyclus nassatus",2283541,"Cylicocyclus nassatus (Looss, 1900)","species","SYNONYM","EXACT","Cylicocyclus nassatus",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cylicocyclus","Cycliocyclus nassatus",1,5967481,250,439,2251,2283538,7678439,TRUE,"Secernentea",NA,7678439
"621","Cyathostomum pateratum",4558841,"Cyathostomum pateratum (Yorke & Macfie, 1919)","species","SYNONYM","EXACT","Cyathostomum pateratum",98,"Animalia","Nematoda","Strongylida","Strongylidae","Cyathostomum","Cyathostomum paternatum",1,5967481,250,439,2251,2283520,8138870,TRUE,"Secernentea",NA,8138870
"622","Cyathostomum pateratum",8138870,"Cyathostomum paternatum (Yorke & Macfie, 1919)","species","ACCEPTED","FUZZY","Cyathostomum paternatum",92,"Animalia","Nematoda","Strongylida","Strongylidae","Cyathostomum","Cyathostomum paternatum",1,5967481,250,439,2251,2283520,8138870,FALSE,"Secernentea","Similarity: name=95; authorship=0; classification=-2; rank=5; status=1",NA
"681","Parasitylenchus nearcticus",6756646,"Parasitylenchus Micoletzky, 1932","genus","ACCEPTED","HIGHERRANK","Parasitylenchus",94,"Animalia","Nematoda","Tylenchida","Neotylenchidae","Parasitylenchus",NA,1,5967481,250,972,2283985,6756646,NA,FALSE,"Secernentea",NA,NA
"684","Howardula neocosmis",2284201,"Howardula Cobb, 1921","genus","ACCEPTED","HIGHERRANK","Howardula",94,"Animalia","Nematoda","Tylenchida","Allantonematidae","Howardula",NA,1,5967481,250,972,2554,2284201,NA,FALSE,"Secernentea",NA,NA
"685","Howardula dominicki",2284201,"Howardula Cobb, 1921","genus","ACCEPTED","HIGHERRANK","Howardula",94,"Animalia","Nematoda","Tylenchida","Allantonematidae","Howardula",NA,1,5967481,250,972,2554,2284201,NA,FALSE,"Secernentea",NA,NA
"710","Ophiarthrum pictum",2275484,"Ophiarthrum pictum (Müller & Troschel, 1842)","species","SYNONYM","EXACT","Ophiarthrum pictum",98,"Animalia","Echinodermata","Ophiacanthida","Ophiocomidae","Ophiomastix","Ophiomastix pictum",1,50,350,9659424,3220,2275480,10433308,TRUE,"Ophiuroidea",NA,10433308
"734","Proteocephalus pirarara",4345149,"Proteocephalus Weinland, 1858","genus","ACCEPTED","HIGHERRANK","Proteocephalus",94,"Animalia","Platyhelminthes","Onchoproteocephalidea","Proteocephalidae","Proteocephalus",NA,1,108,144,9311440,3268419,4345149,NA,FALSE,"Cestoda",NA,NA
"740","Endorchis piraeeba",4858993,"Endorchis Woodland, 1934","genus","SYNONYM","HIGHERRANK","Endorchis",94,"Animalia","Platyhelminthes","Onchoproteocephalidea","Proteocephalidae","Nomimoscolex",NA,1,108,144,9311440,3268419,4859002,NA,TRUE,"Cestoda",NA,4859002
"742","Anatrichosoma haycocki",4629920,"Anatrichosoma Smith & Chitwood, 1954","genus","DOUBTFUL","HIGHERRANK","Anatrichosoma",92,"Animalia","Nematoda","Trichocephalida","Trichuridae","Anatrichosoma",NA,1,5967481,251,444,6493,4629920,NA,FALSE,"Adenophorea",NA,NA
"743","Capillaria gastrica",7019753,"Capillaria gastricus Baylis, 1926","species","SYNONYM","FUZZY","Capillaria gastricus",95,"Animalia","Nematoda","Enoplida","Capillariidae","Eucoleus","Eucoleus gastricus",1,5967481,251,976,3249126,4554156,4554172,TRUE,"Adenophorea",NA,4554172
"793","Acanthocheilonema reconditum",4557174,"Acanthocheilonema reconditum (Grassi, 1890)","species","SYNONYM","EXACT","Acanthocheilonema reconditum",98,"Animalia","Nematoda","Spirurida","Setariidae","Dipetalonema","Dipetalonema reconditum",1,5967481,250,973,6471,2284460,4557106,TRUE,"Secernentea",NA,4557106
"796","Waltonella",4629911,"Waltonella Schacher, 1975","genus","SYNONYM","EXACT","Waltonella",94,"Animalia","Nematoda","Spirurida","Onchocercidae","Foleyellides",NA,1,5967481,250,973,2715,4630896,NA,TRUE,"Secernentea",NA,4630896
"808","Paraster doederleini",5842712,"Paraster doederleini Chesher, 1972","species","SYNONYM","EXACT","Paraster doederleini",98,"Animalia","Echinodermata","Spatangoida","Schizasteridae","Schizaster","Schizaster doederleini",1,50,221,1471,9533,2278992,4976667,TRUE,"Echinoidea",NA,4976667
"811","Archaeopneustes hystrix",5842721,"Archaeopneustes hystrix (A.Agassiz, 1880)","species","SYNONYM","EXACT","Archaeopneustes hystrix",98,"Animalia","Echinodermata","Spatangoida","Palaeostomatidae","Heterobrissus","Heterobrissus hystrix",1,50,221,1471,3249633,4876520,5964254,TRUE,"Echinoidea",NA,5964254
"826","Progamotaenia ewersi",3268482,"Progamotaenia Nybelin, 1917","genus","DOUBTFUL","HIGHERRANK","Progamotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Progamotaenia",NA,1,108,144,780,5964,3268482,NA,FALSE,"Cestoda",NA,NA
"827","Progamotaenia macropodis",3268482,"Progamotaenia Nybelin, 1917","genus","DOUBTFUL","HIGHERRANK","Progamotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Progamotaenia",NA,1,108,144,780,5964,3268482,NA,FALSE,"Cestoda",NA,NA
"828","Progamotaenia zschokkei",3268482,"Progamotaenia Nybelin, 1917","genus","DOUBTFUL","HIGHERRANK","Progamotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Progamotaenia",NA,1,108,144,780,5964,3268482,NA,FALSE,"Cestoda",NA,NA
"830","Pellioditis marina",4346542,"Pellioditis marina (Bastian, 1865)","species","SYNONYM","EXACT","Pellioditis marina",98,"Animalia","Nematoda","Rhabditida","Rhabditidae","Litoditis","Litoditis marina",1,5967481,250,440,6474,8003354,8005818,TRUE,"Secernentea",NA,8005818
"843","Xiphinema peruvianum",2282732,"Xiphinema Cobb, 1913","genus","ACCEPTED","HIGHERRANK","Xiphinema",94,"Animalia","Nematoda","Dorylaimida","Longidoridae","Xiphinema",NA,1,5967481,251,446,2590,2282732,NA,FALSE,"Adenophorea",NA,NA
"844","Xiphinema citricolum",2282732,"Xiphinema Cobb, 1913","genus","ACCEPTED","HIGHERRANK","Xiphinema",94,"Animalia","Nematoda","Dorylaimida","Longidoridae","Xiphinema",NA,1,5967481,251,446,2590,2282732,NA,FALSE,"Adenophorea",NA,NA
"845","Xiphinema tarjanense",2282732,"Xiphinema Cobb, 1913","genus","ACCEPTED","HIGHERRANK","Xiphinema",94,"Animalia","Nematoda","Dorylaimida","Longidoridae","Xiphinema",NA,1,5967481,251,446,2590,2282732,NA,FALSE,"Adenophorea",NA,NA
"846","Xiphinema georgianum",2282732,"Xiphinema Cobb, 1913","genus","ACCEPTED","HIGHERRANK","Xiphinema",94,"Animalia","Nematoda","Dorylaimida","Longidoridae","Xiphinema",NA,1,5967481,251,446,2590,2282732,NA,FALSE,"Adenophorea",NA,NA
"847","Xiphinema floridae",2282732,"Xiphinema Cobb, 1913","genus","ACCEPTED","HIGHERRANK","Xiphinema",94,"Animalia","Nematoda","Dorylaimida","Longidoridae","Xiphinema",NA,1,5967481,251,446,2590,2282732,NA,FALSE,"Adenophorea",NA,NA
"865","Progamotaenia festiva",3268482,"Progamotaenia Nybelin, 1917","genus","DOUBTFUL","HIGHERRANK","Progamotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Progamotaenia",NA,1,108,144,780,5964,3268482,NA,FALSE,"Cestoda",NA,NA
"866","Progamotaenia diaphana",3268482,"Progamotaenia Nybelin, 1917","genus","DOUBTFUL","HIGHERRANK","Progamotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Progamotaenia",NA,1,108,144,780,5964,3268482,NA,FALSE,"Cestoda",NA,NA
"867","Progamotaenia effigia",3268482,"Progamotaenia Nybelin, 1917","genus","DOUBTFUL","HIGHERRANK","Progamotaenia",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Progamotaenia",NA,1,108,144,780,5964,3268482,NA,FALSE,"Cestoda",NA,NA
"875","Loxodontofilaria caprini",4632341,"Loxodontofilaria Berghe & Gillain, 1939","genus","SYNONYM","HIGHERRANK","Loxodontofilaria",94,"Animalia","Nematoda","Spirurida","Setariidae","Dipetalonema",NA,1,5967481,250,973,6471,2284460,NA,TRUE,"Secernentea",NA,2284460
"882","Mansonella atelensis",4631551,"Mansonella Faust, 1929","genus","ACCEPTED","HIGHERRANK","Mansonella",94,"Animalia","Nematoda","Spirurida","Onchocercidae","Mansonella",NA,1,5967481,250,973,2715,4631551,NA,FALSE,"Secernentea",NA,NA
"883","Piratuba scaffi",4632272,"Piratuba Lent & Freitas, 1941","genus","DOUBTFUL","HIGHERRANK","Piratuba",92,"Animalia","Nematoda","Spirurida","Onchocercidae","Piratuba",NA,1,5967481,250,973,2715,4632272,NA,FALSE,"Secernentea",NA,NA
"886","Polystoma australis",2503819,"Polystoma Zeder, 1800","genus","ACCEPTED","HIGHERRANK","Polystoma",92,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystoma",NA,1,108,7774442,7513076,3169,2503819,NA,FALSE,"Monogenea",NA,NA
"908","Polystoma dawiekoki",2503819,"Polystoma Zeder, 1800","genus","ACCEPTED","HIGHERRANK","Polystoma",92,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystoma",NA,1,108,7774442,7513076,3169,2503819,NA,FALSE,"Monogenea",NA,NA
"909","Polystoma marmorati",2503819,"Polystoma Zeder, 1800","genus","ACCEPTED","HIGHERRANK","Polystoma",92,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystoma",NA,1,108,7774442,7513076,3169,2503819,NA,FALSE,"Monogenea",NA,NA
"910","Polystoma testimagna",2503819,"Polystoma Zeder, 1800","genus","ACCEPTED","HIGHERRANK","Polystoma",92,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystoma",NA,1,108,7774442,7513076,3169,2503819,NA,FALSE,"Monogenea",NA,NA
"911","Polystoma umthakathi",2503819,"Polystoma Zeder, 1800","genus","ACCEPTED","HIGHERRANK","Polystoma",92,"Animalia","Platyhelminthes","Polystomatidea","Polystomatidae","Polystoma",NA,1,108,7774442,7513076,3169,2503819,NA,FALSE,"Monogenea",NA,NA
"944","Pagellicotyle mormyri",8171043,"Pagellicotyle mormyri (Lorenz, 1878) Mamev, 1984","species","SYNONYM","EXACT","Pagellicotyle mormyri",98,"Animalia","Platyhelminthes","Mazocraeidea","Microcotylidae","Bychowskicotyla","Bychowskicotyla mormyri",1,108,7774442,8236643,6400,4860745,10237435,TRUE,"Monogenea",NA,10237435
"945","Sparicotyle chrysophryii",4343455,"Sparicotyle chrysophrii (Van Beneden & Hesse, 1863) Mamaev, 1984","species","ACCEPTED","FUZZY","Sparicotyle chrysophrii",96,"Animalia","Platyhelminthes","Mazocraeidea","Microcotylidae","Sparicotyle","Sparicotyle chrysophrii",1,108,7774442,8236643,6400,4343454,4343455,FALSE,"Monogenea",NA,NA
"1012","Rauschoides alternata",8680769,"Rauschoides Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Rauschoides",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Rauschoides",NA,1,108,144,780,5964,8680769,NA,FALSE,"Cestoda",NA,NA
"1013","Rauschoides arctica",8680769,"Rauschoides Haukisalmi, Hardman, Hoberg & Henttonen, 2014","genus","DOUBTFUL","HIGHERRANK","Rauschoides",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Rauschoides",NA,1,108,144,780,5964,8680769,NA,FALSE,"Cestoda",NA,NA
"1019","Diandrya composita",4858111,"Diandrya Darrah, 1930","genus","DOUBTFUL","HIGHERRANK","Diandrya",92,"Animalia","Platyhelminthes","Cyclophyllidea","Anoplocephalidae","Diandrya",NA,1,108,144,780,5964,4858111,NA,FALSE,"Cestoda",NA,NA
