query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Xenosiphon branchiatus,266882,Xenosiphon branchiatus,"(Fischer, 1894)",accepted,NA,Species,266882,Xenosiphon branchiatus,"(Fischer, 1894)",264949,Animalia,Annelida,NA,Sipuncula,Sipunculidae,Xenosiphon,1,0,0,0,NA,exact,0,0
Lithacrosiphon cristatus,266795,Lithacrosiphon cristatus,"(Sluiter, 1902)",accepted,NA,Species,266795,Lithacrosiphon cristatus,"(Sluiter, 1902)",264918,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Lithacrosiphon,1,0,0,0,NA,exact,0,0
Lithacrosiphon cristatus,425160,Lithacrosiphon cristatus,"Fischer, 1922",alternate representation,NA,Species,410726,Lithacrosiphon cristatus cristatus,"(Sluiter, 1902)",264918,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Lithacrosiphon,1,0,0,0,NA,exact,0,0
Golfingia elongata,136041,Golfingia elongata,"(Keferstein, 1862)",alternate representation,NA,Species,175026,Golfingia (Golfingia) elongata,"(Keferstein, 1862)",136021,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Golfingia,1,0,0,0,NA,exact,0,0
Nephasoma rimicola,424465,Nephasoma rimicola,"(Gibbs, 1973)",alternate representation,NA,Species,136061,Nephasoma (Nephasoma) rimicola,"(Gibbs, 1973)",136022,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Nephasoma,1,0,0,0,NA,exact,0,0
Parergodrilus heideri,330403,Parergodrilus heideri,"Reisinger, 1925",accepted,NA,Species,330403,Parergodrilus heideri,"Reisinger, 1925",324685,Animalia,Annelida,Polychaeta,NA,Parergodrilidae,Parergodrilus,0,NA,1,1,0,exact,1,1
Hrabeiella periglandulata,1070493,Hrabeiella periglandulata,"Pĭzl & Chalupský, 1984",accepted,NA,Species,1070493,Hrabeiella periglandulata,"Pĭzl & Chalupský, 1984",1062085,Animalia,Annelida,Clitellata,Oligochaeta incertae sedis,NA,Hrabeiella,0,0,0,1,0,exact,0,1
Erpobdella testacea,1324287,Erpobdella testacea,"(Savigny, 1822)",accepted,NA,Species,1324287,Erpobdella testacea,"(Savigny, 1822)",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,0,NA,1,NA,0,exact,1,NA
Hirudo medicinalis,724639,Hirudo medicinalis,"Linnaeus, 1758",accepted,NA,Species,724639,Hirudo medicinalis,"Linnaeus, 1758",370714,Animalia,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Hirudo,0,0,1,0,NA,exact,1,0
Haemadipsa picta,1572182,Haemadipsa picta,"Moore, 1929",accepted,NA,Species,1572182,Haemadipsa picta,"Moore, 1929",1328223,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,Haemadipsa,0,0,0,1,0,exact,0,1
Haemopis grandis,1451152,Haemopis grandis,"(Verrill, 1874)",accepted,NA,Species,1451152,Haemopis grandis,"(Verrill, 1874)",1382833,Animalia,Annelida,Clitellata,Arhynchobdellida,Haemopidae,Haemopis,0,0,1,NA,0,exact,1,NA
Limnatis nilotica,1324753,Limnatis nilotica,"(Savigny, 1822)",accepted,NA,Species,1324753,Limnatis nilotica,"(Savigny, 1822)",1324747,Animalia,Annelida,Clitellata,Arhynchobdellida,Praobdellidae,Limnatis,0,0,1,0,NA,exact,1,0
Macrobdella ditetra,1451175,Macrobdella ditetra,"Moore, 1953",accepted,NA,Species,1451175,Macrobdella ditetra,"Moore, 1953",160022,Animalia,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Macrobdella,NA,0,1,NA,0,exact,1,NA
Mesenchytraeus solifugus,1073933,Mesenchytraeus solifugus,"(Emery, 1898)",accepted,NA,Species,1073933,Mesenchytraeus solifugus,"(Emery, 1898)",177403,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Mesenchytraeus,NA,NA,NA,1,NA,exact,NA,1
Sigalion bandaensis,338366,Sigalion bandaensis,"Horst, 1917",unaccepted,subjective synonym,Species,331918,Sigalion amboinensis,"Grube, 1877",129594,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sigalion,1,0,0,0,0,exact,0,0
Metaphire tahanmonta,1068411,Metaphire tahanmonta,"C-H. Chang & J-H. Chen, 2005",unassessed,NA,Species,1068411,Metaphire tahanmonta,"C-H. Chang & J-H. Chen, 2005",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,0,0,0,1,NA,exact,0,1
Metaphire paiwanna,1071239,Metaphire paiwanna,"C-F. Tsai, S-C. Tsai & Liaw, 2000",unassessed,NA,Species,1071239,Metaphire paiwanna,"C-F. Tsai, S-C. Tsai & Liaw, 2000",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,NA,NA,NA,1,NA,exact,NA,1
Metaphire bununa,1071240,Metaphire bununa,"C-F. Tsai, S-C. Tsai & Liaw, 2000",unassessed,NA,Species,1071240,Metaphire bununa,"C-F. Tsai, S-C. Tsai & Liaw, 2000",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,NA,NA,NA,1,NA,exact,NA,1
Metaphire trutina,1068406,Metaphire trutina,"C-F. Tsai, J-H. Chen, S-C. Tsai & Shen, 2003",unassessed,NA,Species,1068406,Metaphire trutina,"C-F. Tsai, J-H. Chen, S-C. Tsai & Shen, 2003",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,NA,NA,NA,1,NA,exact,NA,1
Barbronia weberi,1511662,Barbronia weberi,"(Blanchard, 1897)",accepted,NA,Species,1511662,Barbronia weberi,"(Blanchard, 1897)",1511282,Animalia,Annelida,Clitellata,Arhynchobdellida,Salifidae,Barbronia,0,0,1,0,0,exact,1,0
Barbronia,1511282,Barbronia,"Johansson, 1918",accepted,NA,Genus,1511282,Barbronia,"Johansson, 1918",1488164,Animalia,Annelida,Clitellata,Arhynchobdellida,Salifidae,Barbronia,0,NA,1,NA,0,exact,1,NA
Linta be,1511651,Linta be,"Westergren & Siddall, 2004",accepted,NA,Species,1511651,Linta be,"Westergren & Siddall, 2004",1511644,Animalia,Annelida,Clitellata,Arhynchobdellida,Salifidae,Linta,0,0,1,0,0,exact,1,0
Eisenia andrei,1041026,Eisenia andrei,"(Bouché, 1972)",accepted,NA,Species,1041026,Eisenia andrei,"(Bouché, 1972)",1040050,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,0,NA,1,0,NA,exact,1,0
Eisenia fetida,1041027,Eisenia fetida,"(Savigny in Cuvier, 1826)",accepted,NA,Species,1041027,Eisenia fetida,"(Savigny in Cuvier, 1826)",1040050,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Eisenia,0,0,1,1,NA,exact,1,1
Metaphire nanaoensis,1068410,Metaphire nanaoensis,"Chang & Chen, 2005",accepted,NA,Species,1068410,Metaphire nanaoensis,"Chang & Chen, 2005",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,0,0,0,1,NA,exact,0,1
Metaphire taiwanensis,1072075,Metaphire taiwanensis,"C-F. Tsai, S-C. Tsai & Shen, 2004",unassessed,NA,Species,1072075,Metaphire taiwanensis,"C-F. Tsai, S-C. Tsai & Shen, 2004",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,NA,NA,NA,1,NA,exact,NA,1
Metaphire feijani,1068248,Metaphire feijani,"C.-H. Chang & J.-H. Chen, 2004",unassessed,NA,Species,1068248,Metaphire feijani,"C.-H. Chang & J.-H. Chen, 2004",1062143,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Metaphire,0,0,0,1,NA,exact,0,1
Amynthas binoculatus,1072081,Amynthas binoculatus,"C-F. Tsai, Shen & S-C. Tsai, 1999",unassessed,NA,Species,1072081,Amynthas binoculatus,"C-F. Tsai, Shen & S-C. Tsai, 1999",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,0,0,0,1,NA,exact,0,1
Amynthas tayalis,1072080,Amynthas tayalis,"Tsai, C-F., Shen & S-C. Tsai, 1999",unassessed,NA,Species,1072080,Amynthas tayalis,"Tsai, C-F., Shen & S-C. Tsai, 1999",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,0,0,0,1,NA,exact,0,1
Batracobdelloides tricarinata,1391550,Batracobdelloides tricarinata,"(Blanchard, 1897)",accepted,NA,Species,1391550,Batracobdelloides tricarinata,"(Blanchard, 1897)",1391549,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Batracobdelloides,0,0,1,NA,0,exact,1,NA
Glossiphonia concolor,1509285,Glossiphonia concolor,"(Apathy, 1888)",accepted,NA,Species,1509285,Glossiphonia concolor,"(Apathy, 1888)",160016,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Glossiphonia,0,0,1,0,0,exact,1,0
Glossiphonia verrucata,1372692,Glossiphonia verrucata,"(Müller, 1844)",accepted,NA,Species,1372692,Glossiphonia verrucata,"(Müller, 1844)",160016,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Glossiphonia,0,0,1,0,0,exact,1,0
Placobdella multilineata,1378206,Placobdella multilineata,"Moore, 1953",accepted,NA,Species,1378206,Placobdella multilineata,"Moore, 1953",160287,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,0,0,1,0,0,exact,1,0
Siboglinidae,129096,Siboglinidae,"Caullery, 1914",accepted,NA,Family,129096,Siboglinidae,"Caullery, 1914",901,Animalia,Annelida,Polychaeta,Sabellida,Siboglinidae,NA,1,0,0,0,0,exact,0,0
Erpobdella vilnensis,1324278,Erpobdella vilnensis,"(Liskiewicz, 1925)",accepted,NA,Species,1324278,Erpobdella vilnensis,"(Liskiewicz, 1925)",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,NA,NA,1,NA,NA,exact,1,NA
Erpobdella nigricollis,1324283,Erpobdella nigricollis,"(Brandes, 1900)",accepted,NA,Species,1324283,Erpobdella nigricollis,"(Brandes, 1900)",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,NA,NA,1,NA,0,exact,1,NA
Erpobdella monostriata,1324288,Erpobdella monostriata,"(Lindenfeld & Pietruszynski, 1890)",accepted,NA,Species,1324288,Erpobdella monostriata,"(Lindenfeld & Pietruszynski, 1890)",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,NA,NA,1,NA,0,exact,1,NA
Trocheta haskonis,1324681,Trocheta haskonis,"Grosser, 2000",accepted,NA,Species,1324681,Trocheta haskonis,"Grosser, 2000",182705,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Trocheta,0,0,1,0,0,exact,1,0
Aporrectodea handlirschi,1044137,Aporrectodea handlirschi,"(Rosa, 1897)",accepted,NA,Species,1044137,Aporrectodea handlirschi,"(Rosa, 1897)",994659,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,NA,NA,NA,1,NA,exact,NA,1
Aporrectodea jassyensis,1425155,Aporrectodea jassyensis,"(Michaelsen, 1891)",accepted,NA,Species,1425155,Aporrectodea jassyensis,"(Michaelsen, 1891)",994659,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,NA,NA,NA,1,0,exact,NA,1
Aporrectodea rosea,994668,Aporrectodea rosea,"(Savigny in Cuvier, 1826)",accepted,NA,Species,994668,Aporrectodea rosea,"(Savigny in Cuvier, 1826)",994659,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,0,0,0,1,0,exact,0,1
Dendrobaena octaedra,1041023,Dendrobaena octaedra,"(Savigny in Cuvier, 1826)",accepted,NA,Species,1041023,Dendrobaena octaedra,"(Savigny in Cuvier, 1826)",1040049,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Dendrobaena,0,NA,1,0,0,exact,1,0
Dendrodrilus rubidus,994657,Dendrodrilus rubidus,"(Savigny, 1826)",unaccepted,superseded subsequent combination,Species,1056838,Bimastos rubidus,"(Savigny in Cuvier, 1826)",994656,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Dendrodrilus,0,0,0,1,0,exact,0,1
Octolasion lacteum,1040177,Octolasion lacteum,"(Örley, 1881)",accepted,NA,Species,1040177,Octolasion lacteum,"(Örley, 1881)",1040052,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Octolasion,0,NA,1,0,NA,exact,1,0
Mesenchytraeus pedatus,1040234,Mesenchytraeus pedatus,"Eisen, 1904",accepted,NA,Species,1040234,Mesenchytraeus pedatus,"Eisen, 1904",177403,Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Mesenchytraeus,0,NA,1,0,NA,exact,1,0
Chaetopterus sarsii,129913,Chaetopterus sarsii,"Boeck in Sars, 1860",unaccepted,subjective synonym,Species,129914,Chaetopterus variopedatus,"(Renier, 1804)",129229,Animalia,Annelida,Polychaeta,NA,Chaetopteridae,Chaetopterus,1,0,0,0,0,exact,0,0
Pectinaria granulata,130593,Pectinaria granulata,"(Linnaeus, 1767)",alternate representation,NA,Species,238377,Cistenides granulata,"(Linnaeus, 1767)",129437,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria,1,0,0,0,0,exact,0,0
Amynthas wulinensis,1071230,Amynthas wulinensis,"C-F. Tsai, Shen & S-C. Tsai, 2001",unassessed,NA,Species,1071230,Amynthas wulinensis,"C-F. Tsai, Shen & S-C. Tsai, 2001",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,0,0,0,1,NA,exact,0,1
Erpobdella triannulata,1381804,Erpobdella triannulata,"Moore, 1908",accepted,NA,Species,1381804,Erpobdella triannulata,"Moore, 1908",160006,Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,0,NA,1,0,NA,exact,1,0
Diplocardia komareki,1069145,Diplocardia komareki,"Gates, 1977",unassessed,NA,Species,1069145,Diplocardia komareki,"Gates, 1977",1062007,Animalia,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,Diplocardia,0,0,0,1,NA,exact,0,1
Diplocardia invecta,1069128,Diplocardia invecta,"Gates, 1955",unassessed,NA,Species,1069128,Diplocardia invecta,"Gates, 1955",1062007,Animalia,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,Diplocardia,0,0,0,1,NA,exact,0,1
Aspidosiphon albus,425144,Aspidosiphon albus,"Murina, 1967",alternate representation,NA,Species,136032,Aspidosiphon (Akrikos) albus,"Murina, 1967",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon elegans,425003,Aspidosiphon elegans,"(Chamisso & Eysenhardt, 1821)",alternate representation,NA,Species,136033,Aspidosiphon (Aspidosiphon) elegans,"(Chamisso & Eysenhardt, 1821)",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon fischeri,425074,Aspidosiphon fischeri,"ten Broeke, 1925",alternate representation,NA,Species,266445,Aspidosiphon (Paraspidosiphon) fischeri,"ten Broeke, 1925",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon gosnoldi,425017,Aspidosiphon gosnoldi,"Cutler, 1981",alternate representation,NA,Species,266446,Aspidosiphon (Aspidosiphon) gosnoldi,"Cutler, 1981",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon gracilis,425019,Aspidosiphon gracilis,"(Baird, 1868)",alternate representation,NA,Species,410712,Aspidosiphon (Aspidosiphon) gracilis gracilis,"(Baird, 1868)",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon laevis,425087,Aspidosiphon laevis,"Quatrefages, 1865",alternate representation,NA,Species,136034,Aspidosiphon (Paraspidosiphon) laevis,"Quatrefages, 1865",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon muelleri,425058,Aspidosiphon muelleri,"Diesing, 1851",alternate representation,NA,Species,410717,Aspidosiphon (Aspidosiphon) muelleri muelleri,"Diesing, 1851",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon parvulus,425106,Aspidosiphon parvulus,"Gerould, 1913",alternate representation,NA,Species,266448,Aspidosiphon (Paraspidosiphon) parvulus,"Gerould, 1913",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Aspidosiphon steenstrupii,425113,Aspidosiphon steenstrupii,"Diesing, 1859",alternate representation,NA,Species,136038,Aspidosiphon (Paraspidosiphon) steenstrupii,"Diesing, 1859",136019,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Aspidosiphon,1,0,0,0,NA,exact,0,0
Cloeosiphon aspergillus,266631,Cloeosiphon aspergillus,"(Quatrefages, 1865)",accepted,NA,Species,266631,Cloeosiphon aspergillus,"(Quatrefages, 1865)",205294,Animalia,Annelida,NA,Sipuncula,Aspidosiphonidae,Cloeosiphon,1,0,0,0,NA,exact,0,0
Golfingia margaritacea,136044,Golfingia margaritacea,"(Sars, 1851)",alternate representation,NA,Species,175027,Golfingia (Golfingia) margaritacea,"(Sars, 1851)",136021,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Golfingia,1,0,0,0,NA,exact,0,0
Golfingia vulgaris,424332,Golfingia vulgaris,"(de Blainville, 1827)",alternate representation,NA,Species,410724,Golfingia (Golfingia) vulgaris vulgaris,"(de Blainville, 1827)",136021,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Golfingia,1,0,0,0,NA,exact,0,0
Nephasoma diaphanes,424387,Nephasoma diaphanes,"(Gerould, 1913)",alternate representation,NA,Species,410734,Nephasoma (Nephasoma) diaphanes diaphanes,"(Gerould, 1913)",136022,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Nephasoma,1,0,0,0,NA,exact,0,0
Nephasoma flagriferum,424412,Nephasoma flagriferum,"(Selenka, 1885)",alternate representation,NA,Species,136058,Nephasoma (Nephasoma) flagriferum,"(Selenka, 1885)",136022,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Nephasoma,1,0,0,0,NA,exact,0,0
Nephasoma pellucidum,425176,Nephasoma pellucidum,NA,alternate representation,NA,Species,159921,Nephasoma (Nephasoma) pellucidum,"(Keferstein, 1865)",136022,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Nephasoma,1,0,0,0,NA,exact,0,0
Phascolopsis gouldii,266603,Phascolopsis gouldii,"(De Pourtalès, 1851)",accepted,NA,Species,266603,Phascolopsis gouldii,"(De Pourtalès, 1851)",159923,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Phascolopsis,1,0,0,0,NA,exact,0,0
Phascolosoma agassizii,424812,Phascolosoma agassizii,"Keferstein, 1866",alternate representation,NA,Species,266496,Phascolosoma (Phascolosoma) agassizii,"Keferstein, 1866",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma albolineatum,424745,Phascolosoma albolineatum,"Baird, 1868",alternate representation,NA,Species,266497,Phascolosoma (Phascolosoma) albolineatum,"(Baird, 1868)",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma granulatum,424911,Phascolosoma granulatum,"Leuckart, 1828",alternate representation,NA,Species,136080,Phascolosoma (Phascolosoma) granulatum,"Leuckart, 1828",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma noduliferum,424845,Phascolosoma noduliferum,"Stimpson, 1855",alternate representation,NA,Species,266503,Phascolosoma (Phascolosoma) noduliferum,"Stimpson, 1855",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma perlucens,424862,Phascolosoma perlucens,"Baird, 1868",alternate representation,NA,Species,266504,Phascolosoma (Phascolosoma) perlucens,"Baird, 1868",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma scolops,424889,Phascolosoma scolops,"(Selenka, 1883)",alternate representation,NA,Species,220541,Phascolosoma (Phascolosoma) scolops,"(Selenka & de Man, 1883)",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma stephensoni,424910,Phascolosoma stephensoni,"(Stephen, 1942)",alternate representation,NA,Species,136081,Phascolosoma (Phascolosoma) stephensoni,"(Stephen, 1942)",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Phascolosoma turnerae,424914,Phascolosoma turnerae,"Rice, 1985",alternate representation,NA,Species,266506,Phascolosoma (Phascolosoma) turnerae,"Rice, 1985",136029,Animalia,Annelida,NA,Sipuncula,Phascolosomatidae,Phascolosoma,1,0,0,0,NA,exact,0,0
Siphonosoma vastum,266513,Siphonosoma vastum,"(Selenka & Bülow, 1883)",accepted,NA,Species,266513,Siphonosoma vastum,"(Selenka & Bülow, 1883)",136030,Animalia,Annelida,NA,Sipuncula,Siphonosomatidae,Siphonosoma,1,0,0,0,NA,exact,0,0
Sipunculus norvegicus,424077,Sipunculus norvegicus,"Danielssen, 1869",alternate representation,NA,Species,136083,Sipunculus (Sipunculus) norvegicus,"Danielssen, 1869",136031,Animalia,Annelida,NA,Sipuncula,Sipunculidae,Sipunculus,1,0,0,0,NA,exact,0,0
Sipunculus phalloides,424100,Sipunculus phalloides,"(Pallas, 1774)",alternate representation,NA,Species,410765,Sipunculus (Sipunculus) phalloides phalloides,"(Pallas, 1774)",136031,Animalia,Annelida,NA,Sipuncula,Sipunculidae,Sipunculus,1,0,0,0,NA,exact,0,0
Sipunculus polymyotus,424104,Sipunculus polymyotus,"Fisher, 1947",alternate representation,NA,Species,266517,Sipunculus (Sipunculus) polymyotus,"Fisher, 1947",136031,Animalia,Annelida,NA,Sipuncula,Sipunculidae,Sipunculus,1,0,0,0,NA,exact,0,0
Themiste hennahi,424647,Themiste hennahi,"Gray, 1828",alternate representation,NA,Species,266867,Themiste (Themiste) hennahi,"Gray, 1828",264942,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Themiste,1,0,0,0,NA,exact,0,0
Themiste lageniformis,424687,Themiste lageniformis,"Baird, 1868",alternate representation,NA,Species,266868,Themiste (Lagenopsis) lageniformis,"(Baird, 1868)",264942,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Themiste,1,0,0,0,NA,exact,0,0
Themiste minor,424711,Themiste minor,"(Ikeda, 1904)",alternate representation,NA,Species,266869,Themiste (Lagenopsis) minor,"(Ikeda, 1904)",264942,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Themiste,1,0,0,0,NA,exact,0,0
Themiste pyroides,424671,Themiste pyroides,"(Chamberlin, 1919)",alternate representation,NA,Species,266870,Themiste (Themiste) pyroides,"(Chamberlin, 1919)",264942,Animalia,Annelida,NA,Sipuncula,Golfingiidae,Themiste,1,0,0,0,NA,exact,0,0
Marenzelleria arctia,333964,Marenzelleria arctia,"(Chamberlin, 1920)",accepted,NA,Species,333964,Marenzelleria arctia,"(Chamberlin, 1920)",129615,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Marenzelleria,1,1,1,0,0,exact,0,0
Eunice antennata,130052,Eunice antennata,"(Savigny in Lamarck, 1818)",unaccepted,superseded subsequent combination,Species,336660,Leodice antennata,"Savigny in Lamarck, 1818",129278,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,1,0,0,0,0,exact,0,0
Eunice cariboea,130054,Eunice cariboea,"Grube, 1856",unaccepted,superseded original combination,Species,742186,Nicidion cariboea,"(Grube, 1856)",129278,Animalia,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,1,0,0,0,0,exact,0,0
Pectinaria auricoma,334415,Pectinaria auricoma,"(O.F. Müller, 1776)",alternate representation,NA,Species,152448,Amphictene auricoma,"(O.F. Müller, 1776)",129437,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria,1,0,0,0,0,exact,0,0
Pectinaria koreni,234099,Pectinaria koreni,"(Malmgren, 1866)",alternate representation,NA,Species,152367,Lagis koreni,"Malmgren, 1866",129437,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Pectinaria,1,0,0,0,0,exact,0,0
Gyptis mediterranea,130155,Gyptis mediterranea,"Pleijel, 1993",unaccepted,superseded original combination,Species,743516,Neogyptis mediterranea,"(Pleijel, 1993)",129307,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Gyptis,1,0,0,0,0,exact,0,0
Gyptis rosea,333530,Gyptis rosea,"(Malm, 1874)",unaccepted,superseded combination,Species,743514,Neogyptis rosea,"(Malm, 1874)",129307,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Gyptis,1,0,0,0,0,exact,0,0
Ophiodromus flexuosus,130187,Ophiodromus flexuosus,"(Delle Chiaje, 1827)",unaccepted,superseded combination,Species,710680,Oxydromus flexuosus,"(Delle Chiaje, 1827)",129315,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Ophiodromus,1,0,0,0,0,exact,0,0
Helobdella robusta,1250309,Helobdella robusta,"Shankland, Bissen & Weisblat, 1992",accepted,NA,Species,1250309,Helobdella robusta,"Shankland, Bissen & Weisblat, 1992",160018,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,0,0,1,1,0,exact,1,1
Helobdella,160018,Helobdella,"Blanchard, 1896",accepted,NA,Genus,160018,Helobdella,"Blanchard, 1896",160008,Animalia,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Helobdella,NA,NA,1,1,NA,exact,1,1
Amynthas heterochaetus,1507682,Amynthas heterochaetus,"(Michaelsen, 1891)",accepted,NA,Species,1507682,Amynthas heterochaetus,"(Michaelsen, 1891)",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,NA,NA,NA,1,0,exact,NA,1
Amynthas hawayanus,1507680,Amynthas hawayanus,"(Rosa, 1891)",accepted,NA,Species,1507680,Amynthas hawayanus,"(Rosa, 1891)",1062218,Animalia,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,NA,NA,NA,1,0,exact,NA,1
Drawida japonica,1073877,Drawida japonica,NA,unassessed,NA,Species,1073877,Drawida japonica,NA,1027687,Animalia,Annelida,Clitellata,Moniligastrida,Moniligastridae,Drawida,NA,NA,NA,1,NA,exact,NA,1
Ilyodrilus templetoni,992890,Ilyodrilus templetoni,"(Southern, 1909)",accepted,NA,Species,992890,Ilyodrilus templetoni,"(Southern, 1909)",177166,Animalia,Annelida,Clitellata,Tubificida,Naididae,Ilyodrilus,0,0,1,0,0,exact,1,0
