query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Diphascon pingue,342838,Diphascon pingue,"(Marcus, 1936)",accepted,NA,Species,342838,Diphascon pingue,"(Marcus, 1936)",342558,Animalia,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Diphascon,0,0,NA,NA,NA,exact,NA,NA
Eremobiotus alicatai,343042,Eremobiotus alicatai,"(Binda, 1969)",accepted,NA,Species,343042,Eremobiotus alicatai,"(Binda, 1969)",342566,Animalia,Tardigrada,Eutardigrada,Parachela,Isohypsibiidae,Eremobiotus,0,0,NA,NA,NA,exact,NA,NA
Isohypsibius,342576,Isohypsibius,"Thulin, 1928",accepted,NA,Genus,342576,Isohypsibius,"Thulin, 1928",955435,Animalia,Tardigrada,Eutardigrada,Parachela,Isohypsibiidae,Isohypsibius,0,0,1,1,NA,exact,1,1
Hypsibius convergens,343068,Hypsibius convergens,"(Urbanowicz, 1925)",accepted,NA,Species,343068,Hypsibius convergens,"(Urbanowicz, 1925)",342574,Animalia,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius,0,0,NA,NA,NA,exact,NA,NA
Murrayon dianeae,343468,Murrayon dianeae,"(Kristensen, 1982)",accepted,NA,Species,343468,Murrayon dianeae,"(Kristensen, 1982)",342592,Animalia,Tardigrada,Eutardigrada,Parachela,Murrayidae,Murrayon,0,0,NA,NA,NA,exact,NA,NA
Minibiotus furcatus,343435,Minibiotus furcatus,"(Ehrenberg, 1859)",unaccepted,Re-transferred by Bertolani et al. 2014,Species,343822,Macrobiotus furcatus,"Ehrenberg, 1859",342587,Animalia,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Minibiotus,0,0,NA,NA,NA,exact,NA,NA
Minibiotus gumersindoi,343436,Minibiotus gumersindoi,"Guil & Guidetti, 2005",accepted,NA,Species,343436,Minibiotus gumersindoi,"Guil & Guidetti, 2005",342587,Animalia,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Minibiotus,0,0,NA,NA,NA,exact,NA,NA
Macrobiotus pallarii,343340,Macrobiotus pallarii,"Maucci, 1954",accepted,NA,Species,343340,Macrobiotus pallarii,"Maucci, 1954",342581,Animalia,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,0,0,NA,NA,NA,exact,NA,NA
Pseudechiniscus facettalis,343509,Pseudechiniscus facettalis,"Petersen, 1951",accepted,NA,Species,343509,Pseudechiniscus facettalis,"Petersen, 1951",342605,Animalia,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Pseudechiniscus,0,0,0,1,NA,exact,0,1
Echiniscus merokensis,342969,Echiniscus merokensis,"Richters, 1904",accepted,NA,Species,342969,Echiniscus merokensis,"Richters, 1904",342562,Animalia,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,0,0,0,1,NA,exact,0,1
Echiniscus canadensis,342905,Echiniscus canadensis,"Murray, 1910",accepted,NA,Species,342905,Echiniscus canadensis,"Murray, 1910",342562,Animalia,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,0,0,0,1,NA,exact,0,1
Echiniscus trisetosus,343025,Echiniscus trisetosus,"Cuénot, 1932",accepted,NA,Species,343025,Echiniscus trisetosus,"Cuénot, 1932",342562,Animalia,Tardigrada,Heterotardigrada,Echiniscoidea,Echiniscidae,Echiniscus,0,0,0,1,NA,exact,0,1
Eunapius subterraneus,167168,Eunapius subterraneus,"Sket & Velikonja, 1984",accepted,NA,Species,167168,Eunapius subterraneus,"Sket & Velikonja, 1984",167154,Animalia,Porifera,Demospongiae,Spongillida,Spongillidae,Eunapius,0,0,1,0,0,exact,1,0
Psammocora nierstraszi,207261,Psammocora nierstraszi,"Van der Horst, 1921",accepted,NA,Species,207261,Psammocora nierstraszi,"Van der Horst, 1921",204148,Animalia,Cnidaria,Anthozoa,Scleractinia,Psammocoridae,Psammocora,1,NA,0,0,NA,exact,0,0
Hypsibius dujardini,343069,Hypsibius dujardini,"(Doyère, 1840)",accepted,NA,Species,343069,Hypsibius dujardini,"(Doyère, 1840)",342574,Animalia,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Hypsibius,0,0,NA,NA,NA,exact,NA,NA
Caulophacus arcticus,465697,Caulophacus arcticus,"(Hansen, 1885)",alternate representation,NA,Species,134398,Caulophacus (Caulophacus) arcticus,"(Hansen, 1885)",132112,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Caulophacus,1,0,0,0,0,exact,0,0
Actinoposthia haplovata,142536,Actinoposthia haplovata,"Dörjes, 1968",unaccepted,NA,Species,878851,Childia haplovata,"Dörjes, 1968",142129,Animalia,Xenacoelomorpha,NA,Acoela,Actinoposthiidae,Actinoposthia,1,NA,NA,NA,NA,exact,0,0
Anaperus gardineri,156663,Anaperus gardineri,"(Graff, 1911)",unaccepted,genus name preoccupied,Species,1287700,Thalassoanaperus gardineri,"(Graff, 1911)",142120,Animalia,Xenacoelomorpha,NA,Acoela,Convolutidae,Anaperus,1,NA,NA,NA,0,exact,0,0
Anaperus rubellus,142522,Anaperus rubellus,"Westblad, 1945",unaccepted,NA,Species,1287703,Thalassoanaperus rubellus,"(Westblad, 1945)",142120,Animalia,Xenacoelomorpha,NA,Acoela,Convolutidae,Anaperus,1,NA,NA,NA,0,exact,0,0
Anaperus singularis,379903,Anaperus singularis,"Hooge & Smith, 2004",unaccepted,genus name preoccupied,Species,1287707,Thalassoanaperus singularis,"(Hooge & Smith, 2004)",142120,Animalia,Xenacoelomorpha,NA,Acoela,Convolutidae,Anaperus,1,NA,NA,NA,0,exact,0,0
Aphanostoma collinae,380019,Aphanostoma collinae,"Hooge & Tyler, 2008",unaccepted,Synonym,Species,1549319,Praeconvoluta collinae,"(Hooge & Tyler, 2008)",142142,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Aphanostoma,1,NA,NA,NA,NA,exact,0,0
Archaphanostoma macrospiriferum,142589,Archaphanostoma macrospiriferum,"(Westblad, 1946)",unaccepted,NA,Species,485191,Baltalimania macrospiriferum,"(Westblad, 1946)",142143,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Archaphanostoma,1,NA,NA,NA,NA,exact,0,0
Haplogonaria viridis,142653,Haplogonaria viridis,"Dörjes, 1968",unaccepted,NA,Species,878854,Simplicomorpha viridis,"Dörjes, 1968",142162,Animalia,Xenacoelomorpha,NA,Acoela,Proporidae,Haplogonaria,1,NA,NA,NA,NA,exact,0,0
Isodiametra bajaensis,380029,Isodiametra bajaensis,"Hooge & Eppinger, 2005",unaccepted,Synonym,Species,1549060,Aphanostoma bajaensis,"(Hooge & Eppinger, 2005)",379811,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Isodiametra,1,NA,NA,NA,NA,exact,0,0
Isodiametra divae,380032,Isodiametra divae,"(Marcus, 1950)",unaccepted,Synonym,Species,1549062,Aphanostoma divae,"(Marcus, 1950)",379811,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Isodiametra,1,NA,NA,NA,NA,exact,0,0
Isodiametra,379811,Isodiametra,"Hooge & Tyler, 2005",unaccepted,Synonym,Genus,142153,Praeconvoluta,"Dörjes, 1968",379791,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Isodiametra,1,NA,NA,NA,NA,exact,0,0
Isodiametra norvegica,380039,Isodiametra norvegica,"(Westblad, 1946)",unaccepted,Synonym,Species,1549325,Praeconvoluta norvegica,"(Westblad, 1946)",379811,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Isodiametra,1,NA,NA,NA,NA,exact,0,0
Isodiametra vexillaria,380043,Isodiametra vexillaria,"(Marcus, 1948)",unaccepted,Synonym,Species,1549075,Aphanostoma vexillaria,"(Marcus, 1948)",379811,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Isodiametra,1,NA,NA,NA,NA,exact,0,0
Proaphanostoma tenuissima,485229,Proaphanostoma tenuissima,"(Westblad, 1946)",accepted,NA,Species,485229,Proaphanostoma tenuissima,"(Westblad, 1946)",142154,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Proaphanostoma,NA,NA,NA,NA,NA,exact,NA,NA
Raphidophallus actuosus,380060,Raphidophallus actuosus,"Kozloff, 1965",unaccepted,Synonym,Species,1549059,Aphanostoma actuosus,"(Kozloff, 1965)",379825,Animalia,Xenacoelomorpha,NA,Acoela,Isodiametridae,Raphidophallus,1,NA,NA,NA,NA,exact,0,0
Acanthascus dawsoni,464439,Acanthascus dawsoni,"(Lambe, 1893)",unaccepted,reverted genus transfer,Species,574368,Rhabdocalyptus dawsoni,"(Lambe, 1893)",171966,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,1,0,0,0,0,exact,0,0
Rossellidae,131694,Rossellidae,"Schulze, 1885",accepted,NA,Family,131694,Rossellidae,"Schulze, 1885",171834,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,NA,1,0,0,0,0,exact,0,0
Crateromorpha meyeri,194705,Crateromorpha meyeri,"Gray, 1872",alternate representation,NA,Species,172074,Crateromorpha (Crateromorpha) meyeri,"Gray, 1872",172068,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Crateromorpha,1,0,0,0,0,exact,0,0
Lophocalyx profundum,404980,Lophocalyx profundum,"Janussen & Reiswig, 2009",unaccepted,disagreement in gender,Species,1472221,Lophocalyx profundus,"Janussen & Reiswig, 2009",171955,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Lophocalyx,1,0,0,0,0,exact,0,0
Caulophacella tenuis,1522418,Caulophacella tenuis,"Lendenfeld, 1915",unaccepted,status change,Species,172040,Caulophacus (Caulophacella) tenuis,"Lendenfeld, 1915",172039,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Caulophacella,1,0,0,0,0,exact,0,0
Caulophacus weddelli,190325,Caulophacus weddelli,"Janussen, Tabachnick & Tendal, 2004",alternate representation,NA,Species,172067,Caulophacus (Oxydiscus) weddelli,"Janussen, Tabachnick & Tendal, 2004",132112,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Caulophacus,1,0,0,0,0,exact,0,0
Caulophacus valdiviae,190324,Caulophacus valdiviae,"Schulze, 1904",alternate representation,NA,Species,172047,Caulophacus (Caulodiscus) valdiviae,"Schulze, 1904",132112,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Caulophacus,1,0,0,0,0,exact,0,0
Sericolophus hawaiicus,171603,Sericolophus hawaiicus,"Tabachnick & Lévi, 2000",unaccepted,genus name preoccupied,Species,1424919,Ijimalophus hawaiicus,"(Tabachnick & Lévi, 2000)",171600,Animalia,Porifera,Hexactinellida,Amphidiscosida,Pheronematidae,Sericolophus,1,0,0,0,0,exact,0,0
Agalma okeni,1531294,Agalma okeni,"Eschscholtz, 1825",unaccepted,incorrect spelling variant,Species,135485,Agalma okenii,"Eschscholtz, 1825",135385,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,1,0,0,0,0,exact,0,0
Lilyopsis medusa,430685,Lilyopsis medusa,"(Metschnikoff & Metschnikoff, 1871)",accepted,NA,Species,430685,Lilyopsis medusa,"(Metschnikoff & Metschnikoff, 1871)",135372,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Lilyopsis,1,0,0,0,0,exact,0,0
Nectopyramis natans,135463,Nectopyramis natans,"(Bigelow, 1911)",accepted,NA,Species,135463,Nectopyramis natans,"(Bigelow, 1911)",135375,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Prayidae,Nectopyramis,1,0,0,0,0,exact,0,0
Sphaeronectes koellikeri,152189,Sphaeronectes koellikeri,"Huxley, 1859",accepted,NA,Species,152189,Sphaeronectes koellikeri,"Huxley, 1859",135381,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Sphaeronectidae,Sphaeronectes,1,0,0,0,0,exact,0,0
Corymorpha nutans,117452,Corymorpha nutans,"M. Sars, 1835",accepted,NA,Species,117452,Corymorpha nutans,"M. Sars, 1835",117059,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Corymorphidae,Corymorpha,1,0,0,0,0,exact,0,0
Clytia hemisphaerica,117368,Clytia hemisphaerica,"(Linnaeus, 1767)",accepted,NA,Species,117368,Clytia hemisphaerica,"(Linnaeus, 1767)",117030,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,1,NA,0,0,0,exact,0,0
Cyclocanna producta,988092,Cyclocanna producta,"(G.O. Sars, 1874)",accepted,NA,Species,988092,Cyclocanna producta,"(G.O. Sars, 1874)",117157,Animalia,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Cyclocanna,1,0,0,0,0,exact,0,0
Pelagia noctiluca,135305,Pelagia noctiluca,"(Forsskål, 1775)",accepted,NA,Species,135305,Pelagia noctiluca,"(Forsskål, 1775)",135262,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia,1,NA,NA,NA,NA,exact,0,0
Tethya leysae,467843,Tethya leysae,"Heim & Nickel, 2010",unaccepted,NA,Species,170942,Tethya californiana,"de Laubenfels, 1932",132077,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,1,0,0,0,0,exact,0,0
Corallium secundum,286595,Corallium secundum,"Dana, 1846",unaccepted,original combination,Species,1311288,Pleurocorallium secundum,"(Dana, 1846)",125325,Animalia,Cnidaria,Anthozoa,Alcyonacea,Coralliidae,Corallium,1,0,0,0,NA,exact,0,0
Paracorallium,267678,Paracorallium,"Bayer & Cairns, 2003",unaccepted,NA,Genus,125325,Corallium,"Cuvier, 1798",125280,Animalia,Cnidaria,Anthozoa,Alcyonacea,Coralliidae,Paracorallium,1,0,0,0,NA,exact,0,0
Callyspongia vaginalis,247858,Callyspongia vaginalis,"(Lamarck, 1814)",unaccepted,subgenus assignment and junior synonym,Species,166205,Callyspongia (Cladochalina) aculeata,"(Linnaeus, 1759)",131825,Animalia,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,Callyspongia,1,0,0,0,0,exact,0,0
Halipteris finmarchica,128509,Halipteris finmarchica,"(Sars, 1851)",unaccepted,NA,Species,584787,Balticina finmarchica,"(Sars, 1851)",128491,Animalia,Cnidaria,Anthozoa,Pennatulacea,Halipteridae,Halipteris,1,0,0,0,NA,exact,0,0
Nephthea elatensis,213040,Nephthea elatensis,"Verseveldt & Cohen, 1971",unaccepted,synonym,Species,874127,Litophyton striatum,"(Kükenthal, 1903)",205891,Animalia,Cnidaria,Anthozoa,Alcyonacea,Nephtheidae,Nephthea,1,NA,0,0,NA,exact,0,0
Plexaurella nutans,290819,Plexaurella nutans,"(Duchassaing & Michelotti, 1860)",accepted,NA,Species,290819,Plexaurella nutans,"(Duchassaing & Michelotti, 1860)",267753,Animalia,Cnidaria,Anthozoa,Alcyonacea,Plexaurellidae,Plexaurella,1,NA,0,0,NA,exact,0,0
Sagitta enflata,105451,Sagitta enflata,"Grassi, 1881",unaccepted,Synonym,Species,105434,Flaccisagitta enflata,"(Grassi, 1881)",105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,1,0,0,0,NA,exact,0,0
Sagitta lyra,105455,Sagitta lyra,"Krohn, 1853",unaccepted,Synonym,Species,105444,Pseudosagitta lyra,"(Krohn, 1853)",105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,1,0,0,0,NA,exact,0,0
Sagitta marri,268043,Sagitta marri,"David, 1956",unaccepted,synonym,Species,266854,Solidosagitta marri,"(David, 1956)",105410,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,1,0,0,0,NA,exact,0,0
Rhombopsammia niphada,290989,Rhombopsammia niphada,"Owens, 1986",accepted,NA,Species,290989,Rhombopsammia niphada,"Owens, 1986",267811,Animalia,Cnidaria,Anthozoa,Scleractinia,Micrabaciidae,Rhombopsammia,1,0,0,0,NA,exact,0,0
Lineus bilineatus,122511,Lineus bilineatus,"(Renier, 1804)",unaccepted,Synonymy,Species,177726,Siphonenteron bilineatum,"Meneghini in Renier, 1847",122358,Animalia,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Lineus,1,NA,0,0,0,exact,0,0
Hydra oxycnida,290147,Hydra oxycnida,"Schulze, 1914",accepted,NA,Species,290147,Hydra oxycnida,"Schulze, 1914",267491,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,0,NA,1,0,NA,exact,1,0
Hydra canadensis,290129,Hydra canadensis,"Rowan, 1930",accepted,NA,Species,290129,Hydra canadensis,"Rowan, 1930",267491,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,0,NA,1,0,NA,exact,1,0
Rhopilema nomadica,232032,Rhopilema nomadica,"Galil, Spanier & Ferguson, 1990",accepted,NA,Species,232032,Rhopilema nomadica,"Galil, Spanier & Ferguson, 1990",135258,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhopilema,1,0,0,0,0,exact,0,0
Asbestopluma hypogea,835540,Asbestopluma hypogea,"Vacelet & Boury-Esnault, 1996",unaccepted,NA,Species,863529,Lycopodina hypogea,"(Vacelet & Boury-Esnault, 1996)",131893,Animalia,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,1,0,0,0,NA,exact,0,0
Asbestopluma obae,1315471,Asbestopluma obae,"Koltun, 1964",alternate representation,NA,Species,175141,Asbestopluma (Asbestopluma) obae,"Koltun, 1964",131893,Animalia,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,1,0,0,0,NA,exact,0,0
Mycale mirabilis,192558,Mycale mirabilis,"(Lendenfeld, 1887)",alternate representation,subgenus assignment,Species,168562,Mycale (Arenochalina) mirabilis,"(Lendenfeld, 1887)",131907,Animalia,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,1,0,0,0,0,exact,0,0
Clathria abietina,408861,Clathria abietina,"(Lamarck, 1814)",alternate representation,subgenus assignment,Species,167704,Clathria (Thalysias) abietina,"(Lamarck, 1814)",131868,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,1,0,0,NA,0,exact,0,0
Clathria reinwardti,190616,Clathria reinwardti,"Vosmaer, 1880",alternate representation,subgenus assignment,Species,167774,Clathria (Thalysias) reinwardti,"Vosmaer, 1880",131868,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,1,0,0,0,0,exact,0,0
Clathria kylista,190517,Clathria kylista,"Hooper & Lévi, 1993",alternate representation,subgenus assignment,Species,167536,Clathria (Clathria) kylista,"Hooper & Lévi, 1993",131868,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,1,0,0,0,0,exact,0,0
Clathria conectens,394309,Clathria conectens,"(Hallmann, 1912)",alternate representation,subgenus assignment,Species,167509,Clathria (Clathria) conectens,"(Hallmann, 1912)",131868,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,1,0,0,0,0,exact,0,0
Clathria rugosa,190629,Clathria rugosa,"Hooper & Lévi, 1993",alternate representation,subgenus assignment,Species,167804,Clathria (Wilsonella) rugosa,"Hooper & Lévi, 1993",131868,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,1,0,0,0,0,exact,0,0
Parasimplastrea sheppardi,290681,Parasimplastrea sheppardi,"Veron, 2000",unaccepted,synonym,Species,1590807,Blastomussa loyai,"Head, 1978",267699,Animalia,Cnidaria,Anthozoa,Scleractinia,Plerogyridae,Parasimplastrea,1,NA,0,0,NA,exact,0,0
Nodastrella nodastrella,605827,Nodastrella nodastrella,"(Topsent, 1915)",accepted,NA,Species,605827,Nodastrella nodastrella,"(Topsent, 1915)",605825,Animalia,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Nodastrella,1,0,0,0,NA,exact,0,0
Nemopilema nomurai,290453,Nemopilema nomurai,"Kishinouye, 1922",accepted,NA,Species,290453,Nemopilema nomurai,"Kishinouye, 1922",267618,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Nemopilema,1,0,0,0,0,exact,0,0
Blastomussa loyae,207387,Blastomussa loyae,"Head, 1978",incorrect grammatical agreement of specific epithet,NA,Species,1590807,Blastomussa loyai,"Head, 1978",205647,Animalia,Cnidaria,Anthozoa,Scleractinia,Plerogyridae,Blastomussa,1,NA,0,0,NA,exact,0,0
Echinophyllia echinata,287972,Echinophyllia echinata,"(Saville Kent, 1871)",unaccepted,changed combination,Species,1349604,Oxypora echinata,"(Saville Kent, 1871)",204799,Animalia,Cnidaria,Anthozoa,Scleractinia,Lobophylliidae,Echinophyllia,1,0,0,0,NA,exact,0,0
Aiptasia pulchella,233893,Aiptasia pulchella,"Carlgren, 1943",unaccepted,subjective synonym,Species,1264073,Exaiptasia diaphana,"(Rapp, 1829)",100718,Animalia,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Aiptasia,1,NA,NA,0,NA,exact,0,0
Polymastia euplectella,246101,Polymastia euplectella,"Rezvoj, 1927",unaccepted,NA,Species,989153,Polymastia nivea,"(Hansen, 1885)",132046,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,1,0,0,0,0,exact,0,0
Radiella hemisphaerica,170674,Radiella hemisphaerica,"(Sars, 1872)",unaccepted,Reverted genus transfer,Species,134200,Polymastia hemisphaerica,"(Sars, 1872)",170671,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,Radiella,1,0,0,0,NA,exact,0,0
Balanophyllia europaea,1451203,Balanophyllia europaea,"(Risso, 1826)",alternate representation,NA,Species,135180,Balanophyllia (Balanophyllia) europaea,"(Risso, 1826)",135108,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,1,0,0,0,NA,exact,0,0
Balanophyllia imperialis,1380617,Balanophyllia imperialis,"Saville Kent, 1871",alternate representation,NA,Species,286929,Balanophyllia (Eupsammia) imperialis,"Saville Kent, 1871",135108,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,1,0,0,0,NA,exact,0,0
Balanophyllia regia,1442415,Balanophyllia regia,"Gosse, 1853",alternate representation,NA,Species,135181,Balanophyllia (Balanophyllia) regia,"Gosse, 1853",135108,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,1,NA,0,0,NA,exact,0,0
Balanophyllia cornu,510884,Balanophyllia cornu,"Sokolow, 1894",unaccepted,junior homonym,Species,286952,Balanophyllia (Balanophyllia) ukrainensis,"Cairns, 2001",135108,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,1,NA,0,0,1,exact,0,0
Balanophyllia cornu,1450148,Balanophyllia cornu,"Moseley, 1880",alternate representation,NA,Species,286910,Balanophyllia (Balanophyllia) cornu,"Moseley, 1880",135108,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,1,NA,0,0,NA,exact,0,0
Balanophyllia desmophyllioides,1448610,Balanophyllia desmophyllioides,"Vaughan, 1907",alternate representation,NA,Species,286915,Balanophyllia (Balanophyllia) desmophyllioides,"Vaughan, 1907",135108,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Balanophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia atlantica,1288956,Caryophyllia atlantica,"(Duncan, 1873)",alternate representation,NA,Species,135136,Caryophyllia (Caryophyllia) atlantica,"(Duncan, 1873)",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia diomedeae,1288886,Caryophyllia diomedeae,"Marenzeller, 1904",alternate representation,NA,Species,135139,Caryophyllia (Caryophyllia) diomedeae,"Marenzeller, 1904",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia grayi,1448630,Caryophyllia grayi,"(Milne Edwards & Haime, 1848)",alternate representation,NA,Species,286744,Caryophyllia (Acanthocyathus) grayi,"(Milne Edwards & Haime, 1848)",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia lamellifera,1448633,Caryophyllia lamellifera,"Moseley, 1880",alternate representation,NA,Species,286751,Caryophyllia (Caryophyllia) lamellifera,"Moseley, 1880",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia ralphae,1448637,Caryophyllia ralphae,"Cairns, 1995",alternate representation,NA,Species,286762,Caryophyllia (Caryophyllia) ralphae,"Cairns, 1995",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Caryophyllia rugosa,1448643,Caryophyllia rugosa,"Moseley, 1880",alternate representation,NA,Species,286763,Caryophyllia (Caryophyllia) rugosa,"Moseley, 1880",135085,Animalia,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,1,0,0,0,NA,exact,0,0
Dipsastraea truncata,758228,Dipsastraea truncata,"(Veron, 2000)",accepted,NA,Species,758228,Dipsastraea truncata,"(Veron, 2000)",718746,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Dipsastraea,1,NA,0,0,NA,exact,0,0
Flabellum apertum,1288980,Flabellum apertum,"Moseley, 1876",alternate representation,NA,Species,346424,Flabellum (Ulocyathus) apertum,"Moseley, 1876",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,0,0,0,NA,exact,0,0
Flabellum arcuatile,1543196,Flabellum arcuatile,"Cairns, 1999",alternate representation,NA,Species,287000,Flabellum (Flabellum) arcuatile,"Cairns, 1999",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,0,0,0,NA,exact,0,0
Flabellum deludens,1431111,Flabellum deludens,"Marenzeller, 1904",alternate representation,NA,Species,287007,Flabellum (Ulocyathus) deludens,"Marenzeller, 1904",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,0,0,0,NA,exact,0,0
Flabellum folkesoni,1543198,Flabellum folkesoni,"Cairns, 1998",alternate representation,NA,Species,287009,Flabellum (Flabellum) folkesoni,"Cairns, 1998",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,0,0,0,NA,exact,0,0
Flabellum lowekeyesi,1449416,Flabellum lowekeyesi,"Squires & Ralph, 1965",alternate representation,NA,Species,287014,Flabellum (Ulocyathus) lowekeyesi,"Squires & Ralph, 1965",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,0,0,0,NA,exact,0,0
Flabellum tuthilli,1289688,Flabellum tuthilli,"Hoffmeister, 1933",alternate representation,changed combination,Species,287030,Flabellum (Ulocyathus) tuthilli,"Hoffmeister, 1933",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,0,0,0,NA,exact,0,0
Flabellum vaughani,1509247,Flabellum vaughani,"Cairns, 1984",alternate representation,NA,Species,287031,Flabellum (Flabellum) vaughani,"Cairns, 1984",135114,Animalia,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellum,1,NA,0,0,NA,exact,0,0
