found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Hypselodoris godeffroyana,species,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Risbecia,565640,902432,5859588,1081321,Risbecia godeffroyana,unaccepted,NA,FALSE,NA,"(Bergh, 1877)",Hypselodoris godeffroyana,Risbecia godeffroyana,Risbecia godeffroyana,"Risbecia godeffroyana (Bergh, 1977)",0,0
Coryphella chriskaugei,species,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Fjordia,1572548,901818,9500010,7497942,Fjordia chriskaugei,superseded combination,NA,FALSE,sibling_higher,"(Korshunova, Martynov, Bakken, Evertsen, Fletcher, Mudianta, Saito, Lundin, Schrödl & Picton, 2017)",Coryphella chriskaugei,Fjordia chriskaugei,Fjordia chriskaugei,"Fjordia chriskaugei Korshunova, Martynov, Bakken, Evertsen, Fletcher, Mudianta, Saito, Lundin, Schrödl & Picton, 2017",0,0
Coryphella monicae,species,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Gulenia,1572554,902136,9574775,7497947,Gulenia monicae,unaccepted,original combination,FALSE,sibling_higher,"(Korshunova, Martynov, Bakken, Evertsen, Fletcher, Mudianta, Saito, Lundin, Schrödl & Picton, 2017)",Coryphella monicae,Gulenia monicae,Gulenia monicae,"Gulenia monicae Korshunova, Martynov, Bakken, Evertsen, Fletcher, Mudianta, Saito, Lundin, Schrödl & Picton, 2017",0,0
Coryphella orjani,species,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Gulenia,1572566,902137,9504485,7497948,Gulenia orjani,unaccepted,original combination,FALSE,sibling_higher,"(Korshunova, Martynov, Bakken, Evertsen, Fletcher, Mudianta, Saito, Lundin, Schrödl & Picton, 2017)",Coryphella orjani,Gulenia orjani,Gulenia orjani,"Gulenia orjani Korshunova, Martynov, Bakken, Evertsen, Fletcher, Mudianta, Saito, Lundin, Schrödl & Picton, 2017",0,0
Doridoxa walteri,species,Mollusca,Gastropoda,Nudibranchia,Doridoxidae,Doridoxa,576389,902153,4360185,2876256,Doridoxa ingolfiana,unaccepted,NA,FALSE,incertae_sedis_inherited,"(A. Krause, 1892)",Doridoxa walteri,Doridoxa ingolfiana,Doridoxa ingolfiana,"Doridoxa ingolfiana Bergh, 1899",0,0
Samla bilas,species,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Flabellina,1047248,902251,6787993,890690,Flabellina bilas,unaccepted,NA,FALSE,sibling_higher,"(Gosliner & Willan, 1991)",Samla bilas,Flabellina bilas,Flabellina bilas,"Flabellina bilas Gosliner & Willan, 1991",0,0
Pacifia goddardi,species,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Flabellina,1047761,902455,6518492,2875961,Flabellina goddardi,unaccepted,NA,FALSE,sibling_higher,"(Gosliner, 2010)",Pacifia goddardi,Flabellina goddardi,Flabellina goddardi,"Flabellina goddardi Gosliner, 2010",0,0
Flabellinopsis iodinea,species,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Flabellina,1047483,895264,5190137,2875936,Flabellina iodinea,unaccepted,NA,FALSE,sibling_higher,"(J. G. Cooper, 1863)",Flabellinopsis iodinea,Flabellina iodinea,Flabellina iodinea,"Flabellina iodinea (J.G.Cooper, 1863)",0,0
Nanuca occidentalis,species,Mollusca,Gastropoda,Nudibranchia,Myrrhinidae,Dondice,1528385,650719,2292202,2876076,Dondice occidentalis,unaccepted,NA,FALSE,NA,"(Engel, 1925)",Nanuca occidentalis,Dondice occidentalis,Dondice occidentalis,"Dondice occidentalis (Engel, 1925)",0,0
Nanuca parguerensis,species,Mollusca,Gastropoda,Nudibranchia,Myrrhinidae,Dondice,1528386,901827,6518576,2876075,Dondice parguerensis,unaccepted,original combination,FALSE,NA,"(Brandon & Cutress, 1985)",Nanuca parguerensis,Dondice parguerensis,Dondice parguerensis,"Dondice parguerensis Brandon & Cutress, 1985",0,0
Catriona maua,species,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Tenellia,141612,NA,8858300,2876333,Tenellia maua,unaccepted,NA,FALSE,NA,"Ev. Marcus & Er. Marcus, 1960",Catriona maua,Tenellia maua,NA,"Tenellia maua (Er.Marcus & Ev.Marcus, 1960)",0,0
Zelentia fulgens,species,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Tenellia,1036939,902481,8925970,2876198,Tenellia fulgens,unaccepted,NA,FALSE,NA,"(MacFarland, 1966)",Zelentia fulgens,Tenellia fulgens,Tenellia fulgens,"Tenellia fulgens (MacFarland, 1966)",0,0
Liocallonia andresensis,species,Mollusca,Gastropoda,Stylommatophora,Urocoptidae,Liocallonia,1559897,901044,8997651,5973717,Liocallonia andresensis,accepted,NA,FALSE,NA,"C.Torre & Bartsch, 1972",Liocallonia andresensis,Liocallonia andresensis,Liocallonia andresensis,Liocallonia andresensis,0,1
Tritonicula hamnerorum,species,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,1473651,902490,5859681,936528,Tritonia hamnerorum,unaccepted,NA,FALSE,NA,"(Gosliner & Ghiselin, 1987)",Tritonicula hamnerorum,Tritonia hamnerorum,Tritonia hamnerorum,"Tritonia hamnerorum Gosliner & Ghiselin, 1987",0,0
Tochuina nigritigris,species,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,1473667,902492,10396730,7497996,Tritonia nigritigris,unaccepted,NA,FALSE,NA,"(Valdés, Lundsten & N. G. Wilson, 2018)",Tochuina nigritigris,Tritonia nigritigris,Tritonia nigritigris,"Tritonia nigritigris Valdés, Lundsten & N.G.Wilson, 2018",0,0
Creseis acicula,species,Mollusca,Gastropoda,Pteropoda,Creseidae,Creseis,139034,364315,6788319,671254,Creseis clava,unaccepted,NA,FALSE,NA,"(Rang, 1828)",Creseis acicula,Creseis clava,Creseis clava,"Creseis clava (Rang, 1828)",0,0
Megalobulimus oblongus,species,Mollusca,Gastropoda,Stylommatophora,Strophocheilidae,Megalobulimus,1446864,275984,9189798,937682,Megalobulimus oblongus,accepted,NA,FALSE,NA,"(O. F. Müller, 1774)",Megalobulimus oblongus,Megalobulimus oblongus,Megalobulimus oblongus,"Megalobulimus oblongus (O.F.Müller, 1774)",0,1
Lapinura divae,species,Mollusca,Gastropoda,Runcinida,Runcinidae,Runcina,581418,902494,5190025,2883992,Runcina divae,unaccepted,NA,FALSE,NA,"(Ev. Marcus & Er. Marcus, 1963)",Lapinura divae,Runcina divae,Runcina divae,"Runcina divae (Ev.Marcus & Er.Marcus, 1963)",0,0
Montenegrina grammica,species,Mollusca,Gastropoda,Stylommatophora,Clausiliidae,Montenegrina,1003064,796181,8869929,7499921,Montenegrina grammica,accepted,NA,FALSE,NA,"H. Nordsieck, 1988",Montenegrina grammica,Montenegrina grammica,Montenegrina grammica,"Montenegrina grammica H.Nordsieck, 1988",0,1
Achatina stuhlmanni,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,1293608,902495,9056616,7499447,Achatina stuhlmanni,accepted,NA,FALSE,NA,"E. von Martens, 1892",Achatina stuhlmanni,Achatina stuhlmanni,Achatina stuhlmanni,"Achatina stuhlmanni E.von Martens, 1892",0,1
Cochlitoma ustulata,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Cochlitoma,1058532,902496,9744998,7499452,Cochlitoma ustulata,accepted,NA,FALSE,NA,"(Lamarck, 1822)",Cochlitoma ustulata,Cochlitoma ustulata,Cochlitoma ustulata,"Cochlitoma ustulata (Lamarck, 1822)",0,1
Eutomopeas layardi,species,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Eutomopeas,1430438,902184,10036807,7499454,Eutomopeas layardi,accepted,NA,FALSE,NA,"(Benson, 1863)",Eutomopeas layardi,Eutomopeas layardi,Eutomopeas layardi,"Eutomopeas layardi (Benson, 1863)",0,1
Deroceras invadens,species,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,Deroceras,988052,650613,8745918,381638,Deroceras invadens,accepted,NA,FALSE,sibling_higher,"Reise, Hutchinson, Schunack & Schlitt, 2011",Deroceras invadens,Deroceras invadens,Deroceras invadens,"Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011",0,1
Arion fuscus,species,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,1049800,81531,5779438,784288,Arion fuscus,accepted,NA,FALSE,sibling_higher,"(O. F. Müller, 1774)",Arion fuscus,Arion fuscus,Arion fuscus,"Arion fuscus (O.F.Müller, 1774)",0,1
Arion lusitanicus,species,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,1049777,79732,5779455,493332,Arion lusitanicus,accepted,NA,FALSE,sibling_higher,"J. Mabille, 1868",Arion lusitanicus,Arion lusitanicus,Arion lusitanicus,"Arion lusitanicus J.Mabille, 1868",0,1
Arion nobrei,species,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,1049806,902497,9066218,493331,Arion nobrei,accepted,NA,FALSE,sibling_higher,"Pollonera, 1889",Arion nobrei,Arion nobrei,Arion nobrei,"Arion nobrei Pollonera, 1889",0,1
Metafruticicola naxiana,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Metafruticicola,1050509,904577,4564995,7500874,Metafruticicola naxiana,accepted,NA,FALSE,NA,"(A. Férussac, 1832)",Metafruticicola naxiana,Metafruticicola naxiana,Metafruticicola naxiana,"Metafruticicola naxiana (A.Férussac, 1832)",0,1
Metafruticicola noverca,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Metafruticicola,1050491,904578,4564977,7500877,Metafruticicola noverca,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1853)",Metafruticicola noverca,Metafruticicola noverca,Metafruticicola noverca,"Metafruticicola noverca (L.Pfeiffer, 1853)",0,1
Petasina unidentata,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Petasina,1003436,312066,8091483,937795,Petasina unidentata,unreplaced junior homonym,NA,FALSE,NA,"(Draparnaud, 1805)",Petasina unidentata,Petasina unidentata,Petasina unidentata,"Petasina unidentata (Draparnaud, 1805)",0,1
Caucasocressa joannis,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Caucasocressa,1479764,904611,9902993,7500804,Caucasocressa joannis,accepted,NA,FALSE,NA,"(Mortillet, 1854)",Caucasocressa joannis,Caucasocressa joannis,Caucasocressa joannis,"Caucasocressa joannis (Mortillet, 1854)",0,1
Hesseola pratensis,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Hesseola,1116143,904628,9784996,7500841,Hesseola pratensis,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1846)",Hesseola pratensis,Hesseola pratensis,Hesseola pratensis,"Hesseola pratensis (L.Pfeiffer, 1846)",0,1
Jasonella mingrelica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Jasonella,1309805,904632,9964076,7500852,Jasonella mingrelica,accepted,NA,FALSE,NA,"(Hesse, 1921)",Jasonella mingrelica,Jasonella mingrelica,Jasonella mingrelica,"Jasonella mingrelica (Hesse, 1921)",0,1
Batumica maiae,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Batumica,1317877,904609,10297916,7500664,Batumica maiae,accepted,NA,FALSE,NA,"(Hudec & Lezhawa, 1969)",Batumica maiae,Batumica maiae,Batumica maiae,"Batumica maiae (Hudec & Lezhawa, 1969)",0,1
Lejeania leucosticta,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Lejeania,1421980,904639,8926686,7500859,Lejeania leucosticta,accepted,NA,FALSE,NA,"(E. von Martens, 1889)",Lejeania leucosticta,Lejeania leucosticta,Lejeania leucosticta,"Lejeania leucosticta (E.von Martens, 1889)",0,1
Dioscuria prometheus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Dioscuria,1259588,904618,9928530,7500811,Dioscuria prometheus,accepted,NA,FALSE,NA,"(O. Boettger, 1883)",Dioscuria prometheus,Dioscuria prometheus,Dioscuria prometheus,"Dioscuria prometheus (O.Boettger, 1883)",0,1
Harmozica ravergiensis,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Harmozica,1002373,904626,9238478,7500831,Harmozica ravergiensis,accepted,NA,FALSE,NA,"(A. Férussac, 1835)",Harmozica ravergiensis,Harmozica ravergiensis,Harmozica ravergiensis,"Harmozica ravergiensis (A.Férussac, 1835)",0,1
Stenomphalia selecta,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Stenomphalia,1317890,904660,10581099,7500992,Stenomphalia selecta,accepted,NA,FALSE,NA,"(Klika, 1894)",Stenomphalia selecta,Stenomphalia selecta,Stenomphalia selecta,"Stenomphalia selecta (Klika, 1894)",0,1
Prostenomphalia carpathica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Prostenomphalia,1001083,904654,9588998,7500979,Prostenomphalia carpathica,accepted,NA,FALSE,NA,"Baidashnikov, 1985",Prostenomphalia carpathica,Prostenomphalia carpathica,Prostenomphalia carpathica,"Prostenomphalia carpathica Baidashnikov, 1985",0,1
Oscarboettgeria euages,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Oscarboettgeria,1116194,904649,9672124,7500974,Oscarboettgeria euages,accepted,NA,FALSE,NA,"(O. Boettger, 1883)",Oscarboettgeria euages,Oscarboettgeria euages,Oscarboettgeria euages,"Oscarboettgeria euages (O.Boettger, 1883)",0,1
Nienhuisiella antonellae,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Nienhuisiella,1001074,904645,4565038,7500965,Nienhuisiella antonellae,accepted,NA,FALSE,NA,"Giusti & Manganelli, 1987",Nienhuisiella antonellae,Nienhuisiella antonellae,Nienhuisiella antonellae,"Nienhuisiella antonellae Giusti & Manganelli, 1987",0,1
Ichnusotricha berninii,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Ichnusotricha,1001054,904630,4565180,7500850,Ichnusotricha berninii,accepted,NA,FALSE,NA,"Giusti & Manganelli, 1987",Ichnusotricha berninii,Ichnusotricha berninii,Ichnusotricha berninii,"Ichnusotricha berninii Giusti & Manganelli, 1987",0,1
Urticicola umbrosus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Urticicola,1002505,312057,4564459,2882379,Urticicola umbrosus,accepted,NA,FALSE,NA,"(C. Pfeiffer, 1828)",Urticicola umbrosus,Urticicola umbrosus,Urticicola umbrosus,"Urticicola umbrosus (C.Pfeiffer, 1828)",0,1
Dioscuria thalestris,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Dioscuria,1259589,904619,10115632,7500812,Dioscuria thalestris,accepted,NA,FALSE,NA,"(Lindholm, 1927)",Dioscuria thalestris,Dioscuria thalestris,Dioscuria thalestris,"Dioscuria thalestris (Lindholm, 1927)",0,1
Xerocampylaea zelebori,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Xerocampylaea,1002506,212325,4564871,1083195,Xerocampylaea zelebori,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1853)",Xerocampylaea zelebori,Xerocampylaea zelebori,Xerocampylaea zelebori,"Xerocampylaea zelebori (L.Pfeiffer, 1853)",0,1
Helicopsis striata,species,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Helicopsis,1003421,28623,8272259,569498,Helicopsis striata,accepted,NA,FALSE,NA,"(O. F. Müller, 1774)",Helicopsis striata,Helicopsis striata,Helicopsis striata,"Helicopsis striata (O.F.Müller, 1774)",0,1
Perforatella bidentata,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Perforatella,292689,212328,4359226,34605,Perforatella bidentata,accepted,NA,FALSE,sibling_higher,"(Gmelin, 1791)",Perforatella bidentata,Perforatella bidentata,Perforatella bidentata,"Perforatella bidentata (Gmelin, 1791)",0,1
Hiltrudia mathildae,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Hiltrudia,1002392,904574,4564961,7500864,Hiltrudia mathildae,accepted,NA,FALSE,NA,"(Westerlund, 1881)",Hiltrudia mathildae,Hiltrudia mathildae,Hiltrudia mathildae,"Hiltrudia mathildae (Westerlund, 1881)",0,1
Metafruticicola sublecta,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Metafruticicola,1050422,904580,9483705,7500880,Metafruticicola sublecta,accepted,NA,FALSE,NA,"(Maltzan, 1884)",Metafruticicola sublecta,Metafruticicola sublecta,Metafruticicola sublecta,"Metafruticicola sublecta (Maltzan, 1884)",0,1
Metafruticicola pellita,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Metafruticicola,1050424,904579,4565000,7500879,Metafruticicola pellita,accepted,NA,FALSE,NA,"(A. Férussac, 1832)",Metafruticicola pellita,Metafruticicola pellita,Metafruticicola pellita,"Metafruticicola pellita (A.Férussac, 1832)",0,1
Monachoides vicinus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Monachoides,1002445,212327,4564491,209014,Monachoides vicinus,accepted,NA,FALSE,unplaced_inherited,"(Rossmässler, 1842)",Monachoides vicinus,Monachoides vicinus,Monachoides vicinus,"Monachoides vicinus (Rossmässler, 1842)",0,1
Leptaxis azorica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Leptaxis,1424336,904246,8764508,7500865,Leptaxis azorica,accepted,NA,FALSE,NA,"Albers, 1852",Leptaxis azorica,Leptaxis azorica,Leptaxis azorica,"Leptaxis azorica Albers, 1852",0,1
Zenobiellina subrufescens,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Zenobiella,1377656,904773,4565055,6362026,Zenobiella subrufescens,unaccepted,superseded generic combination,FALSE,unplaced_inherited,"(J. S. Miller, 1822)",Zenobiellina subrufescens,Zenobiella subrufescens,Zenobiella subrufescens,"Zenobiella subrufescens (J.S.Miller, 1822)",0,1
Teberdinia flavolimbata,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Teberdinia,1259579,904662,10009941,7500996,Teberdinia flavolimbata,accepted,NA,FALSE,NA,"(O. Boettger, 1883)",Teberdinia flavolimbata,Teberdinia flavolimbata,Teberdinia flavolimbata,"Teberdinia flavolimbata (O.Boettger, 1883)",0,1
Ciliella ciliata,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Ciliella,1002356,400571,8022397,726724,Ciliella ciliata,accepted,NA,FALSE,NA,"(W. Hartmann, 1821)",Ciliella ciliata,Ciliella ciliata,Ciliella ciliata,"Ciliella ciliata (W.Hartmann, 1821)",0,1
Cyrnotheba corsica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Cyrnotheba,1002357,904571,4565059,7500862,Cyrnotheba corsica,accepted,NA,FALSE,NA,"(Shuttleworth, 1843)",Cyrnotheba corsica,Cyrnotheba corsica,Cyrnotheba corsica,"Cyrnotheba corsica (Shuttleworth, 1843)",0,1
Ganula lanuginosa,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Ganula,1002367,904624,4564580,2882937,Ganula lanuginosa,accepted,NA,FALSE,NA,"(Boissy, 1835)",Ganula lanuginosa,Ganula lanuginosa,Ganula lanuginosa,"Ganula lanuginosa (Boissy, 1835)",0,1
Anoplitella schaposchnikovi,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Anoplitella,1259582,904601,9840807,7500658,Anoplitella schaposchnikovi,accepted,NA,FALSE,NA,"(Rosen, 1911)",Anoplitella schaposchnikovi,Anoplitella schaposchnikovi,Anoplitella schaposchnikovi,"Anoplitella schaposchnikovi (Rosen, 1911)",0,1
Vicariihelix,genus,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Vicariihelix,996545,904667,4585457,7501005,Vicariihelix,accepted,NA,FALSE,sibling_higher,"Pilsbry, 1919",Vicariihelix,Vicariihelix,Vicariihelix,"Vicariihelix Pilsbry, 1919",0,1
Ganula,genus,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Ganula,996539,904622,4406627,2882938,Ganula,accepted,NA,FALSE,sibling_higher,"E. Gittenberger, 1970",Ganula,Ganula,Ganula,"Ganula E.Gittenberger, 1970",0,1
Coronarchaica corona,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Coronarchaica,1339546,904614,10262658,7500807,Coronarchaica corona,accepted,NA,FALSE,NA,"(Schileyko & Rymzhanov, 2010)",Coronarchaica corona,Coronarchaica corona,Coronarchaica corona,"Coronarchaica corona (Schileyko & Rymzhanov, 2010)",0,1
Archaica labianix,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Archaica,1324453,904605,10636686,7500662,Archaica labianix,accepted,NA,FALSE,NA,"Schileyko, 1978",Archaica labianix,Archaica labianix,Archaica labianix,"Archaica labianix Schileyko, 1978",0,1
Leucozonella hypophaea,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Leucozonella,1324392,904641,10004746,7500889,Leucozonella hypophaea,accepted,NA,FALSE,NA,"(Lindholm, 1927)",Leucozonella hypophaea,Leucozonella hypophaea,Leucozonella hypophaea,"Leucozonella hypophaea (Lindholm, 1927)",0,1
Leucozonella rudimentifera,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Leucozonella,1324383,904643,10399836,7500891,Leucozonella rudimentifera,accepted,NA,FALSE,NA,"(Schileyko & Pazylov, 1990)",Leucozonella rudimentifera,Leucozonella rudimentifera,Leucozonella rudimentifera,"Leucozonella rudimentifera (Schileyko & Pazylov, 1990)",0,1
Archaica heptapotamica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Archaica,1322039,904604,9996393,7500661,Archaica heptapotamica,accepted,NA,FALSE,NA,"(Lindholm, 1927)",Archaica heptapotamica,Archaica heptapotamica,Archaica heptapotamica,"Archaica heptapotamica (Lindholm, 1927)",0,1
Archaica cumulata,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Archaica,1324426,904603,10240150,7500660,Archaica cumulata,accepted,NA,FALSE,NA,"(Schileyko, 1978)",Archaica cumulata,Archaica cumulata,Archaica cumulata,"Archaica cumulata (Schileyko, 1978)",0,1
Paedhoplita laminata,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Paedhoplita,1324464,904652,10346281,7500976,Paedhoplita laminata,accepted,NA,FALSE,NA,"Lindholm, 1927",Paedhoplita laminata,Paedhoplita laminata,Paedhoplita laminata,"Paedhoplita laminata Lindholm, 1927",0,1
Leucozonella rubens,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Leucozonella,1324398,904642,9212172,7500890,Leucozonella rubens,accepted,NA,FALSE,NA,"(E. von Martens, 1874)",Leucozonella rubens,Leucozonella rubens,Leucozonella rubens,"Leucozonella rubens (E.von Martens, 1874)",0,1
Odontotrema diplodon,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Odontotrema,1324440,904647,10239271,7500972,Odontotrema diplodon,accepted,NA,FALSE,NA,"Lindholm, 1927",Odontotrema diplodon,Odontotrema diplodon,Odontotrema diplodon,"Odontotrema diplodon Lindholm, 1927",0,1
Schileykiella,genus,Mollusca,Gastropoda,Stylommatophora,Canariellidae,Schileykiella,995474,904416,4405156,2882565,Schileykiella,accepted,NA,FALSE,sibling_higher,"Manganelli, Sparacio & Giusti, 1989",Schileykiella,Schileykiella,Schileykiella,"Schileykiella Manganelli, Sparacio & Giusti, 1989",0,1
Chilanodon bicallosa,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Chilanodon,1324444,904764,9973606,7500805,Chilanodon bicallosa,accepted,NA,FALSE,unplaced_inherited,"(L. Pfeiffer, 1853)",Chilanodon bicallosa,Chilanodon bicallosa,Chilanodon bicallosa,"Chilanodon bicallosa (L.Pfeiffer, 1853)",0,1
Lindholmomneme altaica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Lindholmomneme,1255988,904766,10098803,7500893,Lindholmomneme altaica,accepted,NA,FALSE,unplaced_inherited,"(Westerlund, 1896)",Lindholmomneme altaica,Lindholmomneme altaica,Lindholmomneme altaica,"Lindholmomneme altaica (Westerlund, 1896)",0,1
Canariella giustii,species,Mollusca,Gastropoda,Stylommatophora,Canariellidae,Canariella,1259559,904421,7817315,6362039,Canariella giustii,accepted,NA,FALSE,NA,"Ibáñez & M. R. Alonso, 2006",Canariella giustii,Canariella giustii,Canariella giustii,"Canariella giustii Ibáñez & M.R.Alonso, 2006",0,1
Actinella,genus,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Actinella,996326,904490,NA,4155414,Actinella,accepted,NA,FALSE,sibling_higher,"R. T. Lowe, 1852",Actinella,Actinella (genus in Opisthokonta),Actinella,NA,0,1
Leptaxis membranacea,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Leptaxis,1050384,904247,9204041,7500867,Leptaxis membranacea,accepted,NA,FALSE,NA,"(R. T. Lowe, 1852)",Leptaxis membranacea,Leptaxis membranacea,Leptaxis membranacea,"Leptaxis membranacea (R.T.Lowe, 1852)",0,1
Prestonella bowkeri,species,Mollusca,Gastropoda,Stylommatophora,Bothriembryontidae,Prestonella,1058526,657179,9805399,856605,Prestonella bowkeri,accepted,NA,FALSE,NA,"(G. B. Sowerby III, 1890)",Prestonella bowkeri,Prestonella bowkeri,Prestonella bowkeri,"Prestonella bowkeri (G.B.Sowerby Iii, 1890)",0,1
Eobania constantina,species,Mollusca,Gastropoda,Stylommatophora,Helicidae,Massylaea,1460960,904748,9569789,7500584,Massylaea constantina,unaccepted,NA,FALSE,sibling_higher,"(E. Forbes, 1838)",Eobania constantina,Massylaea constantina,Massylaea constantina,"Massylaea constantina (E.Forbes, 1838)",0,1
Otala punctata,species,Mollusca,Gastropoda,Stylommatophora,Helicidae,Otala,1050590,28615,4564216,434632,Otala punctata,accepted,NA,FALSE,NA,"(O. F. Müller, 1774)",Otala punctata,Otala punctata,Otala punctata,"Otala punctata (O.F.Müller, 1774)",0,1
Bulimulus corneus,species,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Bulimulus,1064246,904112,8960119,5973668,Bulimulus corneus,accepted,NA,FALSE,NA,"(G. B. Sowerby I, 1833)",Bulimulus corneus,Bulimulus corneus,Bulimulus corneus,"Bulimulus corneus (G.B.Sowerby I, 1833)",0,1
Bulimulus diaphanus,species,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Bulimulus,1350426,904113,8200829,255007,Bulimulus diaphanus,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1855)",Bulimulus diaphanus,Bulimulus diaphanus,Bulimulus diaphanus,"Bulimulus diaphanus (L.Pfeiffer, 1855)",0,1
Bulimulus,genus,Mollusca,Gastropoda,Stylommatophora,Bulimulidae,Bulimulus,861633,105597,5429435,421454,Bulimulus,accepted,NA,FALSE,NA,"Leach, 1814",Bulimulus,Bulimulus,Bulimulus,"Bulimulus Leach, 1814",0,1
Pleurostemma intusmalleata,species,Mollusca,Gastropoda,Stylommatophora,Urocoptidae,Pleurostemma,1495104,901114,8757514,7501355,Pleurostemma intusmalleata,accepted,NA,FALSE,NA,"(L. Pfeiffer, 1858)",Pleurostemma intusmalleata,Pleurostemma intusmalleata,Pleurostemma intusmalleata,"Pleurostemma intusmalleata (L.Pfeiffer, 1858)",0,1
Camaena connectens,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Camaena,932922,904870,9260197,5973588,Camaena connectens,accepted,NA,FALSE,sibling_higher,"Dautzenberg & H. Fischer, 1906",Camaena connectens,Camaena connectens,Camaena connectens,"Camaena connectens Dautzenberg & H.Fischer, 1906",0,1
Camaena inflata,species,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Camaena,932923,904871,9330879,5973589,Camaena inflata,accepted,NA,FALSE,sibling_higher,"(Möllendorff, 1885)",Camaena inflata,Camaena inflata,Camaena inflata,"Camaena inflata (Möllendorff, 1885)",0,1
