found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Syphacia (Syphacia) obvelata,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,1589707,104187,2284336,1092418,Syphacia obvelata,junior objective synonym,NA,FALSE,NA,"(Rudolphi, 1802)",Syphacia (Syphacia) obvelata,Syphacia obvelata,Syphacia obvelata,"Syphacia obvelata (Rudolphi, 1802)",NA,1
Steinernema glaseri,species,Nematoda,Chromadorea,Rhabditida,Steinernematidae,Steinernema,1583247,81677,4558514,777438,Steinernema glaseri,accepted,NA,FALSE,NA,"(Steiner, 1929) Wouts, Mráček, Gerdin & Bedding, 1982",Steinernema glaseri,Steinernema glaseri,Steinernema glaseri,"Steinernema glaseri (Steiner, 1929)",0,1
Steinernema kushidai,species,Nematoda,Chromadorea,Rhabditida,Steinernematidae,Steinernema,1583257,80985,7021615,593805,Steinernema kushidai,accepted,NA,FALSE,NA,"Mamiya, 1988",Steinernema kushidai,Steinernema kushidai,Steinernema kushidai,Steinernema kushidai,0,1
Steinernema litorale,species,Nematoda,Chromadorea,Rhabditida,Steinernematidae,Steinernema,1462142,897165,7021673,1027056,Steinernema litorale,accepted,NA,FALSE,NA,"Yoshida, 2004",Steinernema litorale,Steinernema litorale,Steinernema litorale,"Steinernema litorale Yoshida, 2004",NA,1
Ancylostoma caninum,species,Nematoda,Chromadorea,Rhabditida,Ancylostomatidae,Ancylostoma,1507505,103764,4558927,936408,Ancylostoma caninum,accepted,NA,FALSE,NA,"(Ercolani, 1859) Hall, 1913",Ancylostoma caninum,Ancylostoma caninum,Ancylostoma caninum,"Ancylostoma caninum (Ercolani, 1859) Hall, 1913",NA,1
Syphacia (Syphacia) muris,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,1589704,896826,2284335,332024,Syphacia muris,junior objective synonym,NA,FALSE,NA,"(Yamaguti, 1935)",Syphacia (Syphacia) muris,Syphacia muris,Syphacia muris,"Syphacia muris (Yamaguti, 1935)",NA,1
Pratylenchus vulnus,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318428,747433,4556361,150727,Pratylenchus vulnus,accepted,NA,FALSE,NA,"Allen & Jensen, 1951",Pratylenchus vulnus,Pratylenchus vulnus,Pratylenchus vulnus,"Pratylenchus vulnus Allen & Jensen, 1951",0,1
Bursaphelenchus mucronatus,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,1587128,27560,5889643,1093858,Bursaphelenchus mucronatus,accepted,NA,FALSE,NA,"Mamiya & Enda, 1979",Bursaphelenchus mucronatus,Bursaphelenchus mucronatus,Bursaphelenchus mucronatus,"Bursaphelenchus mucronatus Mamiya & Enda, 1979",0,1
Rhabdias pseudosphaerocephala,species,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Rhabdias,1442951,974221,8774360,42834,Rhabdias pseudosphaerocephala,accepted,NA,FALSE,NA,"Kuzmin, Tkach & Brooks, 2007",Rhabdias pseudosphaerocephala,Rhabdias pseudosphaerocephala,Rhabdias pseudosphaerocephala,"Rhabdias pseudosphaerocephala Kuzmin, Tkach & Brooks, 2007",1,1
Pratylenchus alleni,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318347,740084,4556360,990322,Pratylenchus alleni,accepted,NA,FALSE,NA,"Ferris, 1961",Pratylenchus alleni,Pratylenchus alleni,Pratylenchus alleni,"Pratylenchus alleni Ferris, 1961",0,1
Pratylenchus crenatus,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318361,740085,4556354,150733,Pratylenchus crenatus,accepted,NA,FALSE,NA,"Loof, 1960",Pratylenchus crenatus,Pratylenchus crenatus,Pratylenchus crenatus,"Pratylenchus crenatus Loof, 1960",0,1
Pratylenchus hexincisus,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318381,896379,7024049,467531,Pratylenchus hexincisus,accepted,NA,FALSE,NA,"Taylor & Jenkins, 1957",Pratylenchus hexincisus,Pratylenchus hexincisus,Pratylenchus hexincisus,"Pratylenchus hexincisus Taylor & Jenkins, 1957",0,1
Pratylenchus neglectus,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294293,896233,10353360,601315,Pratylenchus neglectus,accepted,NA,FALSE,NA,"(Rensch, 1924) Filipjev & Schuurmans Stekhoven, 1941",Pratylenchus neglectus,Pratylenchus neglectus,Pratylenchus neglectus,"Pratylenchus neglectus (Rensch, 1924) Filipjev & Schuurmans Stekhoven, 1941",0,1
Pratylenchus penetrans,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318446,740083,4556347,725237,Pratylenchus penetrans,accepted,NA,FALSE,NA,"(Cobb, 1917) Filipjev & Schuurmans Stekhoven, 1941",Pratylenchus penetrans,Pratylenchus penetrans,Pratylenchus penetrans,"Pratylenchus penetrans (Cobb, 1917) Filipjev & Schuurmans Stekhoven, 1941",0,1
Pratylenchus scribneri,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318415,896258,4556338,150729,Pratylenchus scribneri,accepted,NA,FALSE,NA,"Steiner in Sherbakoff & Stanley, 1943",Pratylenchus scribneri,Pratylenchus scribneri,Pratylenchus scribneri,"Pratylenchus scribneri Steiner, 1943",0,1
Pratylenchus thornei,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294295,896232,2284123,150735,Pratylenchus thornei,accepted,NA,FALSE,NA,"Sher & Allen, 1953",Pratylenchus thornei,Pratylenchus thornei,Pratylenchus thornei,"Pratylenchus thornei Sher & Allen, 1953",0,1
Pratylenchus thornei,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294295,896232,2284123,150735,Pratylenchus thornei,accepted,NA,FALSE,NA,"Sher & Allen, 1953",Pratylenchus thornei,Pratylenchus thornei,Pratylenchus thornei,"Pratylenchus thornei Sher & Allen, 1953",0,1
Pratylenchus thornei,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318489,896232,2284123,150735,Pratylenchus thornei,nomen nudum,NA,FALSE,NA,"Sher, 1948",Pratylenchus thornei,Pratylenchus thornei,Pratylenchus thornei,"Pratylenchus thornei Sher & Allen, 1953",NA,1
Pratylenchus thornei,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318489,896232,2284123,150735,Pratylenchus thornei,nomen nudum,NA,FALSE,NA,"Sher, 1948",Pratylenchus thornei,Pratylenchus thornei,Pratylenchus thornei,"Pratylenchus thornei Sher & Allen, 1953",NA,1
Pratylenchus zeae,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294296,896231,4556341,310787,Pratylenchus zeae,accepted,NA,FALSE,NA,"Graham, 1951",Pratylenchus zeae,Pratylenchus zeae,Pratylenchus zeae,"Pratylenchus zeae Graham, 1951",0,1
Pratylenchus zeae,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294296,896231,4556341,310787,Pratylenchus zeae,accepted,NA,FALSE,NA,"Graham, 1951",Pratylenchus zeae,Pratylenchus zeae,Pratylenchus zeae,"Pratylenchus zeae Graham, 1951",0,1
Pratylenchus zeae,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318490,896231,4556341,310787,Pratylenchus zeae,nomen nudum,NA,FALSE,NA,"Steiner in Clayton & McMurtrey, 1950",Pratylenchus zeae,Pratylenchus zeae,Pratylenchus zeae,"Pratylenchus zeae Graham, 1951",NA,1
Pratylenchus zeae,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1318490,896231,4556341,310787,Pratylenchus zeae,nomen nudum,NA,FALSE,NA,"Steiner in Clayton & McMurtrey, 1950",Pratylenchus zeae,Pratylenchus zeae,Pratylenchus zeae,"Pratylenchus zeae Graham, 1951",NA,1
Pratylenchus,genus,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294134,740041,2284120,725248,Pratylenchus,accepted,NA,FALSE,NA,"Filipjev, 1936",Pratylenchus,Pratylenchus,Pratylenchus,"Pratylenchus Filipjev, 1936",1,1
Pratylenchus,genus,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Pratylenchus,1294134,740041,2284120,725248,Pratylenchus,accepted,NA,FALSE,NA,"Filipjev, 1936",Pratylenchus,Pratylenchus,Pratylenchus,"Pratylenchus Filipjev, 1936",1,1
Trypanoxyuris,genus,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,1585262,169747,6756613,688011,Trypanoxyuris,accepted,NA,FALSE,NA,"Vevers, 1923",Trypanoxyuris,Trypanoxyuris,Trypanoxyuris,"Trypanoxyuris Vevers, 1923",NA,1
Hemicycliophora labiata,species,Nematoda,Chromadorea,Rhabditida,Hemicycliophoridae,Hemicycliophora,1295591,974236,7023181,4999219,Hemicycliophora labiata,accepted,NA,FALSE,NA,"Colbran, 1960",Hemicycliophora labiata,Hemicycliophora labiata,Hemicycliophora labiata,"Hemicycliophora labiata Colbran, 1960",1,NA
Rotylenchulus reniformis,species,Nematoda,Chromadorea,Rhabditida,Rotylenchulidae,Rotylenchulus,1294857,896613,4556370,395859,Rotylenchulus reniformis,accepted,NA,FALSE,NA,"Linford & Oliveira, 1940",Rotylenchulus reniformis,Rotylenchulus reniformis,Rotylenchulus reniformis,"Rotylenchulus reniformis Linford & Oliveira, 1940",NA,1
Trichobilharzia franki,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Trichobilharzia,1443299,654579,4414314,542309,Trichobilharzia franki,accepted,NA,FALSE,NA,"Müller & Kimmig, 1994",Trichobilharzia franki,Trichobilharzia franki,Trichobilharzia franki,"Trichobilharzia franki Müller & Kimmig, 1994",1,1
Macrostomum hystrix,species,Platyhelminthes,NA,NA,Macrostomidae,Macrostomum,481404,717847,5891915,264325,Macrostomum hystrix,accepted,NA,FALSE,NA,"Ørsted, 1843",Macrostomum hystrix,Macrostomum hystrix,Macrostomum hystrix,"Macrostomum hystrix Ørsted, 1843",NA,NA
Obama nungara,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,951864,906324,8701771,5974166,Obama nungara,accepted,NA,FALSE,NA,"Carbayo, Alvarez-Presas, Jones & Riutort, 2016",Obama nungara,Obama nungara,Obama nungara,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",0,1
Thaparocleidus,genus,Platyhelminthes,Monogenea,Dactylogyridea,Ancylodiscoididae,Thaparocleidus,1044352,NA,4412432,86721,Thaparocleidus,accepted,NA,FALSE,NA,"Jain, 1952",Thaparocleidus,Thaparocleidus,NA,"Thaparocleidus Jain, 1952",1,NA
Trinigyrus,genus,Platyhelminthes,Monogenea,Dactylogyridea,Ancylodiscoididae,Trinigyrus,1316940,985828,4861049,7503378,Trinigyrus,accepted,NA,FALSE,NA,"Hanek, Molnár & Fernando, 1974",Trinigyrus,Trinigyrus,Trinigyrus,"Trinigyrus Hanek, Molnár & Fernando, 1974",1,NA
Radopholus similis,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,1294297,300726,2284101,186666,Radopholus similis,accepted,NA,FALSE,NA,"(Cobb, 1893) Thorne, 1949",Radopholus similis,Radopholus similis,Radopholus similis,"Radopholus similis (Cobb, 1893) Thorne, 1949",0,1
Radopholus similis,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,1294297,300726,2284101,186666,Radopholus similis,accepted,NA,FALSE,NA,"(Cobb, 1893) Thorne, 1949",Radopholus similis,Radopholus similis,Radopholus similis,"Radopholus similis (Cobb, 1893) Thorne, 1949",0,1
Achlysiella williamsi,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,1318435,300726,2284101,186666,Radopholus similis,unaccepted,NA,FALSE,NA,"(Siddiqi, 1964) Hunt, Bridge & Machon, 1989",Achlysiella williamsi,Radopholus similis,Radopholus similis,"Radopholus similis (Cobb, 1893) Thorne, 1949",0,1
Achlysiella williamsi,species,Nematoda,Chromadorea,Rhabditida,Pratylenchidae,Radopholus,1318435,300726,2284101,186666,Radopholus similis,unaccepted,NA,FALSE,NA,"(Siddiqi, 1964) Hunt, Bridge & Machon, 1989",Achlysiella williamsi,Radopholus similis,Radopholus similis,"Radopholus similis (Cobb, 1893) Thorne, 1949",0,1
Heliconema longissimum,species,Nematoda,Chromadorea,Rhabditida,Physalopteridae,Heliconema,990503,462370,7027404,839151,Heliconema longissimum,taxon inquirendum,NA,FALSE,NA,"(Ortlepp, 1923)",Heliconema longissimum,Heliconema longissimum,Heliconema longissimum,"Heliconema longissimum (Ortlepp, 1923)",0,0
Pristionchus,genus,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Pristionchus,1296322,463778,4281833,197876,Pristionchus,accepted,NA,FALSE,NA,"Kreis, 1932",Pristionchus,Pristionchus,Pristionchus,"Pristionchus Kreis, 1932",1,1
Chabertia erschowi,species,Nematoda,Chromadorea,Rhabditida,Strongylidae,Chabertia,1586502,650037,10451951,4994302,Chabertia erschowi,accepted,NA,FALSE,NA,"Xiong & Kong, 1956",Chabertia erschowi,Chabertia erschowi,Chabertia erschowi,Chabertia erschowi,0,1
Philometroides sanguineus,species,Nematoda,Chromadorea,Rhabditida,Philometridae,Philometroides,1586334,656100,NA,210868,Philometroides sanguineus,accepted,NA,FALSE,sibling_higher,"(Rudolphi, 1819) Rasheed, 1963",Philometroides sanguineus,Philometroides sanguineus,Philometroides sanguineus,NA,1,NA
Steinernema,genus,Nematoda,Chromadorea,Rhabditida,Steinernematidae,Steinernema,1299350,28284,2283720,1040286,Steinernema,accepted,NA,FALSE,NA,"Travassos, 1927",Steinernema,Steinernema,Steinernema,"Steinernema Travassos, 1927",NA,1
Gnathostoma spinigerum,species,Nematoda,Chromadorea,Rhabditida,Gnathostomatidae,Gnathostoma,1590615,107042,4556994,661905,Gnathostoma spinigerum,accepted,NA,FALSE,NA,"Owen, 1836",Gnathostoma spinigerum,Gnathostoma spinigerum,Gnathostoma spinigerum,"Gnathostoma spinigerum Owen, 1836",1,1
Passalurus ambiguus,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Passalurus,1588979,751477,2284333,405020,Passalurus ambiguus,accepted,NA,FALSE,NA,"Rudolphi, 1819",Passalurus ambiguus,Passalurus ambiguus,Passalurus ambiguus,"Passalurus ambiguus (Rudolphi, 1819)",NA,1
Rhabdochona lichtenfelsi,species,Nematoda,Chromadorea,Rhabditida,Rhabdochonidae,Rhabdochona,1431127,104853,7028543,1056854,Rhabdochona lichtenfelsi,accepted,NA,FALSE,NA,"Sánchez-Álvarez, García-Prieto & Pérez-Ponce de León, 1998",Rhabdochona lichtenfelsi,Rhabdochona lichtenfelsi,Rhabdochona lichtenfelsi,"Rhabdochona lichtenfelsi Sánchez-Álvarez, García-Prieto & Pérez-Ponce de León, 1998",1,NA
Rhabdias,genus,Nematoda,Chromadorea,Rhabditida,Rhabdiasidae,Rhabdias,1442630,72165,4281881,119518,Rhabdias,accepted,NA,FALSE,NA,"Stiles & Hassall, 1905",Rhabdias,Rhabdias,Rhabdias,"Rhabdias Stiles & Hassall, 1905",1,1
Trypanoxyuris (Trypanoxyuris) microon,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Trypanoxyuris,1589740,169749,NA,688012,Trypanoxyuris microon,junior objective synonym,NA,FALSE,sibling_higher,"(Linstow, 1907)",Trypanoxyuris (Trypanoxyuris) microon,Trypanoxyuris microon,Trypanoxyuris microon,NA,NA,1
Enterobius (Enterobius) anthropopitheci,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,1589648,169744,NA,412258,Enterobius anthropopitheci,junior objective synonym,NA,FALSE,NA,"(Gedoelst, 1916)",Enterobius (Enterobius) anthropopitheci,Enterobius anthropopitheci,Enterobius anthropopitheci,NA,NA,1
Enterobius (Enterobius) macaci,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Enterobius,1589650,666552,NA,416711,Enterobius macaci,junior objective synonym,NA,FALSE,NA,"(Yen, 1973)",Enterobius (Enterobius) macaci,Enterobius macaci,Enterobius macaci,NA,NA,1
Lemuricola,genus,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Lemuricola,1585235,169745,4557671,688014,Lemuricola,accepted,NA,FALSE,NA,"Chabaud & Petter, 1959",Lemuricola,Lemuricola,Lemuricola,"Lemuricola Chabaud & Petter, 1959",NA,1
Daptonema mirabilis,species,Nematoda,Chromadorea,Monhysterida,Xyalidae,Trichotheristus,1307414,234494,2280013,267148,Trichotheristus mirabilis,superseded combination,NA,FALSE,NA,"(Schuurmans Stekhoven & De Coninck, 1933)",Daptonema mirabilis,Trichotheristus mirabilis,Trichotheristus mirabilis,"Trichotheristus mirabilis (Schuurmans Stekhoven & De Coninck, 1933)",0,0
Trichinella patagoniensis,species,Nematoda,Enoplea,Trichinellida,Trichinellidae,Trichinella,1586600,683110,10455212,614179,Trichinella patagoniensis,accepted,NA,FALSE,NA,"Farina, Pasqualetti, Ilgova, Cardillo, Ercole, Aronowicz, Krivokapich, Kasny & Ribicich, 2017",Trichinella patagoniensis,Trichinella patagoniensis,Trichinella patagoniensis,Trichinella patagoniensis,1,1
Deladenus,genus,Nematoda,Chromadorea,Rhabditida,Tylenchoidea incertae sedis,Deladenus,582905,106050,2284004,784545,Deladenus,accepted,NA,FALSE,NA,"Thorne, 1941",Deladenus,Deladenus,Deladenus,"Deladenus Thorne, 1941",NA,1
Aphelenchoides fragariae,species,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,1294803,896856,4559460,631052,Aphelenchoides fragariae,accepted,NA,FALSE,NA,"(Ritzema Bos, 1890) Christie, 1932",Aphelenchoides fragariae,Aphelenchoides fragariae,Aphelenchoides fragariae,"Aphelenchoides fragariae (Ritzema Bos, 1890) Christie, 1932",1,NA
Camallanus cotti,species,Nematoda,Chromadorea,Rhabditida,Camallanidae,Camallanus,1370843,199387,4556967,314618,Camallanus cotti,accepted,NA,FALSE,NA,"Fujita, 1927",Camallanus cotti,Camallanus cotti,Camallanus cotti,"Camallanus cotti Fujita, 1927",1,NA
Physaloptera,genus,Nematoda,Chromadorea,Rhabditida,Physalopteridae,Physaloptera,990631,501843,2284434,679070,Physaloptera,accepted,NA,FALSE,sibling_higher,"Rudolphi, 1819",Physaloptera,Physaloptera,Physaloptera,"Physaloptera Rudolphi, 1819",0,1
Heterakis,genus,Nematoda,Chromadorea,Rhabditida,Heterakidae,Heterakis,1508737,211299,11141013,63226,Heterakis,accepted,NA,FALSE,NA,"Schrank‎, 1790",Heterakis,Heterakis,Heterakis,Heterakis Schrank,NA,1
Heterodera glycines,species,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,1315898,505906,5188671,332065,Heterodera glycines,accepted,NA,FALSE,NA,"Ichinohe, 1952",Heterodera glycines,Heterodera glycines,Heterodera glycines,"Heterodera glycines Ichinohe, 1952",0,1
Heterodera schachtii,species,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,1295605,896514,5188669,128245,Heterodera schachtii,accepted,NA,FALSE,NA,"A. Schmidt, 1871",Heterodera schachtii,Heterodera schachtii,Heterodera schachtii,"Heterodera schachtii A.Schmidt, 1871",1,NA
Heterodera avenae,species,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,1315883,896509,7824307,463343,Heterodera avenae,accepted,NA,FALSE,NA,"Wollenweber, 1924",Heterodera avenae,Heterodera avenae,Heterodera avenae,"Heterodera avenae Wollenweber, 1924",0,1
Globodera,genus,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Globodera,1315836,665600,2283958,232964,Globodera,accepted,NA,FALSE,NA,"Skarbilovich, 1959",Globodera,Globodera (genus in Holozoa),Globodera,"Globodera Skarbilovich, 1959",NA,1
Heterodera trifolii,species,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Heterodera,1315933,740455,5777056,108477,Heterodera trifolii,accepted,NA,FALSE,NA,"Goffart, 1932",Heterodera trifolii,Heterodera trifolii,Heterodera trifolii,"Heterodera trifolii Goffart, 1932",0,1
Meloidodera,genus,Nematoda,Chromadorea,Rhabditida,Tylenchulidae,Meloidodera,1294046,897428,2283962,108475,Meloidodera,accepted,NA,FALSE,NA,"Chitwood, Hannon & Esser, 1956",Meloidodera,Meloidodera,Meloidodera,"Meloidodera Chitwood, Hannon & Esser, 1956",1,1
Cosmocercoides,genus,Nematoda,Chromadorea,Rhabditida,Cosmocercidae,Cosmocercoides,1469884,897397,4281848,662297,Cosmocercoides,accepted,NA,FALSE,NA,"Wilkie, 1930",Cosmocercoides,Cosmocercoides,Cosmocercoides,"Cosmocercoides Wilkie, 1930",1,1
Syphacia (Seuratoxyuris) frederici,species,Nematoda,Chromadorea,Rhabditida,Oxyuridae,Syphacia,1589678,104184,4557660,1092419,Syphacia frederici,junior objective synonym,NA,FALSE,NA,"(Roman, 1945)",Syphacia (Seuratoxyuris) frederici,Syphacia frederici,Syphacia frederici,"Syphacia frederici Roman, 1945",NA,1
Dibothriocephalus ditremus,species,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Diphyllobothrium,1027590,169839,4345038,1004847,Diphyllobothrium ditremum,unaccepted,Superseded combination,FALSE,sibling_higher,"(Creplin, 1825) Lühe, 1899",Dibothriocephalus ditremus,Diphyllobothrium ditremum,Diphyllobothrium ditremum,"Diphyllobothrium ditremum (Creplin, 1825)",0,0
Gyrodactylus anisopharynx,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1115304,667262,8854842,1011347,Gyrodactylus anisopharynx,accepted,NA,FALSE,NA,"Popazoglo & Boeger, 2000",Gyrodactylus anisopharynx,Gyrodactylus anisopharynx,Gyrodactylus anisopharynx,"Gyrodactylus anisopharynx Popazoglo & Boeger, 2000",1,NA
Gyrodactylus corydori,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1250328,667261,9227132,634449,Gyrodactylus corydori,accepted,NA,FALSE,NA,"Bueno-Silva & Boeger, 2009",Gyrodactylus corydori,Gyrodactylus corydori,Gyrodactylus corydori,"Gyrodactylus corydori Bueno-Silva & Boeger, 2009",1,NA
Microstomum lineare,species,Platyhelminthes,NA,Dolichomicrostomida,Microstomidae,Microstomum,142793,717853,9051218,490207,Microstomum lineare,accepted,NA,FALSE,NA,"(Müller OF, 1773)",Microstomum lineare,Microstomum lineare,Microstomum lineare,"Microstomum lineare (O.F.Müller, 1773)",1,0
Imbira guaiana,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Imbira,879239,667339,8990726,503886,Imbira guaiana,accepted,NA,FALSE,NA,"(Leal-Zanchet & Carbayo, 2001) Carbayo et al., 2013",Imbira guaiana,Imbira guaiana,Imbira guaiana,"Imbira guaiana (Leal-Zanchet & Carbayo, 2001) Carbayo et al., 2013",0,1
Obama burmeisteri,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,879250,671184,11212844,750900,Obama burmeisteri,accepted,NA,FALSE,NA,"(Schultze, 1856) Carbayo et al., 2013",Obama burmeisteri,Obama burmeisteri,Obama burmeisteri,"Obama burmeisteri (Schultze, 1856) Carbayo et al., 2013",0,1
Imbira marcusi,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Imbira,1505312,656777,9606665,866562,Imbira marcusi,accepted,NA,FALSE,NA,"Carbayo et al., 2013",Imbira marcusi,Imbira marcusi,Imbira marcusi,"Imbira marcusi Carbayo et al., 2013",0,1
Choeradoplana iheringi,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Choeradoplana,482774,650112,5892159,398572,Choeradoplana iheringi,accepted,NA,FALSE,NA,"Graff, 1899",Choeradoplana iheringi,Choeradoplana iheringi,Choeradoplana iheringi,"Choeradoplana iheringi Graff, 1899",NA,NA
Obama ladislavii,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,879266,671187,11145569,873747,Obama ladislavii,accepted,NA,FALSE,NA,"(Graff, 1899) Carbayo et al., 2013",Obama ladislavii,Obama ladislavii,Obama ladislavii,"Obama ladislavii (Graff, 1899) Carbayo et al., 2013",0,1
Geoplana quagga,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Geoplana,1506439,667338,5892147,503899,Geoplana quagga,accepted,NA,FALSE,sibling_higher,"Marcus, 1951",Geoplana quagga,Geoplana quagga,Geoplana quagga,"Geoplana quagga Marcus, 1951",0,1
Caenoplana coerulea,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Caenoplana,482686,165641,2502810,170392,Caenoplana coerulea,accepted,NA,FALSE,NA,"Moseley, 1877",Caenoplana coerulea,Caenoplana coerulea,Caenoplana coerulea,"Caenoplana coerulea Moseley, 1877",NA,NA
Echinostoma miyagawai,species,Platyhelminthes,Trematoda,Plagiorchiida,Echinostomatidae,Echinostoma,987447,906473,4413979,3666566,Echinostoma miyagawai,accepted,NA,FALSE,NA,"Ishii, 1932",Echinostoma miyagawai,Echinostoma miyagawai,Echinostoma miyagawai,"Echinostoma miyagawai Ishii, 1932",1,1
Anserobilharzia brantae,species,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Anserobilharzia,1498502,649289,8645082,565542,Anserobilharzia brantae,accepted,NA,FALSE,NA,"(Farr & Blankemeyer, 1956) Brant, Jouet, Ferte & Loker, 2013",Anserobilharzia brantae,Anserobilharzia brantae,Anserobilharzia brantae,"Anserobilharzia brantae (Farr & Blankemeyer, 1956) Brant, Jouet, Ferte & Loker, 2013",1,1
Dugesia subtentaculata,species,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,482108,165634,5741485,219246,Dugesia subtentaculata,accepted,NA,FALSE,NA,"(Draparnaud, 1801)",Dugesia subtentaculata,Dugesia subtentaculata,Dugesia subtentaculata,"Dugesia subtentaculata (Draparnaud, 1801)",1,0
Dugesia,genus,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,181568,165633,NA,933125,Dugesia,accepted,NA,FALSE,NA,"Girard, 1850",Dugesia,Dugesia (genus in Opisthokonta),Dugesia,NA,1,NA
Dugesia liguriensis,species,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,484187,666745,5892116,451468,Dugesia liguriensis,accepted,NA,FALSE,NA,"De Vries, 1988",Dugesia liguriensis,Dugesia liguriensis,Dugesia liguriensis,"Dugesia liguriensis De Vries, 1988",1,0
Dugesia etrusca,species,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,482056,173916,5741478,710897,Dugesia etrusca,accepted,NA,FALSE,NA,"Benazzi, 1944",Dugesia etrusca,Dugesia etrusca,Dugesia etrusca,"Dugesia etrusca Benazzi, 1944",1,0
Gyrodactylus gurleyi,species,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,1150347,906393,9071817,1032295,Gyrodactylus gurleyi,accepted,NA,FALSE,NA,"Price, 1937",Gyrodactylus gurleyi,Gyrodactylus gurleyi,Gyrodactylus gurleyi,"Gyrodactylus gurleyi Price, 1937",1,NA
Microplana robusta,species,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,879174,506101,8822479,590002,Microplana robusta,accepted,NA,FALSE,NA,"Vila-Farré & Sluys, 2011",Microplana robusta,Microplana robusta,Microplana robusta,"Microplana robusta Vila-Farré & Sluys, 2011",0,1
