query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Proasellus hermallensis,258538,Proasellus hermallensis,"Arcangeli, 1938",accepted,NA,Species,258538,Proasellus hermallensis,"Arcangeli, 1938",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus intermedius,258543,Proasellus intermedius,"(Sket, 1965)",accepted,NA,Species,258543,Proasellus intermedius,"(Sket, 1965)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus jaloniacus,258546,Proasellus jaloniacus,"Henry & Magniez, 1978",accepted,NA,Species,258546,Proasellus jaloniacus,"Henry & Magniez, 1978",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus karamani,258547,Proasellus karamani,"Remy, 1934",accepted,NA,Species,258547,Proasellus karamani,"Remy, 1934",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus lagari,258548,Proasellus lagari,"Henry & Magniez, 1982",accepted,NA,Species,258548,Proasellus lagari,"Henry & Magniez, 1982",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus meijersae,258560,Proasellus meijersae,"Henry & Magniez, 2003",accepted,NA,Species,258560,Proasellus meijersae,"Henry & Magniez, 2003",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus meridianus,258561,Proasellus meridianus,"(Racovitza, 1919)",alternate representation,NA,Species,743899,Proasellus meridianus meridianus,"(Racovitza, 1919)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus micropectinatus,258562,Proasellus micropectinatus,"Baratti & Messana, 1990",accepted,NA,Species,258562,Proasellus micropectinatus,"Baratti & Messana, 1990",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus navarrensis,258568,Proasellus navarrensis,"Henry & Magniez, 2003",accepted,NA,Species,258568,Proasellus navarrensis,"Henry & Magniez, 2003",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus ortizi,258572,Proasellus ortizi,"Henry & Magniez, 1992",accepted,NA,Species,258572,Proasellus ortizi,"Henry & Magniez, 1992",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus oviedensis,258573,Proasellus oviedensis,"Henry & Magniez, 2003",accepted,NA,Species,258573,Proasellus oviedensis,"Henry & Magniez, 2003",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus parvulus,258575,Proasellus parvulus,"(Sket, 1960)",accepted,NA,Species,258575,Proasellus parvulus,"(Sket, 1960)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus pavani,258577,Proasellus pavani,"(Arcangeli, 1942)",accepted,NA,Species,258577,Proasellus pavani,"(Arcangeli, 1942)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus rectangulatus,258584,Proasellus rectangulatus,"Afonso, 1982",accepted,NA,Species,258584,Proasellus rectangulatus,"Afonso, 1982",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus rectus,258585,Proasellus rectus,"Afonso, 1982",accepted,NA,Species,258585,Proasellus rectus,"Afonso, 1982",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus rouchi,258587,Proasellus rouchi,"Henry, 1980",accepted,NA,Species,258587,Proasellus rouchi,"Henry, 1980",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus slavus,258591,Proasellus slavus,"(Remy, 1948)",accepted,NA,Species,258591,Proasellus slavus,"(Remy, 1948)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus slovenicus,258592,Proasellus slovenicus,"(Sket, 1957)",accepted,NA,Species,258592,Proasellus slovenicus,"(Sket, 1957)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus spelaeus,258595,Proasellus spelaeus,"(Racovitza, 1922)",accepted,NA,Species,258595,Proasellus spelaeus,"(Racovitza, 1922)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus strouhali,258598,Proasellus strouhali,"(Karaman, 1955)",accepted,NA,Species,258598,Proasellus strouhali,"(Karaman, 1955)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus synaselloides,258599,Proasellus synaselloides,"(Henry, 1963)",accepted,NA,Species,258599,Proasellus synaselloides,"(Henry, 1963)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus valdensis,258601,Proasellus valdensis,"(Chappuis, 1948)",accepted,NA,Species,258601,Proasellus valdensis,"(Chappuis, 1948)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus vandeli,258602,Proasellus vandeli,"Magniez & Henry, 1969",accepted,NA,Species,258602,Proasellus vandeli,"Magniez & Henry, 1969",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus vulgaris,258606,Proasellus vulgaris,"(Sket, 1965)",accepted,NA,Species,258606,Proasellus vulgaris,"(Sket, 1965)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Proasellus walteri,258607,Proasellus walteri,"(Chappuis, 1948)",accepted,NA,Species,258607,Proasellus walteri,"(Chappuis, 1948)",233890,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,0,0,1,0,0,exact,1,0
Bragasellus frontellum,259382,Bragasellus frontellum,"(Braga, 1964)",accepted,NA,Species,259382,Bragasellus frontellum,"(Braga, 1964)",248540,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Bragasellus,0,0,1,0,0,exact,1,0
Bragasellus peltatus,743888,Bragasellus peltatus,"(Braga, 1944)",accepted,NA,Species,743888,Bragasellus peltatus,"(Braga, 1944)",248540,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Bragasellus,0,0,1,0,0,exact,1,0
Galkinius indicus,882349,Galkinius indicus,"(Annandale, 1924)",unaccepted,NA,Species,882313,Galkinius indica,"(Annandale, 1924)",815348,Animalia,Arthropoda,Thecostraca,Balanomorpha,Pyrgomatidae,Galkinius,NA,NA,NA,NA,NA,exact,NA,NA
Procambarus,465539,Procambarus,"Ortmann, 1905",accepted,NA,Genus,465539,Procambarus,"Ortmann, 1905",234095,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Argulus japonicus,348991,Argulus japonicus,"Thiele, 1900",accepted,NA,Species,348991,Argulus japonicus,"Thiele, 1900",104071,Animalia,Arthropoda,Ichthyostraca,Arguloida,Argulidae,Argulus,0,0,1,0,NA,exact,1,0
Eochionelasmus ohtai,733173,Eochionelasmus ohtai,"Yamaguchi, 1990",accepted,NA,Species,733173,Eochionelasmus ohtai,"Yamaguchi, 1990",733076,Animalia,Arthropoda,Thecostraca,Balanomorpha,Chionelasmatidae,Eochionelasmus,1,NA,NA,NA,NA,exact,0,0
Vulcanolepas parensis,888580,Vulcanolepas parensis,"Southward, 2005",accepted,NA,Species,888580,Vulcanolepas parensis,"Southward, 2005",733086,Animalia,Arthropoda,Thecostraca,Scalpellomorpha,Neolepadidae,Vulcanolepas,1,NA,NA,NA,NA,exact,0,0
Penthesilenula brasiliensis,767735,Penthesilenula brasiliensis,"(Pinto & Kotzian, 1961)",accepted,NA,Species,767735,Penthesilenula brasiliensis,"(Pinto & Kotzian, 1961)",767734,Animalia,Arthropoda,Ostracoda,Podocopida,Darwinulidae,Penthesilenula,0,0,1,NA,0,exact,1,NA
Catophragmus imbricatus,733176,Catophragmus imbricatus,"Sowerby, 1827",accepted,NA,Species,733176,Catophragmus imbricatus,"Sowerby, 1827",733074,Animalia,Arthropoda,Thecostraca,Balanomorpha,Catophragmidae,Catophragmus,1,NA,NA,NA,NA,exact,0,0
Pseudoctomeris sulcata,535331,Pseudoctomeris sulcata,"(Nilsson-Cantell, 1932)",accepted,NA,Species,535331,Pseudoctomeris sulcata,"(Nilsson-Cantell, 1932)",534821,Animalia,Arthropoda,Thecostraca,Balanomorpha,Pachylasmatidae,Pseudoctomeris,1,NA,NA,NA,NA,exact,0,0
Macarorchestia martini,556496,Macarorchestia martini,"Stock, 1989",accepted,NA,Species,556496,Macarorchestia martini,"Stock, 1989",101782,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Macarorchestia,0,0,0,1,NA,exact,0,1
Pseudorchestoidea brito,103218,Pseudorchestoidea brito,"(Stebbing, 1891)",unaccepted,NA,Species,744567,Britorchestia brito,"(Stebbing, 1891)",101786,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Pseudorchestoidea,1,0,0,0,NA,exact,0,0
Arcitalitrus dorrieni,103197,Arcitalitrus dorrieni,"(Hunt, 1925)",accepted,NA,Species,103197,Arcitalitrus dorrieni,"(Hunt, 1925)",101781,Animalia,Arthropoda,Malacostraca,Amphipoda,Arcitalitridae,Arcitalitrus,0,0,0,1,NA,exact,0,1
Cryptorchestia guancha,744651,Cryptorchestia guancha,"(Stock & Boxshall, 1989)",superseded combination,NA,Species,1328407,Speziorchestia guancha,"(Stock & Boxshall, 1989)",744646,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Cryptorchestia,0,0,1,1,0,exact,1,1
Palmorchestia epigaea,556895,Palmorchestia epigaea,"Stock, 1990",accepted,NA,Species,556895,Palmorchestia epigaea,"Stock, 1990",555643,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Palmorchestia,0,0,0,1,0,exact,0,1
Persephona finneganae,441255,Persephona finneganae,"Rathbun, 1933",junior subjective synonym,NA,Species,441256,Persephona lichtensteinii,"Leach, 1817",158441,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Persephona,1,0,0,0,0,exact,0,0
Persephona townsendi,441260,Persephona townsendi,"(Rathbun, 1894)",superseded combination,NA,Species,441257,Persephona orbicularis,"Bell, 1855",158441,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Persephona,1,0,0,0,0,exact,0,0
Iliacantha hancocki,441175,Iliacantha hancocki,"Rathbun, 1935",junior subjective synonym,NA,Species,441259,Persephona subovata,"(Rathbun, 1894)",415506,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Iliacantha,1,0,0,0,0,exact,0,0
Lepidurus packardi,1561264,Lepidurus packardi,"Simon, 1886, fide Rogers, 2001",accepted,NA,Species,1561264,Lepidurus packardi,"Simon, 1886, fide Rogers, 2001",1561142,Animalia,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Lepidurus,NA,NA,1,NA,NA,exact,1,NA
Triops baeticus,1561231,Triops baeticus,"Korn, in Korn et al., 2010",accepted,NA,Species,1561231,Triops baeticus,"Korn, in Korn et al., 2010",724676,Animalia,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,NA,NA,1,NA,NA,exact,1,NA
Cambarus pyronotus,885219,Cambarus pyronotus,"Bouchard, 1978",accepted,NA,Species,885219,Cambarus pyronotus,"Bouchard, 1978",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Kukulcania hibernalis,1491318,Kukulcania hibernalis,"(Hentz, 1842)",accepted,NA,Species,1491318,Kukulcania hibernalis,"(Hentz, 1842)",1491317,Animalia,Arthropoda,Arachnida,Araneae,Filistatidae,Kukulcania,NA,NA,NA,1,NA,exact,NA,1
Atyaephyra acheronensis,762969,Atyaephyra acheronensis,"Christodoulou, Antoniou, Magoulas & Koukouras, 2012",accepted,NA,Species,762969,Atyaephyra acheronensis,"Christodoulou, Antoniou, Magoulas & Koukouras, 2012",234114,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Atyaephyra,0,0,1,0,0,exact,1,0
Atyaephyra thyamisensis,762971,Atyaephyra thyamisensis,"Christodoulou, Antoniou, Magoulas & Koukouras, 2012",accepted,NA,Species,762971,Atyaephyra thyamisensis,"Christodoulou, Antoniou, Magoulas & Koukouras, 2012",234114,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Atyaephyra,0,0,1,0,0,exact,1,0
Atyaephyra stankoi,586071,Atyaephyra stankoi,"Karaman, 1972",accepted,NA,Species,586071,Atyaephyra stankoi,"Karaman, 1972",234114,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Atyaephyra,0,0,1,0,0,exact,1,0
Atyaephyra orientalis,586068,Atyaephyra orientalis,"Bouvier, 1913",accepted,NA,Species,586068,Atyaephyra orientalis,"Bouvier, 1913",234114,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Atyaephyra,0,0,1,0,0,exact,1,0
Atyaephyra tuerkayi,762972,Atyaephyra tuerkayi,"Christodoulou, Antoniou, Magoulas & Koukouras, 2012",accepted,NA,Species,762972,Atyaephyra tuerkayi,"Christodoulou, Antoniou, Magoulas & Koukouras, 2012",234114,Animalia,Arthropoda,Malacostraca,Decapoda,Atyidae,Atyaephyra,0,0,1,0,0,exact,1,0
Rhipicephalus,1505438,Rhipicephalus,"Koch, 1844",accepted,NA,Genus,1505438,Rhipicephalus,"Koch, 1844",762201,Animalia,Arthropoda,Arachnida,Ixodida,Ixodidae,Rhipicephalus,NA,NA,NA,1,NA,exact,NA,1
Lupocycloporus gracilimanus,880722,Lupocycloporus gracilimanus,"(Stimpson, 1858)",accepted,NA,Species,880722,Lupocycloporus gracilimanus,"(Stimpson, 1858)",880720,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Lupocycloporus,1,0,0,0,0,exact,0,0
Vojmirophthalmus nacreus,880735,Vojmirophthalmus nacreus,"(Alcock, 1899)",superseded combination,NA,Species,442746,Podophthalmus nacreus,"Alcock, 1899",880733,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Vojmirophthalmus,1,0,0,0,0,exact,0,0
Portunus pseudoargentatus,1361697,Portunus pseudoargentatus,"Stephenson, 1961",superseded combination,NA,Species,1361696,Monomia haani,"(Stimpson, 1858)",106930,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,1,0,0,0,0,exact,0,0
Portunus hastatoides,1584312,Portunus hastatoides,"J.C. Fabricius, 1798",superseded combination,NA,Species,1588067,Eodemus hastatoides,"(Fabricius, 1798)",106930,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,1,0,0,0,0,exact,0,0
Portunus hastatoides,454888,Portunus hastatoides,"Weber, 1795",unaccepted,nomen nudum,Species,1588067,Eodemus hastatoides,"(Fabricius, 1798)",106930,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,1,0,0,0,0,exact,0,0
Thalamita prymna,208846,Thalamita prymna,"(Herbst, 1803)",superseded combination,NA,Species,1467079,Thranita prymna,"(Herbst, 1803)",106931,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Thalamita,1,0,0,0,0,exact,0,0
Thalamita crenata,208848,Thalamita crenata,"Rüppell, 1830",superseded combination,NA,Species,1467070,Thranita crenata,"(Rüppell, 1830)",106931,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Thalamita,1,0,0,0,0,exact,0,0
Chondrochelia parasavignyi,880873,Chondrochelia parasavignyi,"(Larsen, 2012)",accepted,NA,Species,880873,Chondrochelia parasavignyi,"(Larsen, 2012)",880787,Animalia,Arthropoda,Malacostraca,Tanaidacea,Leptocheliidae,Chondrochelia,1,NA,NA,NA,NA,exact,0,0
Ligia cinerascens,257539,Ligia cinerascens,"Budde-Lund, 1885",accepted,NA,Species,257539,Ligia cinerascens,"Budde-Lund, 1885",146998,Animalia,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligia,0,0,0,1,0,exact,0,1
Calamoecia ampulla,349507,Calamoecia ampulla,"(Searle, 1911)",accepted,NA,Species,349507,Calamoecia ampulla,"(Searle, 1911)",346887,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Calamoecia,0,0,1,0,NA,exact,1,0
Cryptorchestia canariensis,744648,Cryptorchestia canariensis,"(Dahl, 1950)",superseded combination,NA,Species,1328033,Canariorchestia canariensis,"(Dahl, 1950)",744646,Animalia,Arthropoda,Malacostraca,Amphipoda,Talitridae,Cryptorchestia,0,0,1,1,NA,exact,1,1
Oxyurella longicaudis,1303091,Oxyurella longicaudis,"(Birge, 1910)",accepted,NA,Species,1303091,Oxyurella longicaudis,"(Birge, 1910)",1302080,Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Oxyurella,0,0,1,0,NA,exact,1,0
Macrophthalmus japonicus,1532152,Macrophthalmus japonicus,"(De Haan, 1835)",superseded combination,NA,Species,367848,Macrophthalmus (Mareotis) japonicus,"(De Haan, 1835)",106969,Animalia,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,1,0,0,0,0,exact,0,0
Ovalipes punctatus,208761,Ovalipes punctatus,"(De Haan, 1833)",accepted,NA,Species,208761,Ovalipes punctatus,"(De Haan, 1833)",158433,Animalia,Arthropoda,Malacostraca,Decapoda,Ovalipidae,Ovalipes,1,0,0,0,0,exact,0,0
Scyra compressipes,441699,Scyra compressipes,"Stimpson, 1857",accepted,NA,Species,441699,Scyra compressipes,"Stimpson, 1857",439320,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Scyra,1,0,0,0,0,exact,0,0
Neomysis awatschensis,226278,Neomysis awatschensis,"(Brandt, 1851)",accepted,NA,Species,226278,Neomysis awatschensis,"(Brandt, 1851)",119888,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,1,1,NA,0,NA,exact,0,0
Nihonotrypaea japonica,477754,Nihonotrypaea japonica,"(Ortmann, 1891)",superseded combination,NA,Species,1398867,Neotrypaea japonica,"(Ortmann, 1891)",477390,Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,Nihonotrypaea,1,0,0,0,NA,exact,0,0
Ibacus novemdentatus,210361,Ibacus novemdentatus,"Gibbes, 1850",accepted,NA,Species,210361,Ibacus novemdentatus,"Gibbes, 1850",206491,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,Ibacus,1,0,0,0,0,exact,0,0
Capitulum mitella,535088,Capitulum mitella,"(Linnaeus, 1758)",accepted,NA,Species,535088,Capitulum mitella,"(Linnaeus, 1758)",534829,Animalia,Arthropoda,Thecostraca,Pollicipedomorpha,Pollicipedidae,Capitulum,1,NA,NA,NA,NA,exact,0,0
Cambarus pecki,885216,Cambarus pecki,"(Hobbs, 1967)",accepted,NA,Species,885216,Cambarus pecki,"(Hobbs, 1967)",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus carinirostris,885150,Cambarus carinirostris,"Faxon, 1914",accepted,NA,Species,885150,Cambarus carinirostris,"Faxon, 1914",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus sciotensis,885225,Cambarus sciotensis,"Rhoades, 1944",accepted,NA,Species,885225,Cambarus sciotensis,"Rhoades, 1944",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus harti,885185,Cambarus harti,"Hobbs, 1981",accepted,NA,Species,885185,Cambarus harti,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus striatus,885234,Cambarus striatus,"Hay, 1902",accepted,NA,Species,885234,Cambarus striatus,"Hay, 1902",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus truncatus,885241,Cambarus truncatus,"Hobbs, 1981",accepted,NA,Species,885241,Cambarus truncatus,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus cracens,885160,Cambarus cracens,"Bouchard & Hobbs, 1976",accepted,NA,Species,885160,Cambarus cracens,"Bouchard & Hobbs, 1976",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus strigosus,885235,Cambarus strigosus,"Hobbs, 1981",accepted,NA,Species,885235,Cambarus strigosus,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus hubbsi,885190,Cambarus hubbsi,"Creaser, 1931",accepted,NA,Species,885190,Cambarus hubbsi,"Creaser, 1931",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus girardianus,885181,Cambarus girardianus,"Faxon, 1884",accepted,NA,Species,885181,Cambarus girardianus,"Faxon, 1884",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus reflexus,885222,Cambarus reflexus,"Hobbs, 1981",accepted,NA,Species,885222,Cambarus reflexus,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus pristinus,885218,Cambarus pristinus,"Hobbs, 1965",accepted,NA,Species,885218,Cambarus pristinus,"Hobbs, 1965",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Fallicambarus fodiens,1036519,Fallicambarus fodiens,"(Cottle, 1863)",superseded combination,NA,Species,885252,Creaserinus fodiens,"(Cottle, 1863)",885053,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Fallicambarus,0,0,1,0,NA,exact,1,0
Faxonella clypeata,885276,Faxonella clypeata,"(Hay, 1899)",accepted,NA,Species,885276,Faxonella clypeata,"(Hay, 1899)",885054,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Faxonella,0,0,1,0,0,exact,1,0
Procambarus geminus,885424,Procambarus geminus,"Hobbs, 1975",accepted,NA,Species,885424,Procambarus geminus,"Hobbs, 1975",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Procambarus liberorum,885451,Procambarus liberorum,"Fitzpatrick, 1978",accepted,NA,Species,885451,Procambarus liberorum,"Fitzpatrick, 1978",465539,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,0,0,1,0,0,exact,1,0
Cambarus speciosus,885229,Cambarus speciosus,"Hobbs, 1981",accepted,NA,Species,885229,Cambarus speciosus,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus bouchardi,885145,Cambarus bouchardi,"Hobbs, 1970",accepted,NA,Species,885145,Cambarus bouchardi,"Hobbs, 1970",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus dubius,885171,Cambarus dubius,"Faxon, 1884",accepted,NA,Species,885171,Cambarus dubius,"Faxon, 1884",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus monongalensis,885207,Cambarus monongalensis,"Ortmann, 1905",accepted,NA,Species,885207,Cambarus monongalensis,"Ortmann, 1905",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus setosus,885227,Cambarus setosus,"Faxon in Garman, 1889",accepted,NA,Species,885227,Cambarus setosus,"Faxon in Garman, 1889",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus tartarus,885237,Cambarus tartarus,"Hobbs & Cooper, 1972",accepted,NA,Species,885237,Cambarus tartarus,"Hobbs & Cooper, 1972",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus georgiae,885180,Cambarus georgiae,"Hobbs, 1981",accepted,NA,Species,885180,Cambarus georgiae,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus parrishi,885213,Cambarus parrishi,"Hobbs, 1981",accepted,NA,Species,885213,Cambarus parrishi,"Hobbs, 1981",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Lacunicambarus ludovicianus,1304796,Lacunicambarus ludovicianus,"(Faxon, 1884)",accepted,NA,Species,1304796,Lacunicambarus ludovicianus,"(Faxon, 1884)",1304790,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Lacunicambarus,0,0,1,0,0,exact,1,0
Lacunicambarus miltus,1304797,Lacunicambarus miltus,"(Fitzpatrick, 1978)",accepted,NA,Species,1304797,Lacunicambarus miltus,"(Fitzpatrick, 1978)",1304790,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Lacunicambarus,0,0,1,0,0,exact,1,0
Cambarus halli,885183,Cambarus halli,"Hobbs, 1968",accepted,NA,Species,885183,Cambarus halli,"Hobbs, 1968",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus reburrus,885220,Cambarus reburrus,"Prins, 1968",accepted,NA,Species,885220,Cambarus reburrus,"Prins, 1968",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus obstipus,885211,Cambarus obstipus,"Hall, 1959",accepted,NA,Species,885211,Cambarus obstipus,"Hall, 1959",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus aculabrum,885137,Cambarus aculabrum,"Hobbs & Brown, 1987",accepted,NA,Species,885137,Cambarus aculabrum,"Hobbs & Brown, 1987",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus cryptodytes,885162,Cambarus cryptodytes,"Hobbs, 1941",accepted,NA,Species,885162,Cambarus cryptodytes,"Hobbs, 1941",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
Cambarus hubrichti,885191,Cambarus hubrichti,"Hobbs, 1952",accepted,NA,Species,885191,Cambarus hubrichti,"Hobbs, 1952",885050,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Cambarus,0,0,1,0,0,exact,1,0
