found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Burmoniscus purpura,species,Arthropoda,Malacostraca,Isopoda,Philosciidae,Burmoniscus,883226,503214,8935530,926058,Burmoniscus purpura,accepted,NA,FALSE,NA,"Kwon & Taiti, 1993",Burmoniscus purpura,Burmoniscus purpura,Burmoniscus purpura,"Burmoniscus purpura Kwon & Taiti, 1993",0,1
Burmoniscus,genus,Arthropoda,Malacostraca,Isopoda,Philosciidae,Burmoniscus,248553,503210,2209690,926066,Burmoniscus,accepted,NA,FALSE,NA,"Collinge, 1914",Burmoniscus,Burmoniscus,Burmoniscus,"Burmoniscus Collinge, 1914",0,1
Ligidium ryukyuense,species,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligidium,884040,503314,8963025,926067,Ligidium ryukyuense,accepted,NA,FALSE,sibling_higher,"Nunomura, 1983",Ligidium ryukyuense,Ligidium ryukyuense,Ligidium ryukyuense,"Ligidium ryukyuense Nunomura, 1983",0,1
Macrophthalmus (Mareotis) banzai,species,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,444951,503330,5863428,624430,Macrophthalmus banzai,superseded combination,NA,FALSE,NA,"Wada & Sakai, 1989",Macrophthalmus (Mareotis) banzai,Macrophthalmus banzai,Macrophthalmus banzai,"Macrophthalmus banzai Wada & K.Sakai, 1989",0,0
Tylos granuliferus,species,Arthropoda,Malacostraca,Isopoda,Tylidae,Tylos,257595,654658,2205107,2994762,Tylos granuliferus,accepted,NA,FALSE,NA,"Budde-Lund, 1885",Tylos granuliferus,Tylos granuliferus,Tylos granuliferus,"Tylos granuliferus Budde-Lund, 1885",0,1
Tylos,genus,Arthropoda,Malacostraca,Isopoda,Tylidae,Tylos,147192,151860,1677544,857779,Tylos,accepted,NA,FALSE,NA,"Audouin, 1826",Tylos,Tylos,Tylos,"Tylos Audouin, 1826",0,1
Sarcoptes scabiei,species,Arthropoda,Arachnida,Sarcoptiformes,Sarcoptidae,Sarcoptes,1513110,657316,9660512,64848,Sarcoptes scabiei,accepted,NA,FALSE,NA,"(DeGeer, 1778)",Sarcoptes scabiei,Sarcoptes scabiei,Sarcoptes scabiei,"Sarcoptes scabiei (DeGeer, 1778)",NA,1
Tiwaripotamon vietnamicum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Tiwaripotamon,880913,654499,8793627,2977278,Tiwaripotamon vietnamicum,accepted,NA,FALSE,NA,"(Đăng & Hồ, 2002)",Tiwaripotamon vietnamicum,Tiwaripotamon vietnamicum,Tiwaripotamon vietnamicum,"Tiwaripotamon vietnamicum (Đăng & Hồ, 2002)",1,0
Tiwaripotamon,genus,Arthropoda,Malacostraca,Decapoda,Potamidae,Tiwaripotamon,439762,322228,4645187,439310,Tiwaripotamon,accepted,NA,FALSE,sibling_higher,"Bott, 1970",Tiwaripotamon,Tiwaripotamon,Tiwaripotamon,"Tiwaripotamon Bott, 1970",1,NA
Tuerkayana hirtipes,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Discoplax,1329348,277656,4645903,1039078,Discoplax hirtipes,superseded combination,NA,FALSE,NA,"(Dana, 1851)",Tuerkayana hirtipes,Discoplax hirtipes,Discoplax hirtipes,"Discoplax hirtipes (Dana, 1851)",0,0
Tuerkayana celeste,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Discoplax,1329350,667296,6927298,432436,Discoplax celeste,superseded combination,NA,FALSE,NA,"(PKL Ng & Davie, 2012)",Tuerkayana celeste,Discoplax celeste,Discoplax celeste,"Discoplax celeste P.K.L.Ng & Davie, 2012",0,1
Tuerkayana rotundum,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Discoplax,1329347,606040,2225827,2981492,Discoplax rotunda,superseded combination,NA,FALSE,NA,"(Quoy & Gaimard, 1824)",Tuerkayana rotundum,Discoplax rotunda,Discoplax rotunda,"Discoplax rotunda (Quoy & Gaimard, 1824)",0,1
Discoplax longipes,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Discoplax,444445,277655,5970238,2981489,Discoplax longipes,accepted,NA,FALSE,NA,"A. Milne-Edwards, 1867",Discoplax longipes,Discoplax longipes,Discoplax longipes,"Discoplax longipes A.Milne-Edwards, 1867",0,1
Discoplax gracilipes,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Discoplax,444443,715557,5970237,2981491,Discoplax gracilipes,accepted,NA,FALSE,NA,"PKL Ng & Guinot, 2001",Discoplax gracilipes,Discoplax gracilipes,Discoplax gracilipes,"Discoplax gracilipes P.K.L.Ng & Guinot, 2001",0,1
Cardisoma armatum,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,1478169,715377,4382786,101299,Cardisoma armatum,accepted,NA,FALSE,NA,"(Herklots, 1851)",Cardisoma armatum,Cardisoma armatum,Cardisoma armatum,"Cardisoma armatum (Herklots, 1851)",0,1
Potimirim glabra,species,Arthropoda,Malacostraca,Decapoda,Atyidae,Potimirim,586697,166039,2223069,138627,Potimirim glabra,accepted,NA,FALSE,NA,"(Kingsley, 1878)",Potimirim glabra,Potimirim glabra,Potimirim glabra,"Potimirim glabra (Kingsley, 1878)",1,0
Cardisoma guanhumi,species,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,422183,277657,2225832,182900,Cardisoma guanhumi,accepted,NA,FALSE,NA,"Latreille in Latreille, Le Peletier, Serville & Guérin, 1828",Cardisoma guanhumi,Cardisoma guanhumi,Cardisoma guanhumi,"Cardisoma guanhumi Latreille, 1828",0,1
Ptychophallus,genus,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Ptychophallus,439820,322280,4645248,2980119,Ptychophallus,accepted,NA,FALSE,sibling_higher,"Smalley, 1964",Ptychophallus,Ptychophallus,Ptychophallus,"Ptychophallus Smalley, 1964",1,NA
Ceratozetes,genus,Arthropoda,Arachnida,Sarcoptiformes,Ceratozetidae,Ceratozetes,150404,164072,2198637,681306,Ceratozetes,accepted,NA,FALSE,NA,"Berlese, 1908",Ceratozetes,Ceratozetes,Ceratozetes,"Ceratozetes Berlese, 1908",NA,NA
Chamobates,genus,Arthropoda,Arachnida,Sarcoptiformes,Chamobatidae,Chamobates,150408,216802,2198751,569842,Chamobates,accepted,NA,FALSE,NA,"Hull, 1916",Chamobates,Chamobates,Chamobates,"Chamobates Hull, 1916",NA,NA
Fuscozetes,genus,Arthropoda,Arachnida,Sarcoptiformes,Ceratozetidae,Fuscozetes,150386,182031,2198717,331802,Fuscozetes,accepted,NA,FALSE,NA,"Sellnick, 1928",Fuscozetes,Fuscozetes,Fuscozetes,"Fuscozetes Sellnick, 1928",NA,NA
Hydrozetes,genus,Arthropoda,Arachnida,Sarcoptiformes,Hydrozetidae,Hydrozetes,1366037,182095,2196418,1059063,Hydrozetes,accepted,NA,FALSE,NA,NA,Hydrozetes,Hydrozetes,Hydrozetes,"Hydrozetes Berlese, 1902",1,0
Ologamasidae,family,Arthropoda,Arachnida,Mesostigmata,Ologamasidae,NA,877654,303621,7242,193814,Ologamasidae,accepted,NA,FALSE,NA,"Ryke, 1962",Ologamasidae,Ologamasidae,Ologamasidae,Ologamasidae,0,1
Erythraeidae,family,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,NA,150436,1446,2815,482530,Erythraeidae,accepted,NA,FALSE,NA,NA,Erythraeidae,Erythraeidae,Erythraeidae,Erythraeidae,1,1
Lasioseius,genus,Arthropoda,Arachnida,Mesostigmata,Ascidae,Lasioseius,150350,645568,4336760,815409,Lasioseius,accepted,NA,FALSE,NA,Berlese,Lasioseius,Lasioseius,Lasioseius,Lasioseius Berlese,NA,NA
Unionicola,genus,Arthropoda,Arachnida,Trombidiformes,Unionicolidae,Unionicola,158469,79370,2180362,302170,Unionicola,accepted,NA,FALSE,NA,"Halderman, 1842",Unionicola,Unionicola,Unionicola,"Unionicola Haldeman, 1842",1,NA
Eurytemora affinis affinis,species,Arthropoda,Copepoda,Calanoida,Temoridae,Eurytemora,1416974,68599,2114319,850982,Eurytemora affinis,unaccepted,NA,FALSE,NA,"(Poppe, 1880)",Eurytemora affinis affinis,Eurytemora affinis,Eurytemora affinis,"Eurytemora affinis (Poppe, 1880)",0,0
Macrocyclops albidus albidus,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Macrocyclops,730032,84700,2117023,1091052,Macrocyclops albidus,alternate representation,NA,FALSE,NA,"(Jurine, 1820)",Macrocyclops albidus albidus,Macrocyclops albidus,Macrocyclops albidus,"Macrocyclops albidus (Jurine, 1820)",1,0
Eucyclops speratus speratus,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,729988,88638,2116785,1066881,Eucyclops speratus,alternate representation,NA,FALSE,sibling_higher,"(Lilljeborg, 1901)",Eucyclops speratus speratus,Eucyclops speratus,Eucyclops speratus,"Eucyclops speratus (Lilljeborg, 1901)",1,0
Eucyclops serrulatus serrulatus,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,729754,746796,2116800,521986,Eucyclops serrulatus,alternate representation,NA,FALSE,sibling_higher,"(Fischer, 1851)",Eucyclops serrulatus serrulatus,Eucyclops serrulatus,Eucyclops serrulatus,"Eucyclops serrulatus (Fischer, 1851)",1,0
Eucyclops macrurus macrurus,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,729989,355441,2116793,2947014,Eucyclops macrurus,alternate representation,NA,FALSE,sibling_higher,"(Sars G.O., 1863)",Eucyclops macrurus macrurus,Eucyclops macrurus,Eucyclops macrurus,"Eucyclops macrurus (G.O.Sars, 1863)",1,0
Cyclops strenuus strenuus,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Cyclops,723659,355442,10732622,527927,Cyclops strenuus,alternate representation,NA,FALSE,NA,"Fischer, 1851",Cyclops strenuus strenuus,Cyclops strenuus,Cyclops strenuus,"Cyclops strenuus Sars G.O., 1903",1,0
Eucyclops macruroides macruroides,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,729995,355443,2116796,1051070,Eucyclops macruroides,alternate representation,NA,FALSE,sibling_higher,"(Lilljeborg, 1901)",Eucyclops macruroides macruroides,Eucyclops macruroides,Eucyclops macruroides,"Eucyclops macruroides (Lilljeborg, 1901)",1,0
Megacyclops viridis viridis,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Megacyclops,729868,355436,2116908,706132,Megacyclops viridis,alternate representation,NA,FALSE,NA,"(Jurine, 1820)",Megacyclops viridis viridis,Megacyclops viridis,Megacyclops viridis,"Megacyclops viridis Jurine, 1820",1,0
Cyclops insignis,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Cyclops,247991,302140,2116859,498954,Cyclops insignis,accepted,NA,FALSE,NA,"Claus, 1857",Cyclops insignis,Cyclops insignis,Cyclops insignis,"Cyclops insignis Claus, 1857",1,0
Canthocamptus,genus,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Canthocamptus,247928,355447,5166061,2953128,Canthocamptus,accepted,NA,FALSE,sibling_higher,"Westwood, 1836",Canthocamptus,Canthocamptus,Canthocamptus,"Canthocamptus Westwood, 1836",1,0
Acanthocyclops americanus americanus,species,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,1462629,484752,4327183,2947180,Acanthocyclops americanus,alternate representation,NA,FALSE,NA,"(Marsh, 1893)",Acanthocyclops americanus americanus,Acanthocyclops americanus,Acanthocyclops americanus,Acanthocyclops americanus,1,0
Eucyclops,genus,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,149781,83893,2116784,451826,Eucyclops,accepted,NA,FALSE,sibling_higher,"Claus, 1893",Eucyclops,Eucyclops,Eucyclops,"Eucyclops Claus, 1893",1,0
Eurytemora bilobata,species,Arthropoda,Copepoda,Calanoida,Temoridae,Eurytemora,351867,740640,2114312,2955955,Eurytemora bilobata,accepted,NA,FALSE,NA,"Akatova, 1949",Eurytemora bilobata,Eurytemora bilobata,Eurytemora bilobata,"Eurytemora bilobata Akatova, 1949",1,0
Australophiloscia societatis,species,Arthropoda,Malacostraca,Isopoda,Philosciidae,Australophiloscia,259168,31968,5176972,747040,Australophiloscia societatis,accepted,NA,FALSE,NA,"(Maccagno, 1932)",Australophiloscia societatis,Australophiloscia societatis,Australophiloscia societatis,"Australophiloscia societatis (Maccagno, 1932)",0,1
Littorophiloscia bifasciata,species,Arthropoda,Malacostraca,Isopoda,Halophilosciidae,Littorophiloscia,257868,31965,2210134,223500,Littorophiloscia bifasciata,accepted,NA,FALSE,NA,"Taiti & Ferrara, 1986",Littorophiloscia bifasciata,Littorophiloscia bifasciata,Littorophiloscia bifasciata,"Littorophiloscia bifasciata Taiti & Ferrara, 1986",0,1
Hawaiioscia rotundata,species,Arthropoda,Malacostraca,Isopoda,Philosciidae,Hawaiioscia,260579,31961,2209336,223496,Hawaiioscia rotundata,accepted,NA,FALSE,NA,"Taiti & Howarth, 1997",Hawaiioscia rotundata,Hawaiioscia rotundata,Hawaiioscia rotundata,"Hawaiioscia rotundata Taiti & Howarth, 1997",0,1
Hawaiioscia microphthalma,species,Arthropoda,Malacostraca,Isopoda,Philosciidae,Hawaiioscia,260576,31960,2209335,480577,Hawaiioscia microphthalma,accepted,NA,FALSE,NA,"Taiti & Howarth, 1997",Hawaiioscia microphthalma,Hawaiioscia microphthalma,Hawaiioscia microphthalma,"Hawaiioscia microphthalma Taiti & Howarth, 1997",0,1
Hawaiioscia paeninsulae,species,Arthropoda,Malacostraca,Isopoda,Philosciidae,Hawaiioscia,260577,31959,2209337,747041,Hawaiioscia paeninsulae,accepted,NA,FALSE,NA,"Taiti & Howarth, 1997",Hawaiioscia paeninsulae,Hawaiioscia paeninsulae,Hawaiioscia paeninsulae,"Hawaiioscia paeninsulae Taiti & Howarth, 1997",0,1
Eubranchipus,genus,Arthropoda,Branchiopoda,Anostraca,Chirocephalidae,Eubranchipus,1325174,4651,2235246,6610,Eubranchipus,accepted,NA,FALSE,NA,"Verrill, 1870 sensu Belk, 1995, Brendonck & Belk, 1997, Rogers, 2002",Eubranchipus,Eubranchipus,Eubranchipus,"Eubranchipus Verrill, 1870",1,NA
Faxonius juvenilis,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885309,27064,5789975,827725,Orconectes juvenilis,superseded combination,NA,FALSE,sibling_higher,"(Hagen, 1870)",Faxonius juvenilis,Orconectes juvenilis,Orconectes juvenilis,"Orconectes juvenilis (Hagen, 1870)",1,0
Faxonius obscurus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885326,31889,2227057,827730,Orconectes obscurus,superseded combination,NA,FALSE,NA,"(Hagen, 1870)",Faxonius obscurus,Orconectes obscurus,Orconectes obscurus,"Orconectes obscurus (Hagen, 1870)",1,0
Faxonius propinquus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885334,8522,2227030,827738,Orconectes propinquus,superseded combination,NA,FALSE,NA,"(Girard, 1852)",Faxonius propinquus,Orconectes propinquus,Orconectes propinquus,"Orconectes propinquus (Girard, 1852)",1,0
Faxonius rafinesquei,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885339,31887,2227068,827737,Orconectes rafinesquei,superseded combination,NA,FALSE,NA,"(Rhoades, 1944)",Faxonius rafinesquei,Orconectes rafinesquei,Orconectes rafinesquei,"Orconectes rafinesquei Rhoades, 1944",1,0
Faxonius stannardi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885348,31885,2227027,77972,Orconectes stannardi,superseded combination,NA,FALSE,NA,"(Page, 1985)",Faxonius stannardi,Orconectes stannardi,Orconectes stannardi,"Orconectes stannardi Page, 1985",1,0
Orconectes,genus,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,234097,5521,2226999,927957,Orconectes,accepted,NA,FALSE,NA,"Cope, 1872",Orconectes,Orconectes,Orconectes,"Orconectes Cope, 1872",1,0
Faxonius tricuspis,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885354,31883,2227012,77971,Orconectes tricuspis,superseded combination,NA,FALSE,NA,"(Rhoades, 1944)",Faxonius tricuspis,Orconectes tricuspis,Orconectes tricuspis,"Orconectes tricuspis Rhoades, 1944",1,0
Faxonius virginiensis,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885356,31882,2227080,77970,Orconectes virginiensis,superseded combination,NA,FALSE,NA,"(Hobbs, 1951)",Faxonius virginiensis,Orconectes virginiensis,Orconectes virginiensis,"Orconectes virginiensis Hobbs, 1951",1,0
Faxonius virilis,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885357,31881,2227064,876593,Orconectes virilis,superseded combination,NA,FALSE,NA,"(Hagen, 1870)",Faxonius virilis,Orconectes virilis,Orconectes virilis,"Orconectes virilis (Hagen, 1870)",1,0
Procambarus acutus,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,885379,31880,2227289,77968,Procambarus acutus,accepted,NA,FALSE,NA,"(Girard, 1852)",Procambarus acutus,Procambarus acutus,Procambarus acutus,"Procambarus acutus (Girard, 1852)",1,0
Faxonius shoupi,species,Arthropoda,Malacostraca,Decapoda,Cambaridae,Orconectes,885345,31879,2227074,77973,Orconectes shoupi,superseded combination,NA,FALSE,NA,"(Hobbs, 1948)",Faxonius shoupi,Orconectes shoupi,Orconectes shoupi,"Orconectes shoupi Hobbs, 1948",1,0
Paraheterorhabdus farrani,species,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,345232,14300,5166459,112245,Heterorhabdus farrani,unaccepted,NA,FALSE,NA,"(Brady, 1918)",Paraheterorhabdus farrani,Heterorhabdus farrani,Heterorhabdus farrani,"Heterorhabdus farrani Brady, 1918",0,0
Arctoseius,genus,Arthropoda,Arachnida,Mesostigmata,Ascidae,Arctoseius,150361,545893,4336758,3521538,Arctoseius,accepted,NA,FALSE,NA,Thor,Arctoseius,Arctoseius,Arctoseius,Arctoseius Thor,NA,NA
Sperchontidae,family,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,NA,593104,262504,6061,1068862,Sperchontidae,accepted,NA,FALSE,NA,"Thor, 1900",Sperchontidae,Sperchontidae,Sperchontidae,Sperchontidae,1,NA
Iphidozercon,genus,Arthropoda,Arachnida,Mesostigmata,Ascidae,Iphidozercon,150357,898009,4336759,3521711,Iphidozercon,accepted,NA,FALSE,NA,Berlese,Iphidozercon,Iphidozercon,Iphidozercon,Iphidozercon Berlese,NA,NA
Crangonyx,genus,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,431462,5305,2217966,319351,Crangonyx,accepted,NA,FALSE,NA,"Spence Bate, 1859",Crangonyx,Crangonyx,Crangonyx,"Crangonyx Spence Bate, 1859",1,0
Alexandrella,genus,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Astyroides,176941,765835,4304281,4674655,Astyroides,unaccepted,junior subjective synonym,FALSE,NA,"Chevreux, 1911",Alexandrella,Astyroides,Astyroides,"Astyroides Birstein & Vinogradova, 1960",0,0
Atyaephyra,genus,Arthropoda,Malacostraca,Decapoda,Atyidae,Atyaephyra,234114,105148,2223048,755812,Atyaephyra,accepted,NA,FALSE,NA,"de Brito Capello, 1866",Atyaephyra,Atyaephyra,Atyaephyra,"Atyaephyra de Brito Capello, 1866",1,0
Epimeria (Drakepimeria) schiaparelli,species,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,1053392,153279,11061720,614794,Epimeria schiaparelli,superseded combination,NA,FALSE,NA,"Lörz, Maas, Linse & Fenwick, 2007",Epimeria (Drakepimeria) schiaparelli,Epimeria schiaparelli,Epimeria schiaparelli,"Epimeria schiaparelli Lörz, Maas, Linse & Fenwick, 2007",0,0
Austropotamobius torrentium,species,Arthropoda,Malacostraca,Decapoda,Astacidae,Austropotamobius,885720,27898,4417555,335544,Austropotamobius torrentium,accepted,NA,FALSE,sibling_higher,"(von Paula Schrank, 1803)",Austropotamobius torrentium,Austropotamobius torrentium,Austropotamobius torrentium,"Austropotamobius torrentium (von Paula Schrank, 1803)",1,0
Dermanyssus,genus,Arthropoda,Arachnida,Opilioacarida,Opilioacaridae,Dermanyssus,1513098,199913,8419060,7589,Dermanyssus,accepted,NA,FALSE,NA,"Dugès, 1834",Dermanyssus,Dermanyssus,Dermanyssus,"Dermanyssus Dugès, 1834",NA,1
Hydrozetidae,family,Arthropoda,Arachnida,Sarcoptiformes,Hydrozetidae,NA,1366036,182094,4062,754645,Hydrozetidae,accepted,NA,FALSE,NA,NA,Hydrozetidae,Hydrozetidae,Hydrozetidae,Hydrozetidae,1,NA
Epimeria (Epimeria) loricata,species,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,1053399,88670,2216193,2983047,Epimeria loricata,alternate representation,NA,FALSE,NA,"G.O. Sars, 1879",Epimeria (Epimeria) loricata,Epimeria loricata,Epimeria loricata,"Epimeria loricata G.O.Sars, 1879",0,0
Spectrarcturus hystrix,species,Arthropoda,Malacostraca,Isopoda,Holidoteidae,Pleuroprion,1470814,771550,2210782,3001063,Pleuroprion hystrix,unaccepted,superseded recombination,FALSE,NA,"(G. O. Sars, 1877)",Spectrarcturus hystrix,Pleuroprion hystrix,Pleuroprion hystrix,"Pleuroprion hystrix (G.O.Sars, 1877)",0,0
Armadillidium,genus,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,148672,5423,2200393,261070,Armadillidium,accepted,NA,FALSE,NA,"Brandt, 1831",Armadillidium,Armadillidium,Armadillidium,"Armadillidium Brandt, 1831",0,1
Cryptorchestia garbinii,species,Arthropoda,Malacostraca,Amphipoda,Talitridae,Cryptorchestia,817504,731306,8307577,5809753,Cryptorchestia garbinii,accepted,NA,FALSE,NA,"Ruffo, Tarocco & Latella, 2014",Cryptorchestia garbinii,Cryptorchestia garbinii,Cryptorchestia garbinii,"Cryptorchestia garbinii Ruffo, Tarocco & Latella, 2014",1,1
Macrobrachium rosenbergii,species,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Macrobrachium,220137,26673,2224546,708755,Macrobrachium rosenbergii,accepted,NA,FALSE,NA,"(De Man, 1879)",Macrobrachium rosenbergii,Macrobrachium rosenbergii,Macrobrachium rosenbergii,"Macrobrachium rosenbergii (de Man, 1879)",1,0
Thranita crenata,species,Arthropoda,Malacostraca,Decapoda,Portunidae,Thalamita,1467070,277636,2225583,685929,Thalamita crenata,superseded combination,NA,FALSE,NA,"(Rüppell, 1830)",Thranita crenata,Thalamita crenata,Thalamita crenata,"Thalamita crenata Rüppell, 1830",0,0
Thranita prymna,species,Arthropoda,Malacostraca,Decapoda,Portunidae,Thalamita,1467079,276388,4307287,518647,Thalamita prymna,superseded combination,NA,FALSE,NA,"(Herbst, 1803)",Thranita prymna,Thalamita prymna,Thalamita prymna,"Thalamita prymna (Herbst, 1803)",0,0
Stereotydeus,genus,Arthropoda,Arachnida,Trombidiformes,Penthalodidae,Stereotydeus,886513,166183,2131780,1034229,Stereotydeus,accepted,NA,FALSE,NA,"Berlese, 1901",Stereotydeus,Stereotydeus,Stereotydeus,"Stereotydeus Berlese, 1901",1,1
Echinogammarus finmarchicus,species,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,490103,88699,2219851,407102,Gammarus finmarchicus,unaccepted,moved to Echinogammarus,FALSE,NA,"(Dahl, 1938)",Echinogammarus finmarchicus,Gammarus finmarchicus,Gammarus finmarchicus,"Gammarus finmarchicus Dahl, 1938",0,0
Balaustium,genus,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,Balaustium,150453,235193,4336779,1039596,Balaustium,accepted,NA,FALSE,NA,von Heyden,Balaustium,Balaustium,Balaustium,Balaustium von Heyden,1,1
Erythraeus,genus,Arthropoda,Arachnida,Trombidiformes,Erythraeidae,Erythraeus,150450,174085,6756850,1008682,Erythraeus,accepted,NA,FALSE,"extinct, incertae_sedis",Latreille,Erythraeus,Erythraeus,Erythraeus,Erythraeus Latreille,NA,NA
Amblyomma,genus,Arthropoda,Arachnida,Ixodida,Ixodidae,Amblyomma,1505412,4950,7967293,621052,Amblyomma,accepted,NA,FALSE,NA,"Koch, 1844",Amblyomma,Amblyomma,Amblyomma,"Amblyomma Koch, 1844",NA,1
Streblocerus,genus,Arthropoda,Branchiopoda,Anomopoda,Macrothricidae,Streblocerus,1302124,191227,2234600,58670,Streblocerus,accepted,NA,FALSE,sibling_higher,"G.O. Sars, 1862",Streblocerus,Streblocerus,Streblocerus,"Streblocerus G.O.Sars, 1862",1,NA
