query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Sarcocheilichthys sinensis,1417298,Sarcocheilichthys sinensis,"Bleeker, 1871",accepted,NA,Species,1417298,Sarcocheilichthys sinensis,"Bleeker, 1871",270801,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Sarcocheilichthys,0,0,1,0,NA,exact,1,0
Microrasbora erythromicron,1530837,Microrasbora erythromicron,"Annandale, 1918",unaccepted,NA,Species,1017044,Danio erythromicron,"(Annandale, 1918)",269875,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Microrasbora,0,0,1,0,NA,exact,1,0
Boraras maculatus,1018654,Boraras maculatus,"(Duncker, 1904)",accepted,NA,Species,1018654,Boraras maculatus,"(Duncker, 1904)",268560,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Boraras,0,0,1,0,NA,exact,1,0
Trigonostigma heteromorpha,1018655,Trigonostigma heteromorpha,"(Duncker, 1904)",accepted,NA,Species,1018655,Trigonostigma heteromorpha,"(Duncker, 1904)",271151,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Trigonostigma,0,0,1,0,NA,exact,1,0
Luciosoma setigerum,1018538,Luciosoma setigerum,"(Valenciennes, 1842)",accepted,NA,Species,1018538,Luciosoma setigerum,"(Valenciennes, 1842)",269748,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Luciosoma,0,0,1,0,NA,exact,1,0
Danionella mirifica,1009654,Danionella mirifica,"Britz, 2003",accepted,NA,Species,1009654,Danionella mirifica,"Britz, 2003",268950,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Danionella,0,0,1,0,NA,exact,1,0
Devario devario,1026569,Devario devario,"(Hamilton, 1822)",accepted,NA,Species,1026569,Devario devario,"(Hamilton, 1822)",268978,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Devario,0,0,1,0,NA,exact,1,0
Microrasbora rubescens,1017015,Microrasbora rubescens,"Annandale, 1918",accepted,NA,Species,1017015,Microrasbora rubescens,"Annandale, 1918",269875,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Microrasbora,0,0,1,0,NA,exact,1,0
Tanichthys micagemmae,1009994,Tanichthys micagemmae,"Freyhof & Herder, 2001",accepted,NA,Species,1009994,Tanichthys micagemmae,"Freyhof & Herder, 2001",271036,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Tanichthys,0,0,1,0,NA,exact,1,0
Rasbora cephalotaenia,1021736,Rasbora cephalotaenia,"(Bleeker, 1852)",accepted,NA,Species,1021736,Rasbora cephalotaenia,"(Bleeker, 1852)",270697,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Rasbora,0,0,1,0,NA,exact,1,0
Barilius bendelisis,1011904,Barilius bendelisis,"(Hamilton, 1807)",accepted,NA,Species,1011904,Barilius bendelisis,"(Hamilton, 1807)",268495,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Barilius,0,0,1,0,NA,exact,1,0
Psilorhynchus balitora,1026469,Psilorhynchus balitora,"(Hamilton, 1822)",accepted,NA,Species,1026469,Psilorhynchus balitora,"(Hamilton, 1822)",270635,Animalia,Chordata,Actinopteri,Cypriniformes,Psilorhynchidae,Psilorhynchus,0,0,1,0,NA,exact,1,0
Thoburnia rhothoeca,1019280,Thoburnia rhothoeca,"(Thoburn, 1896)",accepted,NA,Species,1019280,Thoburnia rhothoeca,"(Thoburn, 1896)",271080,Animalia,Chordata,Actinopteri,Cypriniformes,Catostomidae,Thoburnia,0,0,1,0,NA,exact,1,0
Homaloptera parclitella,1009274,Homaloptera parclitella,"Tan & Ng, 2005",accepted,NA,Species,1009274,Homaloptera parclitella,"Tan & Ng, 2005",154192,Animalia,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homaloptera,0,0,1,0,NA,exact,1,0
Homaloptera ogilviei,1383616,Homaloptera ogilviei,"Alfred, 1967",accepted,NA,Species,1383616,Homaloptera ogilviei,"Alfred, 1967",154192,Animalia,Chordata,Actinopteri,Cypriniformes,Balitoridae,Homaloptera,0,0,1,0,NA,exact,1,0
Schistura pridii,1009657,Schistura pridii,"Vidthayanon, 2003",accepted,NA,Species,1009657,Schistura pridii,"Vidthayanon, 2003",270823,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Schistura,0,0,1,0,NA,exact,1,0
Nemacheilus pallidus,1011412,Nemacheilus pallidus,"Kottelat, 1990",accepted,NA,Species,1011412,Nemacheilus pallidus,"Kottelat, 1990",154189,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Nemacheilus,0,0,1,0,NA,exact,1,0
Schistura corica,1534550,Schistura corica,"(Hamilton, 1822)",unaccepted,NA,Species,1026426,Nemacheilus corica,"(Hamilton, 1822)",270823,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Schistura,0,0,1,0,NA,exact,1,0
Tuberoschistura baenzigeri,1012173,Tuberoschistura baenzigeri,"(Kottelat, 1983)",accepted,NA,Species,1012173,Tuberoschistura baenzigeri,"(Kottelat, 1983)",271170,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Tuberoschistura,0,0,1,0,NA,exact,1,0
Ellopostoma mystax,1009781,Ellopostoma mystax,"Tan & Lim, 2002",accepted,NA,Species,1009781,Ellopostoma mystax,"Tan & Lim, 2002",269057,Animalia,Chordata,Actinopteri,Cypriniformes,Ellopostomatidae,Ellopostoma,0,0,1,0,NA,exact,1,0
Cromeria nilotica,1018898,Cromeria nilotica,"Boulenger, 1901",accepted,NA,Species,1018898,Cromeria nilotica,"Boulenger, 1901",268879,Animalia,Chordata,Actinopteri,Gonorynchiformes,Kneriidae,Cromeria,0,0,1,0,NA,exact,1,0
Boulengeromyrus knoepffleri,1013292,Boulengeromyrus knoepffleri,"Taverne & Géry, 1968",accepted,NA,Species,1013292,Boulengeromyrus knoepffleri,"Taverne & Géry, 1968",268570,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Boulengeromyrus,0,0,1,0,NA,exact,1,0
Campylomormyrus numenius,1019521,Campylomormyrus numenius,"(Boulenger, 1898)",accepted,NA,Species,1019521,Campylomormyrus numenius,"(Boulenger, 1898)",268641,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Campylomormyrus,0,0,1,0,NA,exact,1,0
Isichthys henryi,1019963,Isichthys henryi,"Gill, 1863",accepted,NA,Species,1019963,Isichthys henryi,"Gill, 1863",269516,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Isichthys,0,0,1,0,NA,exact,1,0
Ivindomyrus marchei,1020085,Ivindomyrus marchei,"(Sauvage, 1879)",accepted,NA,Species,1020085,Ivindomyrus marchei,"(Sauvage, 1879)",269524,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Ivindomyrus,0,0,1,0,NA,exact,1,0
Marcusenius senegalensis,1013935,Marcusenius senegalensis,"(Steindachner, 1870)",accepted,NA,Species,1013935,Marcusenius senegalensis,"(Steindachner, 1870)",269794,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Marcusenius,0,0,1,0,NA,exact,1,0
Mormyrops anguilloides,581710,Mormyrops anguilloides,"(Linnaeus, 1758)",accepted,NA,Species,581710,Mormyrops anguilloides,"(Linnaeus, 1758)",269914,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Mormyrops,0,0,1,0,NA,exact,1,0
Mormyrus rume,1018696,Mormyrus rume,"Valenciennes, 1847",accepted,NA,Species,1018696,Mormyrus rume,"Valenciennes, 1847",269915,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Mormyrus,0,0,1,0,NA,exact,1,0
Pollimyrus adspersus,1020920,Pollimyrus adspersus,"(Günther, 1866)",accepted,NA,Species,1020920,Pollimyrus adspersus,"(Günther, 1866)",270472,Animalia,Chordata,Actinopteri,Osteoglossiformes,Mormyridae,Pollimyrus,0,0,1,0,NA,exact,1,0
Clupeichthys aesarnensis,1012164,Clupeichthys aesarnensis,"Wongratana, 1983",accepted,NA,Species,1012164,Clupeichthys aesarnensis,"Wongratana, 1983",268800,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeichthys,0,0,1,0,NA,exact,1,0
Clupeichthys perakensis,1015192,Clupeichthys perakensis,"(Herre, 1936)",accepted,NA,Species,1015192,Clupeichthys perakensis,"(Herre, 1936)",268800,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeichthys,0,0,1,0,NA,exact,1,0
Clupeichthys goniognathus,1021475,Clupeichthys goniognathus,"Bleeker, 1855",accepted,NA,Species,1021475,Clupeichthys goniognathus,"Bleeker, 1855",268800,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeichthys,0,0,1,0,NA,exact,1,0
Sundasalanx praecox,1383753,Sundasalanx praecox,"Roberts, 1981",accepted,NA,Species,1383753,Sundasalanx praecox,"Roberts, 1981",271009,Animalia,Chordata,Actinopteri,Clupeiformes,Sundasalangidae,Sundasalanx,0,0,1,0,NA,exact,1,0
Odaxothrissa losera,1017116,Odaxothrissa losera,"Boulenger, 1899",accepted,NA,Species,1017116,Odaxothrissa losera,"Boulenger, 1899",270067,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Odaxothrissa,0,0,1,0,NA,exact,1,0
Microthrissa royauxi,1018782,Microthrissa royauxi,"Boulenger, 1902",accepted,NA,Species,1018782,Microthrissa royauxi,"Boulenger, 1902",269881,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Microthrissa,0,0,1,0,NA,exact,1,0
Potamothrissa acutirostris,1019116,Potamothrissa acutirostris,"(Boulenger, 1899)",accepted,NA,Species,1019116,Potamothrissa acutirostris,"(Boulenger, 1899)",270495,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Potamothrissa,0,0,1,0,NA,exact,1,0
Microthrissa congica,1026894,Microthrissa congica,"(Regan, 1917)",accepted,NA,Species,1026894,Microthrissa congica,"(Regan, 1917)",269881,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Microthrissa,0,0,1,0,NA,exact,1,0
Potamothrissa obtusirostris,1014266,Potamothrissa obtusirostris,"(Boulenger, 1909)",accepted,NA,Species,1014266,Potamothrissa obtusirostris,"(Boulenger, 1909)",270495,Animalia,Chordata,Actinopteri,Clupeiformes,Clupeidae,Potamothrissa,0,0,1,0,NA,exact,1,0
Colomesus asellus,1428141,Colomesus asellus,"(Müller & Troschel, 1849)",accepted,NA,Species,1428141,Colomesus asellus,"(Müller & Troschel, 1849)",268817,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Colomesus,0,0,1,0,NA,exact,1,0
Auriglobus modestus,1021823,Auriglobus modestus,"(Bleeker, 1850)",accepted,NA,Species,1021823,Auriglobus modestus,"(Bleeker, 1850)",268460,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Auriglobus,0,0,1,0,NA,exact,1,0
Carinotetraodon lorteti,1467068,Carinotetraodon lorteti,"(Tirant, 1885)",accepted,NA,Species,1467068,Carinotetraodon lorteti,"(Tirant, 1885)",268657,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Carinotetraodon,0,0,1,0,NA,exact,1,0
Carinotetraodon salivator,1010850,Carinotetraodon salivator,"Lim & Kottelat, 1995",accepted,NA,Species,1010850,Carinotetraodon salivator,"Lim & Kottelat, 1995",268657,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Carinotetraodon,0,0,1,0,NA,exact,1,0
Pao palembangensis,1018818,Pao palembangensis,"(Bleeker, 1851)",accepted,NA,Species,1018818,Pao palembangensis,"(Bleeker, 1851)",826860,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pao,0,0,1,0,NA,exact,1,0
Monotrete cochinchinensis,1535439,Monotrete cochinchinensis,"(Steindachner, 1866)",unaccepted,NA,Species,1461226,Pao cochinchinensis,"(Steindachner, 1866)",405191,Animalia,Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Monotrete,0,0,1,0,NA,exact,1,0
Citharinus congicus,1019216,Citharinus congicus,"Boulenger, 1897",accepted,NA,Species,1019216,Citharinus congicus,"Boulenger, 1897",268783,Animalia,Chordata,Actinopteri,Characiformes,Citharinidae,Citharinus,0,0,1,0,NA,exact,1,0
Crenuchus spilurus,1021074,Crenuchus spilurus,"Günther, 1863",accepted,NA,Species,1021074,Crenuchus spilurus,"Günther, 1863",268873,Animalia,Chordata,Actinopteri,Characiformes,Crenuchidae,Crenuchus,0,0,1,0,NA,exact,1,0
Curimatopsis evelynae,1013536,Curimatopsis evelynae,"Géry, 1964",accepted,NA,Species,1013536,Curimatopsis evelynae,"Géry, 1964",268911,Animalia,Chordata,Actinopteri,Characiformes,Curimatidae,Curimatopsis,0,0,1,0,NA,exact,1,0
Hepsetus odoe,581702,Hepsetus odoe,"(Bloch, 1794)",accepted,NA,Species,581702,Hepsetus odoe,"(Bloch, 1794)",269376,Animalia,Chordata,Actinopteri,Characiformes,Hepsetidae,Hepsetus,0,0,1,0,NA,exact,1,0
Hoplias malabaricus,874263,Hoplias malabaricus,"(Bloch, 1794)",accepted,NA,Species,874263,Hoplias malabaricus,"(Bloch, 1794)",269419,Animalia,Chordata,Actinopteri,Characiformes,Erythrinidae,Hoplias,0,0,1,0,NA,exact,1,0
Leporinus affinis,1020347,Leporinus affinis,"Günther, 1864",accepted,NA,Species,1020347,Leporinus affinis,"Günther, 1864",269644,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,0,0,1,0,NA,exact,1,0
Leporinus affinis,1422090,Leporinus affinis,"Steindachner, 1875",unaccepted,homonym,Species,1526139,Hypomasticus steindachneri,"(Eigenmann, 1907)",269644,Animalia,Chordata,Actinopteri,Characiformes,Anostomidae,Leporinus,0,0,1,0,NA,exact,1,0
Apareiodon affinis,1018305,Apareiodon affinis,"(Steindachner, 1879)",accepted,NA,Species,1018305,Apareiodon affinis,"(Steindachner, 1879)",268332,Animalia,Chordata,Actinopteri,Characiformes,Parodontidae,Apareiodon,0,0,1,0,NA,exact,1,0
Paracheirodon innesi,1525327,Paracheirodon innesi,"(Myers, 1936)",accepted,NA,Species,1525327,Paracheirodon innesi,"(Myers, 1936)",270195,Animalia,Chordata,Actinopteri,Characiformes,Characidae,Paracheirodon,0,0,1,0,NA,exact,1,0
Pygocentrus nattereri,1018170,Pygocentrus nattereri,"Kner, 1858",accepted,NA,Species,1018170,Pygocentrus nattereri,"Kner, 1858",270671,Animalia,Chordata,Actinopteri,Characiformes,Serrasalmidae,Pygocentrus,0,0,1,0,NA,exact,1,0
Amblydoras gonzalezi,1524512,Amblydoras gonzalezi,"(Fernández-Yépez, 1968)",accepted,NA,Species,1524512,Amblydoras gonzalezi,"(Fernández-Yépez, 1968)",268279,Animalia,Chordata,Actinopteri,Siluriformes,Doradidae,Amblydoras,0,0,1,0,NA,exact,1,0
Bunocephalus coracoideus,1014682,Bunocephalus coracoideus,"(Cope, 1874)",accepted,NA,Species,1014682,Bunocephalus coracoideus,"(Cope, 1874)",268620,Animalia,Chordata,Actinopteri,Siluriformes,Aspredinidae,Bunocephalus,0,0,1,0,NA,exact,1,0
Chaca bankanensis,1021697,Chaca bankanensis,"Bleeker, 1852",accepted,NA,Species,1021697,Chaca bankanensis,"Bleeker, 1852",268698,Animalia,Chordata,Actinopteri,Siluriformes,Chacidae,Chaca,0,0,1,0,NA,exact,1,0
Diplomystes nahuelbutaensis,1011676,Diplomystes nahuelbutaensis,"Arratia, 1987",accepted,NA,Species,1011676,Diplomystes nahuelbutaensis,"Arratia, 1987",268995,Animalia,Chordata,Actinopteri,Siluriformes,Diplomystidae,Diplomystes,0,0,1,0,NA,exact,1,0
Hara jerdoni,1020585,Hara jerdoni,"Day, 1870",accepted,NA,Species,1020585,Hara jerdoni,"Day, 1870",296763,Animalia,Chordata,Actinopteri,Siluriformes,Erethistidae,Hara,0,0,1,0,NA,exact,1,0
Liobagrus reinii,1020056,Liobagrus reinii,"Hilgendorf, 1878",accepted,NA,Species,1020056,Liobagrus reinii,"Hilgendorf, 1878",269699,Animalia,Chordata,Actinopteri,Siluriformes,Amblycipitidae,Liobagrus,0,0,1,0,NA,exact,1,0
Pareutropius debauwi,1468631,Pareutropius debauwi,"(Boulenger, 1900)",accepted,NA,Species,1468631,Pareutropius debauwi,"(Boulenger, 1900)",270290,Animalia,Chordata,Actinopteri,Siluriformes,Schilbeidae,Pareutropius,0,0,1,0,NA,exact,1,0
Pangasius larnaudii,1015103,Pangasius larnaudii,"Bocourt, 1866",accepted,NA,Species,1015103,Pangasius larnaudii,"Bocourt, 1866",270172,Animalia,Chordata,Actinopteri,Siluriformes,Pangasiidae,Pangasius,0,0,1,0,NA,exact,1,0
Pimelodus pictus,1020278,Pimelodus pictus,"Steindachner, 1876",accepted,NA,Species,1020278,Pimelodus pictus,"Steindachner, 1876",270412,Animalia,Chordata,Actinopteri,Siluriformes,Pimelodidae,Pimelodus,0,0,1,0,NA,exact,1,0
Silurus asotus,1018214,Silurus asotus,"Linnaeus, 1758",accepted,NA,Species,1018214,Silurus asotus,"Linnaeus, 1758",154200,Animalia,Chordata,Actinopteri,Siluriformes,Siluridae,Silurus,0,0,1,0,NA,exact,1,0
Synodontis schoutedeni,1015138,Synodontis schoutedeni,"David, 1936",accepted,NA,Species,1015138,Synodontis schoutedeni,"David, 1936",271023,Animalia,Chordata,Actinopteri,Siluriformes,Mochokidae,Synodontis,0,0,1,0,NA,exact,1,0
Tetranematichthys quadrifilis,1021345,Tetranematichthys quadrifilis,"(Kner, 1858)",accepted,NA,Species,1021345,Tetranematichthys quadrifilis,"(Kner, 1858)",271068,Animalia,Chordata,Actinopteri,Siluriformes,Auchenipteridae,Tetranematichthys,0,0,1,0,NA,exact,1,0
Trichomycterus areolatus,1020861,Trichomycterus areolatus,"Valenciennes, 1846",accepted,NA,Species,1020861,Trichomycterus areolatus,"Valenciennes, 1846",271141,Animalia,Chordata,Actinopteri,Siluriformes,Trichomycteridae,Trichomycterus,0,0,1,0,NA,exact,1,0
Enteromius pobeguini,1525992,Enteromius pobeguini,"(Pellegrin, 1911)",accepted,NA,Species,1525992,Enteromius pobeguini,"(Pellegrin, 1911)",1006777,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Enteromius,0,0,1,0,NA,exact,1,0
Spinibarbus hollandi,1016879,Spinibarbus hollandi,"Oshima, 1919",accepted,NA,Species,1016879,Spinibarbus hollandi,"Oshima, 1919",270947,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Spinibarbus,0,0,1,0,NA,exact,1,0
Oreichthys crenuchoides,1384542,Oreichthys crenuchoides,"Schäfer, 2009",accepted,NA,Species,1384542,Oreichthys crenuchoides,"Schäfer, 2009",270118,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Oreichthys,0,0,1,0,NA,exact,1,0
Puntius sahyadriensis,1014099,Puntius sahyadriensis,"Silas, 1953",accepted,NA,Species,1014099,Puntius sahyadriensis,"Silas, 1953",270668,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Puntius,0,0,1,0,NA,exact,1,0
Hypselobarbus thomassi,1020425,Hypselobarbus thomassi,"(Day, 1874)",accepted,NA,Species,1020425,Hypselobarbus thomassi,"(Day, 1874)",269465,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Hypselobarbus,0,0,1,0,NA,exact,1,0
Microphysogobio alticorpus,1524519,Microphysogobio alticorpus,"Bănărescu & Nalbant, 1968",accepted,NA,Species,1524519,Microphysogobio alticorpus,"Bănărescu & Nalbant, 1968",269873,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Microphysogobio,0,0,1,0,NA,exact,1,0
Sarcocheilichthys biwaensis,1012219,Sarcocheilichthys biwaensis,"Hosoya, 1982",accepted,NA,Species,1012219,Sarcocheilichthys biwaensis,"Hosoya, 1982",270801,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Sarcocheilichthys,0,0,1,0,NA,exact,1,0
Microphysogobio brevirostris,1020727,Microphysogobio brevirostris,"(Günther, 1868)",accepted,NA,Species,1020727,Microphysogobio brevirostris,"(Günther, 1868)",269873,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Microphysogobio,0,0,1,0,NA,exact,1,0
Microphysogobio yaluensis,1016076,Microphysogobio yaluensis,"(Mori, 1928)",accepted,NA,Species,1016076,Microphysogobio yaluensis,"(Mori, 1928)",269873,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Microphysogobio,0,0,1,0,NA,exact,1,0
Notropis imeldae,1383620,Notropis imeldae,"Cortés, 1968",accepted,NA,Species,1383620,Notropis imeldae,"Cortés, 1968",270054,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Notropis,0,0,1,0,NA,exact,1,0
Hemitremia flammea,1020139,Hemitremia flammea,"(Jordan & Gilbert, 1878)",accepted,NA,Species,1020139,Hemitremia flammea,"(Jordan & Gilbert, 1878)",269369,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Hemitremia,0,0,1,0,NA,exact,1,0
Macrhybopsis gelida,1021446,Macrhybopsis gelida,"(Girard, 1856)",accepted,NA,Species,1021446,Macrhybopsis gelida,"(Girard, 1856)",269764,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Macrhybopsis,0,0,1,0,NA,exact,1,0
Margariscus margarita,567534,Margariscus margarita,"(Cope, 1867)",accepted,NA,Species,567534,Margariscus margarita,"(Cope, 1867)",269795,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Margariscus,0,0,1,0,NA,exact,1,0
Nocomis biguttatus,1021410,Nocomis biguttatus,"(Kirtland, 1840)",accepted,NA,Species,1021410,Nocomis biguttatus,"(Kirtland, 1840)",270036,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Nocomis,0,0,1,0,NA,exact,1,0
Notropis atherinoides,567536,Notropis atherinoides,"Rafinesque, 1818",accepted,NA,Species,567536,Notropis atherinoides,"Rafinesque, 1818",270054,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Notropis,0,0,1,0,NA,exact,1,0
Notropis baileyi,1014042,Notropis baileyi,"Suttkus & Raney, 1955",accepted,NA,Species,1014042,Notropis baileyi,"Suttkus & Raney, 1955",270054,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Notropis,0,0,1,0,NA,exact,1,0
Opsopoeodus emiliae,1019546,Opsopoeodus emiliae,"Hay, 1881",accepted,NA,Species,1019546,Opsopoeodus emiliae,"Hay, 1881",270113,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Opsopoeodus,0,0,1,0,NA,exact,1,0
Acrocheilus alutaceus,592842,Acrocheilus alutaceus,"Agassiz & Pickering, 1855",accepted,NA,Species,592842,Acrocheilus alutaceus,"Agassiz & Pickering, 1855",268216,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acrocheilus,0,0,1,NA,NA,exact,1,NA
Cyprinella galactura,1421302,Cyprinella galactura,"(Cope, 1868)",accepted,NA,Species,1421302,Cyprinella galactura,"(Cope, 1868)",268932,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Cyprinella,0,0,1,0,NA,exact,1,0
Lavinia exilicauda,1017386,Lavinia exilicauda,"Baird & Girard, 1854",accepted,NA,Species,1017386,Lavinia exilicauda,"Baird & Girard, 1854",269615,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Lavinia,0,0,1,0,NA,exact,1,0
Lythrurus ardens,1045004,Lythrurus ardens,"(Cope, 1868)",accepted,NA,Species,1045004,Lythrurus ardens,"(Cope, 1868)",269760,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Lythrurus,0,0,1,0,NA,exact,1,0
Lythrurus fumeus,1019566,Lythrurus fumeus,"(Evermann, 1892)",accepted,NA,Species,1019566,Lythrurus fumeus,"(Evermann, 1892)",269760,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Lythrurus,0,0,1,0,NA,exact,1,0
Lythrurus lirus,1422300,Lythrurus lirus,"(Jordan, 1877)",accepted,NA,Species,1422300,Lythrurus lirus,"(Jordan, 1877)",269760,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Lythrurus,0,0,1,0,NA,exact,1,0
Lythrurus umbratilis,1020188,Lythrurus umbratilis,"(Girard, 1856)",accepted,NA,Species,1020188,Lythrurus umbratilis,"(Girard, 1856)",269760,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Lythrurus,0,0,1,0,NA,exact,1,0
Macrhybopsis meeki,1019282,Macrhybopsis meeki,"(Jordan & Evermann, 1896)",accepted,NA,Species,1019282,Macrhybopsis meeki,"(Jordan & Evermann, 1896)",269764,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Macrhybopsis,0,0,1,0,NA,exact,1,0
Notropis bifrenatus,888531,Notropis bifrenatus,"(Cope, 1867)",accepted,NA,Species,888531,Notropis bifrenatus,"(Cope, 1867)",270054,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Notropis,0,0,1,0,NA,exact,1,0
Pteronotropis hypselopterus,1020740,Pteronotropis hypselopterus,"(Günther, 1868)",accepted,NA,Species,1020740,Pteronotropis hypselopterus,"(Günther, 1868)",270647,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pteronotropis,0,0,1,0,NA,exact,1,0
Notropis telescopus,1421126,Notropis telescopus,"(Cope, 1868)",accepted,NA,Species,1421126,Notropis telescopus,"(Cope, 1868)",270054,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Notropis,0,0,1,0,NA,exact,1,0
Pimephales notatus,881380,Pimephales notatus,"(Rafinesque, 1820)",accepted,NA,Species,881380,Pimephales notatus,"(Rafinesque, 1820)",270413,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pimephales,0,0,1,0,NA,exact,1,0
Pimephales vigilax,1044815,Pimephales vigilax,"(Baird & Girard, 1853)",accepted,NA,Species,1044815,Pimephales vigilax,"(Baird & Girard, 1853)",270413,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pimephales,0,0,1,0,NA,exact,1,0
Rhinichthys atratulus,159985,Rhinichthys atratulus,"(Hermann, 1804)",accepted,NA,Species,159985,Rhinichthys atratulus,"(Hermann, 1804)",159984,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Rhinichthys,0,0,1,0,NA,exact,1,0
Rhinichthys cataractae,567547,Rhinichthys cataractae,"(Valenciennes, 1842)",accepted,NA,Species,567547,Rhinichthys cataractae,"(Valenciennes, 1842)",159984,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Rhinichthys,0,0,1,0,NA,exact,1,0
Richardsonius balteatus,592850,Richardsonius balteatus,"(Richardson, 1836)",accepted,NA,Species,592850,Richardsonius balteatus,"(Richardson, 1836)",270757,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Richardsonius,0,0,1,NA,NA,exact,1,NA
Semotilus atromaculatus,590495,Semotilus atromaculatus,"(Mitchill, 1818)",accepted,NA,Species,590495,Semotilus atromaculatus,"(Mitchill, 1818)",270872,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Semotilus,0,0,1,NA,NA,exact,1,NA
