query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Lethasterias nanimensis,254499,Lethasterias nanimensis,"(Verrill, 1914)",accepted,NA,Species,254499,Lethasterias nanimensis,"(Verrill, 1914)",178798,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Lethasterias,1,0,0,0,0,exact,0,0
Allocreadium lobatum,1328301,Allocreadium lobatum,"Wallin, 1909",accepted,NA,Species,1328301,Allocreadium lobatum,"Wallin, 1909",344922,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Allocreadiidae,Allocreadium,NA,NA,1,NA,NA,exact,1,NA
Caenoplana coerulea,482686,Caenoplana coerulea,"Moseley, 1877",accepted,NA,Species,482686,Caenoplana coerulea,"Moseley, 1877",479646,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Caenoplana,0,0,NA,NA,NA,exact,NA,NA
Artioposthia lucasi,486282,Artioposthia lucasi,"(Dendy, 1891)",unaccepted,NA,Species,482644,Australopacifica lucasi,"(Dendy, 1891)",416172,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Artioposthia,0,0,0,1,NA,exact,0,1
Dilepis undula,105099,Dilepis undula,"(Schrank, 1788) Cohn, 1900",accepted,NA,Species,105099,Dilepis undula,"(Schrank, 1788) Cohn, 1900",104972,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,Dilepididae,Dilepis,NA,NA,NA,1,NA,exact,NA,1
Phasmarhabditis hermaphrodita,1538560,Phasmarhabditis hermaphrodita,"(A. Schneider, 1859) Andrássy, 1983",unaccepted,NA,Species,1537834,Pellioditis hermaphrodita,"(A. Schneider, 1859)",1537175,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Phasmarhabditis,0,0,0,1,NA,exact,0,1
Steinernema feltiae,1583246,Steinernema feltiae,"(Filipjev, 1934) Wouts, Mráček, Gerdin & Bedding, 1982",accepted,NA,Species,1583246,Steinernema feltiae,"(Filipjev, 1934) Wouts, Mráček, Gerdin & Bedding, 1982",1299350,Animalia,Nematoda,Chromadorea,Rhabditida,Steinernematidae,Steinernema,0,0,0,1,NA,exact,0,1
Arthurdendyus triangulatus,484085,Arthurdendyus triangulatus,"(Dendy, 1895)",accepted,NA,Species,484085,Arthurdendyus triangulatus,"(Dendy, 1895)",479684,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Arthurdendyus,0,0,NA,NA,NA,exact,NA,NA
Australoplana,479645,Australoplana,"Winsor, 1991",accepted,NA,Genus,479645,Australoplana,"Winsor, 1991",880116,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Australoplana,NA,NA,NA,NA,NA,exact,NA,NA
Caenoplana,479646,Caenoplana,"Moseley, 1877",accepted,NA,Genus,479646,Caenoplana,"Moseley, 1877",880116,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Caenoplana,NA,NA,NA,NA,NA,exact,NA,NA
Dugesia gonocephala,416410,Dugesia gonocephala,"(Duges, 1830)",accepted,NA,Species,416410,Dugesia gonocephala,"(Duges, 1830)",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia sicula,482106,Dugesia sicula,"Lepori, 1948",accepted,NA,Species,482106,Dugesia sicula,"Lepori, 1948",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia subtentaculata,482108,Dugesia subtentaculata,"(Draparnaud, 1801)",accepted,NA,Species,482108,Dugesia subtentaculata,"(Draparnaud, 1801)",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dolichoplana,416191,Dolichoplana,"Moseley, 1877",accepted,NA,Genus,416191,Dolichoplana,"Moseley, 1877",878806,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Dolichoplana,NA,NA,NA,NA,NA,exact,NA,NA
Obama burmeisteri,879250,Obama burmeisteri,"(Schultze, 1856) Carbayo et al., 2013",accepted,NA,Species,879250,Obama burmeisteri,"(Schultze, 1856) Carbayo et al., 2013",878808,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Obama,0,0,0,1,0,exact,0,1
Geoplana quagga,1506439,Geoplana quagga,"Marcus, 1951",accepted,NA,Species,1506439,Geoplana quagga,"Marcus, 1951",414976,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Geoplana,0,0,0,1,0,exact,0,1
Girardia schubarti,486107,Girardia schubarti,"(Marcus, 1946)",accepted,NA,Species,486107,Girardia schubarti,"(Marcus, 1946)",479628,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Girardia,NA,NA,NA,NA,NA,exact,NA,NA
Geoplana,414976,Geoplana,"Müller, 1856",accepted,NA,Genus,414976,Geoplana,"Müller, 1856",479343,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Geoplana,0,0,0,1,0,exact,0,1
Microplana scharffi,416391,Microplana scharffi,"(Graff, 1899)",accepted,NA,Species,416391,Microplana scharffi,"(Graff, 1899)",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,NA,NA,NA,exact,NA,NA
Microplana,416195,Microplana,"Vejdovsky, 1890",accepted,NA,Genus,416195,Microplana,"Vejdovsky, 1890",479345,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,0,exact,0,1
Neppia,479629,Neppia,"Ball, 1974",accepted,NA,Genus,479629,Neppia,"Ball, 1974",479234,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Neppia,NA,NA,1,NA,NA,exact,1,NA
Notogynaphallia,479666,Notogynaphallia,"Ogren & Kawakatsu, 1990",accepted,NA,Genus,479666,Notogynaphallia,"Ogren & Kawakatsu, 1990",479343,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Notogynaphallia,0,0,0,1,0,exact,0,1
Novibipalium venosum,482577,Novibipalium venosum,"(Kaburaki, 1922)",accepted,NA,Species,482577,Novibipalium venosum,"(Kaburaki, 1922)",479643,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Novibipalium,0,0,0,1,NA,exact,0,1
Polycelis felina,416416,Polycelis felina,"(Dalyell, 1814)",accepted,NA,Species,416416,Polycelis felina,"(Dalyell, 1814)",414988,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Polycelis,0,0,1,0,NA,exact,1,0
Phagocata vitta,416379,Phagocata vitta,"(Duges, 1830)",accepted,NA,Species,416379,Phagocata vitta,"(Duges, 1830)",414959,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Phagocata,0,0,NA,NA,NA,exact,NA,NA
Phagocata,414959,Phagocata,"Leidy, 1847",accepted,NA,Genus,414959,Phagocata,"Leidy, 1847",181567,Animalia,Platyhelminthes,NA,Tricladida,Planariidae,Phagocata,NA,NA,1,NA,NA,exact,1,NA
Spathula alba,484180,Spathula alba,"Allison, 1997",accepted,NA,Species,484180,Spathula alba,"Allison, 1997",479633,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Spathula,0,0,1,0,NA,exact,1,0
Distolasterias nipon,255050,Distolasterias nipon,"(Döderlein, 1902)",accepted,NA,Species,255050,Distolasterias nipon,"(Döderlein, 1902)",146046,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Distolasterias,1,0,0,0,0,exact,0,0
Artyfechinostomum sufrartyfex,1547950,Artyfechinostomum sufrartyfex,"Lane, 1915",accepted,NA,Species,1547950,Artyfechinostomum sufrartyfex,"Lane, 1915",1547949,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Himasthlidae,Artyfechinostomum,NA,NA,NA,1,NA,exact,NA,1
Heterorhabditis zealandica,1537606,Heterorhabditis zealandica,"Poinar, 1990",accepted,NA,Species,1537606,Heterorhabditis zealandica,"Poinar, 1990",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Heterorhabditis downesi,1538738,Heterorhabditis downesi,"Hass, Downes & Griffin, 2001",nomen nudum,NA,Species,1537593,Heterorhabditis downesi,"Stock, Griffin & Burnell, 2002",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Heterorhabditis downesi,1537593,Heterorhabditis downesi,"Stock, Griffin & Burnell, 2002",accepted,NA,Species,1537593,Heterorhabditis downesi,"Stock, Griffin & Burnell, 2002",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Heterorhabditis taysearae,1537605,Heterorhabditis taysearae,"Shamseldean, El-Sooud, Abd-Elgawad & Saleh, 1996",accepted,NA,Species,1537605,Heterorhabditis taysearae,"Shamseldean, El-Sooud, Abd-Elgawad & Saleh, 1996",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Heterorhabditis mexicana,1537601,Heterorhabditis mexicana,"Nguyen, Shapiro-Ilan, Stuart, McCoy, James & Adams, 2004",accepted,NA,Species,1537601,Heterorhabditis mexicana,"Nguyen, Shapiro-Ilan, Stuart, McCoy, James & Adams, 2004",1537121,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Heterorhabditis,0,0,0,1,NA,exact,0,1
Dendrocoelum adenodactylosum,481706,Dendrocoelum adenodactylosum,"(Stankovic & Komarek, 1927)",accepted,NA,Species,481706,Dendrocoelum adenodactylosum,"(Stankovic & Komarek, 1927)",394913,Animalia,Platyhelminthes,NA,Tricladida,Dendrocoelidae,Dendrocoelum,0,0,NA,NA,NA,exact,NA,NA
Dendrocoelum maculatum,481512,Dendrocoelum maculatum,"(Stankovic & Komarek, 1927)",accepted,NA,Species,481512,Dendrocoelum maculatum,"(Stankovic & Komarek, 1927)",394913,Animalia,Platyhelminthes,NA,Tricladida,Dendrocoelidae,Dendrocoelum,0,0,NA,NA,NA,exact,NA,NA
Allobilharzia visceralis,1498508,Allobilharzia visceralis,"Kolárová, Rudolfová, Hampl & Skírnisson, 2006",accepted,NA,Species,1498508,Allobilharzia visceralis,"Kolárová, Rudolfová, Hampl & Skírnisson, 2006",1498506,Animalia,Platyhelminthes,Trematoda,Diplostomida,Schistosomatidae,Allobilharzia,NA,NA,1,1,NA,exact,1,1
Romanomermis culicivorax,1294412,Romanomermis culicivorax,"Ross & Smith, 1976",accepted,NA,Species,1294412,Romanomermis culicivorax,"Ross & Smith, 1976",1294103,Animalia,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,0,0,1,NA,NA,exact,1,NA
Romanomermis iyengari,1294414,Romanomermis iyengari,"Welch, 1964",accepted,NA,Species,1294414,Romanomermis iyengari,"Welch, 1964",1294103,Animalia,Nematoda,Enoplea,Mermithida,Mermithidae,Romanomermis,0,0,1,NA,NA,exact,1,NA
Gyrodactylus lucii,1214175,Gyrodactylus lucii,"Kulakovskaya, 1952",accepted,NA,Species,1214175,Gyrodactylus lucii,"Kulakovskaya, 1952",119297,Animalia,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,NA,NA,1,NA,NA,exact,1,NA
Gyrodactylus pomeraniae,1250329,Gyrodactylus pomeraniae,"Kuusela, Ziętara & Lumme, 2008",accepted,NA,Species,1250329,Gyrodactylus pomeraniae,"Kuusela, Ziętara & Lumme, 2008",119297,Animalia,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,NA,NA,1,NA,NA,exact,1,NA
Anoplocephalidae,1552240,Anoplocephalidae,"Cholodkovsky, 1902",accepted,NA,Family,1552240,Anoplocephalidae,"Cholodkovsky, 1902",104913,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,Anoplocephalidae,NA,NA,NA,NA,1,NA,exact,NA,1
Euryhaliotrema grandis,717929,Euryhaliotrema grandis,"(Mizelle & Kritsky, 1969) Kritsky, 2012",unaccepted,Malformed suffix,Species,1383874,Euryhaliotrema grande,"(Mizelle & Kritsky, 1969) Kritsky, 2012",391570,Animalia,Platyhelminthes,Monogenea,Dactylogyridea,Ancyrocephalidae,Euryhaliotrema,1,NA,NA,NA,NA,exact,0,0
Heterocentrotus mammillatus,213385,Heterocentrotus mammillatus,"(Linnaeus, 1758)",unaccepted,incorrect subsequent spelling,Species,568045,Heterocentrotus mamillatus,"(Linnaeus, 1758)",205582,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heterocentrotus,1,0,0,0,0,exact,0,0
Caenorhabditis remanei,1537715,Caenorhabditis remanei,"(Sudhaus, 1974) Andrássy, 1983",accepted,NA,Species,1537715,Caenorhabditis remanei,"(Sudhaus, 1974) Andrássy, 1983",582871,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,0,0,0,1,NA,exact,0,1
Holothuria mexicana,732363,Holothuria mexicana,"Ludwig, 1875",alternate representation,NA,Species,125180,Holothuria (Halodeima) mexicana,"Ludwig, 1875",123456,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,1,0,0,0,NA,exact,0,0
Holothuria signata,732392,Holothuria signata,"Ludwig, 1875",alternate representation,NA,Species,210863,Holothuria (Halodeima) signata,"Ludwig, 1875",123456,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,1,0,0,0,NA,exact,0,0
Ligula colymbi,1030458,Ligula colymbi,"Zeder, 1803",accepted,NA,Species,1030458,Ligula colymbi,"Zeder, 1803",105014,Animalia,Platyhelminthes,Cestoda,Diphyllobothriidea,Diphyllobothriidae,Ligula,NA,NA,1,NA,NA,exact,1,NA
Gyrodactylus truttae,1248691,Gyrodactylus truttae,"Gläser, 1974",accepted,NA,Species,1248691,Gyrodactylus truttae,"Gläser, 1974",119297,Animalia,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,NA,NA,1,NA,NA,exact,1,NA
Caenorhabditis sinica,1586722,Caenorhabditis sinica,"Huang, Ren, Qiu & Zhao, 2014",accepted,NA,Species,1586722,Caenorhabditis sinica,"Huang, Ren, Qiu & Zhao, 2014",582871,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,0,0,1,1,NA,exact,1,1
Caenorhabditis briggsae,1537707,Caenorhabditis briggsae,"(Dougherty & Nigon, 1949) Dougherty, 1953",accepted,NA,Species,1537707,Caenorhabditis briggsae,"(Dougherty & Nigon, 1949) Dougherty, 1953",582871,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,0,0,0,1,NA,exact,0,1
Ophiocomina nigra,125027,Ophiocomina nigra,"(Abildgaard in O.F. Müller, 1789)",accepted,NA,Species,125027,Ophiocomina nigra,"(Abildgaard in O.F. Müller, 1789)",123593,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiotomidae,Ophiocomina,1,0,0,0,NA,exact,0,0
Gyrodactylus albolacustris,1249825,Gyrodactylus albolacustris,"Lumme, Ziętara & Lebedeva, 2017",accepted,NA,Species,1249825,Gyrodactylus albolacustris,"Lumme, Ziętara & Lebedeva, 2017",119297,Animalia,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,NA,NA,1,NA,NA,exact,1,NA
Hemipholis elongata,245921,Hemipholis elongata,"(Say, 1825)",nomen dubium,by Hendler (2011),Species,NA,NA,NA,242403,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Hemipholis,1,0,0,0,NA,exact,0,0
Camallanus cotti,1370843,Camallanus cotti,"Fujita, 1927",accepted,NA,Species,1370843,Camallanus cotti,"Fujita, 1927",22844,Animalia,Nematoda,Chromadorea,Rhabditida,Camallanidae,Camallanus,NA,NA,1,NA,NA,exact,1,NA
Mellita longifissa,513384,Mellita longifissa,"Michelin, 1858",unaccepted,transferred to Lanthonia,Species,880816,Lanthonia longifissa,"(Michelin, 1858)",158064,Animalia,Echinodermata,Echinoidea,Echinolampadacea,Mellitidae,Mellita,1,0,0,0,0,exact,0,0
Holothuria poli,732380,Holothuria poli,"Delle Chiaje, 1824",alternate representation,NA,Species,124525,Holothuria (Roweothuria) poli,"Delle Chiaje, 1824",123456,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,1,0,0,0,NA,exact,0,0
Actinopyga agassizi,1304399,Actinopyga agassizi,"(Selenka, 1867)",unaccepted,misspelling,Species,241768,Actinopyga agassizii,"(Selenka, 1867)",205662,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,1,NA,NA,NA,NA,exact,0,0
Holothuria fuscopunctata,530751,Holothuria fuscopunctata,"Quoy & Gaimard, 1834",unaccepted,NA,Species,529402,Holothuria (Mertensiothuria) hilla,"Lesson, 1830",123456,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,1,0,0,0,NA,exact,0,0
Stichopus,123459,Stichopus,"Brandt, 1835",accepted,NA,Genus,123459,Stichopus,"Brandt, 1835",123184,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Stichopus,1,NA,NA,NA,NA,exact,0,0
Holothuria coluber,732221,Holothuria coluber,"Semper, 1868",alternate representation,NA,Species,241820,Holothuria (Acanthotrapeza) coluber,"Semper, 1868",123456,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,1,0,0,0,NA,exact,0,0
Amphiura magellanica,236010,Amphiura magellanica,"Ljungman, 1867",alternate representation,NA,Species,243045,Amphiura (Amphiura) magellanica,"Ljungman, 1867",123613,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,Amphiura,1,0,0,0,NA,exact,0,0
Astropecten phragmorus,213232,Astropecten phragmorus,"Fisher, 1913",unaccepted,Subspecies according to A.M. Clark (1974),Species,224121,Astropecten polyacanthus phragmorus,"Fisher, 1913",123245,Animalia,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten,1,0,0,0,0,exact,0,0
Echinoida,123101,Echinoida,"Claus, 1876",unaccepted,Not in use,Order,510534,Echinidea,"Kroh & Smith, 2010",149855,Animalia,Echinodermata,Echinoidea,Echinoida,NA,NA,1,0,0,0,0,exact,0,0
Milteliphaster regenerator,765548,Milteliphaster regenerator,"(Doderlein, 1922)",unaccepted,Species returned to <i>Calliaster</i> by Mah (2018),Species,368799,Calliaster regenerator,"Döderlein, 1922",254790,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Milteliphaster,1,1,1,0,0,exact,0,0
Ophiacantha densispina,243343,Ophiacantha densispina,"Mortensen, 1936",unaccepted,transferred to Ophiosabine by O'Hara & Thuy (2022),Species,1574971,Ophiosabine densispina,"(Mortensen, 1936)",123587,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,1,0,0,0,NA,exact,0,0
Ophiacantha rosea,125001,Ophiacantha rosea,"Lyman, 1878",unaccepted,transferred to Ophiosabine by O'Hara & Thuy (2022),Species,1574966,Ophiosabine rosea,"(Lyman, 1878)",123587,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,1,0,0,0,NA,exact,0,0
Ophiacantha spectabilis,125005,Ophiacantha spectabilis,"G.O. Sars, 1872",superseded combination,"transferred by O'Hara & Thuy, 2022",Species,1589839,Ophiotreta spectabilis,"(G.O. Sars, 1872)",123587,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiacanthidae,Ophiacantha,1,0,0,0,NA,exact,0,0
Ophiothrix aristulata,212428,Ophiothrix aristulata,"Lyman, 1879",alternate representation,NA,Species,244163,Ophiothrix (Ophiothrix) aristulata,"Lyman, 1879",123626,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,1,0,0,0,NA,exact,0,0
Stellaster equestris,213179,Stellaster equestris,"(Bruzelius, 1805)",unaccepted,NA,Species,213178,Stellaster childreni,"Gray, 1840",204577,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Stellaster,1,0,0,0,0,exact,0,0
Astropecten erinaceus,368495,Astropecten erinaceus,"Gray, 1840",unaccepted,synonym,Species,368447,Astropecten armatus erinaceus,"Gray, 1840",123245,Animalia,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten,1,0,0,0,NA,exact,0,0
Astropecten cingulatus,178648,Astropecten cingulatus,"Sladen, 1883",accepted,NA,Species,178648,Astropecten cingulatus,"Sladen, 1883",123245,Animalia,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten,1,0,0,0,0,exact,0,0
Protoreaster nodosus,213285,Protoreaster nodosus,"(Linnaeus, 1758)",accepted,NA,Species,213285,Protoreaster nodosus,"(Linnaeus, 1758)",206421,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Protoreaster,1,0,0,0,0,exact,0,0
Conodiplostomum,1392810,Conodiplostomum,"Dubois, 1937",unaccepted,Synonym ,Genus,108681,Neodiplostomum,"Railliet, 1919",1327399,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Conodiplostomum,NA,NA,1,1,NA,exact,1,1
Clinostomum marginatum,1327398,Clinostomum marginatum,"(Rudolphi, 1819) Braun, 1899",accepted,NA,Species,1327398,Clinostomum marginatum,"(Rudolphi, 1819) Braun, 1899",725100,Animalia,Platyhelminthes,Trematoda,Diplostomida,Clinostomidae,Clinostomum,NA,NA,1,NA,NA,exact,1,NA
Diplostomum indistinctum,1415354,Diplostomum indistinctum,"(Guberlet, 1923) Hughes, 1929",unaccepted,Synonym ,Species,109176,Diplostomum helveticum,"(Dubois, 1929) Shigin, 1977",108679,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Diplostomum,NA,NA,1,NA,NA,exact,1,NA
Gorgoderina,1059032,Gorgoderina,"Looss, 1902",accepted,NA,Genus,1059032,Gorgoderina,"Looss, 1902",758352,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Gorgoderidae,Gorgoderina,NA,NA,1,1,NA,exact,1,1
Megalogonia ictaluri,1328337,Megalogonia ictaluri,"Surber, 1928",accepted,NA,Species,1328337,Megalogonia ictaluri,"Surber, 1928",1328336,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Allocreadiidae,Megalogonia,NA,NA,1,NA,NA,exact,1,NA
Ornithodiplostomum,1325736,Ornithodiplostomum,"Dubois, 1936",junior objective synonym,NA,Genus,108682,Posthodiplostomum,"Dubois, 1936",1327399,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Ornithodiplostomum,NA,NA,1,1,NA,exact,1,1
Plagioporus sinitsini,1298040,Plagioporus sinitsini,"Mueller, 1934",accepted,NA,Species,1298040,Plagioporus sinitsini,"Mueller, 1934",108538,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Opecoelidae,Plagioporus,NA,NA,1,NA,NA,exact,1,NA
Mesoophorodiplostomum pricei,725748,Mesoophorodiplostomum pricei,"(Krull, 1934) Dubois, 1936",superseded combination,NA,Species,1565525,Posthodiplostomum pricei,"(Krull, 1934) Achatz et al., 2021",725085,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Mesoophorodiplostomum,1,NA,1,1,NA,exact,0,0
Tylodelphys scheuringi,1327489,Tylodelphys scheuringi,"(Hughes, 1929) Dubois, 1938",accepted,NA,Species,1327489,Tylodelphys scheuringi,"(Hughes, 1929) Dubois, 1938",108683,Animalia,Platyhelminthes,Trematoda,Diplostomida,Diplostomidae,Tylodelphys,NA,NA,1,NA,NA,exact,1,NA
Aphelenchoides fujianensis,1459258,Aphelenchoides fujianensis,"Zhuo, Cui, Ye, Luo, Wang, Hu & Liao, 2010",accepted,NA,Species,1459258,Aphelenchoides fujianensis,"Zhuo, Cui, Ye, Luo, Wang, Hu & Liao, 2010",227509,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Aphelenchoides,NA,NA,NA,1,NA,exact,NA,1
Didymocystis irregularis,726363,Didymocystis irregularis,"Yamaguti, 1970",unaccepted,synonym,Species,740535,Didymosulcus irregularis,"(Yamaguti, 1970) Pozdnyakov, 1990",108733,Animalia,Platyhelminthes,Trematoda,Plagiorchiida,Didymozoidae,Didymocystis,1,NA,NA,NA,NA,exact,0,0
Dugesia aethiopica,484148,Dugesia aethiopica,"Stocchino, Corso, Manconi & Pala, 2002",accepted,NA,Species,484148,Dugesia aethiopica,"Stocchino, Corso, Manconi & Pala, 2002",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia benazzii,482036,Dugesia benazzii,"Lepori, 1951",accepted,NA,Species,482036,Dugesia benazzii,"Lepori, 1951",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia hepta,482063,Dugesia hepta,"Pala, Casu & Vacca, 1981",accepted,NA,Species,482063,Dugesia hepta,"Pala, Casu & Vacca, 1981",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia ilvana,482068,Dugesia ilvana,"Lepori, 1948",accepted,NA,Species,482068,Dugesia ilvana,"Lepori, 1948",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Dugesia liguriensis,484187,Dugesia liguriensis,"De Vries, 1988",accepted,NA,Species,484187,Dugesia liguriensis,"De Vries, 1988",181568,Animalia,Platyhelminthes,NA,Tricladida,Dugesiidae,Dugesia,0,0,1,0,NA,exact,1,0
Mononchoides,1061178,Mononchoides,"Rahm, 1928",accepted,NA,Genus,1061178,Mononchoides,"Rahm, 1928",1293965,Animalia,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Mononchoides,NA,NA,1,1,NA,exact,1,1
Bursaphelenchus,1544445,Bursaphelenchus,"Fuchs, 1937",accepted,NA,Genus,1544445,Bursaphelenchus,"Fuchs, 1937",153179,Animalia,Nematoda,Chromadorea,Rhabditida,Aphelenchoididae,Bursaphelenchus,0,0,0,1,NA,exact,0,1
Ophioderma longicauda,124821,Ophioderma longicauda,"(Bruzelius, 1805)",unaccepted,wrong ending due to confusion about gender of Ophioderma,Species,1420120,Ophioderma longicaudum,"(Bruzelius, 1805)",123547,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophioderma,1,0,0,0,NA,exact,0,0
Rhynchodemus,479683,Rhynchodemus,"Leidy, 1851",accepted,NA,Genus,479683,Rhynchodemus,"Leidy, 1851",878806,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Rhynchodemus,NA,NA,NA,1,NA,exact,NA,1
Microplana robusta,879174,Microplana robusta,"Vila-Farré & Sluys, 2011",accepted,NA,Species,879174,Microplana robusta,"Vila-Farré & Sluys, 2011",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
Microplana groga,879173,Microplana groga,"Jones, Webster, Littlewood & McDonald, 2008",accepted,NA,Species,879173,Microplana groga,"Jones, Webster, Littlewood & McDonald, 2008",416195,Animalia,Platyhelminthes,NA,Tricladida,Geoplanidae,Microplana,0,0,0,1,NA,exact,0,1
