query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Tryonia minckleyi,884670,Tryonia minckleyi,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,884670,Tryonia minckleyi,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia chuviscarae,956263,Tryonia chuviscarae,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956263,Tryonia chuviscarae,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia metcalfi,956262,Tryonia metcalfi,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956262,Tryonia metcalfi,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia peregrina,884671,Tryonia peregrina,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,884671,Tryonia peregrina,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia ovata,956257,Tryonia ovata,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956257,Tryonia ovata,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia julimesensis,884669,Tryonia julimesensis,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,884669,Tryonia julimesensis,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia seemani,722775,Tryonia seemani,"(Frauenfeld, 1863)",accepted,NA,Species,722775,Tryonia seemani,"(Frauenfeld, 1863)",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia contrerasi,956260,Tryonia contrerasi,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956260,Tryonia contrerasi,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia oasiensis,956264,Tryonia oasiensis,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956264,Tryonia oasiensis,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia molinae,956259,Tryonia molinae,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956259,Tryonia molinae,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Tryonia taylori,956261,Tryonia taylori,"Hershler, H.-P. Liu & Landye, 2011",accepted,NA,Species,956261,Tryonia taylori,"Hershler, H.-P. Liu & Landye, 2011",722774,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Tryonia,0,0,1,0,NA,exact,1,0
Gaeotis flavolineata,1550570,Gaeotis flavolineata,"Shuttleworth, 1854",unaccepted,junior synonym,Species,1504637,Gaeotis nigrolineata,"Shuttleworth, 1854",995391,Animalia,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Gaeotis,0,0,0,1,NA,exact,0,1
Gaeotis nigrolineata,1504637,Gaeotis nigrolineata,"Shuttleworth, 1854",accepted,NA,Species,1504637,Gaeotis nigrolineata,"Shuttleworth, 1854",995391,Animalia,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Gaeotis,0,0,0,1,NA,exact,0,1
Plekocheilus piperatoides,1263429,Plekocheilus piperatoides,"Pilsbry, 1901",accepted,NA,Species,1263429,Plekocheilus piperatoides,"Pilsbry, 1901",870077,Animalia,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Plekocheilus,0,0,0,1,0,exact,0,1
Plekocheilus glaber,1307236,Plekocheilus glaber,"(Gmelin, 1791)",accepted,NA,Species,1307236,Plekocheilus glaber,"(Gmelin, 1791)",870077,Animalia,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Plekocheilus,0,0,0,1,NA,exact,0,1
Plekocheilus gibbonius,1263409,Plekocheilus gibbonius,"(I. Lea, 1838)",accepted,NA,Species,1263409,Plekocheilus gibbonius,"(I. Lea, 1838)",870077,Animalia,Mollusca,Gastropoda,Stylommatophora,Amphibulimidae,Plekocheilus,0,0,0,1,0,exact,0,1
Strubellia wawrai,737200,Strubellia wawrai,"Brenzinger, Neusser, Jörger & Schrödl, 2011",accepted,NA,Species,737200,Strubellia wawrai,"Brenzinger, Neusser, Jörger & Schrödl, 2011",555984,Animalia,Mollusca,Gastropoda,NA,Acochlidiidae,Strubellia,0,0,1,0,NA,exact,1,0
Strubellia,555984,Strubellia,"Odhner, 1937",accepted,NA,Genus,555984,Strubellia,"Odhner, 1937",411939,Animalia,Mollusca,Gastropoda,NA,Acochlidiidae,Strubellia,0,0,1,0,NA,exact,1,0
Clavus unizonalis,433302,Clavus unizonalis,"(Lamarck, 1822)",accepted,NA,Species,433302,Clavus unizonalis,"(Lamarck, 1822)",205108,Animalia,Mollusca,Gastropoda,Neogastropoda,Drilliidae,Clavus,1,NA,NA,NA,NA,exact,0,0
Terebra intertincta,438831,Terebra intertincta,"Hinds, 1844",unaccepted,original combination,Species,1416584,Neoterebra intertincta,"(Hinds, 1844)",160427,Animalia,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1,0,0,0,NA,exact,0,0
Terebra larvaeformis,438837,Terebra larvaeformis,"Hinds, 1844",unaccepted,original combination,Species,1416687,Neoterebra larvaeformis,"(Hinds, 1844)",160427,Animalia,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1,0,0,0,NA,exact,0,0
Crassispira cerithina,719355,Crassispira cerithina,"(Anton, 1838)",accepted,NA,Species,719355,Crassispira cerithina,"(Anton, 1838)",224467,Animalia,Mollusca,Gastropoda,Neogastropoda,Pseudomelatomidae,Crassispira,1,NA,NA,NA,NA,exact,0,0
Palliohedyle,555980,Palliohedyle,"Rankin, 1979",accepted,NA,Genus,555980,Palliohedyle,"Rankin, 1979",411939,Animalia,Mollusca,Gastropoda,NA,Acochlidiidae,Palliohedyle,NA,NA,1,NA,NA,exact,1,NA
Raphitoma aequalis,139354,Raphitoma aequalis,"(Jeffreys, 1867)",unaccepted,NA,Species,1389219,Cyrillia aequalis,"(Jeffreys, 1867)",137829,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,1,0,0,0,NA,exact,0,0
Raphitoma concinna,139360,Raphitoma concinna,"(Scacchi, 1836)",unaccepted,NA,Species,195916,Leufroyia concinna,"(Scacchi, 1836)",137829,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,1,0,0,0,NA,exact,0,0
Elimia clavaeformis,1115532,Elimia clavaeformis,"(I. Lea, 1841)",accepted,NA,Species,1115532,Elimia clavaeformis,"(I. Lea, 1841)",1057388,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pleuroceridae,Elimia,0,0,1,0,NA,exact,1,0
Pleurocera vestita,1117144,Pleurocera vestita,"(Conrad, 1834)",accepted,NA,Species,1117144,Pleurocera vestita,"(Conrad, 1834)",820483,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pleuroceridae,Pleurocera,0,0,1,0,NA,exact,1,0
Crenella faba,156763,Crenella faba,"(O. F. Müller, 1776)",superseded combination,NA,Species,505959,Arvella faba,"(O. F. Müller, 1776)",138216,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Crenella,1,NA,0,0,NA,exact,0,0
Vitricithna,594652,Vitricithna,"Laseron, 1956",unaccepted,NA,Genus,594631,Haurakia,"Iredale, 1915",123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Vitricithna,1,0,0,0,0,exact,0,0
Testacella haliotidea,819973,Testacella haliotidea,"Draparnaud, 1801",accepted,NA,Species,819973,Testacella haliotidea,"Draparnaud, 1801",818595,Animalia,Mollusca,Gastropoda,Stylommatophora,Testacellidae,Testacella,0,0,0,1,NA,exact,0,1
Agrafia wiktori,738384,Agrafia wiktori,"Szarowska & Falniowski, 2011",accepted,NA,Species,738384,Agrafia wiktori,"Szarowska & Falniowski, 2011",738383,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Agrafia,0,0,1,0,NA,exact,1,0
Pectinidens diaphanus,724545,Pectinidens diaphanus,"(P. P. King, 1832)",accepted,NA,Species,724545,Pectinidens diaphanus,"(P. P. King, 1832)",724544,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Pectinidens,0,0,1,0,0,exact,1,0
Daphniola hadei,719159,Daphniola hadei,"(Gittenberger, 1982)",accepted,NA,Species,719159,Daphniola hadei,"(Gittenberger, 1982)",719152,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Daphniola,0,0,1,0,NA,exact,1,0
Pseudamnicola exilis,880445,Pseudamnicola exilis,"(Frauenfeld, 1863)",accepted,NA,Species,880445,Pseudamnicola exilis,"(Frauenfeld, 1863)",153799,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pseudamnicola,0,0,1,0,0,exact,1,0
Cochlostoma westerlundi,1043914,Cochlostoma westerlundi,"(Paulucci, 1879)",accepted,NA,Species,1043914,Cochlostoma westerlundi,"(Paulucci, 1879)",934001,Animalia,Mollusca,Gastropoda,Architaenioglossa,Cochlostomatidae,Cochlostoma,0,0,0,1,0,exact,0,1
Cerion uva,866452,Cerion uva,"(Linnaeus, 1758)",accepted,NA,Species,866452,Cerion uva,"(Linnaeus, 1758)",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,0,exact,0,1
Cerion tridentatum,1351916,Cerion tridentatum,"Pilsbry & Vanatta, 1895",accepted,NA,Species,1351916,Cerion tridentatum,"Pilsbry & Vanatta, 1895",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion incanum,998111,Cerion incanum,"(Leidy, 1851)",accepted,NA,Species,998111,Cerion incanum,"(Leidy, 1851)",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion casablancae,1351568,Cerion casablancae,"Bartsch, 1920",accepted,NA,Species,1351568,Cerion casablancae,"Bartsch, 1920",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion sculptum,1352368,Cerion sculptum,"(Poey, 1857)",accepted,NA,Species,1352368,Cerion sculptum,"(Poey, 1857)",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion striatellum,1351884,Cerion striatellum,"(Guerin-Méneville, 1829)",accepted,NA,Species,1351884,Cerion striatellum,"(Guerin-Méneville, 1829)",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion bendalli,1523307,Cerion bendalli,"Pilsbry & Vanatta, 1896",accepted,NA,Species,1523307,Cerion bendalli,"Pilsbry & Vanatta, 1896",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion lerneri,1544518,Cerion lerneri,"Clench, 1956",accepted,NA,Species,1544518,Cerion lerneri,"Clench, 1956",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion pepperi,1507388,Cerion pepperi,"Bartsch, 1913",taxon inquirendum,NA,Species,1507388,Cerion pepperi,"Bartsch, 1913",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion glans,1493081,Cerion glans,"(Küster, 1844)",accepted,NA,Species,1493081,Cerion glans,"(Küster, 1844)",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,0,exact,0,1
Cerion malonei,1543015,Cerion malonei,"Clench, 1937",accepted,NA,Species,1543015,Cerion malonei,"Clench, 1937",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion fernandina,1541603,Cerion fernandina,"Clench, 1937",accepted,NA,Species,1541603,Cerion fernandina,"Clench, 1937",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion josephinae,1542782,Cerion josephinae,"Clench, 1935",accepted,NA,Species,1542782,Cerion josephinae,"Clench, 1935",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion watlingense,1339811,Cerion watlingense,"Dall, 1905",accepted,NA,Species,1339811,Cerion watlingense,"Dall, 1905",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion regina,1523419,Cerion regina,"Pilsbry & Vanatta, 1895",accepted,NA,Species,1523419,Cerion regina,"Pilsbry & Vanatta, 1895",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Cerion lewisi,1535003,Cerion lewisi,"Clench, 1961",accepted,NA,Species,1535003,Cerion lewisi,"Clench, 1961",714687,Animalia,Mollusca,Gastropoda,Stylommatophora,Cerionidae,Cerion,0,0,0,1,NA,exact,0,1
Lymnaea viator,1365919,Lymnaea viator,"(d'Orbigny, 1835)",unaccepted,new combination,Species,1065075,Galba viator,"(d'Orbigny, 1835)",160345,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Lymnaea,0,0,1,0,0,exact,1,0
Cylindrus obtusus,1002182,Cylindrus obtusus,"(Draparnaud, 1805)",accepted,NA,Species,1002182,Cylindrus obtusus,"(Draparnaud, 1805)",871098,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cylindrus,0,0,0,1,NA,exact,0,1
Pyrgulopsis bruneauensis,992097,Pyrgulopsis bruneauensis,"Hershler, 1990",accepted,NA,Species,992097,Pyrgulopsis bruneauensis,"Hershler, 1990",717226,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,0,0,1,0,NA,exact,1,0
Aspatharia pfeifferiana,1058719,Aspatharia pfeifferiana,"(Bernardi, 1860)",accepted,NA,Species,1058719,Aspatharia pfeifferiana,"(Bernardi, 1860)",1058032,Animalia,Mollusca,Bivalvia,Unionida,Iridinidae,Aspatharia,0,0,1,0,NA,exact,1,0
Chambardia wahlbergi,1058720,Chambardia wahlbergi,"(F. Krauss, 1848)",accepted,NA,Species,1058720,Chambardia wahlbergi,"(F. Krauss, 1848)",1026579,Animalia,Mollusca,Bivalvia,Unionida,Iridinidae,Chambardia,0,0,1,0,NA,exact,1,0
Mycetopoda siliquosa,1329200,Mycetopoda siliquosa,"(Spix, 1827)",accepted,NA,Species,1329200,Mycetopoda siliquosa,"(Spix, 1827)",1306738,Animalia,Mollusca,Bivalvia,Unionida,Mycetopodidae,Mycetopoda,0,0,1,0,0,exact,1,0
Anodontites elongata,1321448,Anodontites elongata,"(Swainson, 1823)",accepted,NA,Species,1321448,Anodontites elongata,"(Swainson, 1823)",857024,Animalia,Mollusca,Bivalvia,Unionida,Mycetopodidae,Anodontites,0,0,1,0,0,exact,1,0
Castalia ambigua,1351228,Castalia ambigua,"Lamarck, 1819",accepted,NA,Species,1351228,Castalia ambigua,"Lamarck, 1819",870005,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Castalia,0,0,1,0,NA,exact,1,0
Triplodon corrugatus,1289822,Triplodon corrugatus,"(Lamarck, 1819)",accepted,NA,Species,1289822,Triplodon corrugatus,"(Lamarck, 1819)",1289821,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Triplodon,0,0,1,0,NA,exact,1,0
Coelatura gabonensis,1300880,Coelatura gabonensis,"(Küster, 1862)",accepted,NA,Species,1300880,Coelatura gabonensis,"(Küster, 1862)",1035626,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Coelatura,0,0,1,0,0,exact,1,0
Prisodontopsis aviculaeformis,1355652,Prisodontopsis aviculaeformis,"F. R. Woodward, 1991",accepted,NA,Species,1355652,Prisodontopsis aviculaeformis,"F. R. Woodward, 1991",1035632,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Prisodontopsis,0,0,1,0,0,exact,1,0
Nitia teretiuscula,1355431,Nitia teretiuscula,"(Philippi, 1847)",accepted,NA,Species,1355431,Nitia teretiuscula,"(Philippi, 1847)",1035630,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Nitia,0,0,1,0,0,exact,1,0
Radiatula bonneaudii,1392584,Radiatula bonneaudii,"(Eydoux, 1838)",unaccepted,unaccepted combination,Species,1561331,Indonaia bonneaudii,"(Eydoux, 1838)",1026572,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Radiatula,0,0,1,0,0,exact,1,0
Indochinella pugio,1288088,Indochinella pugio,"(Benson, 1862)",accepted,NA,Species,1288088,Indochinella pugio,"(Benson, 1862)",1288075,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Indochinella,0,0,1,0,0,exact,1,0
Parreysia mandelayensis,1391649,Parreysia mandelayensis,"(Theobald, 1873)",unaccepted,a junior synonym,Species,1035761,Leoparreysia tavoyensis,"(A. Gould, 1843)",870007,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Parreysia,0,0,1,0,0,exact,1,0
Leoparreysia tavoyensis,1035761,Leoparreysia tavoyensis,"(A. Gould, 1843)",accepted,NA,Species,1035761,Leoparreysia tavoyensis,"(A. Gould, 1843)",1035636,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Leoparreysia,0,0,1,0,NA,exact,1,0
Lamellidens,747077,Lamellidens,"Simpson, 1900",accepted,NA,Genus,747077,Lamellidens,"Simpson, 1900",1353264,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lamellidens,0,0,1,0,0,exact,1,0
Lamellidens corrianus,1026566,Lamellidens corrianus,"(I. Lea, 1834)",accepted,NA,Species,1026566,Lamellidens corrianus,"(I. Lea, 1834)",747077,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Lamellidens,0,0,1,0,NA,exact,1,0
Deroceras golcheri,1050144,Deroceras golcheri,"van Regteren Altena, 1962",accepted,NA,Species,1050144,Deroceras golcheri,"van Regteren Altena, 1962",818211,Animalia,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,Deroceras,0,0,0,1,NA,exact,0,1
Deroceras invadens,988052,Deroceras invadens,"Reise, Hutchinson, Schunack & Schlitt, 2011",accepted,NA,Species,988052,Deroceras invadens,"Reise, Hutchinson, Schunack & Schlitt, 2011",818211,Animalia,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,Deroceras,0,0,0,1,0,exact,0,1
Deroceras panormitanum,819968,Deroceras panormitanum,"(Lessona & Pollonera, 1882)",accepted,NA,Species,819968,Deroceras panormitanum,"(Lessona & Pollonera, 1882)",818211,Animalia,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,Deroceras,0,0,0,1,NA,exact,0,1
Hiatula diphos,747125,Hiatula diphos,"(Linnaeus, 1771)",accepted,NA,Species,747125,Hiatula diphos,"(Linnaeus, 1771)",516226,Animalia,Mollusca,Bivalvia,Cardiida,Psammobiidae,Hiatula,1,NA,NA,NA,NA,exact,0,0
Nuttallia obscurata,397157,Nuttallia obscurata,"(Reeve, 1857)",accepted,NA,Species,397157,Nuttallia obscurata,"(Reeve, 1857)",397156,Animalia,Mollusca,Bivalvia,Cardiida,Psammobiidae,Nuttallia,1,NA,NA,NA,NA,exact,0,0
Ginaia munda,1003138,Ginaia munda,"(Sturany, 1894)",accepted,NA,Species,1003138,Ginaia munda,"(Sturany, 1894)",1000121,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Ginaia,0,0,1,0,NA,exact,1,0
Stankovicia pavlovici,1421198,Stankovicia pavlovici,"(Poliński, 1929)",accepted,NA,Species,1421198,Stankovicia pavlovici,"(Poliński, 1929)",1000114,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Stankovicia,0,0,1,0,0,exact,1,0
Stankovicia wagneri,1421199,Stankovicia wagneri,"(Poliński, 1929)",accepted,NA,Species,1421199,Stankovicia wagneri,"(Poliński, 1929)",1000114,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Stankovicia,0,0,1,0,0,exact,1,0
Ochridopyrgula macedonica,1552830,Ochridopyrgula macedonica,"(Brusina, 1896)",unaccepted,unaccepted combination,Species,1003139,Ohridopyrgula macedonica,"(Brusina, 1896)",1552826,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Ochridopyrgula,0,0,1,0,0,exact,1,0
Laubiericoncha chuni,464343,Laubiericoncha chuni,"(Jaeckel & Thiele, 1931)",unaccepted,NA,Species,1049028,Archivesica chuni,"(Jaeckel & Thiele, 1931)",456447,Animalia,Mollusca,Bivalvia,Venerida,Vesicomyidae,Laubiericoncha,1,NA,NA,NA,NA,exact,0,0
Laubiericoncha myriamae,457087,Laubiericoncha myriamae,"Cosel & Olu, 2008",unaccepted,NA,Species,1334692,Archivesica myriamae,"(Cosel & Olu, 2008)",456447,Animalia,Mollusca,Bivalvia,Venerida,Vesicomyidae,Laubiericoncha,1,NA,NA,NA,NA,exact,0,0
Siphonaria carbo,215300,Siphonaria carbo,"Hanley, 1858",accepted,NA,Species,215300,Siphonaria carbo,"Hanley, 1858",138489,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Siphonaria,1,0,0,0,NA,exact,0,0
Hyridella drapeta,1306583,Hyridella drapeta,"(Iredale, 1934)",accepted,NA,Species,1306583,Hyridella drapeta,"(Iredale, 1934)",818317,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Hyridella,0,NA,1,0,NA,exact,1,0
Cucumerunio novaehollandiae,1306555,Cucumerunio novaehollandiae,"(Gray, 1834)",accepted,NA,Species,1306555,Cucumerunio novaehollandiae,"(Gray, 1834)",818196,Animalia,Mollusca,Bivalvia,Unionida,Hyriidae,Cucumerunio,0,NA,1,0,NA,exact,1,0
Galba cubensis,724475,Galba cubensis,"(L. Pfeiffer, 1839)",accepted,NA,Species,724475,Galba cubensis,"(L. Pfeiffer, 1839)",716335,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,0,0,1,0,NA,exact,1,0
Peregriana peregra,1288095,Peregriana peregra,"(O. F. Müller, 1774)",accepted,NA,Species,1288095,Peregriana peregra,"(O. F. Müller, 1774)",1288014,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Peregriana,0,0,1,0,0,exact,1,0
Bellamya aeruginosa,1461964,Bellamya aeruginosa,"(Reeve, 1863)",unaccepted,NA,Species,820921,Sinotaia quadrata,"(Benson, 1842)",716177,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Bellamya,0,0,1,0,NA,exact,1,0
Bellamya purificata,1397456,Bellamya purificata,"(Heude, 1890)",unaccepted,junior synonym,Species,820921,Sinotaia quadrata,"(Benson, 1842)",716177,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Bellamya,0,0,1,0,0,exact,1,0
Biomphalaria peregrina,1059938,Biomphalaria peregrina,"(d'Orbigny, 1835)",accepted,NA,Species,1059938,Biomphalaria peregrina,"(d'Orbigny, 1835)",718742,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,0,0,1,0,0,exact,1,0
Onithochiton neglectus,386607,Onithochiton neglectus,"Rochebrune, 1881",accepted,NA,Species,386607,Onithochiton neglectus,"Rochebrune, 1881",205084,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Onithochiton,1,0,0,0,0,exact,0,0
Lutraria rhynchaena,216442,Lutraria rhynchaena,"Jonas, 1844",accepted,NA,Species,216442,Lutraria rhynchaena,"Jonas, 1844",138157,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Lutraria,1,0,0,0,NA,exact,0,0
Lutraria arcuata,540474,Lutraria arcuata,"Reeve, 1854",unaccepted,NA,Species,216442,Lutraria rhynchaena,"Jonas, 1844",138157,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Lutraria,1,NA,NA,NA,NA,exact,0,0
Spisula sachalinensis,505775,Spisula sachalinensis,"(Schrenck, 1862)",accepted,NA,Species,505775,Spisula sachalinensis,"(Schrenck, 1862)",138159,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,1,0,0,0,0,exact,0,0
Meropesta nicobarica,505735,Meropesta nicobarica,"(Gmelin, 1791)",accepted,NA,Species,505735,Meropesta nicobarica,"(Gmelin, 1791)",492534,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Meropesta,1,NA,NA,NA,NA,exact,0,0
Gibbula umbilicalis,141801,Gibbula umbilicalis,"(da Costa, 1778)",unaccepted,NA,Species,1039850,Steromphala umbilicalis,"(da Costa, 1778)",138590,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,1,NA,NA,NA,NA,exact,0,0
Priotrochus kotschyi,573057,Priotrochus kotschyi,"(Philippi, 1849)",unaccepted,NA,Species,572998,Trochus kotschyi,"Philippi, 1849",512286,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Priotrochus,1,NA,NA,NA,NA,exact,0,0
Amplirhagada albertiana,1057801,Amplirhagada albertiana,"Köhler & M. S. Johnson, 2012",accepted,NA,Species,1057801,Amplirhagada albertiana,"Köhler & M. S. Johnson, 2012",762709,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Amplirhagada,0,0,0,1,NA,exact,0,1
Amplirhagada confusa,1148879,Amplirhagada confusa,"Solem, 1981",accepted,NA,Species,1148879,Amplirhagada confusa,"Solem, 1981",762709,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Amplirhagada,0,0,0,1,NA,exact,0,1
Amplirhagada ambulator,1057798,Amplirhagada ambulator,"Köhler & M. S. Johnson, 2012",accepted,NA,Species,1057798,Amplirhagada ambulator,"Köhler & M. S. Johnson, 2012",762709,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Amplirhagada,0,0,0,1,NA,exact,0,1
Amplirhagada intermedia,1057807,Amplirhagada intermedia,"Solem, 1981",accepted,NA,Species,1057807,Amplirhagada intermedia,"Solem, 1981",762709,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Amplirhagada,0,0,0,1,NA,exact,0,1
Amplirhagada tealei,1057803,Amplirhagada tealei,"Köhler & M. S. Johnson, 2012",accepted,NA,Species,1057803,Amplirhagada tealei,"Köhler & M. S. Johnson, 2012",762709,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Amplirhagada,0,0,0,1,NA,exact,0,1
