"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"1217","Oithona simplex","Oithona simplex",NA,NA,NA,NA,926404,NA,"Oithona simplex",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1218","Hemidiaptomus superbus","Hemidiaptomus superbus",NA,NA,NA,NA,959859,NA,"Hemidiaptomus superbus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1219","Schizopera akolos","Schizopera akolos",NA,NA,NA,NA,794375,NA,"Schizopera akolos",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1220","Schizopera kronosi","Schizopera kronosi",NA,NA,NA,NA,219690,NA,"Schizopera kronosi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1221","Schizopera akation","Schizopera akation",NA,NA,NA,NA,794377,NA,"Schizopera akation",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1222","Pseudodiaptomus koreanus","Pseudodiaptomus koreanus",NA,NA,NA,NA,39141,NA,"Pseudodiaptomus koreanus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1223","Argulus japonicus","Argulus japonicus",NA,NA,NA,NA,776969,NA,"Argulus japonicus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1224","Galkinius depressus","Galkinius depressus",NA,NA,NA,NA,751027,NA,"Galkinius depressus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1225","Tortanus komachi","Tortanus komachi",NA,NA,NA,NA,728691,NA,"Tortanus komachi",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1226","Tortanus vermiculus","Tortanus vermiculus",NA,NA,NA,NA,984362,NA,"Tortanus vermiculus",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1227","Bennelongia","Bennelongia",NA,NA,NA,NA,216480,NA,"Bennelongia",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1228","Euchirella messinensis","Euchirella messinensis",NA,NA,NA,NA,959887,NA,"Euchirella messinensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1229","Linguatula serrata","Linguatula serrata",NA,NA,NA,NA,881732,NA,"Linguatula serrata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1230","Linguatula arctica","Linguatula arctica",NA,NA,NA,NA,5231280,NA,"Linguatula arctica",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1231","Diaptomidae","Diaptomidae",NA,NA,NA,NA,262135,NA,"Diaptomidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1232","Tropocyclops aztequei","Tropocyclops levequi",NA,NA,NA,NA,2947580,NA,"Tropocyclops levequi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1233","Mesocyclops thermocyclopoides","Mesocyclops thermocyclopoides",NA,NA,NA,NA,116383,NA,"Mesocyclops thermocyclopoides",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1234","Mesocyclops","Mesocyclops",NA,NA,NA,NA,176566,NA,"Mesocyclops",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1235","Paracalanus aculeatus","Paracalanus aculeatus",NA,NA,NA,NA,350912,NA,"Paracalanus aculeatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1236","Pseudopallene brevicephala","Pseudopallene brevicephala",NA,NA,NA,NA,5128417,NA,"Pseudopallene brevicephala",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1237","Pseudopallene constricta","Pseudopallene constricta",NA,NA,NA,NA,5128418,NA,"Pseudopallene constricta",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1238","Pseudopallene tasmania","Pseudopallene tasmania",NA,NA,NA,NA,5128414,NA,"Pseudopallene tasmania",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1239","Pseudopallene flava","Pseudopallene flava",NA,NA,NA,NA,5128413,NA,"Pseudopallene flava",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1240","Histiostoma ovalis","Histiostoma ovalis",NA,NA,NA,NA,5517375,NA,"Histiostoma ovalis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1241","Zachvatkinia isolata","Zachvatkinia isolata",NA,NA,NA,NA,5122274,NA,"Zachvatkinia isolata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1242","Alloptes stercorarii","Alloptes stercorarii",NA,NA,NA,NA,5535405,NA,"Alloptes stercorarii",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1243","Zachvatkinia stercorarii","Zachvatkinia stercorarii",NA,NA,NA,NA,5535407,NA,"Zachvatkinia stercorarii",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1244","Aceria tulipae","Aceria tulipae",NA,NA,NA,NA,923939,NA,"Aceria tulipae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1245","Colossendeis gigas","Colossendeis gigas",NA,NA,NA,NA,184551,NA,"Colossendeis gigas",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1246","Dermacentor albipictus","Dermacentor albipictus",NA,NA,NA,NA,165442,NA,"Dermacentor albipictus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1247","Acarapis dorsalis","Acarapis dorsalis",NA,NA,NA,NA,120710,NA,"Acarapis dorsalis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1248","Syringophilopsis elongatus","Syringophilopsis elongatus",NA,NA,NA,NA,5114145,NA,"Syringophilopsis elongatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1249","Syringophilopsis","Syringophilopsis",NA,NA,NA,NA,5114142,NA,"Syringophilopsis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1250","Knemidokoptes","Knemidokoptes",NA,NA,NA,NA,552075,NA,"Knemidokoptes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1251","Rhinozachvatkinia","Rhinozachvatkinia",NA,NA,NA,NA,5520503,NA,"Rhinozachvatkinia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1252","Laelaps taingueni","Laelaps taingueni",NA,NA,NA,NA,5264862,NA,"Laelaps taingueni",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1253","Stibarokris phoeniconaias","Stibarokris phoeniconaias",NA,NA,NA,NA,5535457,NA,"Stibarokris phoeniconaias",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1254","Achelia hispida","Achelia hispida",NA,NA,NA,NA,638654,NA,"Achelia hispida",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1255","Aleuroglyphus ovatus","Aleuroglyphus ovatus",NA,NA,NA,NA,694334,NA,"Aleuroglyphus ovatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1256","Berniniella hauseri","Berniniella hauseri",NA,NA,NA,NA,3529845,NA,"Berniniella hauseri",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1257","Cheyletus carnifex","Cheyletus carnifex",NA,NA,NA,NA,930994,NA,"Cheyletus carnifex",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1258","Dermacentor niveus","Dermacentor niveus",NA,NA,NA,NA,684749,NA,"Dermacentor niveus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1259","Dermacentor silvarum","Dermacentor silvarum",NA,NA,NA,NA,507394,NA,"Dermacentor silvarum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1260","Haemaphysalis qinghaiensis","Haemaphysalis qinghaiensis",NA,NA,NA,NA,8833,NA,"Haemaphysalis qinghaiensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1261","Ixodes simplex","Ixodes simplex",NA,NA,NA,NA,735720,NA,"Ixodes simplex",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1262","Rhipicephalus haemaphysaloides","Rhipicephalus haemaphysaloides",NA,NA,NA,NA,911537,NA,"Rhipicephalus haemaphysaloides",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1263","Androlaelaps marshalli","Androlaelaps marshalli",NA,NA,NA,NA,5782739,NA,"Androlaelaps marshalli",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1264","Hyalomma turanicum","Hyalomma turanicum",NA,NA,NA,NA,5342642,NA,"Hyalomma turanicum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1265","Hyalomma scupense","Hyalomma scupense",NA,NA,NA,NA,779916,NA,"Hyalomma scupense",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1266","Rhipicephalus leporis","Rhipicephalus leporis",NA,NA,NA,NA,467642,NA,"Rhipicephalus leporis",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1267","Promegninia calonectris","Promegninia calonectris",NA,NA,NA,NA,5792078,NA,"Promegninia calonectris",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1268","Promegninia bulweriae","Promegninia bulweriae",NA,NA,NA,NA,5792079,NA,"Promegninia bulweriae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1269","Hyalomma impeltatum","Hyalomma impeltatum",NA,NA,NA,NA,355764,NA,"Hyalomma impeltatum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1270","Bothriocroton concolor","Bothriocroton concolor",NA,NA,NA,NA,735709,NA,"Bothriocroton concolor",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1271","Bothriocroton","Bothriocroton",NA,NA,NA,NA,638774,NA,"Bothriocroton",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1272","Ixodes cookei","Ixodes cookei",NA,NA,NA,NA,563398,NA,"Ixodes cookei",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1273","Ixodes cornuatus","Ixodes cornuatus",NA,NA,NA,NA,512790,NA,"Ixodes cornuatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1274","Rhipicephalus simus","Rhipicephalus simus",NA,NA,NA,NA,658145,NA,"Rhipicephalus simus",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1275","Neocypholaelaps apicola","Neocypholaelaps apicola",NA,NA,NA,NA,5102344,NA,"Neocypholaelaps apicola",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1276","Cryptocellus becki","Cryptocellus becki",NA,NA,NA,NA,3581617,NA,"Cryptocellus becki",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1277","Cryptocellus iaci","Cryptocellus iaci",NA,NA,NA,NA,5717448,NA,"Cryptocellus iaci",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1278","Cryptocellus leleupi","Cryptocellus leleupi",NA,NA,NA,NA,5122931,NA,"Cryptocellus leleupi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1279","Cryptocellus peckorum","Cryptocellus peckorum",NA,NA,NA,NA,881479,NA,"Cryptocellus peckorum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1280","Pseudocellus sbordoni","Pseudocellus sbordoni",NA,NA,NA,NA,5717469,NA,"Pseudocellus sbordoni",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1281","Pseudocellus","Pseudocellus",NA,NA,NA,NA,3581633,NA,"Pseudocellus",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1282","Ricinoides","Ricinoides",NA,NA,NA,NA,209264,NA,"Ricinoides",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1283","Hirsutiella zachvatkini","Hirsutiella zachvatkini",NA,NA,NA,NA,3532432,NA,"Hirsutiella zachvatkini",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1284","Euaugaptilus palumbii","Euaugaptilus palumbii",NA,NA,NA,NA,1052870,NA,"Euaugaptilus palumbii",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1285","Parabathynellidae","Parabathynellidae",NA,NA,NA,NA,760232,NA,"Parabathynellidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1286","Billibathynella","Billibathynella",NA,NA,NA,NA,126471,NA,"Billibathynella",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1287","Nemesis lamna","Nemesis lamna",NA,NA,NA,NA,317845,NA,"Nemesis lamna",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1288","Pseudopallene ambigua","Pseudopallene ambigua",NA,NA,NA,NA,822241,NA,"Pseudopallene ambigua",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1289","Ascorhynchus japonicus","Ascorhynchus japonicus",NA,NA,NA,NA,268571,NA,"Ascorhynchus japonicus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1290","Caligus warlandi","Caligus warlandi",NA,NA,NA,NA,613660,NA,"Caligus warlandi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1291","Speleonectes ondinae","Speleonectes ondinae",NA,NA,NA,NA,131202,NA,"Speleonectes ondinae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1292","Acartia negligens","Acartia negligens",NA,NA,NA,NA,40121,NA,"Acartia negligens",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1293","Acartia danae","Acartia danae",NA,NA,NA,NA,40123,NA,"Acartia danae",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1294","Cosmocalanus darwinii","Cosmocalanus darwinii",NA,NA,NA,NA,340125,NA,"Cosmocalanus darwinii",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1295","Rhincalanus cornutus","Rhincalanus cornutus",NA,NA,NA,NA,874498,NA,"Rhincalanus cornutus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1296","Acartia pacifica","Acartia pacifica",NA,NA,NA,NA,828327,NA,"Acartia pacifica",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1297","Speleonectes benjamini","Speleonectes benjamini",NA,NA,NA,NA,954713,NA,"Speleonectes benjamini",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1298","Armillifer agkistrodontis","Armillifer agkistrodontis",NA,NA,NA,NA,669382,NA,"Armillifer agkistrodontis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1299","Leptochelia dubia","Chondrochelia dubia",NA,NA,NA,NA,7122392,NA,"Chondrochelia dubia",NA,NA,"Arthropoda",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1300","Alokalliapseudes macsweenyi","Mesokalliapseudes macsweenyi",NA,NA,NA,NA,529175,NA,"Mesokalliapseudes macsweenyi",NA,NA,"Arthropoda",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1301","Hoplomachus propinquus","Hoplomachus propinquus",NA,NA,NA,NA,529183,NA,"Hoplomachus propinquus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1302","Neotrevathana elongatum","Neotrevathana elongatum",NA,NA,NA,NA,1013019,NA,"Neotrevathana elongatum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1303","Diacyclops","Diacyclops",NA,NA,NA,NA,361023,NA,"Diacyclops",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1304","Diacyclops konstantini","Diacyclops konstantini",NA,NA,NA,NA,86587,NA,"Diacyclops konstantini",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1305","Diacyclops improcerus","Diacyclops improcerus",NA,NA,NA,NA,86583,NA,"Diacyclops improcerus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1306","Diacyclops galbinus","Diacyclops galbinus",NA,NA,NA,NA,86576,NA,"Diacyclops galbinus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1307","Cyclops kolensis","Cyclops kolensis",NA,NA,NA,NA,850515,NA,"Cyclops kolensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1308","Mesocyclops leuckarti","Mesocyclops leuckarti",NA,NA,NA,NA,916876,NA,"Mesocyclops leuckarti",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1309","Corycaeus affinis","Corycaeus affinis",NA,NA,NA,NA,604915,NA,"Corycaeus affinis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1310","Tonnacypris lutaria","Tonnacypris lutaria",NA,NA,NA,NA,858419,NA,"Tonnacypris lutaria",NA,NA,"Arthropoda",NA,NA,FALSE,"extinct_inherited, incertae_sedis",NA,NA,NA,NA,NA,NA,NA,NA
"1311","Acanthodiaptomus denticornis","Acanthodiaptomus denticornis",NA,NA,NA,NA,683724,NA,"Acanthodiaptomus denticornis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1312","Acanthodiaptomus pacificus","Acanthodiaptomus pacificus",NA,NA,NA,NA,348513,NA,"Acanthodiaptomus pacificus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1313","Boeckella gracilipes","Boeckella gracilipes",NA,NA,NA,NA,350330,NA,"Boeckella gracilipes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1314","Lasionectes exleyi","Lasionectes exleyi",NA,NA,NA,NA,2960095,NA,"Lasionectes exleyi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1315","Parartemia longicaudata","Parartemia longicaudata",NA,NA,NA,NA,709398,NA,"Parartemia longicaudata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1316","Artemia persimilis","Artemia persimilis",NA,NA,NA,NA,1041753,NA,"Artemia persimilis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1317","Artemia sinica","Artemia sinica",NA,NA,NA,NA,288536,NA,"Artemia sinica",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1318","Triops australiensis","Triops australiensis",NA,NA,NA,NA,763545,NA,"Triops australiensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1319","Cyclestheria hislopi","Cyclestheria hislopi",NA,NA,NA,NA,1022212,NA,"Cyclestheria hislopi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1320","Acantholeberis curvirostris","Acantholeberis curvirostris",NA,NA,NA,NA,496250,NA,"Acantholeberis curvirostris",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1321","Alonella exigua","Alonella exigua",NA,NA,NA,NA,1075391,NA,"Alonella exigua",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1322","Dunhevedia crassa","Dunhevedia crassa",NA,NA,NA,NA,1075387,NA,"Dunhevedia crassa",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1323","Alona setulosa","Alona setulosa",NA,NA,NA,NA,1075398,NA,"Alona setulosa",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1324","Saycia cooki","Saycia cooki",NA,NA,NA,NA,600922,NA,"Saycia cooki",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1325","Limnadopsis birchii","Limnadopsis birchii",NA,NA,NA,NA,964999,NA,"Limnadopsis birchii",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1326","Leptodora richardi","Leptodora richardi",NA,NA,NA,NA,495685,NA,"Leptodora richardi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1327","Triops granarius","Triops granarius",NA,NA,NA,NA,184463,NA,"Triops granarius",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1328","Triops newberryi","Triops newberryi",NA,NA,NA,NA,753093,NA,"Triops newberryi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1329","Lepidurus packardi","Lepidurus packardi",NA,NA,NA,NA,709234,NA,"Lepidurus packardi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1330","Eocyzicus parooensis","Eocyzicus parooensis",NA,NA,NA,NA,1021581,NA,"Eocyzicus parooensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1331","Eocyzicus argillaquus","Eocyzicus argillaquus",NA,NA,NA,NA,1021579,NA,"Eocyzicus argillaquus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1332","Oxyurella","Oxyurella",NA,NA,NA,NA,256227,NA,"Oxyurella",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1333","Karualona penuelasi","Karualona penuelasi",NA,NA,NA,NA,5231304,NA,"Karualona penuelasi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1334","Eulimnadia belki","Eulimnadia belki",NA,NA,NA,NA,5231579,NA,"Eulimnadia belki",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1335","Diaphanosoma brevireme","Diaphanosoma brevireme",NA,NA,NA,NA,500773,NA,"Diaphanosoma brevireme",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1336","Alonella excisa","Alonella excisa",NA,NA,NA,NA,2960477,NA,"Alonella excisa",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1337","Ephemeroporus hybridus","Ephemeroporus hybridus",NA,NA,NA,NA,2960642,NA,"Ephemeroporus hybridus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1338","Diaphanosoma spinulosum","Diaphanosoma spinulosum",NA,NA,NA,NA,2960568,NA,"Diaphanosoma spinulosum",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1339","Lepidurus apus","Lepidurus apus",NA,NA,NA,NA,741419,NA,"Lepidurus apus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1340","Lepidurus lemmoni","Lepidurus lemmoni",NA,NA,NA,NA,709233,NA,"Lepidurus lemmoni",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1341","Daphnia curvirostris","Daphnia curvirostris",NA,NA,NA,NA,668391,NA,"Daphnia curvirostris",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1342","Daphnia galeata","Daphnia galeata",NA,NA,NA,NA,46786,NA,"Daphnia galeata",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"1343","Hexabathynella sevillaensis","Hexabathynella sevillaensis",NA,NA,NA,NA,627094,NA,"Hexabathynella sevillaensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"1344","Periclimenes imperator","Periclimenes imperator",NA,NA,NA,NA,597310,NA,"Periclimenes imperator",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
