"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"553","Fridericia heliota","Fridericia heliota","Fridericia heliota","species",147153,FALSE,NA
"554","Fridericia isseli","Fridericia isseli","Fridericia isseli","species",823556,FALSE,NA
"555","Fridericia magna","Fridericia magna","Fridericia magna","species",823558,FALSE,NA
"556","Fridericiamoralis","Fridericiamoralis","Fridericia nemoralis",NA,823544,FALSE,NA
"557","Fridericia perrieri","Fridericia perrieri","Fridericia perrieri","species",823550,FALSE,NA
"558","Fridericia sardorum","Fridericia sardorum","Fridericia sardorum","species",432854,FALSE,NA
"559","Fridericia sylvatica","Fridericia sylvatica","Fridericia sylvatica","species",299092,FALSE,NA
"560","Fridericia waldenstroemi","Fridericia waldenstroemi","Fridericia waldenstroemi","species",432860,FALSE,NA
"561","Haplotaxis gordioides","Haplotaxis gordioides","Haplotaxis gordioides","species",276962,FALSE,NA
"562","Hemienchytraeus","Hemienchytraeus","Hemienchytraeus","genus",328403,FALSE,NA
"563","Henlea andreae","Henlea andreae","Henlea andreae",NA,7912120,FALSE,"sibling_higher"
"564","Henlea ventriculosa","Henlea ventriculosa","Henlea ventriculosa","species",299098,FALSE,"sibling_higher"
"565","Marionina minutissima","Marionina minutissima","Marionina minutissima",NA,2846772,FALSE,NA
"566","Marioninavisensis","Marioninavisensis","Marionina nevisensis",NA,874112,FALSE,NA
"567","Marionina riparia","Marionina riparia","Globulidrilus riparius",NA,2846803,TRUE,NA
"568","Marionina clavata","Marionina clavata","Marionina clavata","species",874108,FALSE,NA
"569","Marionina filiformis","Marionina filiformis","Marionina filiformis","species",874104,FALSE,NA
"570","Mesenchytraeus flavus","Mesenchytraeus flavus","Mesenchytraeus flavus","species",198614,FALSE,NA
"571","Mesenchytraeus straminicolus","Mesenchytraeus straminicolus","Mesenchytraeus straminicolus","species",874110,FALSE,NA
"572","Nais alpina","Nais alpina","Nais alpina","species",713985,FALSE,NA
"573","Oconnorella cambrensis","Oconnorella cambrensis","Oconnorella cambrensis","species",328386,FALSE,NA
"574","Oconnorella tubifera","Oconnorella tubifera","Oconnorella tubifera","species",328388,FALSE,NA
"575","Propappus volki","Propappus volki","Propappus volki","species",320549,FALSE,NA
"576","Rhyacodrilus coccineus","Rhyacodrilus coccineus","Rhyacodrilus coccineus","species",139726,FALSE,NA
"577","Lumbricus meliboeus","Lumbricus meliboeus","Lumbricus meliboeus","species",647847,FALSE,NA
"578","Aporrectodea cupulifera","Aporrectodea cupulifera","Aporrectodea cupulifera","species",647852,FALSE,NA
"579","Octodrilus juvyi","Octodrilus juvyi","Octodrilus juvyi","species",647850,FALSE,NA
"580","Aporrectodea","Aporrectodea","Aporrectodea","genus",1039469,FALSE,NA
"581","Parvidrilus spelaeus","Parvidrilus spelaeus","Parvidrilus spelaeus",NA,292287,FALSE,NA
"582","Parvidrilus jugeti","Parvidrilus jugeti","Parvidrilus jugeti",NA,292286,FALSE,NA
"583","Parvidrilus meyssonnieri","Parvidrilus meyssonnieri","Parvidrilus meyssonnieri",NA,968093,FALSE,NA
"584","Drawida ghilarovi","Drawida ghilarovi","Drawida ghilarovi","species",5693493,FALSE,NA
"585","Eudrilus eugeniae","Eudrilus eugeniae","Eudrilus eugeniae","species",522303,FALSE,NA
"586","Perionyx","Perionyx","Perionyx","genus",74164,FALSE,NA
"587","Dina lyhnida","Dina lyhnida","Dina lyhnida","species",903051,FALSE,NA
"588","Dina","Dina","Dina","genus",227458,FALSE,NA
"589","Dina krilata","Dina krilata","Dina krilata","species",377989,FALSE,NA
"590","Erpobdella","Erpobdella","Erpobdella","genus",737591,FALSE,NA
"591","Dina lepinja","Dina lepinja","Dina lepinja","species",378002,FALSE,NA
"592","Dina ohridana","Dina ohridana","Dina ohridana","species",903049,FALSE,NA
"593","Dina lineata","Dina lineata","Dina lineata","species",227459,FALSE,NA
"594","Dina latestriata","Dina latestriata","Dina latestriata","species",378000,FALSE,NA
"595","Dina svilesta","Dina svilesta","Dina svilesta","species",1023098,FALSE,NA
"596","Erpobdella johanssoni","Erpobdella johanssoni","Erpobdella johanssoni",NA,5574,FALSE,NA
"597","Batracobdella algira","Batracobdella algira","Batracobdella algira","species",903055,FALSE,NA
"598","Placobdella ali","Placobdella ali","Placobdella ali","species",553354,FALSE,"sibling_higher"
"599","Haplotaxida","Haplotaxida","Haplotaxida","order",840750,FALSE,NA
"600","Octolasion tyrtaeum","Octolasion tyrtaeum","Octolasion tyrtaeum","species",42145,FALSE,NA
"601","Eiseniella tetraedra","Eiseniella tetraedra","Eiseniella tetraedra","species",2845389,FALSE,NA
"602","Amphitrite figulus","Amphitrite figulus","Amphitrite figulus","species",409889,FALSE,NA
"603","Satchellius mammalis","Satchellius mammalis","Satchellius mammalis","species",121709,FALSE,NA
"604","Aulodrilus pluriseta","Aulodrilus pluriseta","Aulodrilus pluriseta","species",986495,FALSE,NA
"605","Psammoryctides barbatus","Psammoryctides barbatus","Psammoryctides barbatus","species",201041,FALSE,NA
"606","Brada villosa","Brada villosa","Brada villosa","species",805996,FALSE,NA
"607","Exogone molesta","Exogone molesta","Exogone molesta","species",442052,FALSE,"sibling_higher"
"608","Malmgreniellagralba","Malmgreniellagralba","Malmgreniella nigralba",NA,2540,FALSE,"sibling_higher"
"609","Megalomma splendida","Megalomma splendida","Megalomma splendida","species",781947,FALSE,NA
"610","Micronereisnaimoensis","Micronereisnaimoensis","Micronereis nanaimoensis",NA,417897,FALSE,NA
"611","Protolaeospira eximia","Protolaeospira eximia","Protolaeospira eximia","species",395638,FALSE,NA
"612","Travisia pupa","Travisia pupa","Travisia pupa","species",471709,FALSE,NA
"613","Pholoe","Pholoe","Pholoe","genus",398717,FALSE,NA
"614","Potamillaglecta","Potamillaglecta","Potamilla neglecta",NA,4986999,FALSE,NA
"615","Rhinodrilus alatus","Rhinodrilus alatus","Rhinodrilus alatus","species",596334,FALSE,NA
"616","Rhinodrilus motucu","Rhinodrilus motucu","Rhinodrilus motucu","species",596336,FALSE,NA
"617","Travisia forbesii","Travisia forbesii","Travisia forbesii","species",444808,FALSE,NA
"618","Asabellides","Asabellides","Asabellides","genus",646141,FALSE,"sibling_higher"
"619","Aphroditella hastata","Aphroditella hastata","Aphroditella hastata",NA,409890,FALSE,NA
"620","Ophioglycera gigantea","Ophioglycera gigantea","Ophioglycera gigantea",NA,409884,FALSE,NA
"621","Polycirrus eximius","Polycirrus eximius","Polycirrus eximius","species",409886,FALSE,NA
"622","Lumbricus herculeus","Lumbricus herculeus","Lumbricus herculeus","species",367350,FALSE,NA
"623","Helobdella atli","Helobdella atli","Helobdella atli","species",50551,FALSE,NA
"624","Helobdella virginiae","Helobdella virginiae","Helobdella virginiae","species",146400,FALSE,NA
"625","Helobdella socimulcensis","Helobdella socimulcensis","Helobdella socimulcensis","species",50553,FALSE,NA
"626","Domanibdella palmyrae","Domanibdella palmyrae","Domanibdella palmyrae","species",1082089,FALSE,NA
"627","Chtonobdella","Chtonobdella","Chtonobdella","genus",62613,FALSE,NA
"628","Chtonobdella pungens","Chtonobdella pungens","Chtonobdella pungens",NA,1082091,FALSE,NA
"629","Neoterrabdella australis","Neoterrabdella australis","Neoterrabdella australis","species",1082094,FALSE,NA
"630","Chtonobdella tanae","Chtonobdella tanae","Chtonobdella tanae",NA,555625,FALSE,NA
"631","Domanibdella","Domanibdella","Domanibdella","genus",1082096,FALSE,NA
"632","Haemadipsa cavatuses","Haemadipsa cavatuses","Haemadipsa cavatuses","species",1031568,FALSE,NA
"633","Haemadipsa limuna","Haemadipsa limuna","Haemadipsa limuna","species",505559,FALSE,NA
"634","Haemadipsa crenata","Haemadipsa crenata","Haemadipsa crenata","species",505555,FALSE,NA
"635","Haemadipsa japonica","Haemadipsa japonica","Haemadipsa japonica","species",505557,FALSE,NA
"636","Haemadipsa trimaculosa","Haemadipsa trimaculosa","Haemadipsa trimaculosa","species",505565,FALSE,NA
"637","Haemadipsa zeylanica","Haemadipsa zeylanica","Haemadipsa zeylanica","species",790912,FALSE,NA
"638","Haemadipsa rjukjuana","Haemadipsa rjukjuana","Haemadipsa rjukjuana","species",801030,FALSE,NA
"639","Haemadipsa ornata","Haemadipsa ornata","Haemadipsa ornata","species",505563,FALSE,NA
"640","Haemadipsa montana","Haemadipsa montana","Haemadipsa montana","species",505561,FALSE,NA
"641","Chtonobdella mediorubra","Chtonobdella mediorubra","Chtonobdella mediorubra",NA,1082097,FALSE,NA
"642","Chtonobdellaarchosorum","Chtonobdellaarchosorum","Chtonobdella niarchosorum",NA,831374,FALSE,NA
"643","Chtonobdella vagans","Chtonobdella vagans","Chtonobdella vagans",NA,831371,FALSE,NA
"644","Chtonobdella gloriosi","Chtonobdella gloriosi","Chtonobdella gloriosi",NA,1082087,FALSE,NA
"645","Haemadipsa cochiniana","Haemadipsa cochiniana","Haemadipsa cochiniana","species",1031566,FALSE,NA
"646","Chtonobdella grandis","Chtonobdella grandis","Limnobdella grandis",NA,7911777,FALSE,NA
"647","Planobdella","Planobdella","Planobdella","genus",555627,FALSE,NA
"648","Leiobdella","Leiobdella","Leiobdella","genus",555629,FALSE,NA
"649","Tritetrabdella scandens","Tritetrabdella scandens","Tritetrabdella scandens","species",1031550,FALSE,NA
"650","Haemadipsa hainana","Haemadipsa hainana","Haemadipsa hainana","species",801028,FALSE,NA
"651","Flabelligera mundata","Flabelligera mundata","Flabelligera mundata","species",1045798,FALSE,"sibling_higher"
"652","Coppingeria","Coppingeria","Coppingeria","genus",49581,FALSE,NA
"653","Salifa perspicax","Salifa perspicax","Salifa perspicax","species",631094,FALSE,NA
"654","Erpobdella annulata","Erpobdella annulata","Erpobdella annulata","species",631087,FALSE,NA
"655","Lumbricina","Lumbricina","Lumbricina",NA,316449,FALSE,"sibling_higher"
"656","Maoridrilus felix","Maoridrilus felix","Maoridrilus felix","species",503893,FALSE,NA
"657","Octochaetus kenleei","Octochaetus kenleei","Octochaetus kenleei","species",503896,FALSE,NA
"658","Deinodrilus gorgon","Deinodrilus gorgon","Deinodrilus gorgon","species",503890,FALSE,NA
"659","Hormogaster redii","Hormogaster redii","Hormogaster redii","species",1048533,FALSE,NA
"660","Hormogaster arenicola","Hormogaster arenicola","Hormogaster arenicola","species",791643,FALSE,NA
"661","Hormogaster catalaunensis","Hormogaster catalaunensis","Hormogaster catalaunensis","species",791647,FALSE,NA
"662","Hormogaster gallica","Hormogaster gallica","Hormogaster gallica","species",791658,FALSE,NA
"663","Hormogaster eserana","Hormogaster eserana","Hormogaster eserana","species",791656,FALSE,NA
"664","Hemigastrodrilus monicae","Hemigastrodrilus monicae","Hemigastrodrilus monicae","species",512553,FALSE,NA
"665","Hormogaster huescana","Hormogaster huescana","Hormogaster huescana","species",1089445,FALSE,NA
"666","Hormogaster sylvestris","Hormogaster sylvestris","Hormogaster sylvestris","species",512550,FALSE,NA
"667","Hormogaster pretiosiformis","Hormogaster pretiosiformis","Hormogaster pretiosiformis","species",1089452,FALSE,NA
"668","Hormogaster oroeli","Hormogaster oroeli","Hormogaster oroeli","species",1089443,FALSE,NA
"669","Hormogasterjaformis","Hormogasterjaformis","Hormogaster najaformis",NA,1089441,FALSE,NA
"670","Vignysa vedovinii","Vignysa vedovinii","Vignysa vedovinii","species",512555,FALSE,NA
"671","Hormogaster pretiosaleida","Hormogaster pretiosaleida","Hormogaster praetiosa nigra",NA,1089449,FALSE,"infraspecific"
"672","Hormogaster castillana","Hormogaster castillana","Hormogaster castillana","species",791645,FALSE,NA
"673","Vignysa teres","Vignysa teres","Vignysa teres","species",512557,FALSE,NA
"674","Hormogaster samnitica","Hormogaster samnitica","Hormogaster samnitica","species",512547,FALSE,NA
"675","Hormogaster ireguana","Hormogaster ireguana","Hormogaster ireguana","species",1089447,FALSE,NA
"676","Helobdella californica","Helobdella californica","Helobdella californica","species",376476,FALSE,NA
"677","Aeolosoma","Aeolosoma","Aeolosoma","genus",327544,FALSE,NA
"678","Typosyllis","Typosyllis","Typosyllis","genus",839640,FALSE,"sibling_higher"
"679","Octolasium","Octolasium","Octolasion",NA,42146,TRUE,NA
"680","Diplocardia singularis","Diplocardia singularis","Geodrilus singularis","species",7912606,TRUE,"unplaced"
"681","Natsushima bifurcata","Natsushima bifurcata","Natsushima bifurcata","species",318064,FALSE,NA
"682","Shinkai fontefridae","Shinkai fontefridae","Shinkai fontefridae",NA,773750,FALSE,NA
"683","Laubierus alvini","Laubierus alvini","Laubierus alvini",NA,199657,FALSE,NA
"684","Natsushima sashai","Natsushima sashai","Natsushima sashai",NA,773749,FALSE,NA
"685","Shinkai longipedata","Shinkai longipedata","Shinkai longipedata","species",386760,FALSE,NA
"686","Iheyomytilidicola lauensis","Iheyomytilidicola lauensis","Iheyomytilidicola lauensis",NA,199659,FALSE,NA
"687","Eranno chilensis","Eranno chilensis","Eranno chilensis",NA,264303,FALSE,NA
"688","Idanthyrsus macropalea","Idanthyrsus macropalea","Idanthyrsus macropalea","species",1009065,FALSE,NA
"689","Thelepus plagiostoma","Thelepus plagiostoma","Thelepus plagiostoma","species",1009062,FALSE,NA
"690","Typosyllis patriciae","Typosyllis patriciae","Typosyllis patriciae","species",738274,FALSE,NA
"691","Typosyllis busseltonensis","Typosyllis busseltonensis","Typosyllis busseltonensis","species",738266,FALSE,NA
"692","Sipuncula","Sipuncula","Sipuncula","class",377817,FALSE,NA
"693","Archinome storchi","Archinome storchi","Archinome storchi","species",368399,FALSE,NA
"694","Travoscolides chengannures","Travoscolides chengannures","Travoscolides chengannures","species",259972,FALSE,NA
"695","Hormogaster","Hormogaster","Hormogaster","genus",573153,FALSE,NA
"696","Axiokebuita millsi","Axiokebuita millsi","Axiokebuita millsi","species",910580,FALSE,NA
"697","Bryodrilus diverticulatus","Bryodrilus diverticulatus","Bryodrilus diverticulatus","species",430224,FALSE,NA
"698","Bryodrilus parvus","Bryodrilus parvus","Bryodrilus parvus","species",430226,FALSE,NA
"699","Bryodrilus librus","Bryodrilus librus","Bryodrilus librus","species",2846791,FALSE,NA
"700","Neogaster","Neogaster","Neogaster","genus",2848722,FALSE,NA
"701","Rhinodrilus","Rhinodrilus","Rhinodrilus","genus",295132,FALSE,"sibling_higher"
"702","Atatina","Atatina","Atatina","genus",35777,FALSE,"sibling_higher"
"703","Martiodrilus","Martiodrilus","Martiodrilus","genus",2847695,FALSE,"sibling_higher"
"704","Martiodrilus tenkatei","Martiodrilus tenkatei","Martiodrilus tenkatei","species",5705841,FALSE,NA
"705","Dichogaster andina","Dichogaster andina","Dichogaster andina","species",5705680,FALSE,NA
"706","Glossodrilus","Glossodrilus","Glossodrilus","genus",611428,FALSE,"sibling_higher"
"707","Nouraguesia","Nouraguesia","Nouraguesia","genus",5693522,FALSE,"sibling_higher"
"708","Righiodrilus","Righiodrilus","Righiodrilus","genus",2848686,FALSE,"sibling_higher"
"709","Wegeneriona","Wegeneriona","Wegeneriona","genus",2848463,FALSE,NA
"710","Haplotaxis","Haplotaxis","Haplotaxis","genus",276964,FALSE,NA
"711","Urobenus","Urobenus","Urobenus","genus",1023072,FALSE,"sibling_higher"
"712","Dichogaster","Dichogaster","Dichogaster","genus",521,FALSE,NA
"713","Pontoscolex","Pontoscolex","Pontoscolex","genus",640497,FALSE,"sibling_higher"
"714","Poecilobdella javanica","Poecilobdella javanica","Poecilobdella javanica","species",780884,FALSE,NA
"715","Amphiduros pacificus","Amphiduros pacificus","Amphiduros pacificus","species",987702,FALSE,NA
"716","Gyptis pacifica","Gyptis pacifica","Gyptis pacifica","species",987704,FALSE,NA
"717","Bryodrilus ehlersi","Bryodrilus ehlersi","Bryodrilus ehlersi","species",721533,FALSE,NA
"718","Drawida gracilis","Drawida gracilis","Drawida gracilis","species",749884,FALSE,NA
"719","Megascolex cochinensis","Megascolex cochinensis","Megascolex cochinensis","species",851178,FALSE,"sibling_higher"
"720","Hoplochaetella stuarti","Hoplochaetella stuarti","Hoplochaetella stuarti","species",875475,FALSE,NA
"721","Drawida bullata","Drawida bullata","Drawida bullata","species",152539,FALSE,NA
"722","Marioninathachaeta","Marioninathachaeta","Marionina nothachaeta",NA,729765,FALSE,NA
"723","Aporrectodea limicola","Aporrectodea limicola","Aporrectodea limicola","species",245046,FALSE,NA
"724","Aporrectodea molleri","Aporrectodea molleri","Aporrectodea molleri","species",245042,FALSE,NA
"725","Haementeria lopezi","Haementeria lopezi","Haementeria lopezi","species",511724,FALSE,NA
"726","Haementeria acuecueyetzin","Haementeria acuecueyetzin","Haementeria acuecueyetzin","species",511785,FALSE,NA
"727","Haementeria officinalis","Haementeria officinalis","Haementeria officinalis","species",509176,FALSE,NA
"728","Haementeria depressa","Haementeria depressa","Haementeria depressa","species",800460,FALSE,NA
"729","Haementeria paraguayensis","Haementeria paraguayensis","Haementeria paraguayensis","species",511795,FALSE,NA
"730","Oligobdella brasiliensis","Oligobdella brasiliensis","Oligobdella brasiliensis","species",942427,FALSE,NA
"731","Malmgreniella mcintoshi","Malmgreniella mcintoshi","Malmgreniella mcintoshi","species",874314,FALSE,"sibling_higher"
"732","Pisionidens","Pisionidens","Pisionidens",NA,13288,FALSE,NA
"733","Nephasoma abyssorum","Nephasoma abyssorum","Nephasoma abyssorum","species",161043,FALSE,"sibling_higher"
"734","Nephasoma columbaris","Nephasoma columbaris","Nephasoma columbaris","species",161041,FALSE,"sibling_higher"
"735","Onchnesoma steenstrupii","Onchnesoma steenstrupii","Onchnesoma steenstrupii","species",637730,FALSE,NA
"736","Aspidosiphon spinalis","Aspidosiphon spinalis","Aspidosiphon elegans",NA,637731,TRUE,"sibling_higher"
"737","Phascolion gerardi","Phascolion gerardi","Phascolion gerardi","species",637729,FALSE,"sibling_higher"
"738","Aporrectodea smaragdina","Aporrectodea smaragdina","Aporrectodea smaragdina","species",121723,FALSE,NA
"739","Microscolex dubius","Microscolex dubius","Microscolex dubius","species",67076,FALSE,NA
"740","Ophryotrochauarchus","Ophryotrochauarchus","Ophryotrocha nauarchus",NA,607587,FALSE,NA
"741","Annelida","Annelida","Annelida","phylum",941620,FALSE,NA
"742","Drawida gisti","Drawida gisti","Drawida gisti","species",617414,FALSE,NA
"743","Nais christinae","Nais christinae","Nais christinae","species",269916,FALSE,NA
"744","Nais barbata","Nais barbata","Nais barbata","species",160973,FALSE,NA
"745","Nais stolci","Nais stolci","Nais stolci","species",269918,FALSE,NA
"746","Hirudinaria","Hirudinaria","Hirudinaria (genus in Holozoa)","genus",870766,FALSE,"sibling_higher"
"747","Aporrectodea giardi","Aporrectodea giardi","Aporrectodea giardi","species",973362,FALSE,NA
"748","Nicodrilus carochensis","Nicodrilus carochensis","Nicodrilus carochensis","species",973353,FALSE,NA
"749","Nicodrilus monticola","Nicodrilus monticola","Nicodrilus monticola","species",973355,FALSE,NA
"750","Nicodrilus tetramammalis","Nicodrilus tetramammalis","Nicodrilus tetramammalis","species",973357,FALSE,NA
"751","Amynthas aspergillus","Amynthas aspergillus","Amynthas aspergillus","species",264560,FALSE,"sibling_higher"
"752","Hydroides triversiculosa","Hydroides triversiculosa","Hydroides triversiculosa",NA,682548,FALSE,NA
"753","Thysanocardiagra","Thysanocardiagra","Thysanocardia nigra",NA,917792,FALSE,NA
"754","Metaphire magna","Metaphire magna","Metaphire magna","species",1046973,FALSE,NA
"755","Amynthas","Amynthas","Amynthas","genus",536507,FALSE,NA
"756","Amynthas kinmenensis","Amynthas kinmenensis","Amynthas kinmenensis","species",700457,FALSE,"sibling_higher"
"757","Amynthas wuhumontis","Amynthas wuhumontis","Amynthas wuhumontis","species",700458,FALSE,"sibling_higher"
"758","Amynthas wujhouensis","Amynthas wujhouensis","Amynthas wujhouensis","species",700456,FALSE,"sibling_higher"
"759","Amynthas zonarius","Amynthas zonarius","Amynthas zonarius",NA,271181,FALSE,"sibling_higher"
"760","Amynthas wuzhimontis","Amynthas wuzhimontis","Amynthas wuzhimontis",NA,271182,FALSE,"sibling_higher"
"761","Archinome rosacea","Archinome rosacea","Archinome rosacea","species",593255,FALSE,NA
"762","Archinome levinae","Archinome levinae","Archinome levinae","species",5263474,FALSE,NA
"763","Archinome jasoni","Archinome jasoni","Archinome jasoni","species",5263475,FALSE,NA
"764","Archinome tethyana","Archinome tethyana","Archinome tethyana","species",5263476,FALSE,NA
"765","Amynthas diaoluomontis","Amynthas diaoluomontis","Amynthas diaoluomontis","species",5224431,FALSE,"sibling_higher"
"766","Amynthas zhangi","Amynthas zhangi","Amynthas zhangi","species",5224435,FALSE,"sibling_higher"
"767","Calamyzas amphictenicola","Calamyzas amphictenicola","Calamyzas amphictenicola","species",4983209,FALSE,NA
"768","Amynthas octopapillatus","Amynthas octopapillatus","Amynthas octopapillatus","species",5224427,FALSE,"sibling_higher"
"769","Amynthas lingshuiensis","Amynthas lingshuiensis","Amynthas lingshuiensis",NA,5224426,FALSE,"sibling_higher"
"770","Harmothoe bathydomus","Harmothoe bathydomus","Harmothoe bathydomus","species",4984351,FALSE,"sibling_higher"
"771","Oxyptychus","Oxyptychus","Oxyptychus","genus",663524,FALSE,"sibling_higher"
"772","Protodrilus draco","Protodrilus draco","Protodrilus draco",NA,5321636,FALSE,"hidden_inherited, sibling_higher"
"773","Amynthas amis","Amynthas amis","Amynthas amis","species",4165190,FALSE,"sibling_higher"
"774","Amynthas hongyehensis","Amynthas hongyehensis","Amynthas hongyehensis","species",4165189,FALSE,"sibling_higher"
"775","Amynthas mutabilitas","Amynthas mutabilitas","Amynthas mutabilitas","species",4165195,FALSE,"sibling_higher"
"776","Pomatoceros triqueter","Pomatoceros triqueter","Pomatoceros triqueter","species",1025234,FALSE,NA
"777","Amynthas stricosus","Amynthas stricosus","Amynthas stricosus","species",5224430,FALSE,"sibling_higher"
"778","Amynthas trapezoides","Amynthas trapezoides","Amynthas trapezoides","species",5224429,FALSE,"sibling_higher"
"779","Amynthas hainanicus","Amynthas hainanicus","Amynthas hainanicus",NA,5705710,FALSE,"sibling_higher"
"780","Amynthas mediocus","Amynthas mediocus","Amynthas mediocus","species",5705681,FALSE,"sibling_higher"
"781","Perinereisntia","Perinereisntia","Perinereis nuntia",NA,313671,FALSE,"sibling_higher"
"782","Melinna albicincta","Melinna albicincta","Melinna albicincta","species",4166747,FALSE,NA
"783","Mugga wahrbergi","Mugga wahrbergi","Mugga wahrbergi","species",4166752,FALSE,NA
"784","Sabellides octocirrata","Sabellides octocirrata","Sabellides octocirrata","species",4166750,FALSE,NA
"785","Perionyx sansibaricus","Perionyx sansibaricus","Perionyx sansibaricus","species",5224416,FALSE,NA
"786","Glyphidrilus annandalei","Glyphidrilus annandalei","Glyphidrilus annandalei","species",5224413,FALSE,NA
"787","Eunice samoae","Eunice samoae","Eunice samoae","species",5705611,FALSE,NA
"788","Dichogaster bolaui","Dichogaster bolaui","Dichogaster bolaui","species",4974331,FALSE,NA
"789","Perionyx foveatus","Perionyx foveatus","Perionyx foveatus","species",5321610,FALSE,NA
"790","Metaphire peguana","Metaphire peguana","Metaphire peguana","species",5224417,FALSE,NA
"791","Metaphire bahli","Metaphire bahli","Metaphire bahli","species",5224418,FALSE,NA
"792","Protodrilus ovarium","Protodrilus ovarium","Protodrilus ovarium",NA,5477611,FALSE,"hidden_inherited, sibling_higher"
"793","Diurodrilus subterraneus","Diurodrilus subterraneus","Diurodrilus subterraneus","species",4166847,FALSE,NA
"794","Amynthas taiwumontis","Amynthas taiwumontis","Amynthas taiwumontis","species",5705715,FALSE,"sibling_higher"
"795","Amynthas longisiphonus","Amynthas longisiphonus","Amynthas longisiphonus","species",5705747,FALSE,"sibling_higher"
"796","Amynthas szechuanensis","Amynthas szechuanensis","Amynthas szechuanensis","species",5705702,FALSE,"sibling_higher"
"797","Amynthas omeimontis","Amynthas omeimontis","Amynthas omeimontis","species",5705689,FALSE,"sibling_higher"
"798","Metaphire exilis","Metaphire exilis","Metaphire exilis","species",5705679,FALSE,NA
"799","Amynthas endophilus","Amynthas endophilus","Amynthas endophilus",NA,5705756,FALSE,"sibling_higher"
"800","Rhyacodrilus subterraneus","Rhyacodrilus subterraneus","Rhyacodrilus subterraneus","species",139724,FALSE,NA
"801","Manayunkia godlewskii","Manayunkia godlewskii","Manayunkia godlewskii","species",5705239,FALSE,NA
"802","Potamothrix vejdovskyi","Potamothrix vejdovskyi","Potamothrix vejdovskyi","species",2846184,FALSE,NA
"803","Potamothrix moldaviensis","Potamothrix moldaviensis","Potamothrix moldaviensis","species",2846188,FALSE,NA
"804","Potamothrix bedoti","Potamothrix bedoti","Potamothrix bedoti","species",2846177,FALSE,NA
"805","Potamothrix heuscheri","Potamothrix heuscheri","Potamothrix heuscheri","species",2846190,FALSE,NA
"806","Euclymene robusta","Euclymene robusta","Euclymene robusta","species",4977439,FALSE,"sibling_higher"
"807","Euclymene santandarensis","Euclymene santandarensis","Euclymene santandarensis","species",4977429,FALSE,"sibling_higher"
"808","Scolelepis foliosa","Scolelepis foliosa","Scolelepis foliosa","species",4976073,FALSE,"sibling_higher"
"809","Amynthas daeari","Amynthas daeari","Amynthas daeari","species",5224433,FALSE,"sibling_higher"
"810","Tonoscolex birmanicus","Tonoscolex birmanicus","Tonoscolex birmanicus","species",5262671,FALSE,"sibling_higher"
"811","Laonicergensis","Laonicergensis","Laonice norgensis",NA,4976364,FALSE,NA
"812","Placobdella cryptobranchii","Placobdella cryptobranchii","Placobdella cryptobranchii","species",2847230,FALSE,"sibling_higher"
"813","Chamaedrilus chalupskyi","Chamaedrilus chalupskyi","Chamaedrilus chalupskyi","species",5705872,FALSE,NA
"814","Chamaedrilus pseudosphagnetorum","Chamaedrilus pseudosphagnetorum","Chamaedrilus pseudosphagnetorum",NA,5705871,FALSE,NA
"815","Chamaedrilus lapponicus","Chamaedrilus lapponicus","Chamaedrilus lapponicus","species",5492562,FALSE,NA
"816","Helobdella bowermani","Helobdella bowermani","Helobdella bowermani","species",5492585,FALSE,NA
"817","Helobdella simplex","Helobdella simplex","Helobdella simplex","species",5492582,FALSE,NA
"818","Eiseniona gerardoi","Eiseniona gerardoi","Eiseniona gerardoi","species",5501677,FALSE,NA
"819","Placobdella hollensis","Placobdella hollensis","Placobdella hollensis","species",2847216,FALSE,"sibling_higher"
"820","Glycinderdmanni","Glycinderdmanni","Glycinde nordmanni",NA,4980696,FALSE,NA
"821","Magelona minuta","Magelona minuta","Magelona minuta","species",4976744,FALSE,NA
"822","Tritetrabdella kinabaluensis","Tritetrabdella kinabaluensis","Tritetrabdella kinabaluensis","species",5723679,FALSE,NA
"823","Pelagobia longicirrata","Pelagobia longicirrata","Pelagobia longicirrata","species",19215,FALSE,NA
"824","Placobdella sophieae","Placobdella sophieae","Placobdella sophieae","species",5492580,FALSE,"sibling_higher"
"825","Euclymene oerstedi","Euclymene oerstedi","Euclymene oerstedi","species",60511,FALSE,"sibling_higher"
"826","Clymenura clypeata","Clymenura clypeata","Clymenura clypeata","species",365430,FALSE,NA
"827","Protodrilus schneideri","Protodrilus schneideri","Protodrilus schneideri",NA,4985519,FALSE,"hidden_inherited, sibling_higher"
"828","Protodrilus gracilis","Protodrilus gracilis","Protodrilus gracilis",NA,4985535,FALSE,"hidden_inherited, sibling_higher"
"829","Protodrilus hypoleucus","Protodrilus hypoleucus","Protodrilus hypoleucus",NA,4985530,FALSE,"hidden_inherited, sibling_higher"
"830","Protodrilus adhaerens","Protodrilus adhaerens","Protodrilus adhaerens",NA,4985529,FALSE,"hidden_inherited, sibling_higher"
"831","Protodriloides symbioticus","Protodriloides symbioticus","Protodriloides symbioticus","species",444806,FALSE,"hidden_inherited"
"832","Hormogaster joseantonioi","Hormogaster joseantonioi","Hormogaster joseantonioi","species",5705821,FALSE,NA
"833","Eisenia muranyii","Eisenia muranyii","Eisenia muranyii (species in Opisthokonta)",NA,5723639,FALSE,NA
