taxa_query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Dermacentor albipictus,Ixodidae,165442,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Laelaps taingueni,Laelapidae,5264862,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Aleuroglyphus ovatus,Acaridae,694334,150325,Acaridae,NA,accepted,NA,Family,150325,Acaridae,NA,150317,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Berniniella hauseri,Oppiidae,3529845,449174,Oppiidae,"Sellnick, 1937",accepted,NA,Family,449174,Oppiidae,"Sellnick, 1937",150380,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Dermacentor niveus,Ixodidae,684749,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor silvarum,Ixodidae,507394,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis qinghaiensis,Ixodidae,8833,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes simplex,Ixodidae,735720,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Androlaelaps marshalli,Laelapidae,5782739,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Hyalomma turanicum,Ixodidae,5342642,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma scupense,Ixodidae,779916,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma impeltatum,Ixodidae,355764,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Bothriocroton concolor,Ixodidae,735709,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Bothriocroton,Ixodidae,NULL,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes cookei,Ixodidae,563398,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes cornuatus,Ixodidae,512790,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hirsutiella zachvatkini,Trombiculidae,3532432,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Caligus warlandi,Caligidae,613660,135513,Caligidae,"Burmeister, 1835",accepted,NA,Family,135513,Caligidae,"Burmeister, 1835",1104,Animalia,Arthropoda,Copepoda,Siphonostomatoida,NA,1,1,1,NA,NA,exact
Leptochelia dubia,Leptocheliidae,7122392,136160,Leptocheliidae,"Lang, 1973",accepted,NA,Family,136160,Leptocheliidae,"Lang, 1973",148687,Animalia,Arthropoda,Malacostraca,Tanaidacea,NA,1,1,NA,NA,NA,exact
Alokalliapseudes macsweenyi,Kalliapseudidae,529175,136154,Kalliapseudidae,"Lang, 1956",accepted,NA,Family,136154,Kalliapseudidae,"Lang, 1956",148688,Animalia,Arthropoda,Malacostraca,Tanaidacea,NA,1,1,NA,NA,NA,exact
Tonnacypris lutaria,Cyprididae,NULL,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Charybdis japonica,Portunidae,599983,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Coleolaelaps,Laelapidae,NULL,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Ixodes redikorzevi,Ixodidae,822315,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes arboricola,Ixodidae,468567,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes fecialis,Ixodidae,396343,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Bothriocroton hydrosauri,Ixodidae,738242,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes rubicundus,Ixodidae,494659,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes pilosus,Ixodidae,941218,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes bakeri,Ixodidae,494662,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arthropoda,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Aclerogamasus similis,Parasitidae,NULL,150335,Parasitidae,NA,accepted,NA,Family,150335,Parasitidae,NA,762054,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,1,NA,NA,1,NA,exact
Hydrachna globosa,Hydrachnidae,1003587,1578526,Hydrachnidae,"Leach, 1815",accepted,NA,Family,1578526,Hydrachnidae,"Leach, 1815",762090,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,1,1,NA,NA,exact
Hydrachna conjecta,Hydrachnidae,1003585,1578526,Hydrachnidae,"Leach, 1815",accepted,NA,Family,1578526,Hydrachnidae,"Leach, 1815",762090,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,1,1,NA,NA,exact
Stylocheiron suhmii,Euphausiidae,920824,110671,Euphausiidae,"Dana, 1852",accepted,NA,Family,110671,Euphausiidae,"Dana, 1852",1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,1,NA,NA,NA,NA,exact
Euphausia krohni,Euphausiidae,446888,110671,Euphausiidae,"Dana, 1852",accepted,NA,Family,110671,Euphausiidae,"Dana, 1852",1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,1,NA,NA,NA,NA,exact
Awacaris japonica,Pontogeneiidae,5091383,176946,Pontogeneiidae,"Stebbing, 1906",accepted,NA,Family,176946,Pontogeneiidae,"Stebbing, 1906",719505,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,0,0,0,NA,exact
Awacaris rhyaca,Pontogeneiidae,5091384,176946,Pontogeneiidae,"Stebbing, 1906",accepted,NA,Family,176946,Pontogeneiidae,"Stebbing, 1906",719505,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,0,0,0,NA,exact
Awacaris yezoensis,Pontogeneiidae,5091386,176946,Pontogeneiidae,"Stebbing, 1906",accepted,NA,Family,176946,Pontogeneiidae,"Stebbing, 1906",719505,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,0,0,0,NA,exact
Jesogammarus hebeiensis,Anisogammaridae,559858,101367,Anisogammaridae,"Bousfield, 1977",accepted,NA,Family,101367,Anisogammaridae,"Bousfield, 1977",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,0,NA,exact
Trachypenaeus curvirostris,Penaeidae,948769,106727,Penaeidae,"Rafinesque, 1815",accepted,NA,Family,106727,Penaeidae,"Rafinesque, 1815",106683,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Tubuca rhizophoriae,Ocypodidae,2981581,106773,Ocypodidae,"Rafinesque, 1815",accepted,NA,Family,106773,Ocypodidae,"Rafinesque, 1815",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Macrophthalmus latreillei,Macrophthalmidae,385379,439151,Macrophthalmidae,"Dana, 1851",accepted,NA,Family,439151,Macrophthalmidae,"Dana, 1851",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Orchomenella gerulicorbis,Uristidae,2982822,176808,Uristidae,"Hurley, 1963",accepted,NA,Family,176808,Uristidae,"Hurley, 1963",176788,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,0,0,0,0,exact
Pallaseopsis kessleri,Pallaseidae,298573,547922,Pallaseidae,"Tachteew, 2001",accepted,NA,Family,547922,Pallaseidae,"Tachteew, 2001",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,0,1,1,0,NA,exact
Cyprinotus cingalensis,Cyprididae,2962004,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Chrissia formosa,Cyprididae,6191769,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Stenocypris hislopi,Cyprididae,NULL,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Charybdis vadorum,Portunidae,123644,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Chiromantes dehaani,Sesarmidae,912534,158047,Sesarmidae,"Dana, 1851",accepted,NA,Family,158047,Sesarmidae,"Dana, 1851",106706,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Niphargus glenniei,Niphargidae,5091695,545660,Niphargidae,"Bousfield, 1977",accepted,NA,Family,545660,Niphargidae,"Bousfield, 1977",720164,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,1,1,1,NA,exact
Idotea baltica,Idoteidae,788883,118283,Idoteidae,"Samouelle, 1819",accepted,NA,Family,118283,Idoteidae,"Samouelle, 1819",13800,Animalia,Arthropoda,Malacostraca,Isopoda,NA,1,0,1,0,NA,exact
Macrophthalmus brevis,Macrophthalmidae,796814,439151,Macrophthalmidae,"Dana, 1851",accepted,NA,Family,439151,Macrophthalmidae,"Dana, 1851",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis erythrodactyla,Portunidae,2979068,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis rathbuni,Portunidae,2979039,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Maja kominatoensis,Majidae,1064747,106760,Majidae,"Samouelle, 1819",accepted,NA,Family,106760,Majidae,"Samouelle, 1819",106700,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Charybdis miles,Portunidae,1077291,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis omanensis,Portunidae,2979032,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis annulata,Portunidae,1092601,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Neomysis intermedia,Mysidae,373479,119822,Mysidae,"Haworth, 1825",accepted,NA,Family,119822,Mysidae,"Haworth, 1825",149668,Animalia,Arthropoda,Malacostraca,Mysida,NA,1,1,1,0,NA,exact
Parapenaeus indicus,Penaeidae,5787515,106727,Penaeidae,"Rafinesque, 1815",accepted,NA,Family,106727,Penaeidae,"Rafinesque, 1815",106683,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Echinogammarus bosnensis,Gammaridae,2982681,101383,Gammaridae,"Leach, 1814",accepted,NA,Family,101383,Gammaridae,"Leach, 1814",720708,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Charybdis bimaculata,Portunidae,2979077,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Lucifer hanseni,Luciferidae,668867,106730,Luciferidae,"De Haan, 1849",accepted,NA,Family,106730,Luciferidae,"De Haan, 1849",106684,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,1,NA,exact
Maja goltziana,Majidae,1064751,106760,Majidae,"Samouelle, 1819",accepted,NA,Family,106760,Majidae,"Samouelle, 1819",106700,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Parasesarma erythrodactyla,Sesarmidae,7117799,158047,Sesarmidae,"Dana, 1851",accepted,NA,Family,158047,Sesarmidae,"Dana, 1851",106706,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Charybdis riversandersoni,Portunidae,2979043,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Parasesarma ungulatum,Sesarmidae,70966,158047,Sesarmidae,"Dana, 1851",accepted,NA,Family,158047,Sesarmidae,"Dana, 1851",106706,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Perisesarma dussumieri,Sesarmidae,2981276,158047,Sesarmidae,"Dana, 1851",accepted,NA,Family,158047,Sesarmidae,"Dana, 1851",106706,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Portunus longispinosus,Portunidae,2978959,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis acutifrons,Portunidae,2979059,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis granulata,Portunidae,2979067,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis hawaiensis,Portunidae,2979048,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Thalamita woodmasoni,Portunidae,2979142,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis callianassa,Portunidae,2979034,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Portunus granulatus,Portunidae,2979067,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Portunus spinicarpus,Portunidae,442712,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Portunus arabicus,Portunidae,2978977,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis hongkongensis,Portunidae,2979036,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis truncata,Portunidae,500659,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Charybdis anisodon,Portunidae,2979053,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Damithrax spinosissimus,Mithracidae,837649,439056,Mithracidae,"MacLeay, 1838",accepted,NA,Family,439056,Mithracidae,"MacLeay, 1838",106700,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Callianassa ceramica,Callianassidae,2981765,106800,Callianassidae,"Dana, 1852",accepted,NA,Family,106800,Callianassidae,"Dana, 1852",477324,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,1,NA,NA,exact
Sesarmops sinensis,Sesarmidae,834518,158047,Sesarmidae,"Dana, 1851",accepted,NA,Family,158047,Sesarmidae,"Dana, 1851",106706,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Periclimenes lamellibrachiophilus,Palaemonidae,325186,106788,Palaemonidae,"Rafinesque, 1815",accepted,NA,Family,106788,Palaemonidae,"Rafinesque, 1815",106715,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Macrophthalmus purpureocheir,Macrophthalmidae,6187539,439151,Macrophthalmidae,"Dana, 1851",accepted,NA,Family,439151,Macrophthalmidae,"Dana, 1851",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Neocaridina fukiensisu,Atyidae,2974199,148534,Atyidae,"De Haan, 1849",accepted,NA,Family,148534,Atyidae,"De Haan, 1849",148533,Animalia,Arthropoda,Malacostraca,Decapoda,NA,0,1,1,0,0,exact
Macrophthalmus darwinensis,Macrophthalmidae,399338,439151,Macrophthalmidae,"Dana, 1851",accepted,NA,Family,439151,Macrophthalmidae,"Dana, 1851",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Micropanope nuttingi,Pseudorhombilidae,705926,414876,Pseudorhombilidae,"Alcock, 1900",accepted,NA,Family,414876,Pseudorhombilidae,"Alcock, 1900",106703,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Panopeus hartii,Panopeidae,2978869,106765,Panopeidae,"Ortmann, 1893",accepted,NA,Family,106765,Panopeidae,"Ortmann, 1893",106703,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Parapenaeopsis hungerfordi,Penaeidae,506835,106727,Penaeidae,"Rafinesque, 1815",accepted,NA,Family,106727,Penaeidae,"Rafinesque, 1815",106683,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Macrobrachium chainatense,Palaemonidae,220152,106788,Palaemonidae,"Rafinesque, 1815",accepted,NA,Family,106788,Palaemonidae,"Rafinesque, 1815",106715,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Heterocrypta occidentalis,Parthenopidae,1060964,106761,Parthenopidae,"MacLeay, 1838",accepted,NA,Family,106761,Parthenopidae,"MacLeay, 1838",106701,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Pilodius flavus,Xanthidae,37295,106769,Xanthidae,"MacLeay, 1838",accepted,NA,Family,106769,Xanthidae,"MacLeay, 1838",106703,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,1,0,0,0,exact
Maja spinigera,Majidae,1064745,106760,Majidae,"Samouelle, 1819",accepted,NA,Family,106760,Majidae,"Samouelle, 1819",106700,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Maja japonica,Majidae,1064749,106760,Majidae,"Samouelle, 1819",accepted,NA,Family,106760,Majidae,"Samouelle, 1819",106700,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Maja capensis,Majidae,1064753,106760,Majidae,"Samouelle, 1819",accepted,NA,Family,106760,Majidae,"Samouelle, 1819",106700,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,0,0,0,0,exact
Austruca mjoebergi,Ocypodidae,825298,106773,Ocypodidae,"Rafinesque, 1815",accepted,NA,Family,106773,Ocypodidae,"Rafinesque, 1815",106707,Animalia,Arthropoda,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Synisoma acuminatum,Idoteidae,133198,118283,Idoteidae,"Samouelle, 1819",accepted,NA,Family,118283,Idoteidae,"Samouelle, 1819",13800,Animalia,Arthropoda,Malacostraca,Isopoda,NA,1,0,1,0,NA,exact
Eugerdellaso,Desmosomatidae,NULL,118250,Desmosomatidae,"G. O. Sars, 1897",accepted,NA,Family,118250,Desmosomatidae,"G. O. Sars, 1897",155716,Animalia,Arthropoda,Malacostraca,Isopoda,NA,1,0,0,0,NA,exact
Proasellus bardaunii,Asellidae,3000345,148665,Asellidae,"Rafinesque, 1815",accepted,NA,Family,148665,Asellidae,"Rafinesque, 1815",155713,Animalia,Arthropoda,Malacostraca,Isopoda,NA,0,1,1,0,0,exact
Enhydrosoma apimelon,Cletodidae,5781551,115143,Cletodidae,"Scott T., 1904",accepted,NA,Family,115143,Cletodidae,"Scott T., 1904",1102,Animalia,Arthropoda,Copepoda,Harpacticoida,NA,1,NA,NA,NA,NA,exact
Trevathana longidonta,Pyrgomatidae,5781978,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Arthropoda,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Trevathana conica,Pyrgomatidae,7115587,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Arthropoda,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Trevathana dongshaensis,Pyrgomatidae,7115588,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Arthropoda,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Trevathana doni,Pyrgomatidae,7115589,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Arthropoda,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Trevathana taiwanus,Pyrgomatidae,7115590,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Arthropoda,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Acartia forticrusa,Acartiidae,5781500,104074,Acartiidae,"Sars G.O., 1903",accepted,NA,Family,104074,Acartiidae,"Sars G.O., 1903",1100,Animalia,Arthropoda,Copepoda,Calanoida,NA,1,1,0,0,NA,exact
Caligus cheilodactyli,Caligidae,2943240,135513,Caligidae,"Burmeister, 1835",accepted,NA,Family,135513,Caligidae,"Burmeister, 1835",1104,Animalia,Arthropoda,Copepoda,Siphonostomatoida,NA,1,1,1,NA,NA,exact
Undulacandona koreana,Candonidae,7122873,127489,Candonidae,"Kaufmann, 1900",accepted,NA,Family,127489,Candonidae,"Kaufmann, 1900",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Ilyodromus,Cyprididae,NULL,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Isocypris amplicolis,Cyprididae,2961795,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Rostratoverruca krugeri,Verrucidae,191804,106066,Verrucidae,"Darwin, 1854",accepted,NA,Family,106066,Verrucidae,"Darwin, 1854",106040,Animalia,Arthropoda,Thecostraca,Verrucomorpha,NA,1,NA,NA,NA,NA,exact
Yamaguchiella vitiata,Tetraclitidae,5092954,106065,Tetraclitidae,"Gruvel, 1903",accepted,NA,Family,106065,Tetraclitidae,"Gruvel, 1903",106043,Animalia,Arthropoda,Thecostraca,Balanomorpha,NA,1,NA,0,0,0,exact
Micromoina arboricola,Moinidae,5521223,148345,Moinidae,"Goulden, 1968",accepted,NA,Family,148345,Moinidae,"Goulden, 1968",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,0,1,1,0,NA,exact
Bosmina meridionalis,Bosminidae,2960552,106262,Bosminidae,"Baird, 1845",accepted,NA,Family,106262,Bosminidae,"Baird, 1845",106259,Animalia,Arthropoda,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Bennelongia timmsi,Cyprididae,5335598,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Arthropoda,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
