"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"3935","Semisulcospirakasekoae","Semisulcospirakasekoae","Semisulcospira nakasekoae",NA,662989,FALSE,"hidden_inherited"
"3936","Semisulcospira habei","Semisulcospira habei","Semisulcospira habei","species",5705021,FALSE,"hidden_inherited"
"3937","Naesiotusx","Naesiotusx","Naesiotus",NA,339462,FALSE,NA
"3938","Felimare midatlantica","Felimare midatlantica","Felimare tricolor","species",523287,TRUE,NA
"3939","Lamellidens consobrinus","Lamellidens consobrinus","Lamellidens consobrinus","species",2851561,FALSE,"sibling_higher"
"3940","Godlewskia wrzesniowski","Godlewskia wrzesniowski","Godlewskia wrzesniowski","species",1040061,FALSE,"unplaced_inherited"
"3941","Korotnewia korotnewi","Korotnewia korotnewi","Korotnewia korotnewi","species",513569,FALSE,"unplaced_inherited"
"3942","Liobaicalia stiedae","Liobaicalia stiedae","Liobaicalia stiedae","species",867804,FALSE,"unplaced_inherited"
"3943","Parabaikalia elata","Parabaikalia elata","Parabaikalia elata",NA,513571,FALSE,"unplaced_inherited"
"3944","Parabaikalia kobeltiana","Parabaikalia kobeltiana","Parabaikalia kobeltiana",NA,5263981,FALSE,"unplaced_inherited"
"3945","Parabaikalia oviformis","Parabaikalia oviformis","Parabaikalia oviformis",NA,1040065,FALSE,"unplaced_inherited"
"3946","Pseudobaikalia zachwatkini","Pseudobaikalia zachwatkini","Pseudobaikalia zachwatkini",NA,292915,FALSE,NA
"3947","Teratobaicalia ciliata","Teratobaicalia ciliata","Teratobaicalia ciliata","species",1090651,FALSE,"unplaced_inherited"
"3948","Teratobaicalia duthiersii","Teratobaicalia duthiersii","Teratobaicalia duthiersii","species",1090708,FALSE,"unplaced_inherited"
"3949","Megalobulimus sanctipauli","Megalobulimus sanctipauli","Megalobulimus sanctipauli","species",6362372,FALSE,NA
"3950","Megalobulimus abbreviatus","Megalobulimus abbreviatus","Megalobulimus abbreviatus","species",6362369,FALSE,NA
"3951","Anthinus albolabiatus","Anthinus albolabiatus","Anthinus albolabiatus","species",6361728,FALSE,NA
"3952","Xerosecta adolfi","Xerosecta adolfi","Xerosecta adolfi","species",2880035,FALSE,NA
"3953","Xerocrassa chiae","Xerocrassa chiae","Xerocrassa chiae","species",6362058,FALSE,NA
"3954","Xerocrassa ebusitana","Xerocrassa ebusitana","Xerocrassa ebusitana","species",4155371,FALSE,NA
"3955","Xerocrassa cisternasi","Xerocrassa cisternasi","Xerocrassa cisternasi","species",4155386,FALSE,NA
"3956","Xerocrassa caroli","Xerocrassa caroli","Xerocrassa caroli","species",4155368,FALSE,NA
"3957","Xerocrassa ferreri","Xerocrassa ferreri","Xerocrassa ferreri","species",4155378,FALSE,NA
"3958","Xerocrassa majoricensis","Xerocrassa majoricensis","Xerocrassa majoricensis","species",6362079,FALSE,NA
"3959","Xerocrassa frater","Xerocrassa frater","Xerocrassa frater","species",4155353,FALSE,NA
"3960","Xerocrassa montserratensis","Xerocrassa montserratensis","Xerocrassa montserratensis","species",4155369,FALSE,NA
"3961","Xerocrassa cardonae","Xerocrassa cardonae","Xerocrassa cardonae","species",4155384,FALSE,NA
"3962","Xerocrassa ponsi","Xerocrassa ponsi","Xerocrassa ponsi","species",6362080,FALSE,NA
"3963","Xerocrassa homeyeri","Xerocrassa homeyeri","Xerocrassa homeyeri","species",4155364,FALSE,NA
"3964","Xerocrassa claudinae","Xerocrassa claudinae","Xerocrassa claudinae","species",6362072,FALSE,NA
"3965","Xerocrassa moraguesi","Xerocrassa moraguesi","Xerocrassa moraguesi","species",4155372,FALSE,NA
"3966","Xerocrassa prietoi","Xerocrassa prietoi","Xerocrassa prietoi","species",4155374,FALSE,NA
"3967","Xerocrassa ferrutxensis","Xerocrassa ferrutxensis","Xerocrassa ferrutxensis","species",6362074,FALSE,NA
"3968","Xerocrassa subrogata","Xerocrassa subrogata","Xerocrassa subrogata","species",4155379,FALSE,NA
"3969","Xerocrassa barceloi","Xerocrassa barceloi","Xerocrassa barceloi","species",4155376,FALSE,NA
"3970","Xerocrassa ripacurcica","Xerocrassa ripacurcica","Xerocrassa ripacurcica","species",4155383,FALSE,NA
"3971","Xerocrassa penchinati","Xerocrassa penchinati","Xerocrassa penchinati","species",4155356,FALSE,NA
"3972","Xerocrassa jimenensis","Xerocrassa jimenensis","Xerocrassa jimenensis","species",4155370,FALSE,NA
"3973","Xerocrassa molinae","Xerocrassa molinae","Xerocrassa molinae","species",4155357,FALSE,NA
"3974","Xerocrassa derogata","Xerocrassa derogata","Xerocrassa derogata","species",4155373,FALSE,NA
"3975","Xerocrassa roblesi","Xerocrassa roblesi","Xerocrassa roblesi","species",4155365,FALSE,NA
"3976","Xerocrassa meda","Xerocrassa meda","Xerocrassa meda","species",4155355,FALSE,NA
"3977","Xerocrassa turolensis","Xerocrassa turolensis","Xerocrassa turolensis","species",4155366,FALSE,NA
"3978","Trigonephrus porphyrostoma","Trigonephrus porphyrostoma","Trigonephrus porphyrostoma","species",5757700,FALSE,NA
"3979","Victaphanta atramentaria","Victaphanta atramentaria","Victaphanta atramentaria","species",2879551,FALSE,NA
"3980","Terrycarlessia turbinata","Terrycarlessia turbinata","Terrycarlessia turbinata","species",5758771,FALSE,NA
"3981","Nata dumeticola","Nata dumeticola","Nata dumeticola","species",5758770,FALSE,NA
"3982","Tanousia zrmanjae","Tanousia zrmanjae","Tanousia zrmanjae","species",2919217,FALSE,NA
"3983","Unio elongatulus","Unio elongatulus","Unio elongatulus","species",768315,FALSE,"sibling_higher"
"3984","Camaena obtecta","Camaena obtecta","Camaena obtecta","species",5973592,FALSE,"sibling_higher"
"3985","Unio foucauldianus","Unio foucauldianus","Unio foucauldianus","species",2851488,FALSE,"sibling_higher"
"3986","Malaprespia albanica","Malaprespia albanica","Malaprespia albanica","species",2919614,FALSE,NA
"3987","Belgrandia mariatheresiae","Belgrandia mariatheresiae","Belgrandia mariatheresiae","species",2892321,FALSE,NA
"3988","Gocea ohridana","Gocea ohridana","Gocea ohridana","species",4158926,FALSE,NA
"3989","Lyhnidia gjorgjevici","Lyhnidia gjorgjevici","Lyhnidia gjorgjevici","species",4158913,FALSE,NA
"3990","Lyhnidia stankovici","Lyhnidia stankovici","Lyhnidia stankovici","species",4158912,FALSE,NA
"3991","Ohridohauffenia depressa","Ohridohauffenia depressa","Ohridohauffenia depressa","species",4159084,FALSE,NA
"3992","Ohridohauffenia minuta","Ohridohauffenia minuta","Ohridohauffenia minuta","species",4159086,FALSE,NA
"3993","Ohridohauffenia rotonda","Ohridohauffenia rotonda","Ohridohauffenia rotonda","species",4159087,FALSE,NA
"3994","Ohridohauffenia sanctinaumi","Ohridohauffenia sanctinaumi","Ohridohauffenia sanctinaumi","species",4159089,FALSE,NA
"3995","Ohridohoratia carinata","Ohridohoratia carinata","Ohridohoratia carinata","species",4158998,FALSE,NA
"3996","Ohridohoratia pygmaea","Ohridohoratia pygmaea","Ohridohoratia pygmaea","species",4158999,FALSE,NA
"3997","Ohrigocea samuili","Ohrigocea samuili","Ohrigocea samuili","species",4159011,FALSE,NA
"3998","Ohrigocea stankovici","Ohrigocea stankovici","Ohrigocea stankovici","species",4159009,FALSE,NA
"3999","Ohridohoratia polinskii","Ohridohoratia polinskii","Ohridohoratia polinskii","species",4158997,FALSE,NA
"4000","Ohridohoratia sturanyi","Ohridohoratia sturanyi","Ohridohoratia sturanyi","species",4158996,FALSE,NA
"4001","Prespolitorea malaprespensis","Prespolitorea malaprespensis","Prespolitorea malaprespensis","species",4158973,FALSE,NA
"4002","Prespolitorea valvataeformis","Prespolitorea valvataeformis","Prespolitorea valvataeformis","species",4158974,FALSE,NA
"4003","Pseudohoratia brusinae","Pseudohoratia brusinae","Pseudohoratia brusinae","species",4159028,FALSE,NA
"4004","Pseudohoratia lacustris","Pseudohoratia lacustris","Pseudohoratia lacustris","species",4159029,FALSE,NA
"4005","Pseudohoratia ochridana","Pseudohoratia ochridana","Pseudohoratia ochridana","species",4159030,FALSE,NA
"4006","Strugia ohridana","Strugia ohridana","Strugia ohridana","species",4158988,FALSE,NA
"4007","Bellamya dissimilis","Bellamya dissimilis","Idiopoma dissimilis","species",2914388,TRUE,NA
"4008","Mucronaria acuminata","Mucronaria acuminata","Mucronaria acuminata","species",5973607,FALSE,NA
"4009","Quadriplicata aggesta","Quadriplicata aggesta","Quadriplicata aggesta","species",5973608,FALSE,NA
"4010","Quadriplicata dipolauchen","Quadriplicata dipolauchen","Quadriplicata dipolauchen","species",5973609,FALSE,NA
"4011","Quadriplicata pumiliformis","Quadriplicata pumiliformis","Quadriplicata pumiliformis","species",5973610,FALSE,NA
"4012","Quadriplicata quadriplicata","Quadriplicata quadriplicata","Quadriplicata quadriplicata","species",5973611,FALSE,NA
"4013","Micropontica closta","Micropontica closta","Micropontica closta","species",5973605,FALSE,NA
"4014","Micropontica caucasica","Micropontica caucasica","Micropontica caucasica","species",5973603,FALSE,NA
"4015","Micropontica interjecta","Micropontica interjecta","Micropontica interjecta","species",5973606,FALSE,NA
"4016","Micropontica circassica","Micropontica circassica","Micropontica circassica","species",5973604,FALSE,NA
"4017","Helicopsis filimargo","Helicopsis filimargo","Helicopsis filimargo","species",6362045,FALSE,NA
"4018","Xerotricha conspurcata","Xerotricha conspurcata","Xerotricha conspurcata","species",607766,FALSE,"incertae_sedis_inherited"
"4019","Montenegrina laxa","Montenegrina laxa","Montenegrina laxa","species",7499944,FALSE,NA
"4020","Montenegrina skipetarica","Montenegrina skipetarica","Montenegrina skipetarica","species",7499986,FALSE,NA
"4021","Montenegrina grammica","Montenegrina grammica","Montenegrina grammica","species",7499921,FALSE,NA
"4022","Montenegrina subcristata","Montenegrina subcristata","Montenegrina subcristata","species",7500011,FALSE,NA
"4023","Montenegrina prokletiana","Montenegrina prokletiana","Montenegrina prokletiana","species",7499975,FALSE,NA
"4024","Montenegrina lillae","Montenegrina lillae","Montenegrina lillae","species",7499954,FALSE,NA
"4025","Montenegrina sturanyana","Montenegrina sturanyana","Montenegrina sturanyana","species",7500007,FALSE,NA
"4026","Montenegrinana","Montenegrinana","Montenegrina",NA,608767,FALSE,"sibling_higher"
"4027","Montenegrina sporadica","Montenegrina sporadica","Montenegrina sporadica","species",7500004,FALSE,NA
"4028","Montenegrina rugilabris","Montenegrina rugilabris","Montenegrina rugilabris","species",7499978,FALSE,NA
"4029","Montenegrina dofleini","Montenegrina dofleini","Montenegrina dofleini","species",7499906,FALSE,NA
"4030","Montenegrina soosi","Montenegrina soosi","Montenegrina soosi","species",7500003,FALSE,NA
"4031","Montenegrina perstriata","Montenegrina perstriata","Montenegrina perstriata","species",7499963,FALSE,NA
"4032","Montenegrina haringae","Montenegrina haringae","Montenegrina haringae","species",7499925,FALSE,NA
"4033","Montenegrina timeae","Montenegrina timeae","Montenegrina timeae","species",7500012,FALSE,NA
"4034","Montenegrina tomorosi","Montenegrina tomorosi","Montenegrina tomorosi","species",7500013,FALSE,NA
"4035","Montenegrina apfelbecki","Montenegrina apfelbecki","Montenegrina apfelbecki","species",7499898,FALSE,NA
"4036","Montenegrina attemsi","Montenegrina attemsi","Montenegrina attemsi","species",7499899,FALSE,NA
"4037","Montenegrina helvola","Montenegrina helvola","Montenegrina helvola","species",7499926,FALSE,NA
"4038","Montenegrina janinensis","Montenegrina janinensis","Montenegrina janinensis","species",7499943,FALSE,NA
"4039","Montenegrina cattaroensis","Montenegrina cattaroensis","Montenegrina cattaroensis","species",7499902,FALSE,NA
"4040","Montenegrina drimmeri","Montenegrina drimmeri","Montenegrina drimmeri","species",7499915,FALSE,NA
"4041","Montenegrina fuchsi","Montenegrina fuchsi","Montenegrina fuchsi","species",7499916,FALSE,NA
"4042","Montenegrina minuscula","Montenegrina minuscula","Montenegrina minuscula","species",7499955,FALSE,NA
"4043","Montenegrina okolensis","Montenegrina okolensis","Montenegrina okolensis","species",7499960,FALSE,NA
"4044","Montenegrina stankovici","Montenegrina stankovici","Montenegrina stankovici","species",7500006,FALSE,NA
"4045","Montenegrina zilchi","Montenegrina zilchi","Montenegrina zilchi","species",7500018,FALSE,NA
"4046","Clithon lentiginosum","Clithon lentiginosum","Clithon lentiginosum","species",6364191,FALSE,NA
"4047","Clithon mertonianum","Clithon mertonianum","Clithon mertonianum",NA,6364196,FALSE,NA
"4048","Vittina coromandeliana","Vittina coromandeliana","Vittina coromandeliana","species",5704310,FALSE,NA
"4049","Stenomelania offachiensis","Stenomelania offachiensis","Stenomelania offachiensis","species",6360900,FALSE,"hidden_inherited"
"4050","Bythiospeum acicula","Bythiospeum acicula","Bythiospeum acicula","species",2914842,FALSE,NA
"4051","Bythiospeum alzense","Bythiospeum alzense","Bythiospeum acicula","species",2914842,TRUE,NA
"4052","Pinctada chemnitzi","Pinctada chemnitzi","Pinctada chemnitzi","species",239920,FALSE,NA
"4053","Pteria brevialata","Pteria brevialata","Pteria heteroptera","species",2851890,TRUE,NA
"4054","Pleurobranchaeavaezealandiae","Pleurobranchaeavaezealandiae","Pleurobranchaea maculata",NA,56244,FALSE,NA
"4055","Pisidium ellisi","Pisidium ellisi","Pisidium ellisi","species",2857961,FALSE,NA
"4056","Ocinebrina edwardsii","Ocinebrina edwardsii","Ocenebra edwardsii","species",2909166,TRUE,NA
"4057","Basedowena angatjana","Basedowena angatjana","Basedowena angatjana","species",2880111,FALSE,NA
"4058","Basedowena bethana","Basedowena bethana","Basedowena bethana","species",2880095,FALSE,NA
"4059","Basedowena cognata","Basedowena cognata","Basedowena cognata","species",2880288,FALSE,NA
"4060","Basedowena colmani","Basedowena colmani","Basedowena colmani","species",44824,FALSE,NA
"4061","Basedowena elfina","Basedowena elfina","Basedowena elfina","species",2880088,FALSE,NA
"4062","Basedowena hinsbyi","Basedowena hinsbyi","Basedowena hinsbyi","species",2880094,FALSE,NA
"4063","Basedowena katjawarana","Basedowena katjawarana","Basedowena katjawarana","species",2880292,FALSE,NA
"4064","Basedowena papulankutjana","Basedowena papulankutjana","Basedowena papulankutjana","species",2880291,FALSE,NA
"4065","Basedowena radiata","Basedowena radiata","Basedowena radiata","species",2880087,FALSE,NA
"4066","Dirutrachia sublevata","Dirutrachia sublevata","Dirutrachia sublevata","species",2880348,FALSE,NA
"4067","Divellomelon hillieri","Divellomelon hillieri","Divellomelon hillieri","species",2880341,FALSE,NA
"4068","Plectorhagada gascoynensis","Plectorhagada gascoynensis","Plectorhagada gascoynensis","species",2880097,FALSE,NA
"4069","Semotrachia winneckeana","Semotrachia winneckeana","Semotrachia winneckeana","species",2880254,FALSE,"sibling_higher"
"4070","Drusia deshayesii","Drusia deshayesii","Drusia deshayesii","species",7501235,FALSE,NA
"4071","Obelus despreauxii","Obelus despreauxii","Obelus despreauxii","species",7500971,FALSE,NA
"4072","Trochulus graminicola","Trochulus graminicola","Trochulus graminicola","species",6362052,FALSE,NA
"4073","Mitra cornea","Mitra cornea","Mitra cornea","species",2906495,FALSE,"sibling_higher"
"4074","Cryptomastix hendersoni","Cryptomastix hendersoni","Cryptomastix hendersoni","species",2881327,FALSE,NA
"4075","Megomphix lutarius","Megomphix lutarius","Megomphix lutarius","species",2882493,FALSE,NA
"4076","Camaena jinpingensis","Camaena jinpingensis","Camaena jinpingensis","species",5973590,FALSE,"sibling_higher"
"4077","Camaena menglunensis","Camaena menglunensis","Camaena menglunensis","species",5973591,FALSE,"sibling_higher"
"4078","Camaena connectens","Camaena connectens","Camaena connectens","species",5973588,FALSE,"sibling_higher"
"4079","Camaena inflata","Camaena inflata","Camaena inflata","species",5973589,FALSE,"sibling_higher"
"4080","Islamia valvataeformis","Islamia valvataeformis","Islamia valvataeformis","species",2892269,FALSE,NA
"4081","Islamia zermanica","Islamia zermanica","Islamia zermanica","species",2892277,FALSE,NA
"4082","Pyrgulopsis hualapaiensis","Pyrgulopsis hualapaiensis","Pyrgulopsis hualapaiensis","species",5973412,FALSE,"incertae_sedis_inherited"
"4083","Lamprotula scripta","Lamprotula scripta","Lamprotula scripta","species",574964,FALSE,NA
"4084","Margaritifera marrianae","Margaritifera marrianae","Margaritifera marrianae","species",729817,FALSE,NA
"4085","Sinanodonta amurensis","Sinanodonta amurensis","Sinanodonta amurensis","species",7493186,FALSE,NA
"4086","Cantharidus antipoda","Cantharidus antipoda","Cantharidus antipoda","species",737306,FALSE,NA
"4087","Cantharidus burchorum","Cantharidus burchorum","Micrelenchus burchorum","species",2884842,TRUE,NA
"4088","Cantharidus tesselatus","Cantharidus tesselatus","Micrelenchus tesselatus","species",1064627,TRUE,NA
"4089","Cantharidus pulcherrimus","Cantharidus pulcherrimus","Prothalotia pulcherrima","species",2884847,TRUE,"extinct_inherited, incertae_sedis"
"4090","Helix melanostoma","Helix melanostoma","Helix melanostoma","species",5757788,FALSE,"sibling_higher"
"4091","Helix straminea","Helix straminea","Helix straminea","species",5517768,FALSE,"sibling_higher"
"4092","Erctella mazzullii","Erctella mazzullii","Erctella mazzullii","species",1001771,FALSE,NA
"4093","Anodontites trapesialis","Anodontites trapesialis","Anodontites trapesialis","species",103238,FALSE,NA
"4094","Conusegatus","Conusegatus","Conus legatus",NA,261275,FALSE,"sibling_higher"
"4095","Bittiolumum","Bittiolumum","Bittiolum",NA,2888499,FALSE,"hidden_inherited"
"4096","Benedictia fragilis","Benedictia fragilis","Benedictia fragilis","species",6355349,FALSE,NA
"4097","Leguminaia wheatleyi","Leguminaia wheatleyi","Leguminaia wheatleyi","species",5973148,FALSE,NA
"4098","Leptopoma atricapillum","Leptopoma atricapillum","Leptopoma atricapillum","species",7494421,FALSE,NA
"4099","Tosapusia evelynae","Tosapusia evelynae","Tosapusia evelyniana",NA,7496881,TRUE,NA
"4100","Lyrogyrus pupoidea","Lyrogyrus pupoidea","Lyrogyrus pupoidea",NA,5973391,FALSE,NA
"4101","Chalepotaxis infantilis","Chalepotaxis infantilis","Chalepotaxis infantilis","species",6361950,FALSE,NA
"4102","Alia gausapata","Alia gausapata","Alia gausapata","species",2899542,FALSE,NA
"4103","Crepidularrisiarum","Crepidularrisiarum","Crepidula norrisiarum",NA,1082915,FALSE,NA
"4104","Ocinebrina interfossa","Ocinebrina interfossa","Ocinebrina interfossa","species",2909175,FALSE,NA
"4105","Pollia dorbignyi","Pollia dorbignyi","Aplus dorbignyi","species",2900782,TRUE,NA
"4106","Pollia scacchiana","Pollia scacchiana","Aplus scacchianus","species",2900779,TRUE,NA
"4107","Pollia assimilis","Pollia assimilis","Aplus assimilis","species",2900775,TRUE,NA
"4108","Cochlostoma waldemari","Cochlostoma waldemari","Cochlostoma waldemari","species",4960737,FALSE,NA
"4109","Cochlostoma roseoli","Cochlostoma roseoli","Cochlostoma roseoli","species",179550,FALSE,NA
"4110","Cochlostoma auritum","Cochlostoma auritum","Cochlostoma auritum","species",4960746,FALSE,NA
"4111","Cochlostoma tessellatum","Cochlostoma tessellatum","Cochlostoma tessellatum","species",4960726,FALSE,NA
"4112","Cochlostoma pinteri","Cochlostoma pinteri","Cochlostoma pinteri","species",7494353,FALSE,NA
"4113","Cochlostoma pageti","Cochlostoma pageti","Cochlostoma pageti","species",4960730,FALSE,NA
"4114","Cochlostoma crosseanum","Cochlostoma crosseanum","Cochlostoma crosseanum","species",4960736,FALSE,NA
"4115","Cochlostoma hoyeri","Cochlostoma hoyeri","Cochlostoma hoyeri","species",7494349,FALSE,NA
"4116","Cochlostoma fuchsi","Cochlostoma fuchsi","Cochlostoma fuchsi","species",7494347,FALSE,NA
"4117","Cochlostoma georgi","Cochlostoma georgi","Cochlostoma georgi","species",7494348,FALSE,NA
"4118","Cochlostomanum","Cochlostomanum","Cochlostoma",NA,500902,FALSE,NA
"4119","Cochlostoma henricae","Cochlostoma henricae","Cochlostoma henricae","species",4960712,FALSE,NA
"4120","Cochlostoma achaicum","Cochlostoma achaicum","Cochlostoma achaicum","species",4960727,FALSE,NA
"4121","Cochlostoma cretense","Cochlostoma cretense","Cochlostoma cretense","species",7494360,FALSE,"sibling_higher"
"4122","Cochlostoma scalarinum","Cochlostoma scalarinum","Cochlostoma scalarinum","species",4960755,FALSE,"sibling_higher"
"4123","Cochlostoma erika","Cochlostoma erika","Cochlostoma erika","species",4960713,FALSE,NA
"4124","Macridiscus veneriformis","Macridiscus veneriformis","Macridiscus veneriformis","species",985099,FALSE,NA
"4125","Shadinia akramowskii","Shadinia akramowskii","Shadinia akramowskii","species",6356820,FALSE,NA
"4126","Potamolithus lapidum","Potamolithus lapidum","Potamolithus lapidum","species",6357145,FALSE,NA
"4127","Onchidina australis","Onchidina australis","Onchidina australis","species",2883165,FALSE,NA
"4128","Ancilla aureocallosa","Ancilla aureocallosa","Ancilla aureocallosa","species",7496751,FALSE,NA
"4129","Phyllidiellagra","Phyllidiellagra","Phyllidiella",NA,578607,FALSE,NA
"4130","Omalonyx matheroni","Omalonyx matheroni","Omalonyx matheroni","species",1035483,FALSE,NA
"4131","Gibbula racketti","Gibbula racketti","Gibbula racketti","species",4961184,FALSE,NA
"4132","Gibbula albida","Gibbula albida","Gibbula albida","species",4961158,FALSE,NA
"4133","Gibbula adriatica","Gibbula adriatica","Gibbula adriatica","species",4961186,FALSE,NA
"4134","Polygyra cereolus","Polygyra cereolus","Polygyra cereolus","species",41710,FALSE,NA
"4135","Chlorostoma argyrostomum","Chlorostoma argyrostomum","Chlorostoma argyrostomum","species",198477,FALSE,NA
"4136","Omphaliusgerrimus","Omphaliusgerrimus","Omphalius nigerrimus",NA,606411,FALSE,NA
"4137","Pisidium amnicum","Pisidium amnicum","Pisidium amnicum","species",113509,FALSE,NA
"4138","Undulostrea megodon","Undulostrea megodon","Undulostrea megodon","species",2854594,FALSE,NA
"4139","Bythiospeum gonostoma","Bythiospeum gonostoma","Bythiospeum gonostoma","species",2920645,FALSE,NA
"4140","Bythiospeum senefelderi","Bythiospeum senefelderi","Bythiospeum senefelderi","species",2919657,FALSE,NA
"4141","Bythiospeum septentrionale","Bythiospeum septentrionale","Bythiospeum septentrionale","species",7495389,FALSE,NA
"4142","Bythiospeum haeussleri","Bythiospeum haeussleri","Bythiospeum haeussleri","species",2915511,FALSE,NA
"4143","Margaritifera rochechouartii","Margaritifera rochechouartii","Margaritifera rochechouartii","species",825354,FALSE,NA
"4144","Hyriopsis myersiana","Hyriopsis myersiana","Hyriopsis myersiana","species",447406,FALSE,"sibling_higher"
"4145","Hyriopsis desowitzi","Hyriopsis desowitzi","Hyriopsis desowitzi","species",447365,FALSE,"sibling_higher"
"4146","Potamolithus elenae","Potamolithus elenae","Potamolithus elenae","species",7495512,FALSE,NA
"4147","Unio tigridis","Unio tigridis","Unio tigridis","species",5498659,FALSE,"sibling_higher"
"4148","Antillophos monsecourorum","Antillophos monsecourorum","Antillophos monsecourorum","species",2900862,FALSE,NA
"4149","Euthria lubrica","Euthria lubrica","Euthria lubrica","species",2901451,FALSE,NA
"4150","Atys multistriatus","Atys multistriatus","Atys multistriatus","species",5735235,FALSE,NA
"4151","Atys jeffreysi","Atys jeffreysi","Atys jeffreysi","species",2884158,FALSE,NA
"4152","Margaritifera homsensis","Margaritifera homsensis","Margaritifera homsensis","species",7492981,FALSE,NA
"4153","Helicopsis luganica","Helicopsis luganica","Helicopsis luganica","species",6362046,FALSE,NA
"4154","Helicopsis retowskii","Helicopsis retowskii","Helicopsis retowskii","species",6362048,FALSE,NA
"4155","Camaena hahni","Camaena hahni","Camaena hahni","species",7500454,FALSE,"sibling_higher"
"4156","Fruticocampylaea daghestana","Fruticocampylaea daghestana","Fruticocampylaea daghestana","species",6362042,FALSE,NA
"4157","Fruticocampylaea christophori","Fruticocampylaea christophori","Fruticocampylaea christophori","species",7500825,FALSE,NA
"4158","Abchasohela pachnodes","Abchasohela pachnodes","Abchasohela pachnodes","species",7500655,FALSE,NA
"4159","Fruticocampylaea kobensis","Fruticocampylaea kobensis","Fruticocampylaea kobensis","species",7500826,FALSE,NA
"4160","Fruticocampylaea tushetica","Fruticocampylaea tushetica","Fruticocampylaea tushetica","species",6362043,FALSE,NA
"4161","Cycladicama cumingii","Cycladicama cumingii","Cycladicama cumingii","species",15338,FALSE,NA
"4162","Lyonsiarwegica","Lyonsiarwegica","Lyonsia norwegica",NA,223854,FALSE,NA
"4163","Bullaregia tunisiensis","Bullaregia tunisiensis","Bullaregia tunisiensis","species",7495384,FALSE,"incertae_sedis_inherited"
"4164","Chamberlainia hainesiana","Chamberlainia hainesiana","Chamberlainia hainesiana","species",732357,FALSE,NA
"4165","Clydonopomabile","Clydonopomabile","Clydonopoma nobile",NA,7494651,FALSE,NA
"4166","Clydonopoma poloense","Clydonopoma poloense","Clydonopoma poloense","species",7494653,FALSE,NA
"4167","Chondropoma magnificum","Chondropoma magnificum","Chondropoma magnificum","species",7494634,FALSE,NA
"4168","Cuthona albocrusta","Cuthona albocrusta","Tenellia albocrusta","species",2876190,TRUE,NA
"4169","Dondice parguerensis","Dondice parguerensis","Dondice parguerensis","species",2876075,FALSE,NA
"4170","Flabellina iodinea","Flabellina iodinea","Flabellina iodinea","species",2875936,FALSE,"sibling_higher"
"4171","Oreohelix subrudis","Oreohelix subrudis","Oreohelix subrudis","species",2882226,FALSE,NA
"4172","Astarte moerchi","Astarte moerchi","Astarte borealis","species",496735,TRUE,NA
"4173","Ptychorhynchus pfisteri","Ptychorhynchus pfisteri","Ptychorhynchus pfisteri","species",351021,FALSE,NA
"4174","Hauffenia erythropomatia","Hauffenia erythropomatia","Hauffenia erythropomatia","species",2892295,FALSE,NA
"4175","Hauffenia media","Hauffenia media","Hauffenia media","species",2892286,FALSE,NA
"4176","Hauffenia subpiscinalis","Hauffenia subpiscinalis","Hauffenia subpiscinalis","species",2892297,FALSE,NA
"4177","Kerkia kusceri","Kerkia kusceri","Kerkia kusceri","species",4159082,FALSE,NA
"4178","Kerkia jadertina","Kerkia jadertina","Kerkia jadertina","species",2892291,FALSE,NA
"4179","Kerkia kareli","Kerkia kareli","Kerkia kareli","species",6357013,FALSE,NA
"4180","Nassariusdifer","Nassariusdifer","Nassarius nodifer",NA,627273,FALSE,NA
"4181","Hydrobioidesssa","Hydrobioidesssa","Hydrobioides",NA,2919583,FALSE,NA
"4182","Wattebledia baschi","Wattebledia baschi","Wattebledia baschi","species",6356277,FALSE,NA
"4183","Filopaludina martensi","Filopaludina martensi","Filopaludina martensi","species",6353794,FALSE,NA
"4184","Flabellina bilas","Flabellina bilas","Flabellina bilas","species",890690,FALSE,"sibling_higher"
"4185","Pyrgulopsiswuvi","Pyrgulopsiswuvi","Pyrgulopsis nuwuvi",NA,7495435,FALSE,"incertae_sedis_inherited"
"4186","Pyrgulopsis lindahlae","Pyrgulopsis lindahlae","Pyrgulopsis lindahlae","species",7495434,FALSE,"incertae_sedis_inherited"
"4187","Pyrgulopsis pinetorum","Pyrgulopsis pinetorum","Pyrgulopsis pinetorum","species",7495436,FALSE,"incertae_sedis_inherited"
"4188","Solemya pervernicosa","Solemya pervernicosa","Solemya pervernicosa","species",6341399,FALSE,"sibling_higher"
"4189","Cristilabrum rectum","Cristilabrum rectum","Cristilabrum rectum","species",2880397,FALSE,NA
"4190","Cristilabrum spectaculum","Cristilabrum spectaculum","Cristilabrum spectaculum","species",2880393,FALSE,NA
"4191","Euglandina rosea","Euglandina rosea","Euglandina rosea","species",866426,FALSE,NA
"4192","Euglandina texasiana","Euglandina texasiana","Euglandina texasiana","species",2881700,FALSE,NA
"4193","Euglandina cylindracea","Euglandina cylindracea","Euglandina cylindracea","species",7501444,FALSE,NA
"4194","Buccinanops globulosus","Buccinanops globulosus","Buccinanops deformis","species",440289,TRUE,NA
"4195","Nassarius graniferus","Nassarius graniferus","Nassarius granifer","species",2899192,TRUE,NA
"4196","Nassarius luridus","Nassarius luridus","Nassarius graphiterus","species",2899008,TRUE,NA
