"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"125","Baikalospongia intermedia","Baikalospongia intermedia","species",NA,103786,2246469,363844,NA,"Baikalospongia intermedia","Baikalospongia intermedia","Baikalospongia intermedia Dybowsky, 1880","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"126","Swartschewskia papyracea","Swartschewskia papyracea","species",NA,103782,2246464,386303,NA,"Swartschewskia papyracea","Swartschewskia papyracea","Swartschewskia papyracea (Dybowsky, 1880)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"127","Ephydatia fluviatilis","Ephydatia fluviatilis","species",NA,81410,2244968,388857,NA,"Ephydatia fluviatilis","Ephydatia fluviatilis","Ephydatia fluviatilis (Linnaeus, 1759)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"128","Eunapius","Eunapius","genus",NA,82771,2244690,899320,NA,"Eunapius","Eunapius","Eunapius Gray, 1867","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"129","Pachydictyum globosum","Pachydictyum globosum","species",NA,154536,2245626,662819,NA,"Pachydictyum globosum","Pachydictyum globosum","Pachydictyum globosum Weltner, 1901","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"130","Pachydictyum incrustans","Pachydictyum incrustans","species",NA,154535,NA,662816,NA,"Pachydictyum incrustans","Pachydictyum incrustans",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"131","Spongilla vastus","Spongilla vastus","species",NA,154533,NA,662817,NA,"Spongilla vastus","Spongilla vastus",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"132","Corvomeyenia","Corvomeyenia","genus",NA,79441,2246499,466148,NA,"Corvomeyenia","Corvomeyenia","Corvomeyenia Weltner, 1913","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"133","Dissotrocha aculeata","Dissotrocha aculeata","species",NA,105763,1001057,621254,NA,"Dissotrocha aculeata","Dissotrocha aculeata","Dissotrocha aculeata (Ehrenberg, 1832)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"134","Dissotrocha macrostyla","Dissotrocha macrostyla","species",NA,105762,1001085,621248,NA,"Dissotrocha macrostyla","Dissotrocha macrostyla","Dissotrocha macrostyla (Ehrenberg, 1838)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"135","Rotaria macrura","Rotaria macrura","species",NA,105760,1000847,621262,NA,"Rotaria macrura","Rotaria macrura","Rotaria macrura (Ehrenberg, 1832)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"136","Rotaria magnacalcarata","Rotaria magnacalcarata","species",NA,105759,1000838,48505,NA,"Rotaria magnacalcarata","Rotaria magnacalcarata","Rotaria magnacalcarata (Parsons, 1892)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"137","Rotaria rotatoria","Rotaria rotatoria","species",NA,105753,1000850,1018353,NA,"Rotaria rotatoria","Rotaria rotatoria","Rotaria rotatoria (Pallas, 1766)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"138","Rotaria socialis","Rotaria socialis","species",NA,105757,1000844,48507,NA,"Rotaria socialis","Rotaria socialis","Rotaria socialis (Kellicott, 1888)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"139","Rotaria sordida","Rotaria sordida","species",NA,105756,1000863,48506,NA,"Rotaria sordida","Rotaria sordida","Rotaria sordida (Western, 1893)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"140","Rotariaptunoida","Rotariaptunoida",NA,NA,NA,NA,48504,NA,"Rotaria neptunoida",NA,NA,"Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"141","Rotaria tardigrada","Rotaria tardigrada","species",NA,105754,1000835,48499,NA,"Rotaria tardigrada","Rotaria tardigrada","Rotaria tardigrada (Ehrenberg, 1830)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"142","Rotaria citrina","Rotaria citrina","species",NA,105764,1000843,621261,NA,"Rotaria citrina","Rotaria citrina","Rotaria citrina (Ehrenberg, 1838)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"143","Sagitta bedoti","Sagitta bedoti","species",NA,80150,5193908,390617,NA,"Sagitta bedoti","Sagitta bedoti","Sagitta bedoti Béraneck, 1895","Chaetognatha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"144","Neothyris parva","Neothyris parva","species",NA,652480,5183854,320343,NA,"Neothyris parva","Neothyris parva","Neothyris parva Cooper, 1982","Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"145","Philodina flaviceps","Philodina flaviceps","species",NA,154251,1001142,124555,NA,"Philodina flaviceps","Philodina flaviceps","Philodina flaviceps Bryce, 1906","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"146","Trochospongilla horrida","Trochospongilla horrida","species",NA,153557,2244851,799623,NA,"Trochospongilla horrida","Trochospongilla horrida","Trochospongilla horrida Weltner, 1893","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"147","Baikalospongia dzhegatajensis","Baikalospongia dzhegatajensis","species",NA,153553,2246470,394157,NA,"Baikalospongia dzhegatajensis","Baikalospongia dzhegatajensis","Baikalospongia dzhegatajensis Rezvoi, 1927","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"148","Hydra carnea","Hydra carnea","species",NA,104175,5185784,111442,NA,"Hydra vulgaris","Hydra carnea","Hydra carnea L.Agassiz, 1851","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"149","Dushia atra","Dushia atra","species",NA,671210,2507688,416996,NA,"Dushia atra","Dushia atra","Dushia atra (Girard, 1851)","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"150","Kulikovia torquata","Kulikovia torquata","species",NA,852482,NA,994006,NA,"Kulikovia torquata","Kulikovia torquata",NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"151","Neolineus","Neolineus","genus",NA,643565,NA,847810,NA,"Neolineus","Neolineus",NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"152","Prosorhochmuslsoni","Prosorhochmuslsoni",NA,NA,NA,NA,213828,NA,"Prosorhochmus nelsoni",NA,NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"153","Prosorhochmus belizeanus","Prosorhochmus belizeanus","species",NA,200160,9024318,220036,NA,"Prosorhochmus belizeanus","Prosorhochmus belizeanus","Prosorhochmus belizeanus","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"154","Tetrastemma albidum","Tetrastemma albidum","species",NA,152934,5234033,794761,NA,"Tetrastemma albidum","Tetrastemma albidum","Tetrastemma albidum","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"155","Bradyscela clauda","Bradyscela clauda","species",NA,152002,1000812,991847,NA,"Bradyscela clauda","Bradyscela clauda","Bradyscela clauda (Bryce, 1893)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"156","Adineta gracilis","Adineta gracilis","species",NA,151987,1000791,991846,NA,"Adineta gracilis","Adineta gracilis","Adineta gracilis Janson, 1893","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"157","Adineta","Adineta","genus",NA,78954,1000789,681218,NA,"Adineta","Adineta","Adineta Hudson, 1886","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"158","Adineta grandis","Adineta grandis","species",NA,151998,1000801,991851,NA,"Adineta grandis","Adineta grandis","Adineta grandis Murray, 1910","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"159","Adineta ricciae","Adineta ricciae","species",NA,151996,1000800,743825,NA,"Adineta ricciae","Adineta ricciae","Adineta ricciae Segers & Shiel, 2005","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"160","Adineta steineri","Adineta steineri","species",NA,151974,1000792,743723,NA,"Adineta steineri","Adineta steineri","Adineta steineri Bartoš, 1951","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"161","Prostoma graecense","Prostoma graecense","species",NA,152619,4288870,734400,NA,"Prostoma graecense","Prostoma graecense","Prostoma graecense (Böhmig, 1892)","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"162","Hymeniacidon sinapium","Hymeniacidon sinapium","species",NA,105650,2250035,372516,NA,"Hymeniacidon sinapium","Hymeniacidon sinapium","Hymeniacidon sinapium de Laubenfels, 1930","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"163","Halichondria okadai","Halichondria okadai","species",NA,105642,2249866,395419,NA,"Halichondria okadai","Halichondria okadai","Halichondria okadai (Kadota, 1922)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"164","Callyspongia armigera","Callyspongia armigera","species",NA,152470,2245699,373121,NA,"Callyspongia armigera","Callyspongia armigera","Callyspongia armigera (Duchassaing & Michelotti, 1864)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"165","Clathria oxeota","Clathria oxeota","species",NA,152464,2240025,949242,NA,"Clathria oxeota","Clathria oxeota","Clathria oxeota (van Soest, 1984)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"166","Clathria schoenus","Clathria schoenus","species",NA,152463,2240268,201376,NA,"Clathria schoenus","Clathria schoenus","Clathria schoenus (de Laubenfels, 1936)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"167","Cliona delitrix","Cliona delitrix","species",NA,152461,5183724,101285,NA,"Cliona delitrix","Cliona delitrix","Cliona delitrix Pang, 1973","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"168","Halichondria magniconulosa","Halichondria magniconulosa","species",NA,152457,2249856,949237,NA,"Halichondria magniconulosa","Halichondria magniconulosa","Halichondria magniconulosa Hechtel, 1965","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"169","Halichondria melanadocia","Halichondria melanadocia","species",NA,605075,4305805,903036,NA,"Halichondria melanadocia","Halichondria melanadocia","Halichondria melanadocia de Laubenfels, 1936","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"170","Haliclona implexiformis","Haliclona implexiformis","species",NA,152453,5182121,949240,NA,"Haliclona implexiformis","Haliclona implexiformis","Haliclona implexiformis (Hechtel, 1965)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"171","Haliclona tubifera","Haliclona tubifera","species",NA,152454,5182515,949228,NA,"Haliclona tubifera","Haliclona tubifera","Haliclona tubifera (George & Wilson, 1919)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"172","Holopsamma helwigi","Holopsamma helwigi","species",NA,152451,2244496,553614,NA,"Holopsamma helwigi","Holopsamma helwigi","Holopsamma helwigi de Laubenfels, 1936","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"173","Lissodendoryx isodictyalis","Lissodendoryx isodictyalis","species",NA,152446,2239627,553612,NA,"Lissodendoryx isodictyalis","Lissodendoryx isodictyalis","Lissodendoryx isodictyalis (Carter, 1882)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"174","Lissodendoryx sigmata","Lissodendoryx sigmata","species",NA,152441,2239671,553613,NA,"Lissodendoryx sigmata","Lissodendoryx sigmata","Lissodendoryx sigmata (de Laubenfels, 1949)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"175","Mycale laxissima","Mycale laxissima","species",NA,152434,2242093,553618,NA,"Mycale laxissima","Mycale laxissima","Mycale laxissima (Duchassaing & Michelotti, 1864)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"176","Neofibularialitangere","Neofibularialitangere",NA,NA,NA,NA,553617,NA,"Neofibularia nolitangere",NA,NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"177","Petrosia dura","Petrosia dura","species",NA,152423,NA,1080169,NA,"Petrosia dura","Petrosia dura",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"178","Ptilocaulis marquezi","Ptilocaulis marquezi","species",NA,152415,NA,1080171,NA,"Ptilocaulis marquezi","Ptilocaulis marquezi",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"179","Pocillopora eydouxi","Pocillopora eydouxi","species",NA,85278,2259465,390556,NA,"Pocillopora grandis","Pocillopora eydouxi","Pocillopora eydouxi Milne Edwards, 1860","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"180","Sympagellax","Sympagellax",NA,NA,NA,NA,433073,NA,"Sympagella",NA,NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"181","Pachymatismarmani","Pachymatismarmani",NA,NA,NA,NA,968021,NA,"Pachymatisma normani",NA,NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"182","Echiniscus testudo","Echiniscus testudo","species",NA,154125,2253070,66117,NA,"Echiniscus testudo","Echiniscus testudo","Echiniscus testudo (Doyère, 1840)","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"183","Echiniscus blumi","Echiniscus blumi","species",NA,506012,2253160,279871,NA,"Echiniscus blumi","Echiniscus blumi","Echiniscus blumi Richters, 1903","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"184","Hypsibius","Hypsibius","genus",NA,199211,8314269,339797,NA,"Hypsibius","Hypsibius","Hypsibius Ehrenberg, 1848","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"185","Dactylobiotus","Dactylobiotus","genus",NA,26047,2254337,874004,NA,"Dactylobiotus","Dactylobiotus","Dactylobiotus Schuster, 1980","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"186","Diphascon","Diphascon","genus",NA,164206,2253930,988095,NA,"Diphascon","Diphascon","Diphascon Plate, 1889","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"187","Isohypsibius asper","Isohypsibius asper","species",NA,164204,2253830,361483,NA,"Isohypsibius asper","Isohypsibius asper","Isohypsibius asper (Murray, 1906)","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"188","Echiniscus","Echiniscus","genus",NA,154123,2253037,963281,NA,"Echiniscus","Echiniscus","Echiniscus C.A.S.Schultze, 1840","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"189","Callyspongia ramosa","Callyspongia ramosa","species",NA,166458,2245704,949491,NA,"Callyspongia ramosa","Callyspongia ramosa","Callyspongia ramosa (Gray, 1843)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"190","Haliclona rudis","Haliclona rudis","species",NA,166459,5182497,382781,NA,"Haliclona rudis","Haliclona rudis","Haliclona rudis (Topsent, 1901)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"191","Callyspongia fallax","Callyspongia fallax","species",NA,166456,2246057,949478,NA,"Callyspongia fallax","Callyspongia fallax","Callyspongia fallax Duchassaing & Michelotti, 1864","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"192","Petrosia hoeksemai","Petrosia hoeksemai","species",NA,166450,2246391,223560,NA,"Petrosia hoeksemai","Petrosia hoeksemai","Petrosia hoeksemai de Voogd & van Soest, 2002","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"193","Haliclona oculata","Haliclona oculata","species",NA,166432,10224995,588759,NA,"Haliclona oculata","Haliclona oculata","Haliclona oculata (Linnaeus, 1759)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"194","Parazoanthus parasiticus","Parazoanthus parasiticus","species",NA,247968,2258031,325490,NA,"Umimayanthus parasiticus","Parazoanthus parasiticus","Parazoanthus parasiticus (Duchassaing de Fonbressin & Michelotti, 1860)","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"195","Epizoanthus lindhali","Epizoanthus lindhali","species",NA,247958,NA,607739,NA,"Epizoanthus lindhali","Epizoanthus lindhali",NA,"Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"196","Baikalospongia recta","Baikalospongia recta","species",NA,103783,6786787,561987,NA,"Baikalospongia recta","Baikalospongia recta","Baikalospongia recta Efremova, 2004","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"197","Echinospongilla brichardi","Echinospongilla brichardi","species",NA,103780,2246204,584830,NA,"Echinospongilla brichardi","Echinospongilla brichardi","Echinospongilla brichardi (Brien, 1974)","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"198","Brachionus dimidiatus","Brachionus dimidiatus","species",NA,199495,4984184,533638,NA,"Brachionus dimidiatus","Brachionus dimidiatus","Brachionus dimidiatus Bryce, 1931","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"199","Rotaria macroceros","Rotaria macroceros","species",NA,201513,1000868,755138,NA,"Rotaria macroceros","Rotaria macroceros","Rotaria macroceros (Gosse, 1851)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"200","Igernellatabilis","Igernellatabilis",NA,NA,NA,NA,928151,NA,"Igernella notabilis",NA,NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"201","Ptilocaulis walpersi","Ptilocaulis walpersi","species",NA,199210,NA,928144,NA,"Ptilocaulis walpersi","Ptilocaulis walpersi",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"202","Paramacrobiotus","Paramacrobiotus","genus",NA,671228,7747652,448016,NA,"Paramacrobiotus","Paramacrobiotus","Paramacrobiotus Guidetti, Schill, Bertolani, Dandekar & Wolf, 2009","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"203","Echiniscus granulatus","Echiniscus granulatus","species",NA,938913,2253101,137755,NA,"Echiniscus granulatus","Echiniscus granulatus","Echiniscus granulatus (Doyère, 1840)","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"204","Cornechiniscus lobatus","Cornechiniscus lobatus","species",NA,938907,2253249,432870,NA,"Cornechiniscus lobatus","Cornechiniscus lobatus","Cornechiniscus lobatus (Ramazzotti, 1943)","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"205","Milnesium tardigradum","Milnesium tardigradum","species",NA,199979,2253484,13567,NA,"Milnesium tardigradum","Milnesium tardigradum","Milnesium tardigradum Doyère, 1840","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"206","Macrobiotus persimilis","Macrobiotus persimilis","species",NA,938953,2254266,136272,NA,"Macrobiotus persimilis","Macrobiotus persimilis","Macrobiotus persimilis Binda & Pilato, 1972","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"207","Macrobiotidae","Macrobiotidae","family",NA,26036,6357,111444,NA,"Macrobiotidae","Macrobiotidae","Macrobiotidae","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"208","Ramazzottius oberhaeuseri","Ramazzottius oberhaeuseri","species",NA,199987,2253913,1086323,NA,"Ramazzottius oberhaeuseri","Ramazzottius oberhaeuseri","Ramazzottius oberhaeuseri (Doyère, 1840)","Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"209","Geonemertes pelaensis","Geonemertes pelaensis","species",NA,151523,6786919,529259,NA,"Geonemertes pelaensis","Geonemertes pelaensis","Geonemertes pelaensis Semper, 1863","Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"210","Nemertean","Nemertean",NA,NA,NA,NA,445195,NA,"Nemertea",NA,NA,"Nemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"211","Membranipora tenuis","Membranipora tenuis","species",NA,199782,1007755,115644,NA,"Membranipora tenuis","Membranipora tenuis","Membranipora tenuis Desor, 1848","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"212","Membranipora serrilamella","Membranipora serrilamella","species",NA,33146,7794324,970870,NA,"Membranipora serrilamella","Membranipora serrilamella","Membranipora serrilamella Osburn, 1950","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"213","Membranipora isabelleana","Membranipora isabelleana","species",NA,199779,9609324,115646,NA,"Membranipora isabelleana","Membranipora isabelleana","Membranipora isabelleana (d'Orbigny, 1842)","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"214","Stellettarmani","Stellettarmani",NA,NA,NA,NA,529252,NA,"Stelletta normani",NA,NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"215","Philodina citrina","Philodina citrina","species",NA,212143,1001116,342351,NA,"Philodina citrina","Philodina citrina","Philodina citrina Ehrenberg, 1832","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"216","Mytilina ventralis","Mytilina ventralis","species",NA,212151,1002150,937969,NA,"Mytilina ventralis","Mytilina ventralis","Mytilina ventralis (Ehrenberg, 1830)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"217","Polyarthra remata","Polyarthra remata","species",NA,212142,1003117,412243,NA,"Polyarthra remata","Polyarthra remata","Polyarthra remata Skorikov, 1896","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"218","Floscularia melicerta","Floscularia melicerta","species",NA,212137,1000535,418175,NA,"Floscularia melicerta","Floscularia melicerta","Floscularia melicerta (Ehrenberg, 1832)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"219","Cauloramphus spinifer","Cauloramphus spinifer","species",NA,151694,1007199,933159,NA,"Cauloramphus spinifer","Cauloramphus spinifer","Cauloramphus spinifer (Johnston, 1832)","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"220","Adineta barbata","Adineta barbata","species",NA,247812,1000807,122767,NA,"Adineta barbata","Adineta barbata","Adineta barbata Janson, 1893","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"221","Macrotrachela ehrenbergi","Macrotrachela ehrenbergi","species",NA,247811,NA,570855,NA,"Macrotrachela ehrenbergi","Macrotrachela ehrenbergi",NA,"Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"222","Macrotrachela multispinosa","Macrotrachela multispinosa","species",NA,247808,1001035,267236,NA,"Macrotrachela multispinosa","Macrotrachela multispinosa","Macrotrachela multispinosa Thompson, 1892","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"223","Philodina plena","Philodina plena","species",NA,247807,1001139,122765,NA,"Philodina plena","Philodina plena","Philodina plena (Bryce, 1894)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"224","Philodina acuticornis","Philodina acuticornis","species",NA,247806,1001121,831317,NA,"Philodina acuticornis","Philodina acuticornis","Philodina acuticornis Murray, 1902","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"225","Philodina duplicalcar","Philodina duplicalcar","species",NA,247805,1001099,726737,NA,"Philodina duplicalcar","Philodina duplicalcar","Philodina duplicalcar (De Koning, 1947)","Rotifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
