"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"257","Membranipora grandicella","Membranipora grandicella",NA,NA,NA,NA,547654,NA,"Membranipora grandicella",NA,NA,"Bryozoa",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"258","Loxocorone allax","Loxocorone allax",NA,NA,NA,NA,122346,NA,"Loxocorone allax",NA,NA,"Entoprocta",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"259","Prosadenoporus spectaculum","Prosadenoporus spectaculum",NA,NA,NA,NA,5476482,NA,"Prosadenoporus spectaculum",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"260","Agelas schmidti","Agelas schmidti",NA,NA,NA,NA,693838,NA,"Agelas schmidti",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"261","Ptilocaulis walpersi","Ptilocaulis walpersi",NA,NA,NA,NA,928144,NA,"Ptilocaulis walpersi",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"262","Callyspongia plicifera","Callyspongia plicifera",NA,NA,NA,NA,1031747,NA,"Callyspongia plicifera",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"263","Crella elegans","Crella elegans",NA,NA,NA,NA,373942,NA,"Crella elegans",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"264","Baikalospongia intermedia","Baikalospongia intermedia",NA,NA,NA,NA,363844,NA,"Baikalospongia intermedia",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"265","Lubomirskia","Lubomirskia",NA,NA,NA,NA,386307,NA,"Lubomirskia",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"266","Rezinkovia echinata","Rezinkovia echinata",NA,NA,NA,NA,561989,NA,"Rezinkovia echinata",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"267","Ephydatia muelleri","Ephydatia muelleri",NA,NA,NA,NA,588770,NA,"Ephydatia muelleri",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"268","Eunapius subterraneus","Eunapius subterraneus",NA,NA,NA,NA,518053,NA,"Eunapius subterraneus",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"269","Archaphanostoma ylvae","Archaphanostoma ylvae",NA,NA,NA,NA,5665563,NA,"Archaphanostoma ylvae",NA,NA,"Xenacoelomorpha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"270","Isodiametra pulchra","Isodiametra pulchra",NA,NA,NA,NA,431879,NA,"Isodiametra pulchra",NA,NA,"Xenacoelomorpha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"271","Philodina citrina","Philodina citrina",NA,NA,NA,NA,342351,NA,"Philodina citrina",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"272","Tedania charcoti","Tedania charcoti",NA,NA,NA,NA,2838858,NA,"Tedania charcoti",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"273","Limnias ceratophylli","Limnias ceratophylli",NA,NA,NA,NA,2942165,NA,"Limnias ceratophylli",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"274","Limnias melicerta","Limnias melicerta",NA,NA,NA,NA,2942157,NA,"Limnias melicerta",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"275","Adineta grandis","Adineta grandis",NA,NA,NA,NA,991851,NA,"Adineta grandis",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"276","Brachionus quadridentatus","Brachionus quadridentatus",NA,NA,NA,NA,1047970,NA,"Brachionus quadridentatus",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"277","Macrotrachela","Macrotrachela",NA,NA,NA,NA,681212,NA,"Macrotrachela",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"278","Pseudechiniscus islandicus","Pseudechiniscus islandicus",NA,NA,NA,NA,164110,NA,"Pseudechiniscus islandicus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"279","Pseudechiniscus suillus","Pseudechiniscus suillus",NA,NA,NA,NA,2942779,NA,"Pseudechiniscus suillus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"280","Hebesuncus","Hebesuncus",NA,NA,NA,NA,629707,NA,"Hebesuncus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"281","Hypsibius","Hypsibius",NA,NA,NA,NA,339797,NA,"Hypsibius",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"282","Pseudechiniscus","Pseudechiniscus",NA,NA,NA,NA,666072,NA,"Pseudechiniscus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"283","Lophelia","Lophelia",NA,NA,NA,NA,348413,NA,"Lophelia",NA,NA,"Cnidaria",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"284","Pallisentis celatus","Pallisentis celatus",NA,NA,NA,NA,751490,NA,"Pallisentis celatus",NA,NA,"Acanthocephala",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"285","Sagartia ornata","Sagartia ornata",NA,NA,NA,NA,1097015,NA,"Sagartia ornata",NA,NA,"Cnidaria",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"286","Brachionus patulus","Brachionus patulus",NA,NA,NA,NA,263248,NA,"Brachionus patulus",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"287","Watersipora edmondsoni","Watersipora edmondsoni",NA,NA,NA,NA,942671,NA,"Watersipora edmondsoni",NA,NA,"Bryozoa",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"288","Keratella hiemalis","Keratella hiemalis",NA,NA,NA,NA,743643,NA,"Keratella hiemalis",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"289","Keratella quadrata","Keratella quadrata",NA,NA,NA,NA,59521,NA,"Keratella quadrata",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"290","Antarctonemertes varverae","Antarctonemertes varverae",NA,NA,NA,NA,1053026,NA,"Antarctonemertes varverae",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"291","Eunapius fragilis","Eunapius fragilis",NA,NA,NA,NA,692174,NA,"Eunapius fragilis",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"292","Spongilla lacustris","Spongilla lacustris",NA,NA,NA,NA,588761,NA,"Spongilla lacustris",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"293","Mycale fibrexilis","Mycale fibrexilis",NA,NA,NA,NA,173161,NA,"Mycale fibrexilis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"294","Murrayon pullari","Murrayon pullari",NA,NA,NA,NA,874005,NA,"Murrayon pullari",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"295","Paratimea duplex()","Paratimea duplex",NA,NA,NA,NA,2839151,NA,"Paratimea duplex",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"296","Clathria armata","Clathria armata",NA,NA,NA,NA,2836974,NA,"Clathria armata",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"297","Clathria barleei","Clathria barleei",NA,NA,NA,NA,878716,NA,"Clathria barleei",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"298","Cephalothrix alba","Cephalothrix alba",NA,NA,NA,NA,2931213,NA,"Cephalothrix alba",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"299","Lissodendoryx complicata","Lissodendoryx complicata",NA,NA,NA,NA,2838099,NA,"Lissodendoryx complicata",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"300","Haliclona plakophila","Haliclona plakophila",NA,NA,NA,NA,7509412,NA,"Haliclona plakophila",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"301","Tubella variabilis","Tubella variabilis",NA,NA,NA,NA,2834543,NA,"Tubella variabilis",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"302","Ichthydium squamigerum","Ichthydium squamigerum",NA,NA,NA,NA,744031,NA,"Ichthydium squamigerum",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"303","Ichthydium skandicum","Ichthydium skandicum",NA,NA,NA,NA,744028,NA,"Ichthydium skandicum",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"304","Chaetonotus microchaetus","Chaetonotus microchaetus",NA,NA,NA,NA,521412,NA,"Chaetonotus microchaetus",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"305","Chaetonotus sphagnophilus","Chaetonotus sphagnophilus",NA,NA,NA,NA,2844466,NA,"Chaetonotus sphagnophilus",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"306","Chaetonotus laroides","Chaetonotus laroides",NA,NA,NA,NA,520947,NA,"Chaetonotus laroides",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"307","Chaetonotus similis","Chaetonotus similis",NA,NA,NA,NA,300138,NA,"Chaetonotus similis",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"308","Polymerurus rhomboides","Polymerurus rhomboides",NA,NA,NA,NA,470577,NA,"Polymerurus rhomboides",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"309","Chaetonotus maximus","Chaetonotus maximus",NA,NA,NA,NA,2844476,NA,"Chaetonotus maximus",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"310","Chaetonotus oculifer","Chaetonotus oculifer",NA,NA,NA,NA,2844427,NA,"Chaetonotus oculifer",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"311","Dasydytes papaveroi","Dasydytes papaveroi",NA,NA,NA,NA,168580,NA,"Dasydytes papaveroi",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"312","Dasydytes carvalhoae","Dasydytes carvalhoae",NA,NA,NA,NA,168504,NA,"Dasydytes carvalhoae",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"313","Ornamentula paraensis","Ornamentula paraensis",NA,NA,NA,NA,744042,NA,"Ornamentula paraensis",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"314","Chaetonotus dispar","Chaetonotus dispar",NA,NA,NA,NA,2844441,NA,"Chaetonotus dispar",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"315","Chaetonotus daphnes","Chaetonotus daphnes",NA,NA,NA,NA,520721,NA,"Chaetonotus daphnes",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"316","Chaetonotus heideri","Chaetonotus heideri",NA,NA,NA,NA,1046091,NA,"Chaetonotus heideri",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"317","Corvospongilla ultima","Corvospongilla ultima",NA,NA,NA,NA,2834617,NA,"Corvospongilla ultima",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"318","Clathria toxitenuis","Clathria toxitenuis",NA,NA,NA,NA,2837032,NA,"Clathria toxitenuis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"319","Raspailia viminalis","Raspailia viminalis",NA,NA,NA,NA,2837221,NA,"Raspailia viminalis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"320","Spongia nitens","Spongia nitens",NA,NA,NA,NA,2836296,NA,"Spongia nitens",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"321","Spongia officinalis","Spongia officinalis",NA,NA,NA,NA,373931,NA,"Spongia officinalis",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"322","Haliclona fibulata","Haliclona fibulata",NA,NA,NA,NA,480722,NA,"Haliclona fibulata",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"323","Neopetrosia exigua","Neopetrosia exigua",NA,NA,NA,NA,4939010,NA,"Neopetrosia exigua",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"324","Callyspongia diffusa","Callyspongia diffusa",NA,NA,NA,NA,2834448,NA,"Callyspongia diffusa",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"325","Hubrechtidae","Hubrechtidae",NA,NA,NA,NA,108675,NA,"Hubrechtidae",NA,NA,"Nemertea",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"326","Enopla","Enopla",NA,NA,NA,NA,971440,NA,"Enopla",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"327","Argonemertes australiensis","Argonemertes australiensis",NA,NA,NA,NA,564231,NA,"Argonemertes australiensis",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"328","Geonemertes","Geonemertes",NA,NA,NA,NA,529261,NA,"Geonemertes",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"329","Stelligera rigida","Stelligera rigida",NA,NA,NA,NA,503514,NA,"Stelligera rigida",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"330","Tedania","Tedania",NA,NA,NA,NA,304275,NA,"Tedania",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"331","Racekiela montemflumina","Racekiela montemflumina",NA,NA,NA,NA,7509651,NA,"Racekiela montemflumina",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"332","Ototyphlonemertes tsukagoshii","Ototyphlonemertes tsukagoshii",NA,NA,NA,NA,7502655,NA,"Ototyphlonemertes tsukagoshii",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"333","Ototyphlonemertes nakaoae","Ototyphlonemertes nakaoae",NA,NA,NA,NA,7502645,NA,"Ototyphlonemertes nakaoae",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"334","Ototyphlonemertes lei","Ototyphlonemertes lei",NA,NA,NA,NA,7502643,NA,"Ototyphlonemertes lei",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"335","Ototyphlonemertes norenburgi","Ototyphlonemertes norenburgi",NA,NA,NA,NA,7502646,NA,"Ototyphlonemertes norenburgi",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"336","Ototyphlonemertes envalli","Ototyphlonemertes envalli",NA,NA,NA,NA,7502642,NA,"Ototyphlonemertes envalli",NA,NA,"Nemertea",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"337","Lissodendoryx hawaiiana","Lissodendoryx hawaiiana",NA,NA,NA,NA,7509514,NA,"Lissodendoryx hawaiiana",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"338","Haliclona aquaeductus","Haliclona aquaeductus",NA,NA,NA,NA,531041,NA,"Haliclona aquaeductus",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"339","Callyspongia pseudotoxa","Callyspongia pseudotoxa",NA,NA,NA,NA,2834382,NA,"Callyspongia pseudotoxa",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"340","Hypsibius klebelsbergi","Hypsibius klebelsbergi",NA,NA,NA,NA,11617,NA,"Hypsibius klebelsbergi",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"341","Eothinia elongata","Eothinia elongata",NA,NA,NA,NA,460955,NA,"Eothinia elongata",NA,NA,"Rotifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"342","Gnathostomula axi","Gnathostomula axi",NA,NA,NA,NA,576384,NA,"Gnathostomula axi",NA,NA,"Gnathostomulida",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"343","Lubomirskiidae","Lubomirskiidae",NA,NA,NA,NA,386308,NA,"Lubomirskiidae",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"344","Baikalospongia martinsoni","Baikalospongia martinsoni",NA,NA,NA,NA,561986,NA,"Baikalospongia martinsoni",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"345","Baikalospongia fungiformis","Baikalospongia fungiformis",NA,NA,NA,NA,561980,NA,"Baikalospongia fungiformis",NA,NA,"Porifera",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"346","Bifidochaetus arcticus","Bifidochaetus arcticus",NA,NA,NA,NA,5973084,NA,"Bifidochaetus arcticus",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"347","Chaetonotus jaceki","Chaetonotus jaceki",NA,NA,NA,NA,7491496,NA,"Chaetonotus jaceki",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"348","Chaetonotus subtilis","Chaetonotus subtilis",NA,NA,NA,NA,7491507,NA,"Chaetonotus subtilis",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"349","Chaetonotus borealis","Chaetonotus borealis",NA,NA,NA,NA,7491491,NA,"Chaetonotus borealis",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"350","Chaetonotus bombardus","Chaetonotus bombardus",NA,NA,NA,NA,7491490,NA,"Chaetonotus bombardus",NA,NA,"Gastrotricha",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"351","Chondrocladia verticillata","Chondrocladia verticillata",NA,NA,NA,NA,2837795,NA,"Chondrocladia verticillata",NA,NA,"Porifera",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"352","Pycnophyes dentatus","Pycnophyes dentatus",NA,NA,NA,NA,3583627,NA,"Pycnophyes dentatus",NA,NA,"Kinorhyncha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"353","Cephalionotus kisielewskii","Cephalionotus kisielewskii",NA,NA,NA,NA,6337333,NA,"Cephalionotus kisielewskii",NA,NA,"Gastrotricha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"354","Macrobiotus macrocalix","Macrobiotus macrocalix",NA,NA,NA,NA,143255,NA,"Macrobiotus macrocalix",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"355","Macrobiotus vladimiri","Macrobiotus vladimiri",NA,NA,NA,NA,4168699,NA,"Macrobiotus vladimiri",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"356","Minibiotus furcatus","Minibiotus furcatus",NA,NA,NA,NA,960828,NA,"Minibiotus furcatus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"357","Ramazzottius varieornatus","Ramazzottius varieornatus",NA,NA,NA,NA,320817,NA,"Ramazzottius varieornatus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"358","Echiniscus quadrispinosus","Echiniscus quadrispinosus",NA,NA,NA,NA,2942603,NA,"Echiniscus quadrispinosus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"359","Pseudechiniscus facettalis","Pseudechiniscus facettalis",NA,NA,NA,NA,960822,NA,"Pseudechiniscus facettalis",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"360","Pseudobiotus spinifer","Pseudobiotus spinifer",NA,NA,NA,NA,5692464,NA,"Pseudobiotus spinifer",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"361","Milnesium variefidum","Milnesium variefidum",NA,NA,NA,NA,5972619,NA,"Milnesium variefidum",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"362","Mesocrista revelata","Mesocrista revelata",NA,NA,NA,NA,7485621,NA,"Mesocrista revelata",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"363","Pilatobius recamieri","Pilatobius recamieri",NA,NA,NA,NA,5004626,NA,"Pilatobius recamieri",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"364","Mesobiotus hilariae","Mesobiotus hilariae",NA,NA,NA,NA,7485712,NA,"Mesobiotus hilariae",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"365","Isohypsibius pushkini","Isohypsibius pushkini",NA,NA,NA,NA,5004454,NA,"Isohypsibius pushkini",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"366","Echiniscus mediantus","Echiniscus mediantus",NA,NA,NA,NA,2942663,NA,"Echiniscus mediantus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"367","Echiniscus canadensis","Echiniscus canadensis",NA,NA,NA,NA,565770,NA,"Echiniscus canadensis",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"368","Macrobiotus canaricus","Macrobiotus canaricus",NA,NA,NA,NA,7485677,NA,"Macrobiotus canaricus",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"369","Macrobiotus recens","Macrobiotus recens",NA,NA,NA,NA,5004279,NA,"Macrobiotus recens",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"370","Macrobiotus hannae","Macrobiotus hannae",NA,NA,NA,NA,7485689,NA,"Macrobiotus hannae",NA,NA,"Tardigrada",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"371","Mesobiotus ethiopicus","Mesobiotus ethiopicus",NA,NA,NA,NA,7485705,NA,"Mesobiotus ethiopicus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"372","Mesobiotus harmsworthi","Mesobiotus harmsworthi",NA,NA,NA,NA,911310,NA,"Mesobiotus harmsworthi",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"373","Mesobiotus radiatus","Mesobiotus radiatus",NA,NA,NA,NA,5004238,NA,"Mesobiotus radiatus",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"374","Mesobiotus romani","Mesobiotus romani",NA,NA,NA,NA,7485739,NA,"Mesobiotus romani",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"375","Ramazzottius oberhaeuseri","Ramazzottius oberhaeuseri",NA,NA,NA,NA,1086323,NA,"Ramazzottius oberhaeuseri",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"376","Diploechiniscus oihonnae","Diploechiniscus oihonnae",NA,NA,NA,NA,2942619,NA,"Diploechiniscus oihonnae",NA,NA,"Tardigrada",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"377","Pseudoacanthocephalus toshimai","Pseudoacanthocephalus toshimai",NA,NA,NA,NA,6326242,NA,"Pseudoacanthocephalus toshimai",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"378","Pseudoacanthocephalus lucidus","Pseudoacanthocephalus lucidus",NA,NA,NA,NA,4952091,NA,"Pseudoacanthocephalus lucidus",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"379","Acanthocephalus nanus","Acanthocephalus nanus",NA,NA,NA,NA,4952103,NA,"Acanthocephalus nanus",NA,NA,"Acanthocephala",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"380","Sagitta setosa","Sagitta setosa",NA,NA,NA,NA,476668,NA,"Sagitta setosa",NA,NA,"Chaetognatha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"381","Sagitta ferox","Sagitta ferox",NA,NA,NA,NA,476664,NA,"Sagitta ferox",NA,NA,"Chaetognatha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"382","Sagitta elegans","Sagitta elegans",NA,NA,NA,NA,49627,NA,"Sagitta elegans",NA,NA,"Chaetognatha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"383","Sagitta robusta","Sagitta robusta",NA,NA,NA,NA,476670,NA,"Sagitta robusta",NA,NA,"Chaetognatha",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"384","Micrura albocephala","Micrura sp. albocephala",NA,NA,NA,NA,7502835,NA,"Micrura sp. albocephala",NA,NA,"Nemertea",NA,NA,FALSE,"incertae_sedis",NA,NA,NA,NA,NA,NA,NA,NA
