"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"130","Mesocriconema xenoplax","Mesocriconema xenoplax",NA,NA,NA,NA,441448,NA,"Mesocriconema xenoplax",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"131","Nothocriconemoides","Nothocriconemoides",NA,NA,NA,NA,909671,NA,"Nothocriconemoides",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"132","Discocriconemella limitanea","Discocriconemella limitanea",NA,NA,NA,NA,4999276,NA,"Discocriconemella limitanea",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"133","Ogma","Ogma",NA,NA,NA,NA,1068160,NA,"Ogma",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"134","Paratylenchus","Paratylenchus",NA,NA,NA,NA,643380,NA,"Paratylenchus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"135","Hemicaloosia","Hemicaloosia",NA,NA,NA,NA,335116,NA,"Hemicaloosia",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"136","Criconema petasum","Criconema petasum",NA,NA,NA,NA,4168321,NA,"Criconema petasum",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"137","Criconemoides inusitatus","Criconemoides inusitatus",NA,NA,NA,NA,4999375,NA,"Criconemoides inusitatus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"138","Tylenchocriconema alleni","Tylenchocriconema alleni",NA,NA,NA,NA,261837,NA,"Tylenchocriconema alleni",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"139","Trophotylenchulus","Trophotylenchulus",NA,NA,NA,NA,321889,NA,"Trophotylenchulus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"140","Mesocriconema onoense","Mesocriconema onoense",NA,NA,NA,NA,4168324,NA,"Mesocriconema onoense",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"141","Criconema mutabile","Criconema mutabile",NA,NA,NA,NA,764863,NA,"Criconema mutabile",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"142","Criconema longulum","Criconema longulum",NA,NA,NA,NA,3585838,NA,"Criconema longulum",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"143","Hemicriconemoides chitwoodi","Hemicriconemoides chitwoodi",NA,NA,NA,NA,4168316,NA,"Hemicriconemoides chitwoodi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"144","Discocriconemella","Discocriconemella",NA,NA,NA,NA,14264,NA,"Discocriconemella",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"145","Bursaphelenchus xylophilus","Bursaphelenchus xylophilus",NA,NA,NA,NA,1093850,NA,"Bursaphelenchus xylophilus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"146","Ophioderma panamensis","Ophioderma panamensis",NA,NA,NA,NA,3654767,NA,"Ophioderma panamensis",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"147","Caenorhabditis","Caenorhabditis",NA,NA,NA,NA,395055,NA,"Caenorhabditis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"148","Taenia multiceps","Taenia multiceps",NA,NA,NA,NA,517092,NA,"Taenia multiceps",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"149","Arostrilepis horrida","Arostrilepis horrida",NA,NA,NA,NA,857657,NA,"Arostrilepis horrida",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"150","Taenia hydatigena","Taenia hydatigena",NA,NA,NA,NA,1004844,NA,"Taenia hydatigena",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"151","Ophiocten dubium","Ophiocten dubium",NA,NA,NA,NA,3654741,NA,"Ophiocten dubium",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"152","Ophiura lymani","Ophiura lymani",NA,NA,NA,NA,3654616,NA,"Ophiura lymani",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"153","Nearchaster aciculosus","Nearchaster aciculosus",NA,NA,NA,NA,300728,NA,"Nearchaster aciculosus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"154","Ophiomusium glabrum","Ophiomusium glabrum",NA,NA,NA,NA,875656,NA,"Ophiomusium glabrum",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"155","Cucumaria lubrica","Cucumaria lubrica",NA,NA,NA,NA,213561,NA,"Cucumaria lubrica",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"156","Amphiodia urtica","Amphiodia urtica",NA,NA,NA,NA,3654257,NA,"Amphiodia urtica",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"157","Amphiura magellanica","Amphiura magellanica",NA,NA,NA,NA,339927,NA,"Amphiura magellanica",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"158","Ophiothrix aristulata","Ophiothrix aristulata",NA,NA,NA,NA,926179,NA,"Ophiothrix aristulata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"159","Ophiacantha rosea","Ophiacantha rosea",NA,NA,NA,NA,914724,NA,"Ophiacantha rosea",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"160","Echinoida","Echinoida",NA,NA,NA,NA,43570,NA,"Echinoida",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"161","Astropecten phragmorus","Astropecten phragmorus",NA,NA,NA,NA,914731,NA,"Astropecten phragmorus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"162","Ophiothela danae","Ophiothela danae",NA,NA,NA,NA,3654474,NA,"Ophiothela danae",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"163","Mellita grantii","Mellita grantii",NA,NA,NA,NA,3651013,NA,"Mellita grantii",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"164","Mellita longifissa","Mellita longifissa",NA,NA,NA,NA,3651345,NA,"Mellita longifissa",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"165","Asteroporpa indicus","Asteroporpa indicus",NA,NA,NA,NA,3655692,NA,"Asteroporpa indicus",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"166","Ophiernus adspersus","Ophiernus adspersus",NA,NA,NA,NA,5506077,NA,"Ophiernus adspersus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"167","Ophionereis dubia","Ophionereis dubia",NA,NA,NA,NA,5506097,NA,"Ophionereis dubia",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"168","Ophiothrix ciliaris","Ophiothrix ciliaris",NA,NA,NA,NA,3654348,NA,"Ophiothrix ciliaris",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"169","Ophiothrix purpurea","Ophiothrix purpurea",NA,NA,NA,NA,3654376,NA,"Ophiothrix purpurea",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"170","Ophiothrix vitrea","Ophiothrix vitrea",NA,NA,NA,NA,3654378,NA,"Ophiothrix vitrea",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"171","Ophiura stellata","Ophiura stellata",NA,NA,NA,NA,3654660,NA,"Ophiura stellata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"172","Ophiura jejuna","Ophiura jejuna",NA,NA,NA,NA,3654607,NA,"Ophiura jejuna",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"173","Ophiura platyacantha","Ophiura platyacantha",NA,NA,NA,NA,3654669,NA,"Ophiura platyacantha",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"174","Ophiosphalma fimbriatum","Ophiosphalma fimbriatum",NA,NA,NA,NA,3654917,NA,"Ophiosphalma fimbriatum",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"175","Ophiocoma pusilla","Ophiocoma pusilla",NA,NA,NA,NA,3653676,NA,"Ophiocoma pusilla",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"176","Amphiura velox","Amphiura velox",NA,NA,NA,NA,3653978,NA,"Amphiura velox",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"177","Ophiomitrella conferta","Ophiomitrella conferta",NA,NA,NA,NA,3655252,NA,"Ophiomitrella conferta",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"178","Ophionereis terba","Ophionereis terba",NA,NA,NA,NA,758349,NA,"Ophionereis terba",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"179","Ophiura irrorata","Ophiura irrorata",NA,NA,NA,NA,5506073,NA,"Ophiura irrorata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"180","Taenia solium","Taenia solium",NA,NA,NA,NA,1021812,NA,"Taenia solium",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"181","Gyrodactylus lucii","Gyrodactylus lucii",NA,NA,NA,NA,459333,NA,"Gyrodactylus lucii",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"182","Trichinella papuae","Trichinella papuae",NA,NA,NA,NA,299880,NA,"Trichinella papuae",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"183","Trichinella zimbabwensis","Trichinella zimbabwensis",NA,NA,NA,NA,584335,NA,"Trichinella zimbabwensis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"184","Parandrya feodorovi","Parandrya feodorovi",NA,NA,NA,NA,52638,NA,"Parandrya feodorovi",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"185","Paranoplocephala jarrelli","Paranoplocephala jarrelli",NA,NA,NA,NA,330661,NA,"Paranoplocephala jarrelli",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"186","Anoplocephalidae","Anoplocephalidae",NA,NA,NA,NA,19835,NA,"Anoplocephalidae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"187","Anoplocephaloides","Anoplocephaloides",NA,NA,NA,NA,198706,NA,"Anoplocephaloides",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"188","Panagrellus","Panagrellus",NA,NA,NA,NA,395067,NA,"Panagrellus",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"189","Euryhaliotrema grandis","Euryhaliotrema grandis",NA,NA,NA,NA,707679,NA,"Euryhaliotrema grandis",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"190","Opisthorchis viverrini","Opisthorchis viverrini",NA,NA,NA,NA,974593,NA,"Opisthorchis viverrini",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"191","Caenorhabditis remanei","Caenorhabditis remanei",NA,NA,NA,NA,396902,NA,"Caenorhabditis remanei",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"192","Schistosoma japonicum","Schistosoma japonicum",NA,NA,NA,NA,191484,NA,"Schistosoma japonicum",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"193","Dracunculus insignis","Dracunculus insignis",NA,NA,NA,NA,309967,NA,"Dracunculus insignis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"194","Rostellascaris","Rostellascaris",NA,NA,NA,NA,345813,NA,"Rostellascaris",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"195","Planariidae","Planariidae",NA,NA,NA,NA,208021,NA,"Planariidae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"196","Holothuria leucospilota","Holothuria leucospilota",NA,NA,NA,NA,400706,NA,"Holothuria leucospilota",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"197","Ophioderma longicauda","Ophioderma longicauda",NA,NA,NA,NA,893175,NA,"Ophioderma longicauda",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"198","Contracaecum rudolphiimelio","Contracaecum rudolphiiE",NA,NA,NA,NA,5691238,NA,"Contracaecum rudolphiiE",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"199","Microplana nana","Microplana nana",NA,NA,NA,NA,170388,NA,"Microplana nana",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"200","Microplana terrestris","Microplana terrestris",NA,NA,NA,NA,1001671,NA,"Microplana terrestris",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"201","Microplana","Microplana",NA,NA,NA,NA,170387,NA,"Microplana",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"202","Plectus","Plectus",NA,NA,NA,NA,1054683,NA,"Plectus",NA,NA,"Nematoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"203","Enterobius vermicularis","Enterobius vermicularis",NA,NA,NA,NA,332069,NA,"Enterobius vermicularis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"204","Lemuricola pongoi","Lemuricola pongoi",NA,NA,NA,NA,5475904,NA,"Lemuricola pongoi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"205","Enterobius buckleyi","Enterobius buckleyi",NA,NA,NA,NA,5475907,NA,"Enterobius buckleyi",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"206","Pongobius hugoti","Pongobius hugoti",NA,NA,NA,NA,1092657,NA,"Pongobius hugoti",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"207","Trichuris trichiura","Trichuris trichiura",NA,NA,NA,NA,206556,NA,"Trichuris trichiura",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"208","Trichuris arvicolae","Trichuris arvicolae",NA,NA,NA,NA,812986,NA,"Trichuris arvicolae",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"209","Trichuris","Trichuris",NA,NA,NA,NA,206555,NA,"Trichuris",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"210","Globodera pallida","Globodera pallida",NA,NA,NA,NA,780554,NA,"Globodera pallida",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"211","Globodera rostochiensis","Globodera rostochiensis",NA,NA,NA,NA,232963,NA,"Globodera rostochiensis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"212","Ophiothrix trilineata","Ophiothrix trilineata",NA,NA,NA,NA,608030,NA,"Ophiothrix trilineata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"213","Stichopus hermanni","Stichopus hermanni",NA,NA,NA,NA,269098,NA,"Stichopus hermanni",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"214","Lamprometra palmata","Lamprometra palmata",NA,NA,NA,NA,451017,NA,"Lamprometra palmata",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"215","Hyocrinus biscoitoi","Parahyocrinus biscoitoi",NA,NA,NA,NA,7671775,NA,"Parahyocrinus biscoitoi",NA,NA,"Echinodermata",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"216","Ophiocrene aenigma","Ophiocrene aenigma",NA,NA,NA,NA,4146692,NA,"Ophiocrene aenigma",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"217","Asteroporpa muricatopatella","Asteroporpa muricatopatella",NA,NA,NA,NA,978339,NA,"Asteroporpa muricatopatella",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"218","Asteroporpa hadracantha","Asteroporpa hadracantha",NA,NA,NA,NA,498982,NA,"Asteroporpa hadracantha",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"219","Astrodendrumnum","Astrodendrum",NA,NA,NA,NA,1026521,NA,"Astrodendrum",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"220","Asteroporpa reticulata","Asteroporpa reticulata",NA,NA,NA,NA,268472,NA,"Asteroporpa reticulata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"221","Comatula pectinata","Comatula pectinata",NA,NA,NA,NA,3647529,NA,"Comatula pectinata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"222","Comatula rotalaria","Comatula rotalaria",NA,NA,NA,NA,3647555,NA,"Comatula rotalaria",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"223","Comatula solaris","Comatula solaris",NA,NA,NA,NA,3647544,NA,"Comatula solaris",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"224","Gephyrocrinus messingi","Gephyrocrinus messingi",NA,NA,NA,NA,5694417,NA,"Gephyrocrinus messingi",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"225","Ophiacantha vivipara","Ophiacantha vivipara",NA,NA,NA,NA,3655133,NA,"Ophiacantha vivipara",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"226","Ophiactis definita","Ophiactis definita",NA,NA,NA,NA,3653788,NA,"Ophiactis definita",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"227","Ophiocoma wendtii","Ophiocoma wendtii",NA,NA,NA,NA,669482,NA,"Ophiocoma wendtii",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"228","Ophiothrix accedens","Ophiothrix accedens",NA,NA,NA,NA,3654344,NA,"Ophiothrix accedens",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"229","Allocentrotus fragilis","Allocentrotus fragilis",NA,NA,NA,NA,26831,NA,"Allocentrotus fragilis",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"230","Clarkcomanthus comanthipinnus","Clarkcomanthus comanthipinnus",NA,NA,NA,NA,325739,NA,"Clarkcomanthus comanthipinnus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"231","Echinaster sepositus","Echinaster sepositus",NA,NA,NA,NA,893169,NA,"Echinaster sepositus",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"232","Encope wetmorei","Encope wetmorei",NA,NA,NA,NA,3651156,NA,"Encope wetmorei",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"233","Encope laevis","Encope laevis",NA,NA,NA,NA,3651154,NA,"Encope laevis",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"234","Encope perspectiva","Encope perspectiva",NA,NA,NA,NA,3651073,NA,"Encope perspectiva",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"235","Henricia regularis","Henricia regularis",NA,NA,NA,NA,6160513,NA,"Henricia regularis",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"236","Heterocentrotus mammillatus","Heterocentrotus mammillatus",NA,NA,NA,NA,312571,NA,"Heterocentrotus mammillatus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"237","Holothuria atra","Holothuria atra",NA,NA,NA,NA,920160,NA,"Holothuria atra",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"238","Holothuria forskali","Holothuria forskali",NA,NA,NA,NA,187783,NA,"Holothuria forskali",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"239","Holothuria tubulosa","Holothuria tubulosa",NA,NA,NA,NA,47180,NA,"Holothuria tubulosa",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"240","Ophioceres incipiens","Ophioceres incipiens",NA,NA,NA,NA,3654983,NA,"Ophioceres incipiens",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"241","Parakontikia ventrolineata","Parakontikia ventrolineata",NA,NA,NA,NA,3661468,NA,"Parakontikia ventrolineata",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"242","Angiostrongylus cantonensis","Angiostrongylus cantonensis",NA,NA,NA,NA,516791,NA,"Angiostrongylus cantonensis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"243","Ascaridia galli","Ascaridia galli",NA,NA,NA,NA,22276,NA,"Ascaridia galli",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"244","Heterorhabditis","Heterorhabditis",NA,NA,NA,NA,777433,NA,"Heterorhabditis",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"245","Necator americanus","Necator americanus",NA,NA,NA,NA,856981,NA,"Necator americanus",NA,NA,"Nematoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"246","Schistosoma","Schistosoma",NA,NA,NA,NA,191485,NA,"Schistosoma",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"247","Schistosoma nasale","Schistosoma nasale",NA,NA,NA,NA,619488,NA,"Schistosoma nasale",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"248","Schistosoma spindale","Schistosoma spindale",NA,NA,NA,NA,191499,NA,"Schistosoma spindale",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"249","Trichobilharzia stagnicolae","Trichobilharzia stagnicolae",NA,NA,NA,NA,1092101,NA,"Trichobilharzia stagnicolae",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"250","Trichobilharzia szidati","Trichobilharzia szidati",NA,NA,NA,NA,564251,NA,"Trichobilharzia szidati",NA,NA,"Platyhelminthes",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"251","Ophiura ctenophora","Ophiura ctenophora",NA,NA,NA,NA,3654641,NA,"Ophiura ctenophora",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"252","Ophiura ambigua","Ophiura ambigua",NA,NA,NA,NA,3654630,NA,"Ophiura ambigua",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"253","Ophiura ossiculata","Ophiura ossiculata",NA,NA,NA,NA,3654692,NA,"Ophiura ossiculata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"254","Ophiura meridionalis","Ophiura meridionalis",NA,NA,NA,NA,5926340,NA,"Ophiura meridionalis",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"255","Ophiura clemens","Ophiura clemens",NA,NA,NA,NA,3654635,NA,"Ophiura clemens",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"256","Ophiura kinbergi","Ophiura kinbergi",NA,NA,NA,NA,3654634,NA,"Ophiura kinbergi",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"257","Ophiura spinicantha","Ophiura spinicantha",NA,NA,NA,NA,3654664,NA,"Ophiura spinicantha",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"258","Astriclypeus manni","Astriclypeus manni",NA,NA,NA,NA,3651283,NA,"Astriclypeus manni",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
