sample_id,kingdom,phylum,phylum_read_raw,phylum_read_index,phylum_pa,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species,species_read_raw,species_read_index,species_pa,terrestrial,holoplankton
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Pleuronectiformes,4453,0.11539279678013772,1,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys stigmaeus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Salmoniformes,2322,0.061514997536521995,1,Salmonidae,2322,0.061514997536521995,1,Oncorhynchus,2322,0.061514997536521995,1,Oncorhynchus nerka,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Artedius,1595,0.13277123715478314,1,Artedius harringtoni,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Salmoniformes,2322,0.061514997536521995,1,Salmonidae,2322,0.061514997536521995,1,Oncorhynchus,2322,0.061514997536521995,1,Oncorhynchus keta,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Cottus,0,0,0,Cottus cognatus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Pholidae,146,0.009059708873289746,1,Apodichthys,0,0,0,Apodichthys flavidus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Sebastidae,25977,0.9510208512561856,1,Sebastes,25977,0.9510208512561856,1,Sebastes entomelas,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Bathymasteridae,0,0,0,Ronquilus,0,0,0,Ronquilus jordani,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Salmoniformes,2322,0.061514997536521995,1,Salmonidae,2322,0.061514997536521995,1,Oncorhynchus,2322,0.061514997536521995,1,Oncorhynchus tshawytscha,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Clinocottus,0,0,0,Clinocottus globiceps,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Gasterosteiformes,0,0,0,Aulorhynchidae,0,0,0,Aulorhynchus,0,0,0,Aulorhynchus flavidus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Stichaeidae,0,0,0,Lumpenus,0,0,0,Lumpenus sagitta,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Embiotocidae,511,0.017255800914465737,1,Brachyistius,0,0,0,Brachyistius frenatus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Hexagrammidae,0,0,0,Oxylebius,0,0,0,Oxylebius pictus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Cottidae,1595,0.0642721707690231,1,Myoxocephalus,0,0,0,Myoxocephalus jaok,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Syngnathiformes,0,0,0,Syngnathidae,0,0,0,Syngnathus,0,0,0,Syngnathus leptorhynchus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Scorpaeniformes,27572,0.7411857924003048,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis florae,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Gobiesociformes,0,0,0,Gobiesocidae,0,0,0,Gobiesox,0,0,0,Gobiesox maeandricus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Perciformes,1986,0.05134519461304418,1,Anarhichadidae,0,0,0,Anarrhichthys,0,0,0,Anarrhichthys ocellatus,0,0,0,0,0
GH073,Animalia,Chordata,39677,1,1,Actinopterygii,39677,1,1,Gasterosteiformes,0,0,0,Gasterosteidae,0,0,0,Gasterosteus,0,0,0,Gasterosteus aculeatus,0,0,0,0,0
