 Hexagrammos agrammus    S ,LC277980.1
 Hexagrammos agrammus  s  S ,LC128750.1
 Hexagrammos agrammus CBMZF    S ,LC492351.1
 Hexagrammos agrammus CBMZF    S ,LC492352.1
 Hexagrammos agrammus CBMZF    S ,LC492353.1
 Hexagrammos agrammus ,MT363637.1
 Hexagrammos agrammus CBMZF  s  S ,LC630806.1
 Hexagrammos agrammus CBMZF  s  S ,LC710291.1
 Hexagrammos decagrammus ,KM057963.1
 Hexagrammos decagrammus    S ,LC091899.1
 Hexagrammos decagrammus    S ,LC091900.1
 Hexagrammos decagrammus    S ,LC091901.1
 Hexagrammos decagrammus  s  S ,LC128746.1
 Hexagrammos decagrammus   ,MZ931226.1
 Hexagrammos lagocephalus  s  S ,AB084630.1
 Hexagrammos lagocephalus  s  Phe,AB109297.1
 Hexagrammos lagocephalus  ABF ,KP682334.1
 Hexagrammos lagocephalus  ABF ,NC_026888.1
 Hexagrammos lagocephalus    S ,LC091905.1
 Hexagrammos lagocephalus    S ,LC036758.1
 Hexagrammos lagocephalus    S ,LC036764.1
 Hexagrammos lagocephalus  s  S ,LC128747.1
 Hexagrammos lagocephalus  s  S ,LC126165.1
 Hexagrammos octogrammus  s  S ,AB084631.1
 Hexagrammos octogrammus  s  Thr,AB109296.1
 Hexagrammos octogrammus  s  S ,AB290792.1
 Hexagrammos octogrammus  s  S ,AB290793.1
 Hexagrammos octogrammus  s  S ,AB290794.1
 Hexagrammos octogrammus  s  S ,AB290795.1
 Hexagrammos octogrammus  s  S ,AB290796.1
 Hexagrammos octogrammus  s  S ,AB290797.1
 Hexagrammos octogrammus  s  S ,AB290798.1
 Hexagrammos octogrammus  s  S ,AB290799.1
 Hexagrammos octogrammus  s  S ,AB290800.1
 Hexagrammos octogrammus  s  S ,AB290801.1
 Hexagrammos octogrammus  s  S ,AB290802.1
 Hexagrammos octogrammus  s  S ,AB755111.1
 Hexagrammos octogrammus  s  S ,AB755112.1
 Hexagrammos octogrammus  s  S ,AB755113.1
 Hexagrammos octogrammus  s  S ,AB755114.1
 Hexagrammos octogrammus  s  S ,AB755115.1
 Hexagrammos octogrammus  s  S ,AB755116.1
 Hexagrammos octogrammus  s  S ,AB755117.1
 Hexagrammos octogrammus  s  S ,AB755118.1
 Hexagrammos octogrammus  s  S ,AB755119.1
 Hexagrammos octogrammus  s  S ,AB755120.1
 Hexagrammos octogrammus  s  S ,AB755121.1
 Hexagrammos octogrammus  s  S ,AB755122.1
 Hexagrammos octogrammus  s  S ,AB755123.1
 Hexagrammos octogrammus  s  S ,AB755124.1
 Hexagrammos octogrammus  s  S ,AB755127.1
 Hexagrammos octogrammus  s  S ,AB755128.1
 Hexagrammos octogrammus  s  S ,AB755129.1
 Hexagrammos octogrammus  s  S ,AB755131.1
 Hexagrammos octogrammus  s  S ,AB755133.1
 Hexagrammos octogrammus  s  S ,AB755134.1
 Hexagrammos octogrammus  s  S ,AB755135.1
 Hexagrammos octogrammus  s  S ,AB755136.1
 Hexagrammos octogrammus  s  S ,AB755137.1
 Hexagrammos octogrammus  s  S ,AB755143.1
 Hexagrammos octogrammus  s  S ,AB755144.1
 Hexagrammos octogrammus  s  S ,AB755145.1
 Hexagrammos octogrammus  s  S ,AB755146.1
 Hexagrammos octogrammus  s  S ,AB755147.1
 Hexagrammos octogrammus  s  S ,AB755148.1
 Hexagrammos octogrammus  s  S ,AB755149.1
 Hexagrammos octogrammus    S ,LC036759.1
 Hexagrammos octogrammus  s  S ,LC129864.1
 Hexagrammos octogrammus  s  S ,LC129865.1
 Hexagrammos octogrammus  s  S ,LC128745.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755109.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755110.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755125.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755126.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755130.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755132.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755138.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755139.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755140.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755141.1
 Hexagrammos octogrammus x Hexagrammos agrammus  s  S ,AB755142.1
 Hexagrammos octogrammus x Hexagrammos otakii  s  S ,AB755104.1
 Hexagrammos octogrammus x Hexagrammos otakii  s  S ,AB755105.1
 Hexagrammos octogrammus x Hexagrammos otakii  s  S ,AB755106.1
 Hexagrammos octogrammus x Hexagrammos otakii  s  S ,AB755107.1
 Hexagrammos octogrammus x Hexagrammos otakii  s  S ,AB755108.1
 Hexagrammos otakii  s  S ,AB084628.1
 Hexagrammos otakii  s  Thr,AB109294.1
 Hexagrammos otakii  s  S ,AB290770.1
 Hexagrammos otakii  s  S ,AB290771.1
 Hexagrammos otakii  s  S ,AB290772.1
 Hexagrammos otakii  s  S ,AB290773.1
 Hexagrammos otakii  s  S ,AB290774.1
 Hexagrammos otakii  s  S ,AB290775.1
 Hexagrammos otakii  s  S ,AB290776.1
 Hexagrammos otakii  s  S ,AB290777.1
 Hexagrammos otakii  s  S ,AB290778.1
 Hexagrammos otakii  s  S ,AB290779.1
 Hexagrammos otakii  s  S ,AB290780.1
 Hexagrammos otakii  ,AB770486.1
 Hexagrammos otakii ,KR362879.1
 Hexagrammos otakii    S ,AB969906.1
 Hexagrammos otakii ,NC_028630.1
 Hexagrammos otakii    S ,LC036763.1
 Hexagrammos otakii  ,AP017443.1
 Hexagrammos otakii    S ,LC327074.1
 Hexagrammos otakii  s  S ,LC128749.1
 Hexagrammos otakii CBMZF    S ,LC474176.1
 Hexagrammos otakii CBMZF    S ,LC499597.1
 Hexagrammos otakii  ,AP006786.1
 Hexagrammos otakii CBMZF  s  S ,LC671307.1
 Hexagrammos otakii CBMZF  s  S ,LC717524.1
 Hexagrammos stelleri  s  S ,AB084632.1
 Hexagrammos stelleri  s  Phe,AB109298.1
 Hexagrammos stelleri    S ,LC091902.1
 Hexagrammos stelleri    S ,LC036760.1
 Hexagrammos stelleri    S ,LC069519.1
 Hexagrammos stelleri  s  S ,LC128748.1
 Hexanchus griseus ,AY147887.1
 Hexanchus griseus  H ,JX857871.1
 Hexanchus griseus  H ,JX857872.1
 Hexanchus griseus  H ,JX857873.1
 Hexanchus griseus  H ,JX857874.1
 Hexanchus griseus  H ,JX857875.1
 Hexanchus griseus  H ,JX857876.1
 Hexanchus griseus  ,AB560490.1
 Hexanchus griseus  ,NC_022732.1
 Hexanchus griseus  CBRGHG ,KF894491.1
 Hexanchus griseus  h cytb ,KF894454.1
 Hexanchus griseus  c cytb ,KF894455.1
 Hexanchus griseus  a cytb ,KF894456.1
 Hexanchus griseus  a cytb ,KF894457.1
 Hexanchus griseus  b cytb ,KF894458.1
 Hexanchus griseus  c cytb ,KF894459.1
 Hexanchus griseus  a cytb ,KF894460.1
 Hexanchus griseus  b cytb ,KF894461.1
 Hexanchus griseus  c cytb ,KF894462.1
 Hexanchus griseus  a cytb ,KF894463.1
 Hexanchus griseus  a cytb ,KF894464.1
 Hexanchus griseus  a cytb ,KF894465.1
 Hexanchus griseus  a cytb ,KF894466.1
 Hexanchus griseus  b cytb ,KF894467.1
 Hexanchus griseus  a cytb ,KF894468.1
 Hexanchus griseus  a cytb ,KF894469.1
 Hexanchus griseus  a cytb ,KF894470.1
 Hexanchus griseus  a cytb ,KF894471.1
 Hexanchus griseus  b cytb ,KF894472.1
 Hexanchus griseus  d cytb ,KF894473.1
 Hexanchus griseus  e cytb ,KF894474.1
 Hexanchus griseus  f cytb ,KF894475.1
 Hexanchus griseus  g cytb ,KF894476.1
 Hexanchus griseus  a cytb ,KF894477.1
 Hexanchus griseus  a cytb ,KF894478.1
 Hexanchus griseus  a cytb ,KF894479.1
 Hexanchus griseus  a cytb ,KF894480.1
 Hexanchus griseus  b cytb ,KF894481.1
 Hexanchus griseus  a cytb ,KF894482.1
 Hexanchus griseus  b cytb ,KF894483.1
 Hexanchus griseus  a cytb ,KF894484.1
 Hexanchus griseus  a cytb ,KF894485.1
 Hexanchus griseus  a cytb ,KF894486.1
 Hexanchus griseus  a cytb ,KF894487.1
 Hexanchus griseus  b cytb ,KF894488.1
 Hexanchus griseus  a cytb ,KF894489.1
 Hexanchus griseus  a cytb ,KF894490.1
 Hexanchus griseus    S ,LC091557.1
 Hexanchus griseus    S ,LC091558.1
 Hexanchus vitulus  Hvit ,AY830716.1
 Hexanchus nakamurai  H ,JX857877.1
 Hexanchus nakamurai  ,AB560491.1
 Hexanchus nakamurai  ,NC_022733.1
 Hexanchus nakamurai    S ,AB938106.1
 Hexanematichthys sagor  IDIPID ,FJ626135.1
 Hexanematichthys sagor    S ,LC277823.1
 Hexatrygon bickelli    S ,AB969942.1
 Hexatrygon bickelli    S ,LC069391.1
 Hexatrygon taiwanensis ,AF447995.1
 Hilsa kelee  ,AP011613.1
 Hilsa kelee  gr ,MH085640.1
 Hilsa kelee KAUMI    S ,LC578909.1
 Himantolophus albinares  ,AB282839.1
 Himantolophus albinares ,NC_013867.1
 Himantolophus appelii    S ,LC091851.1
 Himantolophus groenlicus  ,AB282840.1
 Himantolophus groenlicus ,NC_013868.1
 Himantolophus groenlicus ,MW047075.1
 Himantolophus sagamius NSMTP    S ,LC578982.1
 Himantolophus  CBM  No     S ,LC091852.1
 Himantura microphthalma ,KF840390.1
 Himantura microphthalma ,NC_026285.1
 Himantura uarnak ,AF447997.1
 Himantura uarnak  CIFEFGB ,JX978314.1
 Himantura uarnak    S ,AB938122.1
 Himantura uarnak    S ,AB974465.1
 Himantura uarnak   ,KR019776.1
 Himantura uarnak   ,NC_028325.1
 Hime damasi    S ,LC021062.1
 Hime mosanus    S ,LC021060.1
 Hime mosanus CBMZF  s  S ,LC681790.1
 Hime mosanus NSMTP  s  S ,LC708226.1
 Aulopus japonicus  ,AB047821.1
 Aulopus japonicus ,NC_002674.1
 Hime japonica    S ,AB969854.1
 Hime japonica CBMZF  s  S ,LC681789.1
 Hime  HATATATEHIME    S ,LC021061.1
 Halosoides  S  ,X99170.1
 Hiodon alosoides  ,AP004356.2
 Hiodon alosoides ,NC_005145.1
 Hiodon alosoides ,AY430248.1
 Hiodon alosoides ,AY504827.1
 Hiodon tergisus  ,AP009499.1
 Hiodon tergisus ,NC_015082.1
 Hippichthys cyanospilos    S ,LC193256.1
 Hippichthys cyanospilos CBMZF  s  S ,LC500719.2
 Hippichthys heptagonus  Hippihep ,KY065830.1
 Hippichthys heptagonus CBMZF    S ,LC458119.1
 Hippichthys heptagonus CBMZF    S ,LC496191.1
 Hippichthys heptagonus CBMZF  s  S ,LC552488.2
 Hippichthys penicillus S ,AF354990.2
 Hippichthys penicillus  S ,JF273447.1
 Hippichthys penicillus  Hippipen ,KY065831.1
 Hippichthys penicillus CBMZF    S ,LC458118.2
 Hippichthys penicillus CBMZF  s  S ,LC669498.1
 Hippichthys penicillus CBMZF  s  S ,LC689120.1
 Hippichthys penicillus CBMZF  s  S ,LC729888.1
 Hippichthys spicifer    S ,LC146060.1
 Hippichthys spicifer  Hippispi ,KY065833.1
 Hippichthys spicifer CBMZF    S ,LC458122.1
 Hippichthys spicifer CBMZF    S ,LC552487.1
 Hippichthys spicifer CBMZF  s  S ,LC091884.2
 Hippichthys spicifer CBMZF  s  S ,LC091885.2
 Hippocampus abdominalis S ,AF354965.1
 Hippocampus abdominalis  S ,JF273443.1
 Hippocampus abdominalis ,KT362140.1
 Hippocampus abdominalis ,NC_028181.1
 Hippocampus abdominalis  Hipabd ,KY065825.1
 Hippocampus algiricus ,MZ709297.1
 Hippocampus algiricus ,NC_065491.1
 Hippocampus barbouri S ,AF354948.1
 Hippocampus barbouri ,KF712276.1
 Hippocampus barbouri ,NC_024536.1
 Hippocampus bargibanti  Hipbar ,KY065826.1
 Hippocampus bargibanti ,MZ709298.1
 Hippocampus bargibanti ,NC_065492.1
 Hippocampus camelopardalis ,MH939459.1
 Hippocampus camelopardalis ,NC_041429.1
 Hippocampus camelopardalis ,MZ709299.1
 Hippocampus capensis like ,AY149663.1
 Hippocampus capensis ,MF592797.1
 Hippocampus capensis ,NC_042791.1
 Hippocampus cf sindonis    S ,AB032029.1
 Hippocampus comes S ,AF354949.1
 Hippocampus comes ,JX970973.1
 Hippocampus comes ,NC_020336.1
 Hippocampus comes  QL,NW_017841828.1
 Hippocampus comes  QL,NW_017806158.1
 Hippocampus comes  QL,NW_017804968.1
  Hippocampus comes Era like S   eral,XM_019895315.1
 Hippocampus coronatus    S ,AB032030.1
 Hippocampus coronatus  FAKU  ,KT167553.1
 Hippocampus coronatus  FAKU  ,KT167554.1
 Hippocampus coronatus  FAKU  ,KT167555.1
 Hippocampus coronatus  FAKU  ,KT167556.1
 Hippocampus coronatus    S ,LC277887.1
 Hippocampus coronatus    S ,LC327097.1
 Hippocampus coronatus    S ,LC340082.1
 Hippocampus coronatus CBMZF    S ,LC458232.1
 Hippocampus coronatus CBMZF    S ,LC506701.1
 Hippocampus coronatus CBMZF    S ,LC589577.1
 Hippocampus coronatus CBMZF  s  S ,LC584277.2
 Hippocampus denise  Hipden ,KY065827.1
 Hippocampus erectus S ,AF354956.1
 Hippocampus erectus ,KF557652.1
 Hippocampus erectus ,NC_022722.1
 Hippocampus fuscus  Hipfus ,KY065828.1
  Hippocampus fuscus ,MG822727.1
 Hippocampus haema  PKU  ,KP744903.1
 Hippocampus haema  PKU  ,KP744904.1
 Hippocampus haema  PKU  ,KP744905.1
 Hippocampus haema  PKU  ,KP744906.1
 Hippocampus haema  PKU  ,KP744907.1
 Hippocampus haema  PKU  ,KP744908.1
 Hippocampus haema  PKU  ,KP744909.1
 Hippocampus haema  PKU  ,KP744910.1
 Hippocampus haema  PKU  ,KP744911.1
 Hippocampus haema  PKU  ,KP744912.1
 Hippocampus haema  PKU  ,KP744913.1
 Hippocampus haema  PKU  ,KP744914.1
 Hippocampus haema  FAKU  ,KP744915.1
 Hippocampus haema  FAKU  ,KP744916.1
 Hippocampus haema  FAKU  ,KP744917.1
 Hippocampus haema  FAKU  ,KP744918.1
 Hippocampus haema  FAKU  ,KP744919.1
 Hippocampus haema  FAKU  ,KP744920.1
 Hippocampus haema  FAKU  ,KP744921.1
 Hippocampus haema  FAKU  ,KP744922.1
 Hippocampus haema CBMZF  s  S ,LC146045.2
 Hippocampus haema CBMZF  s  S ,LC385100.2
 Hippocampus haema KOY  s  S ,LC750328.1
 Hippocampus hippocampus ,MF541546.1
 Hippocampus hippocampus ,NC_045033.1
 Hippocampus hippocampus ,MZ709300.1
 Hippocampus histrix  ,AP013027.1
 Hippocampus histrix  ,NC_021454.1
 Hippocampus ingens  S ,JF273441.1
 Hippocampus ingens ,KF680453.1
 Hippocampus ingens ,NC_024530.1
 Hippocampus ingens  Hiping ,KY065829.1
 Hippocampus japonicus    S ,AB032028.1
 Hippocampus jayakari ,KX890469.1
 Hippocampus jayakari ,NC_036049.1
 Hippocampus kelloggi ,KF703755.1
 Hippocampus kelloggi ,KT878879.1
 Hippocampus kelloggi ,NC_029349.1
 Hippocampus kuda    S ,AB032027.1
 Hippocampus kuda S ,AF354950.1
 Hippocampus kuda S ,AF354962.1
 Hippocampus kuda S ,AF354963.1
 Hippocampus kuda  IMSK  ,DQ452299.1
 Hippocampus kuda  IMSK  ,DQ452301.1
 Hippocampus kuda  ,AP005985.1
 Hippocampus kuda ,NC_010272.1
 Hippocampus kuda    S ,LC146207.1
 Hippocampus kuda  HK ,MT221436.1
 Hippocampus kuda  HK ,MT221437.1
 Hippocampus mohnikei ,KF557651.1
 Hippocampus mohnikei    S ,LC069514.1
 Hippocampus mohnikei ,KT780446.1
 Hippocampus mohnikei ,NC_030251.1
 Hippocampus mohnikei ,KY798142.1
 Hippocampus mohnikei CBMZF  s  S ,LC776896.1
 Hippocampus nalu ,MT053858.1
 Hippocampus nalu ,NC_056246.1
 Hippocampus pontohi  Hippon ,KY065832.1
 Hippocampus queenslicus ,KX685110.1
 Hippocampus queenslicus ,NC_034319.1
 Hippocampus ramulosus ,AY368288.1
 Hippocampus reidi  S ,JF273449.1
 Hippocampus reidi ,KJ123692.1
 Hippocampus reidi ,NC_027931.1
 Hippocampus reidi  Hiprei ,KY065834.1
 Hippocampus sindonis  FAKU  ,KT167543.1
 Hippocampus sindonis  FAKU  ,KT167544.1
 Hippocampus sindonis ,KY938883.1
 Hippocampus sindonis ,NC_035827.1
 Hippocampus sindonis CBMZF  s  S ,LC277886.2
 Hippocampus  ABW S ,AF354953.1
 Hippocampus  MM    S ,LC146206.1
 Hippocampus spinosissimus  IMSS  ,DQ452300.1
 Hippocampus spinosissimus  IMSS  ,DQ452302.1
 Hippocampus spinosissimus ,KJ123693.1
 Hippocampus spinosissimus ,KT878878.1
 Hippocampus spinosissimus ,NC_029350.1
 Hippocampus subelongatus ,MZ709301.1
 Hippocampus subelongatus ,NC_065493.1
 Hippocampus trimaculatus ,JX682713.1
 Hippocampus trimaculatus ,NC_021107.1
 Hippocampus trimaculatus ,KJ956892.1
 Hippocampus trimaculatus    S ,LC069515.1
 Hippocampus trimaculatus    S ,LC069516.1
 Hippocampus trimaculatus  Hiptri ,KY065835.1
 Hippocampus trimaculatus    S ,LC340081.1
 Hippocampus trimaculatus KAUMI    S ,LC499171.1
 Hippocampus trimaculatus KBFI   s  S ,LC645321.1
 Hippocampus whitei  Hipwhi ,KY065836.1
 Hippocampus zosterae S ,AF354966.1
 Hippocampus zosterae S ,AF354973.1
 Hippocampus zosterae  Hipzos ,KY065837.1
 Hippocampus zosterae ,MZ709302.1
 Hippocampus zosterae ,NC_065494.1
 Hippocampus zosterae  Florida ,NC_067466.1
  Hippocampus zosterae Eralike S   eral,XM_052046400.1
 Hippoglossina oblonga  RF S   ,MH377823.1
 Hippoglossina oblonga  RF S   ,MH377824.1
 Hippoglossoides dubius    S ,AB972228.1
 Hippoglossoides dubius    S ,LC049646.1
 Hippoglossoides dubius ,ON931225.1
 Hippoglossoides dubius ,NC_066464.1
 Hippoglossoides elassodon    S ,LC049647.1
 Hippoglossoides elassodon    S ,LC049648.1
 Hippoglossoides elassodon    S ,LC145933.1
 Hippoglossoides platessoides ,AF488477.1
 Hippoglossoides platessoides  ZMUC P ,KX929898.1
 Hippoglossoides platessoides    S ,LC385314.1
 Hippoglossoides platessoides ,MN122825.1
 Hippoglossoides platessoides  rD  ,MT103914.1
 Hippoglossoides robustus    S ,LC049654.1
 Hippoglossoides robustus    S ,LC049655.1
 Hippoglossoides robustus    S ,LC049656.1
 Hippoglossus hippoglossus ,AM749122.1
 Hippoglossus hippoglossus ,AM749123.1
 Hippoglossus hippoglossus ,AM749124.1
 Hippoglossus hippoglossus ,AM749125.1
 Hippoglossus hippoglossus ,NC_009709.1
 Hippoglossus hippoglossus   S  ,AM931024.1
 Hippoglossus hippoglossus    S ,LC385313.1
 Hippoglossus hippoglossus  fHipHip ,NC_047164.1
  Hippoglossus hippoglossus Eralike S   eral,XM_034606085.1
 Hippoglossus stenolepis ,AF488483.1
 Hippoglossus stenolepis ,AM749126.1
 Hippoglossus stenolepis ,AM749127.1
 Hippoglossus stenolepis ,AM749128.1
 Hippoglossus stenolepis ,AM749129.1
 Hippoglossus stenolepis ,NC_009710.1
 Hippoglossus stenolepis  SS ,FJ620139.1
 Hippoglossus stenolepis    S ,LC092092.1
 Hippoglossus stenolepis    S ,LC145927.1
 Hippoglossus stenolepis  WJC ,MK617009.1
  Hippoglossus stenolepis Eralike S   eral,XM_035179133.1
 Hippoglossus stenolepis  QCIWF ,NC_061497.1
 Hippopotamyrus castor  CUMVFish ,KT875212.1
 Hippopotamyrus pictus ,AF201498.1
 Hipposcarus harid  CTS ,KY421810.1
 Hipposcarus longiceps ,AY081075.1
 Hipposcarus longiceps  FMNH T/MW   s,EU601189.1
 Hipposcarus longiceps    S ,AB972149.1
  Hirundichthys oxycephalus ,KY067948.1
 Hirundichthys oxycephalus    S ,LC278084.1
 Hirundichthys rondeletii ,MF578941.1
 Hirundichthys rondeletii ,NC_039357.1
 Hirundichthys speculiger    S ,LC277874.1
 Hirundichthys speculiger NSMTP    S ,LC519374.1
 Hisonotus leucofrenatus  LBP S   ,AY877327.1
 Hisonotus  LGC   ,MG755551.1
 Hisonotus  LGC   ,MG755552.1
 Hisonotus thayeri  MNRJ ,KX087173.1
 Histiobranchus bathybius ,AF120939.1
 Histiodraco velifer    S ,Z32710.1
 Histiogamphelus briggsii  Hisbri ,KY065838.1
 Histiogamphelus cristatus  Hiscri ,KY065839.1
 Histiopterus typus  ,AP006807.1
 Histiopterus typus ,NC_015786.1
 Histiopterus typus KBFI     S ,LC729833.1
 Histrio histrio  ,AB282829.1
 Histrio histrio    S ,LC021218.1
 Histrio histrio    S ,LC049855.1
 Histrio histrio CBMZF    S ,LC589606.1
 Histrio histrio ,LC597205.1
 Histrio histrio CBMZF  s  S ,LC776887.1
 Holacanthus africanus  HAFCVI ,KC845393.1
 Holacanthus africanus  HAFSTO ,KC845394.1
 Holacanthus africanus   ,KP898264.1
 Holacanthus africanus   ,NC_027585.1
 Holacanthus bermudensis ,AY530835.1
 Holacanthus bermudensis  KU ,EF616902.1
 Holacanthus bermudensis  HBEMKF ,KC845400.1
 Holacanthus ciliaris ,AF055593.1
 Holacanthus ciliaris  HCIBEL ,KC845395.1
 Holacanthus ciliaris  HCICBR ,KC845396.1
 Holacanthus ciliaris  HCICBR ,KC845397.1
 Holacanthus ciliaris  HCICBR ,KC845398.1
 Holacanthus ciliaris  HCIMKF ,KC845406.1
 Holacanthus ciliaris   ,KP965874.1
 Holacanthus ciliaris   ,NC_027595.1
 Holacanthus clarionensis  HCLAPA ,KC845390.1
 Holacanthus clarionensis ,KP218260.1
 Holacanthus clarionensis ,NC_026453.1
 Holacanthus limbaughi ,DQ533210.1
 Holacanthus limbaughi  HLICLI ,KC845391.1
 Holacanthus passer ,AY530828.1
 Holacanthus passer  HPAICP ,KC845392.1
 Holacanthus passer   ,KP965872.1
 Holacanthus passer   ,NC_027594.1
 Holacanthus passer  A ,MK902808.1
 Holacanthus passer  A ,MK902818.1
 Holacanthus tricolor ,AY530833.1
 Holacanthus tricolor  HTRCBR ,KC845399.1
 Holacanthus tricolor  HTRPAN ,KC845401.1
 Holacanthus tricolor  HTRPAN ,KC845402.1
 Holacanthus tricolor  HTRPAN ,KC845403.1
 Holacanthus tricolor  HTRPAN ,KC845404.1
 Holacanthus tricolor  HTRMKF ,KC845405.1
 Holacanthus tricolor   ,KP965873.1
 Holacanthus tricolor   ,NC_027586.1
 Holanthias chrysostictus ,AY141366.1
 Hollichthys multifasciatus  S ,KF209543.1
 Hollichthys  RJ  UFRGS ,FJ748974.1
 Holocentrus adscensionis  CBRG/F/HA ,KX961692.1
 Holocentrus rufus ,KC441975.1
 Hologymnosus annulatus  M ,AY850834.1
 Hologymnosus annulatus  FMNHICHTHYMWT ,KY815305.1
 Hologymnosus annulatus  KBFI   s  S ,LC654216.1
 Hologymnosus doliatus ,AY279612.1
 Hologymnosus doliatus  M ,AY850833.1
 Hologymnosus doliatus    S ,AB972169.1
 Hologymnosus doliatus   ,MH049140.1
 Hologymnosus doliatus CBMZF  s  S ,LC649224.1
 Hologymnosus doliatus  KBFI   s  S ,LC654217.1
 Hologymnosus rhodonotus    S ,LC340191.1
 Holtbyrnia anomala  ZMUC P ,KX929899.1
 Holtbyrnia anomala ZMUBICHT    S ,LC579034.1
 Holtbyrnia innesi    S ,LC021004.1
 Homaloptera confuzona  ,AP012131.1
 Homaloptera confuzona  CBMZF  ,NC_033955.1
 Homaloptera ocellata  ,AP012128.1
 Homaloptera ocellata  CBMZF  ,NC_033953.1
 Homaloptera ogilviei  ,AP011439.1
 Homaloptera ogilviei  ,NC_031635.1
 Homaloptera parclitella  ,AP011438.1
 Homaloptera parclitella  ,NC_031634.1
 Homaloptera  CBMZF    S ,LC069471.1
 Homalopteroides smithi  ,AP012134.1
 Homalopteroides smithi  CBMZF  ,NC_033957.1
 Homatula berezowskii ,MH125163.1
 Homatula berezowskii ,NC_040302.1
 Homatula laxiclathra ,MK279351.1
 Homatula laxiclathra ,NC_046753.1
 Homatula potanini ,KM017732.1
 Homatula potanini ,NC_025321.1
 Homatula potanini ,KP749475.1
 Homatula potanini    S ,LC146143.1
 Homatula pycnolepis  No  ,MT783421.1
 Homatula pycnolepis  No  ,NC_056344.1
 Homatula variegatus ,JX144893.1
 Homatula variegatus ,NC_020095.1
 Homatula wenshanensis ,MW548261.1
 Homatula wenshanensis ,NC_063102.1
 Homodiaetus anisitsi  LF ,FJ744618.1
 Homodiaetus anisitsi  LF ,FJ744619.1
 Hongeo koreana  F ,KC914433.1
 Hongeo koreana ,NC_021963.1
 Hongeo koreana    S ,LC327214.1
 Hongshuia microstomata  Guangxi ,OP022192.1
 Hongshuia microstomata  Guangxi ,NC_071769.1
 Hoplarchus psittacus  N ,GQ258747.1
 Hoplerythrinus unitaeniatus    S ,LC104402.1
 Hoplerythrinus unitaeniatus    S ,LC146056.1
 Hopliancistrus tricornis  MHNG ,JN855728.1
 Hoplias intermedius ,KU523584.1
 Hoplias intermedius ,NC_033860.1
 Hoplias intermedius  LGC   ,MG755553.1
 Hoplias malabaricus  ,AP011992.1
  Hoplias malabaricus ,MK112562.1
  Hoplias malabaricus ,MK112563.1
 Hoplias malabaricus  LGC   ,MG755554.1
 Hoplias malabaricus  LGC   ,MG755555.1
 Hoplias malabaricus  LAGENPE ,MN583178.1
 Hoplias malabaricus  LAGENPE ,NC_057531.1
 Hoplias  gr malabaricus LMB  LEEM   ,MT080731.1
 Hoplichthys cf gilberti MM    S ,LC193264.1
 Hoplichthys fasciatus BSKU    S ,LC499191.1
 Hoplichthys fasciatus BSKU  ,LC493939.1
 Hoplichthys gilberti    S ,AB972259.1
 Hoplichthys gilberti    S ,AB972260.1
 Hoplichthys gilberti  ,AP017442.1
 Hoplichthys gilberti ,NC_034338.1
 Hoplichthys gilberti  ,AP006784.1
 Hoplichthys  CBMZF  s  S ,LC661350.1
 Hoplichthys  CBMZF  s  S ,LC661351.1
 Hoplobrotula armata    S ,LC021211.1
 Hoplobrotula armata    S ,LC021215.1
 Hoplobrotula armata    S ,LC193248.1
 Hoplobrotula armata WMNHPIS  s  S ,LC640052.1
 Hoplobrotula armata CBMZF  s  S ,LC640053.1
 Hoplobrotula armata CBMZF  s  S ,LC640054.1
 Hoplolatilus cuniculus  ,AP012490.1
 Hoplolatilus cuniculus ,NC_024197.1
 Hoplolatilus fronticinctus    S ,LC036778.1
 Hoplolatilus marcosi CBMZF  s  S ,LC499265.2
 Hoplolatilus purpureus CBMZF  s  S ,LC499267.2
 Hoplolatilus starcki CBMZF  s  S ,LC499264.2
 Hoplopagrus guentherii  A ,MK902827.1
 Hoplopagrus guentherii  A ,MK902837.1
 Hoplosebastes armatus    S ,LC026715.1
 Hoplosternum littorale  LBP ,AY307279.1
 Hoplosternum littorale  LBP ,AY307280.1
 Hoplosternum littorale  MT ,GU210443.1
 Hoplosternum littorale  LBP ,HM114382.1
 Hoplosternum littorale  LBP ,HM114383.1
 Hoplosternum littorale  LBP ,HM114384.1
 Hoplosternum littorale  LBP ,HM114385.1
 Hoplosternum littorale  LBP ,HM114386.1
 Hoplosternum littorale  MNRJ ,KX087169.1
 Hoplosternum littorale  MNRJ ,KX087170.1
 Hoplosternum littorale  LGC   ,MG755556.1
 Hoplosternum littorale  LGC   ,MG755557.1
 Hoplostethus atlanticus ,AF221889.1
 Hoplostethus atlanticus ZMUBICHT    S ,LC579079.1
