"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"5579","Siphonaria japonica","Siphonaria japonica","species",740941,645394,5859486,913208,"Siphonaria japonica","Siphonaria japonica","Siphonaria japonica","Siphonaria japonica (Donovan, 1824)","Mollusca","Gastropoda","Heterobranchia","Siphonariida","Siphonariidae","Siphonaria","Siphonaria japonica",51,101,14712,1057459,23118,138489,740941,"(Donovan, 1824)",FALSE,"incertae_sedis_inherited"
"5580","Trimusculus reticulatus","Trimusculus reticulatus","species",414592,493981,2291232,913210,"Trimusculus reticulatus","Trimusculus reticulatus","Trimusculus reticulatus","Trimusculus reticulatus (G.B.Sowerby I, 1835)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Trimusculidae","Trimusculus","Trimusculus reticulatus",51,101,14712,1057430,23132,138565,414592,"(G. B. Sowerby I, 1835)",FALSE,"incertae_sedis_inherited"
"5581","Auriculastra subula","Auriculastra subula",NA,574836,NA,NA,141030,"Auriculastra subula","Auriculastra subula",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Auriculastra","Auriculastra subula",51,101,14712,1057430,198,574835,574836,"(Quoy & Gaimard, 1832)",FALSE,"incertae_sedis_inherited"
"5582","Auriculinella bidentata","Auriculinella bidentata","species",NA,463740,4359215,141026,NA,"Auriculinella bidentata","Auriculinella bidentata","Auriculinella bidentata (Montagu, 1808)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"incertae_sedis_inherited"
"5583","Melampus fasciatus","Melampus fasciatus","species",760806,95897,5191316,610643,"Melampus fasciatus","Melampus fasciatus","Melampus fasciatus","Melampus fasciatus (Deshayes, 1830)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Melampus","Melampus fasciatus",51,101,14712,1057430,198,160366,760806,"(Deshayes, 1830)",FALSE,"incertae_sedis_inherited"
"5584","Microtralia alba","Microtralia alba",NA,580834,NA,NA,2883271,"Microtralia alba","Microtralia alba",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Microtralia","Microtralia alba",51,101,14712,1057430,198,415641,580834,"(Gassies, 1865)",FALSE,"incertae_sedis_inherited"
"5585","Pseudomelampus exiguus","Pseudomelampus exiguus",NA,139678,NA,NA,988499,"Pseudomelampus exiguus","Pseudomelampus exiguus",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Pseudomelampus","Pseudomelampus exiguus",51,101,14712,1057430,198,137927,139678,"(R. T. Lowe, 1832)",FALSE,"incertae_sedis_inherited"
"5586","Marinula filholi","Marinula filholi",NA,599262,NA,NA,988504,"Marinula filholi","Marinula filholi",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Marinula","Marinula filholi",51,101,14712,1057430,198,206085,599262,"Hutton, 1878",FALSE,"incertae_sedis_inherited"
"5587","Pedipes mirabilis","Pedipes mirabilis","species",420644,667357,5715602,72320,"Pedipes mirabilis","Pedipes mirabilis","Pedipes mirabilis","Pedipes mirabilis (Megerle von Mühlfeld, 1816)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Pedipes","Pedipes mirabilis",51,101,14712,1057430,198,137926,420644,"(Megerle von Mühlfeld, 1816)",FALSE,"incertae_sedis_inherited"
"5588","Pedipes pedipes","Pedipes pedipes","species",224368,463744,5724465,376327,"Pedipes pedipes","Pedipes pedipes","Pedipes pedipes","Pedipes pedipes (Bruguière, 1789)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Pedipes","Pedipes pedipes",51,101,14712,1057430,198,137926,224368,"(Bruguière, 1789)",FALSE,"incertae_sedis_inherited"
"5589","Allochroa layardi","Allochroa layardi","species",527224,942227,2297409,765986,"Allochroa layardi","Allochroa layardi","Allochroa layardi","Allochroa layardi (H.Adams & A.Adams, 1855)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Allochroa","Allochroa layardi",51,101,14712,1057430,198,527222,527224,"(H. Adams & A. Adams, 1855)",FALSE,"incertae_sedis_inherited"
"5590","Allochroa","Allochroa","genus",527222,942226,2297408,765990,"Allochroa","Allochroa","Allochroa","Allochroa Ancey, 1887","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Allochroa",NA,51,101,14712,1057430,198,527222,NA,"Ancey, 1887",FALSE,"incertae_sedis_inherited"
"5591","Cassidula angulifera","Cassidula angulifera",NA,762271,NA,NA,141023,"Cassidula angulifera","Cassidula angulifera",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Cassidula","Cassidula angulifera",51,101,14712,1057430,198,205152,762271,"(Petit de la Saussaye, 1841)",FALSE,"incertae_sedis_inherited"
"5592","Cassidula labrella","Cassidula labrella",NA,215283,NA,NA,2883307,"Cassidula labrella","Cassidula labrella",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Cassidula","Cassidula labrella",51,101,14712,1057430,198,205152,215283,"(Deshayes, 1830)",FALSE,"incertae_sedis_inherited"
"5593","Laemodonta monilifera","Laemodonta monilifera",NA,558423,NA,NA,37393,"Laemodonta monilifera","Laemodonta monilifera",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Laemodonta","Laemodonta monilifera",51,101,14712,1057430,198,205794,558423,"(H. Adams & A. Adams, 1854)",FALSE,"incertae_sedis_inherited"
"5594","Laemodonta punctostriata","Laemodonta punctostriata",NA,NA,NA,NA,37391,NA,"Laemodonta punctostriata",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"incertae_sedis_inherited"
"5595","Ophicardelus sulcatus","Ophicardelus sulcatus","species",527244,652751,2297361,376325,"Ophicardelus sulcatus","Ophicardelus sulcatus","Ophicardelus sulcatus","Ophicardelus sulcatus H.Adams & A.Adams, 1854","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Ophicardelus","Ophicardelus sulcatus",51,101,14712,1057430,198,527228,527244,"H. Adams & A. Adams, 1854",FALSE,"incertae_sedis_inherited"
"5596","Ovatella firminii","Ovatella firminii","species",139675,667358,5724472,141032,"Ovatella firminii","Ovatella firminii","Ovatella firminii","Ovatella firminii (Payraudeau, 1827)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Ovatella","Ovatella firminii",51,101,14712,1057430,198,137925,139675,"(Payraudeau, 1827)",FALSE,"incertae_sedis_inherited"
"5597","Ovatella vulcani","Ovatella vulcani","species",139676,463742,5724474,715145,"Ovatella vulcani","Ovatella vulcani","Ovatella vulcani","Ovatella vulcani (Morelet, 1860)","Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Ovatella","Ovatella vulcani",51,101,14712,1057430,198,137925,139676,"(Morelet, 1860)",FALSE,"incertae_sedis_inherited"
"5598","Pleuroloba quoyi","Pleuroloba quoyi",NA,580110,NA,NA,275219,"Pleuroloba quoyi","Pleuroloba quoyi",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Pleuroloba","Pleuroloba quoyi",51,101,14712,1057430,198,580108,580110,"(H. Adams & A. Adams, 1855)",FALSE,"incertae_sedis_inherited"
"5599","Pythia cecillei","Pythia cecillei",NA,NA,NA,NA,833604,NA,"Pythia cecillei",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"incertae_sedis_inherited"
"5600","Pythia fimbriosa","Pythia fimbriosa",NA,872443,NA,NA,833594,"Pythia fimbriosa","Pythia fimbriosa",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Ellobiida","Ellobiidae","Pythia","Pythia fimbriosa",51,101,14712,1057430,198,560065,872443,"Möllendorff, 1885",FALSE,"incertae_sedis_inherited"
"5601","Pythia scarabaeus","Pythia scarabaeus",NA,NA,NA,NA,191696,NA,"Pythia scarabaeus",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"incertae_sedis_inherited"
"5602","Pythia","Pythia","genus",NA,1153942,2297356,26490,NA,"Pythia","Pythia","Pythia Röding, 1798","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"incertae_sedis_inherited"
"5603","Acroloxus oblongus","Acroloxus oblongus",NA,NA,NA,NA,5505546,NA,"Acroloxus oblongus",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5604","Chilina","Chilina","genus",718782,560894,3243720,599405,"Chilina","Chilina","Chilina","Chilina Gray, 1828","Mollusca","Gastropoda","Heterobranchia",NA,"Chilinidae","Chilina",NA,51,101,14712,NA,489334,718782,NA,"Gray, 1828",FALSE,""
"5605","Onchidella floridana","Onchidella floridana","species",420650,667361,4305005,226050,"Onchidella floridana","Onchidella floridana","Onchidella floridana","Onchidella floridana (Dall, 1885)","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Onchidella","Onchidella floridana",51,101,14712,1772,1773,138283,420650,"(Dall, 1885)",FALSE,"sibling_higher"
"5606","Onchidella hildae","Onchidella hildae","species",NA,667362,5859225,393436,NA,"Onchidella binneyi","Onchidella hildae","Onchidella hildae (Hoffmann, 1928)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"sibling_higher"
"5607","Onchidium tumidum","Onchidium tumidum",NA,NA,NA,NA,2883155,NA,"Onchidium tumidum",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"5608","Marmaronchis vaigiensis","Marmaronchis vaigiensis","species",1315365,904828,9951452,376341,"Marmaronchis vaigiensis","Onchidium vaigiense","Marmaronchis vaigiensis","Marmaronchis vaigiensis (Quoy & Gaimard, 1825)","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Marmaronchis","Marmaronchis vaigiensis",51,101,14712,1772,1773,1315251,1315365,"(Quoy & Gaimard, 1825)",TRUE,"sibling_higher"
"5609","Peronia peronii","Peronia peronii","species",509909,462422,5190405,376329,"Peronia peronii","Peronia peronii","Peronia peronii","Peronia peronii (Cuvier, 1804)","Mollusca","Gastropoda","Heterobranchia","Systellommatophora","Onchidiidae","Peronia","Peronia peronii",51,101,14712,1772,1773,205157,509909,"(Cuvier, 1804)",FALSE,""
"5610","Scaphis","Scaphis",NA,NA,NA,NA,293208,NA,"Scaphis",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5611","Laevicaulistalensis","Laevicaulistalensis",NA,NA,NA,NA,376334,NA,"Laevicaulis natalensis",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5612","Laevicaulis","Laevicaulis","genus",NA,406597,2293763,88529,NA,"Laevicaulis","Laevicaulis","Laevicaulis Simroth, 1913","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5613","Phyllocaulis tuberculosus","Phyllocaulis tuberculosus","species",NA,657139,9711400,283115,NA,"Phyllocaulis tuberculosus","Phyllocaulis tuberculosus","Phyllocaulis tuberculosus (E.von Martens, 1868)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5614","Phyllocaulisegatus","Phyllocaulisegatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5615","Sarasinula linguaeformis","Sarasinula linguaeformis","species",NA,653753,8344865,283109,NA,"Sarasinula linguaeformis","Sarasinula linguaeformis","Sarasinula linguaeformis (C.Semper, 1885)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"5616","Veronicella cubensis","Veronicella cubensis","species",NA,657509,5859208,283111,NA,"Veronicella cubensis","Veronicella cubensis","Veronicella cubensis (L.Pfeiffer, 1840)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5617","Succinea putris","Succinea putris","species",NA,312029,2297206,1001375,NA,"Succinea putris","Succinea putris","Succinea putris (Linnaeus, 1758)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5618","Callista chinensis","Callista chinensis",NA,216542,NA,NA,205445,"Callista chinensis","Callista chinensis",NA,NA,"Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Callista","Callista chinensis",51,105,1424948,217,243,138632,216542,"(Holten, 1802)",FALSE,""
"5619","Ezocallista brevisiphonata","Ezocallista brevisiphonata",NA,507647,NA,NA,278560,"Ezocallista brevisiphonata","Ezocallista brevisiphonata",NA,NA,"Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Ezocallista","Ezocallista brevisiphonata",51,105,1424948,217,243,492500,507647,"(Carpenter, 1864)",FALSE,"extinct, incertae_sedis"
"5620","Dosinia fibula","Dosinia fibula","species",507586,667379,5855806,126330,"Dosinia fibula","Dosinia fibula","Dosinia fibula","Dosinia fibula (Reeve, 1850)","Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Dosinia","Dosinia fibula",51,105,1424948,217,243,138636,507586,"(Reeve, 1850)",FALSE,"sibling_higher"
"5621","Bonartemis histrio","Bonartemis histrio",NA,NA,NA,NA,107449,NA,"Bonartemis histrio",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"5622","Lioconcha annettae","Lioconcha annettae","species",507761,667380,4590495,126326,"Lioconcha annettae","Lioconcha annettae","Lioconcha annettae","Lioconcha annettae Lamprell & Whitehead, 1990","Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Lioconcha","Lioconcha annettae",51,105,1424948,217,243,204225,507761,"Lamprell & Whitehead, 1990",FALSE,""
"5623","Pitarina","Pitarina","genus",NA,80263,4591210,99908,NA,"Pitar","Pitarina","Pitarina Jukes-Browne, 1913","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"sibling_higher"
"5624","Pelecyora isocardia","Pelecyora isocardia","species",507810,667381,5855789,402882,"Pelecyora isocardia","Pelecyora isocardia","Pelecyora isocardia","Pelecyora isocardia (Dunker, 1845)","Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Pelecyora","Pelecyora isocardia",51,105,1424948,217,243,492502,507810,"(Dunker, 1845)",FALSE,""
"5625","Sunetta","Sunetta","genus",205567,508044,4372726,312966,"Sunetta","Sunetta","Sunetta","Sunetta Link, 1807","Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Sunetta",NA,51,105,1424948,217,243,205567,NA,"Link, 1807",FALSE,"sibling_higher"
"5626","Paphia sinuosa","Paphia sinuosa","species",NA,667382,5794367,281058,NA,"Paphia sinuosa","Paphia sinuosa","Paphia sinuosa (Lamarck, 1818)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5627","Paphia textile","Paphia textile","species",NA,462416,5729407,126335,NA,"Paratapes textilis","Paphia textile","Paphia textile (Gmelin, 1791)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"5628","Macridiscus","Macridiscus","genus",526356,645391,9620317,861418,"Macridiscus","Macridiscus","Macridiscus","Macridiscus Dall, 1902","Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Macridiscus",NA,51,105,1424948,217,243,526356,NA,"Dall, 1902",FALSE,"sibling_higher"
"5629","Marcia marmorata","Marcia marmorata","species",NA,667383,7187754,628972,NA,"Marcia recens","Marcia marmorata","Marcia marmorata (Lamarck, 1818)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"5630","Ferrissia fragilis","Ferrissia fragilis","species",NA,105183,2291152,454146,NA,"Ferrissia fragilis","Ferrissia fragilis","Ferrissia fragilis (Tryon, 1863)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"5631","Elliptio hopetonensis","Elliptio hopetonensis","species",NA,391572,2288340,466660,NA,"Elliptio hopetonensis","Elliptio hopetonensis","Elliptio hopetonensis (I.Lea, 1838)","Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"5632","Abralia andamanica","Abralia andamanica","species",341825,507580,2290243,1075045,"Abralia andamanica","Abralia andamanica","Abralia andamanica","Abralia andamanica Goodrich, 1896","Mollusca","Cephalopoda","Coleoidea","Oegopsida","Enoploteuthidae","Abralia","Abralia andamanica",51,11707,11709,11730,11740,137930,341825,"Goodrich, 1896",FALSE,""
"5633","Sepiella inermis","Sepiella inermis","species",220314,507926,2290906,307142,"Sepiella inermis","Sepiella inermis","Sepiella inermis","Sepiella inermis","Mollusca","Cephalopoda","Coleoidea","Sepiida","Sepiidae","Sepiella","Sepiella inermis",51,11707,11709,11713,11723,153103,220314,"(Van Hasselt [in Férussac & d'Orbigny], 1835)",FALSE,""
"5634","Octopusnhaiensis","Octopusnhaiensis",NA,NA,NA,NA,1075048,NA,"Octopus nanhaiensis",NA,NA,"Mollusca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"hidden"
"5635","Amphioctopus kagoshimensis","Amphioctopus kagoshimensis","species",534098,211839,5856035,324333,"Amphioctopus kagoshimensis","Amphioctopus kagoshimensis","Amphioctopus kagoshimensis","Amphioctopus kagoshimensis (Ortmann, 1888)","Mollusca","Cephalopoda","Coleoidea","Octopoda","Octopodidae","Amphioctopus","Amphioctopus kagoshimensis",51,11707,11709,11718,11782,341406,534098,"(Ortmann, 1888)",FALSE,""
"5636","Cistopus chinensis","Cistopus chinensis","species",595226,650192,6521582,305571,"Cistopus chinensis","Cistopus chinensis","Cistopus chinensis","Cistopus chinensis Zheng, Lin, Lu & Ma, 2012","Mollusca","Cephalopoda","Coleoidea","Octopoda","Octopodidae","Cistopus","Cistopus chinensis",51,11707,11709,11718,11782,205297,595226,"Zheng, Lin, Lu & Ma, 2012",FALSE,""
"5637","Cistopus taiwanicus","Cistopus taiwanicus","species",457653,507865,6127305,1075050,"Cistopus taiwanicus","Cistopus taiwanicus","Cistopus taiwanicus","Cistopus taiwanicus Liao & Lu, 2009","Mollusca","Cephalopoda","Coleoidea","Octopoda","Octopodidae","Cistopus","Cistopus taiwanicus",51,11707,11709,11718,11782,205297,457653,"Liao & Lu, 2009",FALSE,""
"5638","Conus mucronatus","Conus mucronatus",NA,215448,NA,NA,980861,"Conus mucronatus","Conus mucronatus",NA,NA,"Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus mucronatus",51,101,224570,146,14107,137813,215448,"Reeve, 1843",FALSE,"sibling_higher"
"5639","Conus proximus","Conus proximus","species",428250,650338,5857097,835876,"Conus proximus","Conus proximus","Conus proximus","Conus proximus G.B.Sowerby II, 1860","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus proximus",51,101,224570,146,14107,137813,428250,"G. B. Sowerby II, 1860",FALSE,"sibling_higher"
"5640","Conus rolani","Conus rolani","species",428267,344180,5857110,65041,"Conus rolani","Conus rolani","Conus rolani","Conus rolani Röckel, 1986","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus rolani",51,101,224570,146,14107,137813,428267,"Röckel, 1986",FALSE,"sibling_higher"
"5641","Conus sanguinolentus","Conus sanguinolentus","species",215478,344184,5728237,351608,"Conus sanguinolentus","Conus sanguinolentus","Conus sanguinolentus","Conus sanguinolentus Quoy & Gaimard, 1834","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus sanguinolentus",51,101,224570,146,14107,137813,215478,"Quoy & Gaimard, 1834",FALSE,"sibling_higher"
"5642","Conus lividus","Conus lividus","species",215541,85035,9034548,1043769,"Conus lividus","Conus lividus","Conus lividus","Conus lividus Hwass, 1792","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus lividus",51,101,224570,146,14107,137813,215541,"Hwass in Bruguière, 1792",FALSE,"sibling_higher"
"5643","Conus chaldaeus","Conus chaldaeus","species",430457,507536,5795748,152793,"Conus chaldaeus","Conus chaldaeus","Conus chaldaeus","Conus chaldaeus (Röding, 1798)","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus chaldaeus",51,101,224570,146,14107,137813,430457,"(Röding, 1798)",FALSE,"sibling_higher"
"5644","Conus abbreviatus","Conus abbreviatus","species",426286,276900,5857095,975956,"Conus abbreviatus","Conus abbreviatus","Conus abbreviatus","Conus abbreviatus Reeve, 1843","Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Conidae","Conus","Conus abbreviatus",51,101,224570,146,14107,137813,426286,"Reeve, 1843",FALSE,"sibling_higher"
"5645","Deshayesiella curvata","Deshayesiella curvata","species",385869,507681,4370764,207263,"Deshayesiella curvata","Deshayesiella curvata","Deshayesiella curvata","Deshayesiella curvata (Carpenter, 1879)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Protochitonidae","Deshayesiella","Deshayesiella curvata",51,55,57,58,385491,385543,385869,"(Carpenter in Dall, 1879)",FALSE,""
"5646","Ferreiraella plana","Ferreiraella plana","species",385766,507348,2306831,356373,"Ferreiraella plana","Ferreiraella plana","Ferreiraella plana","Ferreiraella plana (Nierstrasz, 1905)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Abyssochitonidae","Ferreiraella","Ferreiraella plana",51,55,57,58,597218,385540,385766,"(Nierstrasz, 1905)",FALSE,""
"5647","Ferreiraella xylophaga","Ferreiraella xylophaga","species",385772,752123,4370773,329074,"Ferreiraella xylophaga","Ferreiraella xylophaga","Ferreiraella xylophaga","Ferreiraella xylophaga (Gowlett-Holmes & Jones, 1992)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Abyssochitonidae","Ferreiraella","Ferreiraella xylophaga",51,55,57,58,597218,385540,385772,"(Gowlett-Holmes & Jones, 1992)",FALSE,""
"5648","Leptochiton aequispinus","Leptochiton aequispinus","species",385773,507670,5728624,954568,"Leptochiton aequispinus","Leptochiton aequispinus","Leptochiton aequispinus","Leptochiton aequispinus (Bergenhayn, 1933)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton aequispinus",51,55,57,58,59,138117,385773,"(Bergenhayn, 1933)",FALSE,""
"5649","Leptochiton algesirensis","Leptochiton algesirensis","species",140196,299731,5193795,954570,"Leptochiton algesirensis","Leptochiton algesirensis","Leptochiton algesirensis","Leptochiton algesirensis (Capellini, 1859)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton algesirensis",51,55,57,58,59,138117,140196,"(Capellini, 1859)",FALSE,""
"5650","Leptochiton laurae","Leptochiton laurae","species",465527,507676,5860046,378356,"Leptochiton laurae","Leptochiton laurae","Leptochiton laurae","Leptochiton laurae Schwabe & Sellanes, 2010","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton laurae",51,55,57,58,59,138117,465527,"Schwabe & Sellanes, 2010",FALSE,""
"5651","Leptochiton asellus","Leptochiton asellus","species",140199,507671,5193785,264672,"Leptochiton asellus","Leptochiton asellus","Leptochiton asellus","Leptochiton asellus (Gmelin, 1791)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton asellus",51,55,57,58,59,138117,140199,"(Gmelin, 1791)",FALSE,""
"5652","Leptochiton boucheti","Leptochiton boucheti","species",385784,343660,5193815,954572,"Leptochiton boucheti","Leptochiton boucheti","Leptochiton boucheti","Leptochiton boucheti Sirenko, 2001","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton boucheti",51,55,57,58,59,138117,385784,"Sirenko, 2001",FALSE,""
"5653","Leptochiton cancellatus","Leptochiton cancellatus","species",140201,306837,5193797,954574,"Leptochiton cancellatus","Leptochiton cancellatus","Leptochiton cancellatus","Leptochiton cancellatus (G.B.Sowerby II, 1840)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton cancellatus",51,55,57,58,59,138117,140201,"(G. B. Sowerby II, 1840)",FALSE,""
"5654","Leptochiton deforgesi","Leptochiton deforgesi","species",385791,343668,5193810,954562,"Leptochiton deforgesi","Leptochiton deforgesi","Leptochiton deforgesi","Leptochiton deforgesi Sirenko, 2001","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton deforgesi",51,55,57,58,59,138117,385791,"Sirenko, 2001",FALSE,""
"5655","Leptochiton denhartogi","Leptochiton denhartogi","species",385792,507673,5193774,954564,"Leptochiton denhartogi","Leptochiton denhartogi","Leptochiton denhartogi","Leptochiton denhartogi Strack, 2003","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton denhartogi",51,55,57,58,59,138117,385792,"Strack, 2003",FALSE,""
"5656","Leptochiton foresti","Leptochiton foresti","species",385796,343657,5193798,954566,"Leptochiton foresti","Leptochiton foresti","Leptochiton foresti","Leptochiton foresti (Leloup, 1981)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton foresti",51,55,57,58,59,138117,385796,"(Leloup, 1981)",FALSE,""
"5657","Leptochiton hirasei","Leptochiton hirasei","species",385801,507669,5193756,954577,"Leptochiton hirasei","Leptochiton hirasei","Leptochiton hirasei","Leptochiton hirasei (Is. & Iw.Taki, 1929)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton hirasei",51,55,57,58,59,138117,385801,"(Is. & Iw. Taki, 1929)",FALSE,""
"5658","Leptochiton japonicus","Leptochiton japonicus","species",385805,507674,5728622,378362,"Leptochiton japonicus","Leptochiton japonicus","Leptochiton japonicus","Leptochiton japonicus (Thiele, 1909)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton japonicus",51,55,57,58,59,138117,385805,"(Thiele, 1909)",FALSE,""
"5659","Leptochiton juvenis","Leptochiton juvenis","species",385806,343665,5193793,378360,"Leptochiton juvenis","Leptochiton juvenis","Leptochiton juvenis","Leptochiton juvenis (Leloup, 1981)","Mollusca","Polyplacophora","Neoloricata","Lepidopleurida","Leptochitonidae","Leptochiton","Leptochiton juvenis",51,55,57,58,59,138117,385806,"(Leloup, 1981)",FALSE,""
