"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"2086","Sicyonia ingentis","Sicyonia ingentis","species",377635,293125,2223226,163879,"Sicyonia ingentis","Sicyonia ingentis","Sicyonia ingentis","Sicyonia ingentis (Burkenroad, 1938)","Arthropoda","accepted",NA,FALSE,"","(Burkenroad, 1938)","Animalia","Malacostraca","Decapoda","Sicyoniidae","Sicyonia","0","0"
"2087","Loxorhynchus","Loxorhynchus","genus",390853,201405,2226750,957714,"Loxorhynchus","Loxorhynchus","Loxorhynchus","Loxorhynchus Stimpson, 1857","Arthropoda","accepted",NA,FALSE,"","Stimpson, 1857","Animalia","Malacostraca","Decapoda","Epialtidae","Loxorhynchus","0","0"
"2088","Exosphaeroma truncatitelson","Exosphaeroma truncatitelson","species",257038,895620,2207316,2995780,"Exosphaeroma truncatitelson","Exosphaeroma truncatitelson","Exosphaeroma truncatitelson","Exosphaeroma truncatitelson Barnard, 1940","Arthropoda","accepted",NA,FALSE,"","Barnard, 1940","Animalia","Malacostraca","Isopoda","Sphaeromatidae","Exosphaeroma","0","0"
"2089","Ligidium lapetum","Ligidium lapetum",NA,NA,NA,NA,474571,NA,"Ligidium lapetum",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"2090","Haplophthalmus danicus","Haplophthalmus danicus",NA,NA,NA,NA,908420,NA,"Haplophthalmus danicus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2091","Pachycheles","Pachycheles","genus",205958,84189,2222722,1027303,"Pachycheles","Pachycheles","Pachycheles","Pachycheles Stimpson, 1858","Arthropoda","accepted",NA,FALSE,"","Stimpson, 1858","Animalia","Malacostraca","Decapoda","Porcellanidae","Pachycheles","0","0"
"2092","Neocrangon","Neocrangon","genus",422854,293137,2222219,1051666,"Neocrangon","Neocrangon","Neocrangon","Neocrangon Zarenkov, 1965","Arthropoda","accepted",NA,FALSE,"","Zarenkov, 1965","Animalia","Malacostraca","Decapoda","Crangonidae","Neocrangon","0","0"
"2093","Neocrangon","Neocrangon","genus",422854,293137,2222219,1051666,"Neocrangon","Neocrangon","Neocrangon","Neocrangon Zarenkov, 1965","Arthropoda","unaccepted","unavailable name under Art. 13.3",FALSE,"","Zarenkov, 1965","Animalia","Malacostraca","Decapoda","Crangonidae","Neocrangon",NA,NA
"2094","Pyromaia tuberculata","Pyromaia tuberculata","species",395036,293181,2226702,2979747,"Pyromaia tuberculata","Pyromaia tuberculata","Pyromaia tuberculata","Pyromaia tuberculata (Lockington, 1877)","Arthropoda","accepted",NA,FALSE,"","(Lockington, 1877)","Animalia","Malacostraca","Decapoda","Inachoididae","Pyromaia","0","0"
"2095","Ammothea hilgendorfi","Ammothea hilgendorfi","species",134607,103184,5166760,32478,"Ammothea hilgendorfi","Ammothea hilgendorfi","Ammothea hilgendorfi","Ammothea hilgendorfi (Böhm, 1879)","Arthropoda","accepted",NA,FALSE,"","(Böhm, 1879)","Animalia","Pycnogonida","Pantopoda","Ammotheidae","Ammothea","0","0"
"2096","Chlamydotheca","Chlamydotheca",NA,NA,NA,NA,2961857,NA,"Chlamydotheca",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"2097","Talitridae","Talitridae","family",101411,1601,4466,636421,"Talitridae","Talitridae","Talitridae","Talitridae","Arthropoda","accepted",NA,FALSE,"","Rafinesque, 1815","Animalia","Malacostraca","Amphipoda","Talitridae",NA,"0","0"
"2098","Nymphopsis","Nymphopsis","genus",236282,103218,2118215,930694,"Nymphopsis","Nymphopsis","Nymphopsis","Nymphopsis Haswell, 1884","Arthropoda","accepted",NA,FALSE,"","Haswell, 1884","Animalia","Pycnogonida","Pantopoda","Ammotheidae","Nymphopsis","0","0"
"2099","Epialtoides","Epialtoides","genus",439286,321845,2226678,4667230,"Epialtoides","Epialtoides","Epialtoides","Epialtoides Garth, 1958","Arthropoda","accepted",NA,FALSE,"","Garth, 1958","Animalia","Malacostraca","Decapoda","Epialtidae","Epialtoides","0","0"
"2100","Tanystylum","Tanystylum","genus",134577,103186,2118237,276583,"Tanystylum","Tanystylum","Tanystylum","Tanystylum Miers, 1879","Arthropoda","accepted",NA,FALSE,"","Miers, 1879","Animalia","Pycnogonida","Pantopoda","Ammotheidae","Tanystylum","0","0"
"2101","Pelia","Pelia","genus",158439,276482,2226737,4667367,"Pelia","Pelia","Pelia","Pelia Bell, 1836","Arthropoda","accepted",NA,FALSE,"","Bell, 1836","Animalia","Malacostraca","Decapoda","Epialtidae","Pelia","0","0"
"2102","Heterocypris","Heterocypris",NA,NA,NA,NA,401748,NA,"Heterocypris",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"2103","Emerita analoga","Emerita analoga","species",467695,503268,2225698,520619,"Emerita analoga","Emerita analoga","Emerita analoga","Emerita analoga (Stimpson, 1857)","Arthropoda","accepted",NA,FALSE,"","(Stimpson, 1857)","Animalia","Malacostraca","Decapoda","Hippidae","Emerita","0","0"
"2104","Megabalanus","Megabalanus","genus",106123,27792,3255395,198845,"Megabalanus","Megabalanus","Megabalanus","Megabalanus Hoek, 1913","Arthropoda","accepted",NA,FALSE,"sibling_higher","Hoek, 1913","Animalia","Thecostraca","Balanomorpha","Balanidae","Megabalanus","0","0"
"2105","Quadrimaera","Quadrimaera","genus",236533,729600,2215926,204415,"Quadrimaera","Quadrimaera","Quadrimaera","Quadrimaera Krapp-Schickel & Ruffo, 2000","Arthropoda","accepted",NA,FALSE,"","Krapp-Schickel & Ruffo, 2000","Animalia","Malacostraca","Amphipoda","Maeridae","Quadrimaera","0","0"
"2106","Ampithoe plumulosa","Ampithoe plumulosa","species",423115,753839,5177594,2985208,"Ampithoe plumulosa","Ampithoe plumulosa","Ampithoe plumulosa","Ampithoe plumulosa Shoemaker, 1938","Arthropoda","accepted",NA,FALSE,"sibling_higher","Shoemaker, 1938","Animalia","Malacostraca","Amphipoda","Ampithoidae","Ampithoe","0","0"
"2107","Zeuxo","Zeuxo","genus",136248,502926,2228638,1055260,"Zeuxo","Zeuxo","Zeuxo","Zeuxo Templeton, 1840","Arthropoda","accepted",NA,FALSE,"","Templeton, 1840","Animalia","Malacostraca","Tanaidacea","Tanaididae","Zeuxo","0","0"
"2108","Zeuxo","Zeuxokoma","genus",249481,502926,2228638,1055260,"Zeuxokoma","Zeuxo","Zeuxo","Zeuxo Templeton, 1840","Arthropoda","unaccepted","junior homonym of Zeuxo Templeton, 1840",FALSE,"","Grygier, 1993","Animalia","Malacostraca","Isopoda","Cryptoniscidae","Zeuxo","0","0"
"2109","Callinectes sapidus","Callinectes sapidus","species",107379,25651,2225646,182906,"Callinectes sapidus","Callinectes sapidus","Callinectes sapidus","Callinectes sapidus Rathbun, 1896","Arthropoda","accepted",NA,FALSE,"","Rathbun, 1896","Animalia","Malacostraca","Decapoda","Portunidae","Callinectes","0","0"
"2110","Carcinus aestuarii","Carcinus aestuarii","species",107380,28230,5716128,692046,"Carcinus aestuarii","Carcinus aestuarii","Carcinus aestuarii","Carcinus aestuarii Nardo, 1847","Arthropoda","accepted",NA,FALSE,"","Nardo, 1847","Animalia","Malacostraca","Decapoda","Carcinidae","Carcinus","0","0"
"2111","Maja squinado","Maja squinado","species",107350,151530,5178690,941961,"Maja squinado","Maja squinado","Maja squinado","Maja squinado (Herbst, 1788)","Arthropoda","accepted",NA,FALSE,"sibling_higher","(Herbst, 1788)","Animalia","Malacostraca","Decapoda","Majidae","Maja","0","0"
"2112","Penaeus japonicus","Penaeus japonicus","species",210371,675084,2223429,5787510,"Penaeus japonicus","Penaeus japonicus","Penaeus japonicus","Penaeus japonicus Spence Bate, 1888","Arthropoda","accepted",NA,FALSE,"","Spence Bate, 1888","Animalia","Malacostraca","Decapoda","Penaeidae","Penaeus","0","0"
"2113","Penaeus kerathurus","Penaeus kerathurus","species",246388,934214,2223441,119143,"Penaeus kerathurus","Penaeus kerathurus","Penaeus kerathurus","Penaeus kerathurus (Forskål, 1775)","Arthropoda","accepted",NA,FALSE,"","(Forskål, 1775)","Animalia","Malacostraca","Decapoda","Penaeidae","Penaeus","0","0"
"2114","Palinurus elephas","Palinurus elephas","species",107703,25323,2221606,535217,"Palinurus elephas","Palinurus elephas","Palinurus elephas","Palinurus elephas (Fabricius, 1787)","Arthropoda","accepted",NA,FALSE,"","(Fabricius, 1787)","Animalia","Malacostraca","Decapoda","Palinuridae","Palinurus","0","0"
"2115","Cherax cuspidatus","Cherax cuspidatus",NA,NA,NA,NA,522797,NA,"Cherax cuspidatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2116","Cherax parvus","Cherax parvus",NA,NA,NA,NA,832419,NA,"Cherax parvus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2117","Euastacus australasiensis","Euastacus australasiensis",NA,NA,NA,NA,175364,NA,"Euastacus australasiensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2118","Euastacus claytoni","Euastacus claytoni",NA,NA,NA,NA,866255,NA,"Euastacus claytoni",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2119","Euastacus dharawalus","Euastacus dharawalus",NA,NA,NA,NA,677194,NA,"Euastacus dharawalus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2120","Euastacus diversus","Euastacus diversus",NA,NA,NA,NA,828517,NA,"Euastacus diversus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2121","Euastacus eungella","Euastacus eungella",NA,NA,NA,NA,408753,NA,"Euastacus eungella",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2122","Euastacus spinichelatus","Euastacus spinichelatus",NA,NA,NA,NA,151857,NA,"Euastacus spinichelatus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2123","Sacculina","Sacculina","genus",134782,25328,2116619,142402,"Sacculina","Sacculina","Sacculina","Sacculina Thompson, 1836","Arthropoda","accepted",NA,FALSE,"","Thompson, 1836","Animalia","Thecostraca",NA,"Sacculinidae","Sacculina","0","0"
"2124","Heterosaccus lunatus","Heterosaccus lunatus","species",845814,25333,4805877,859010,"Heterosaccus lunatus","Heterosaccus lunatus","Heterosaccus lunatus","Heterosaccus lunatus Phillips, 1978","Arthropoda","accepted",NA,FALSE,"","Phillips, 1978","Animalia","Thecostraca",NA,"Sacculinidae","Heterosaccus","0","0"
"2125","Sacculina granifera","Sacculina granifera","species",463812,25331,5815362,777760,"Sacculina granifera","Sacculina granifera","Sacculina granifera","Sacculina granifera Boschma, 1973","Arthropoda","accepted",NA,FALSE,"","Boschma, 1973","Animalia","Thecostraca",NA,"Sacculinidae","Sacculina","0","0"
"2126","Acartia","Acartia","genus",104108,5763,2114424,966237,"Acartia","Acartia","Acartia","Acartia Dana, 1846","Arthropoda","accepted",NA,FALSE,"","Dana, 1846","Animalia","Copepoda","Calanoida","Acartiidae","Acartia","0","0"
"2127","Xiphopenaeus","Xiphopenaeus","genus",377401,170018,2223880,923171,"Xiphopenaeus","Xiphopenaeus","Xiphopenaeus","Xiphopenaeus Smith, 1869","Arthropoda","accepted",NA,FALSE,"","Smith, 1869","Animalia","Malacostraca","Decapoda","Penaeidae","Xiphopenaeus","0","0"
"2128","Cambarus cryptodytes","Cambarus cryptodytes",NA,NA,NA,NA,389360,NA,"Cambarus cryptodytes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2129","Artemiauo","Artemia",NA,NA,NA,NA,59091,NA,"Artemia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2130","Daphnia atkinsoni","Daphnia atkinsoni",NA,NA,NA,NA,678735,NA,"Daphnia atkinsoni",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2131","Ligidium","Ligidium","genus",248907,5401,2201437,907475,"Ligidium","Ligidium","Ligidium","Ligidium Brandt, 1833","Arthropoda","accepted",NA,FALSE,"","Brandt, 1833","Animalia","Malacostraca","Isopoda","Ligiidae","Ligidium","0","0"
"2132","Ligidium ghigii","Ligidium ghigii",NA,NA,NA,NA,150379,NA,"Ligidium ghigii",NA,NA,"Arthropoda",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"2133","Unionicola foili","Unionicola foili",NA,NA,NA,NA,709564,NA,"Unionicola foili",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2134","Unionicola formosa","Unionicola formosa",NA,NA,NA,NA,3107,NA,"Unionicola formosa",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2135","Unionicola dimocki","Unionicola dimocki",NA,NA,NA,NA,552777,NA,"Unionicola dimocki",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2136","Unionicola parkeri","Unionicola parkeri",NA,NA,NA,NA,552773,NA,"Unionicola parkeri",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2137","Pyemotes dryas","Pyemotes dryas",NA,NA,NA,NA,242088,NA,"Pyemotes dryas",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2138","Pyemotes","Pyemotes",NA,NA,NA,NA,621044,NA,"Pyemotes",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2139","Perthia","Perthia",NA,NA,NA,NA,92834,NA,"Perthia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2140","Uroctena wadjukiayellandi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","Uroctena","Uroctena",NA,NA,NA,NA,562115,NA,"Uroctena",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2142","Molina pleobranchos","Molina pleobranchos",NA,NA,NA,NA,795017,NA,"Molina pleobranchos",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2143","Chydaekata","Chydaekata",NA,NA,NA,NA,440566,NA,"Chydaekata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2144","Chydaekata acuminata","Chydaekata acuminata",NA,NA,NA,NA,271009,NA,"Chydaekata acuminata",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2145","Paramelitidae","Paramelitidae",NA,NA,NA,NA,562116,NA,"Paramelitidae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2146","Pilbarus","Pilbarus",NA,NA,NA,NA,795020,NA,"Pilbarus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2147","Triops","Triops",NA,NA,NA,NA,570422,NA,"Triops",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2148","Lynceus","Lynceus",NA,NA,NA,NA,950551,NA,"Lynceus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2149","Limnadia","Limnadia",NA,NA,NA,NA,25271,NA,"Limnadia",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2150","Simocephalus)","Simocephalus (genus in Deuterostomia)",NA,NA,NA,NA,5340451,NA,"Simocephalus (genus in Deuterostomia)",NA,NA,"Arthropoda",NA,NA,FALSE,"hidden, barren, sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"2151","Ilyocryptus","Ilyocryptus","genus",148388,5235,2234614,782549,"Ilyocryptus","Ilyocryptus","Ilyocryptus","Ilyocryptus G.O.Sars, 1861","Arthropoda","accepted",NA,FALSE,"sibling_higher","G.O. Sars, 1861","Animalia","Branchiopoda","Anomopoda","Ilyocryptidae","Ilyocryptus","0","0"
"2152","Bythotrephes cederstroemi","Bythotrephes cederstroemi",NA,NA,NA,NA,791059,NA,"Bythotrephes cederstroemi",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2153","Opaepele loihi","Opaepele loihi","species",378101,152484,2223094,566121,"Opaepele loihi","Opaepele loihi","Opaepele loihi","Opaepele loihi Williams & Dobbs, 1995","Arthropoda","accepted",NA,FALSE,"","Williams & Dobbs, 1995","Animalia","Malacostraca","Decapoda","Alvinocarididae","Opaepele","0","0"
"2154","Triopsaroo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","Tesseropora pacifica","Tesseropora pacifica","species",395053,683363,2115822,140028,"Tesseropora pacifica","Tesseropora pacifica","Tesseropora pacifica","Tesseropora pacifica (Pilsbry, 1928)","Arthropoda","accepted",NA,FALSE,"","(Pilsbry, 1928)","Animalia","Thecostraca","Balanomorpha","Tetraclitidae","Tesseropora","0","0"
"2156","Propallene longiceps","Propallene longiceps","species",240032,103235,2118054,994888,"Propallene longiceps","Propallene longiceps","Propallene longiceps","Propallene longiceps (Bohm, 1879)","Arthropoda","accepted",NA,FALSE,"","(Bohm, 1879)","Animalia","Pycnogonida","Pantopoda","Callipallenidae","Propallene","0","0"
"2157","Eurycyde curvata","Eurycyde curvata","species",240372,103233,2118310,1045428,"Eurycyde curvata","Eurycyde curvata","Eurycyde curvata","Eurycyde curvata Child, 1979","Arthropoda","accepted",NA,FALSE,"","Child, 1979","Animalia","Pycnogonida","Pantopoda","Ascorhynchidae","Eurycyde","0","0"
"2158","Oropallene minor","Oropallene minor","species",239826,103229,2118025,930703,"Oropallene minor","Oropallene minor","Oropallene minor","Oropallene minor Clark, 1963","Arthropoda","accepted",NA,FALSE,"","Clark, 1963","Animalia","Pycnogonida","Pantopoda","Callipallenidae","Oropallene","0","0"
"2159","Ascorhynchus castellioides","Ascorhynchus castellioides","species",239537,103227,2118390,268569,"Ascorhynchus castellioides","Ascorhynchus castellioides","Ascorhynchus castellioides","Ascorhynchus castellioides Stock, 1957","Arthropoda","accepted",NA,FALSE,"","Stock, 1957","Animalia","Pycnogonida","Pantopoda","Ascorhynchidae","Ascorhynchus","0","0"
"2160","Tanystylum orbiculare","Tanystylum orbiculare","species",134635,103221,2118271,276582,"Tanystylum orbiculare","Tanystylum orbiculare","Tanystylum orbiculare","Tanystylum orbiculare Wilson, 1878","Arthropoda","accepted",NA,FALSE,"","Wilson, 1878","Animalia","Pycnogonida","Pantopoda","Ammotheidae","Tanystylum","0","0"
"2161","Ascorhynchus castelli","Ascorhynchus castelli","species",134621,168321,2118358,791923,"Ascorhynchus castelli","Ascorhynchus castelli","Ascorhynchus castelli","Ascorhynchus castelli (Dohrn, 1881)","Arthropoda","accepted",NA,FALSE,"","(Dohrn, 1881)","Animalia","Pycnogonida","Pantopoda","Ascorhynchidae","Ascorhynchus","0","0"
"2162","Anoplodactylus californicus","Anoplodactylus californicus","species",134716,103220,2117379,791918,"Anoplodactylus californicus","Anoplodactylus californicus","Anoplodactylus californicus","Anoplodactylus californicus Hall, 1912","Arthropoda","accepted",NA,FALSE,"","Hall, 1912","Animalia","Pycnogonida","Pantopoda","Phoxichilidiidae","Anoplodactylus","0","0"
"2163","Ammothea ovatoides","Ammothea ovatoides","species",240393,103203,5166754,217420,"Ammothea ovatoides","Ammothea ovatoides","Ammothea ovatoides","Ammothea ovatoides Stock, 1973","Arthropoda","accepted",NA,FALSE,"","Stock, 1973","Animalia","Pycnogonida","Pantopoda","Ammotheidae","Ammothea","0","0"
"2164","Anoplodactylus erectus","Anoplodactylus erectus","species",240169,103188,2117326,791916,"Anoplodactylus erectus","Anoplodactylus erectus","Anoplodactylus erectus","Anoplodactylus erectus Cole, 1904","Arthropoda","accepted",NA,FALSE,"","Cole, 1904","Animalia","Pycnogonida","Pantopoda","Phoxichilidiidae","Anoplodactylus","0","0"
"2165","Paranephrops planifrons","Paranephrops planifrons",NA,NA,NA,NA,600390,NA,"Paranephrops planifrons",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2166","Cambarus brachydactylus","Cambarus brachydactylus",NA,NA,NA,NA,299060,NA,"Cambarus brachydactylus",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2167","Artemia salina","Artemia salina","species",480246,79701,2235237,558087,"Artemia salina","Artemia salina","Artemia salina","Artemia salina (Linnaeus, 1758)","Arthropoda","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Branchiopoda","Anostraca","Artemiidae","Artemia","0","0"
"2168","Eriocheir sinensis","Eriocheir sinensis","species",107451,8470,2225776,566723,"Eriocheir sinensis","Eriocheir sinensis","Eriocheir sinensis","Eriocheir sinensis H.Milne Edwards, 1853","Arthropoda","accepted",NA,FALSE,"","H. Milne Edwards, 1853","Animalia","Malacostraca","Decapoda","Varunidae","Eriocheir","0","0"
"2169","Petrolisthes donadio","Petrolisthes donadio","species",431845,168381,5862890,522164,"Petrolisthes donadio","Petrolisthes donadio","Petrolisthes donadio","Petrolisthes donadio Hiller & Werding, 2007","Arthropoda","accepted",NA,FALSE,"","Hiller & Werding, 2007","Animalia","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","0","0"
"2170","Atyopsis moluccensis","Atyopsis moluccensis",NA,NA,NA,NA,210138,NA,"Atyopsis moluccensis",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2171","Penaeus chinensis","Penaeus chinensis","species",762806,898954,2223711,475468,"Penaeus chinensis","Penaeus chinensis","Penaeus chinensis","Penaeus chinensis (Osbeck, 1765)","Arthropoda","accepted",NA,FALSE,"","(Osbeck, 1765)","Animalia","Malacostraca","Decapoda","Penaeidae","Penaeus","0","0"
"2172","Chionoecetes angulatus","Chionoecetes angulatus","species",442161,8498,2226641,581255,"Chionoecetes angulatus","Chionoecetes angulatus","Chionoecetes angulatus","Chionoecetes angulatus Rathbun, 1924","Arthropoda","accepted",NA,FALSE,"","Rathbun, 1924","Animalia","Malacostraca","Decapoda","Oregoniidae","Chionoecetes","0","0"
"2173","Chionoecetes tanneri","Chionoecetes tanneri","species",442165,8499,2226638,1050467,"Chionoecetes tanneri","Chionoecetes tanneri","Chionoecetes tanneri","Chionoecetes tanneri Rathbun, 1893","Arthropoda","accepted",NA,FALSE,"","Rathbun, 1893","Animalia","Malacostraca","Decapoda","Oregoniidae","Chionoecetes","0","0"
"2174","Eualus suckleyi","Eualus suckleyi","species",423366,9048,2226519,737582,"Eualus suckleyi","Eualus suckleyi","Eualus suckleyi","Eualus suckleyi (Stimpson, 1864)","Arthropoda","accepted",NA,FALSE,"","(Stimpson, 1864)","Animalia","Malacostraca","Decapoda","Thoridae","Eualus","0","0"
"2175","Paguristes turgidus","Paguristes turgidus","species",368303,8377,2224489,340328,"Paguristes turgidus","Paguristes turgidus","Paguristes turgidus","Paguristes turgidus (Stimpson, 1857)","Arthropoda","accepted",NA,FALSE,"","(Stimpson, 1857)","Animalia","Malacostraca","Decapoda","Diogenidae","Paguristes","0","0"
"2176","Pandalus dispar","Pandalus dispar","species",1337983,NA,2222443,162771,"Pandalus dispar","Pandalopsis dispar",NA,"Pandalus dispar (Rathbun, 1902)","Arthropoda","accepted",NA,TRUE,"","(Rathbun, 1902)","Animalia","Malacostraca","Decapoda","Pandalidae","Pandalus","0","0"
"2177","Pandalus hypsinotus","Pandalus hypsinotus","species",515467,9232,2222361,22196,"Pandalus hypsinotus","Pandalus hypsinotus","Pandalus hypsinotus","Pandalus hypsinotus J.F.Brandton Middendorf, 1851","Arthropoda","accepted",NA,FALSE,"sibling_higher","JF Brandt in von Middendorf, 1851","Animalia","Malacostraca","Decapoda","Pandalidae","Pandalus","0","0"
"2178","Pandalus tridens","Pandalus tridens","species",423633,15880,2222373,344258,"Pandalus tridens","Pandalus tridens","Pandalus tridens","Pandalus tridens Rathbun, 1902","Arthropoda","accepted",NA,FALSE,"sibling_higher","Rathbun, 1902","Animalia","Malacostraca","Decapoda","Pandalidae","Pandalus","0","0"
"2179","Rhithropanopeus harrisii","Rhithropanopeus harrisii","species",107414,8362,2227663,190395,"Rhithropanopeus harrisii","Rhithropanopeus harrisii","Rhithropanopeus harrisii","Rhithropanopeus harrisii (Gould, 1841)","Arthropoda","accepted",NA,FALSE,"","(Gould, 1841)","Animalia","Malacostraca","Decapoda","Panopeidae","Rhithropanopeus","0","0"
"2180","Sergestes similis","Eusergestes similis",NA,NA,NA,NA,428941,NA,"Eusergestes similis",NA,NA,"Arthropoda",NA,NA,TRUE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2181","Spirontocaris holmesi","Spirontocaris holmesi","species",515330,15453,2226317,428943,"Spirontocaris holmesi","Spirontocaris holmesi","Spirontocaris holmesi","Spirontocaris holmesi Holthuis, 1947","Arthropoda","accepted",NA,FALSE,"","Holthuis, 1947","Animalia","Malacostraca","Decapoda","Thoridae","Spirontocaris","0","0"
"2182","Systellaspis braueri","Systellaspis braueri","species",107603,8383,2222558,428948,"Systellaspis braueri","Systellaspis braueri","Systellaspis braueri","Systellaspis braueri (Balss, 1914)","Arthropoda","accepted",NA,FALSE,"","(Balss, 1914)","Animalia","Malacostraca","Decapoda","Oplophoridae","Systellaspis","0","0"
"2183","Uca","Ucides","genus",416117,5660,6007836,289211,"Ucides","Uca","Uca","Uca Latreille, 1819","Arthropoda","unaccepted","junior homonym of Uca Leach, 1814",FALSE,"","Rathbun, 1897","Animalia","Malacostraca","Decapoda","Ocypodidae","Uca","0","0"
"2184","Uca","Uca","genus",106971,5660,6007836,289211,"Uca","Uca","Uca","Uca Latreille, 1819","Arthropoda","accepted",NA,FALSE,"","Leach, 1814","Animalia","Malacostraca","Decapoda","Ocypodidae","Uca","0","0"
"2185","Anaspides tasmaniae","Anaspides tasmaniae",NA,NA,NA,NA,899560,NA,"Anaspides tasmaniae",NA,NA,"Arthropoda",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2186","Atergatis floridus","Atergatis floridus","species",209061,15774,2227757,654413,"Atergatis floridus","Atergatis floridus","Atergatis floridus","Atergatis floridus (Linnaeus, 1767)","Arthropoda","accepted",NA,FALSE,"","(Linnaeus, 1767)","Animalia","Malacostraca","Decapoda","Xanthidae","Atergatis","0","0"
"2187","Byblis gaimardii","Byblis gaimardii","species",416573,593124,6463339,166904,"Byblis gaimardii","Byblis gaimardii","Byblis gaimardii","Byblis gaimardii (Krøyer, 1846)","Arthropoda","accepted",NA,FALSE,"","(Krøyer, 1846)","Animalia","Malacostraca","Amphipoda","Ampeliscidae","Byblis","0","0"
