"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"2902","Bryconamericus diaphanus","Bryconamericus diaphanus","species",1423163,798560,2352885,413706,"Bryconamericus diaphanus","Bryconamericus diaphanus","Bryconamericus diaphanus","Bryconamericus diaphanus (Cope, 1878)","Chordata","accepted",NA,FALSE,"","(Cope, 1878)","Animalia","Actinopteri","Characiformes","Characidae","Bryconamericus","1","0"
"2903","Bryconamericus ecai","Bryconamericus ecai","species",1009451,798613,2352876,3625221,"Bryconamericus ecai","Bryconamericus ecai","Bryconamericus ecai","Bryconamericus ecai da Silva, 2004","Chordata","accepted",NA,FALSE,"","da Silva, 2004","Animalia","Actinopteri","Characiformes","Characidae","Bryconamericus","1","0"
"2904","Bryconamericus lethostigmus","Bryconamericus lethostigmus",NA,NA,NA,NA,573826,NA,"Bryconamericus lethostigmus",NA,NA,"Chordata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2905","Piabarchus stramineus","Piabarchus stramineus",NA,NA,NA,NA,7065216,NA,"Piabarchus stramineus",NA,NA,"Chordata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2906","Probolodus heterostomus","Deuterodon heterostomus","species",1526025,253834,2352452,719847,"Deuterodon heterostomus","Probolodus heterostomus","Probolodus heterostomus","Probolodus heterostomus Eigenmann, 1911","Chordata","unaccepted",NA,FALSE,"","(Eigenmann, 1911)","Animalia","Actinopteri","Characiformes","Characidae","Probolodus","1","0"
"2907","Tetragonopterus carvalhoi","Tetragonopterus carvalhoi","species",1384601,503638,5851948,269752,"Tetragonopterus carvalhoi","Tetragonopterus carvalhoi","Tetragonopterus carvalhoi","Tetragonopterus carvalhoi Melo, Benine, Mariguela & Oliveira, 2011","Chordata","accepted",NA,FALSE,"","Melo, Benine, Mariguela & Oliveira, 2011","Animalia","Actinopteri","Characiformes","Characidae","Tetragonopterus","1","0"
"2908","Tetragonopterus chalceus","Tetragonopterus chalceus","species",1022673,274819,5204501,625996,"Tetragonopterus chalceus","Tetragonopterus chalceus","Tetragonopterus chalceus","Tetragonopterus chalceus Spix & Agassiz, 1829","Chordata","accepted",NA,FALSE,"","Spix & Agassiz, 1829","Animalia","Actinopteri","Characiformes","Characidae","Tetragonopterus","1","0"
"2909","Curimata mivartii","Curimata mivartii","species",1423166,708119,2354960,3624566,"Curimata mivartii","Curimata mivartii","Curimata mivartii","Curimata mivartii Steindachner, 1878","Chordata","accepted",NA,FALSE,"","Steindachner, 1878","Animalia","Actinopteri","Characiformes","Curimatidae","Curimata","1","0"
"2910","Curimatopsis evelynae","Curimatopsis evelynae","species",1013536,463717,2355278,972699,"Curimatopsis evelynae","Curimatopsis evelynae","Curimatopsis evelynae","Curimatopsis evelynae Géry, 1964","Chordata","accepted",NA,FALSE,"","Géry, 1964","Animalia","Actinopteri","Characiformes","Curimatidae","Curimatopsis","1","0"
"2911","Curimatopsis macrolepis","Curimatopsis macrolepis","species",1015810,797509,2355086,232213,"Curimatopsis macrolepis","Curimatopsis macrolepis","Curimatopsis macrolepis","Curimatopsis macrolepis (Steindachner, 1876)","Chordata","accepted",NA,FALSE,"","(Steindachner, 1876)","Animalia","Actinopteri","Characiformes","Curimatidae","Curimatopsis","1","0"
"2912","Curimatopsis myersi","Curimatopsis myersi","species",1012205,598299,2355277,3624554,"Curimatopsis myersi","Curimatopsis myersi","Curimatopsis myersi","Curimatopsis myersi Vari, 1982","Chordata","accepted",NA,FALSE,"","Vari, 1982","Animalia","Actinopteri","Characiformes","Curimatidae","Curimatopsis","1","0"
"2913","Hoplias malabaricus","Hoplias malabaricus","species",874263,48123,2352230,179348,"Hoplias malabaricus","Hoplias malabaricus","Hoplias malabaricus","Hoplias malabaricus (Bloch, 1794)","Chordata","accepted",NA,FALSE,"","(Bloch, 1794)","Animalia","Actinopteri","Characiformes","Erythrinidae","Hoplias","1","0"
"2914","Apareiodon affinis","Apareiodon affinis","species",1018305,253710,2354816,533482,"Apareiodon affinis","Apareiodon affinis","Apareiodon affinis","Apareiodon affinis (Steindachner, 1879)","Chordata","accepted",NA,FALSE,"","(Steindachner, 1879)","Animalia","Actinopteri","Characiformes","Parodontidae","Apareiodon","1","0"
"2915","Parodon magdalenensis","Parodon magdalenensis","species",1007741,794823,6165626,3624362,"Parodon magdalenensis","Parodon magdalenensis","Parodon magdalenensis","Parodon magdalenensis Londoño-Burbano, Román-Valencia & Taphorn, 2011","Chordata","accepted",NA,FALSE,"","Londoño-Burbano, Román-Valencia & Taphorn, 2011","Animalia","Actinopteri","Characiformes","Parodontidae","Parodon","1","0"
"2916","Prochilodus argenteus","Prochilodus argenteus","species",1022670,274811,2352177,16842,"Prochilodus argenteus","Prochilodus argenteus","Prochilodus argenteus","Prochilodus argenteus Spix & Agassiz, 1829","Chordata","accepted",NA,FALSE,"","Spix & Agassiz, 1829","Animalia","Actinopteri","Characiformes","Prochilodontidae","Prochilodus","1","0"
"2917","Prochilodus costatus","Prochilodus costatus","species",1020354,274812,2352169,754973,"Prochilodus costatus","Prochilodus costatus","Prochilodus costatus","Prochilodus costatus Valenciennes, 1850","Chordata","accepted",NA,FALSE,"","Valenciennes, 1850","Animalia","Actinopteri","Characiformes","Prochilodontidae","Prochilodus","1","0"
"2918","Prochilodus harttii","Prochilodus harttii","species",1020334,750594,NA,3624576,"Prochilodus harttii","Prochilodus harttii","Prochilodus harttii",NA,"Chordata","accepted",NA,FALSE,"","Steindachner, 1875","Animalia","Actinopteri","Characiformes","Prochilodontidae","Prochilodus","1","0"
"2919","Prochilodus lineatus","Prochilodus lineatus","species",1016626,173017,2352154,1027734,"Prochilodus lineatus","Prochilodus lineatus","Prochilodus lineatus","Prochilodus lineatus (Valenciennes, 1837)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1837)","Animalia","Actinopteri","Characiformes","Prochilodontidae","Prochilodus","1","0"
"2920","Variola louti","Variola louti","species",218304,11635,2389100,763311,"Variola louti","Variola louti","Variola louti","Variola louti (Forsskål, 1775)","Chordata","accepted",NA,FALSE,"","(Forsskål, 1775)","Animalia","Actinopteri","Perciformes","Serranidae","Variola","0","0"
"2921","Prochilodus magdalenae","Prochilodus magdalenae","species",1015065,172222,2352186,234331,"Prochilodus magdalenae","Prochilodus magdalenae","Prochilodus magdalenae","Prochilodus magdalenae Steindachner, 1879","Chordata","accepted",NA,FALSE,"","Steindachner, 1879","Animalia","Actinopteri","Characiformes","Prochilodontidae","Prochilodus","1","0"
"2922","Prochilodus vimboides","Prochilodus vimboides","species",1018422,643847,2352171,3624577,"Prochilodus vimboides","Prochilodus vimboides","Prochilodus vimboides","Prochilodus vimboides Kner, 1859","Chordata","accepted",NA,FALSE,"","Kner, 1859","Animalia","Actinopteri","Characiformes","Prochilodontidae","Prochilodus","1","0"
"2923","Acnodon normani","Acnodon normani","species",1014164,808179,2353604,179103,"Acnodon normani","Acnodon normani","Acnodon normani","Acnodon normani Gosline, 1951","Chordata","accepted",NA,FALSE,"","Gosline, 1951","Animalia","Actinopteri","Characiformes","Serrasalmidae","Acnodon","1","0"
"2924","Acnodon senai","Acnodon senai","species",1011391,808177,2353603,3625314,"Acnodon senai","Acnodon senai","Acnodon senai","Acnodon senai Jégu & Santos, 1990","Chordata","accepted",NA,FALSE,"","Jégu & Santos, 1990","Animalia","Actinopteri","Characiformes","Serrasalmidae","Acnodon","1","0"
"2925","Plectropomus laevis","Plectropomus laevis","species",218260,11642,5210141,909659,"Plectropomus laevis","Plectropomus laevis","Plectropomus laevis","Plectropomus laevis (Lacepède, 1801)","Chordata","accepted",NA,FALSE,"","(Lacepède, 1801)","Animalia","Actinopteri","Perciformes","Serranidae","Plectropomus","0","0"
"2926","Epinephelus undulosus","Mycteroperca acutirostris","species",273876,48013,9709595,64630,"Mycteroperca acutirostris","Epinephelus undulosus","Epinephelus undulosus","Epinephelus undulosus (Quoy & Gaimard, 1824)","Chordata","unaccepted",NA,FALSE,"","(Valenciennes, 1828)","Animalia","Actinopteri","Perciformes","Serranidae","Epinephelus","0","0"
"2927","Epinephelus undulosus","Epinephelus undulosus","species",367207,48013,9709595,64630,"Epinephelus undulosus","Epinephelus undulosus","Epinephelus undulosus","Epinephelus undulosus (Quoy & Gaimard, 1824)","Chordata","accepted",NA,FALSE,"","(Quoy & Gaimard, 1824)","Animalia","Actinopteri","Perciformes","Serranidae","Epinephelus","0","0"
"2928","Metynnis guaporensis","Metynnis guaporensis","species",1383174,808158,2353443,3625338,"Metynnis guaporensis","Metynnis guaporensis","Metynnis guaporensis","Metynnis guaporensis Eigenmann, 1915","Chordata","accepted",NA,FALSE,"","Eigenmann, 1915","Animalia","Actinopteri","Characiformes","Serrasalmidae","Metynnis","1","0"
"2929","Epinephelus morrhua","Epinephelus morrhua","species",218201,11677,2388162,435517,"Epinephelus morrhua","Epinephelus morrhua","Epinephelus morrhua","Epinephelus morrhua (Valenciennes, 1833)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1833)","Animalia","Actinopteri","Perciformes","Serranidae","Epinephelus","0","0"
"2930","Epinephelus longispinis","Epinephelus longispinis","species",218221,90894,2388226,725340,"Epinephelus longispinis","Epinephelus longispinis","Epinephelus longispinis","Epinephelus longispinis (Kner, 1864)","Chordata","accepted",NA,FALSE,"","(Kner, 1864)","Animalia","Actinopteri","Perciformes","Serranidae","Epinephelus","0","0"
"2931","Metynnis luna","Metynnis luna","species",1020095,808172,2353449,3625346,"Metynnis luna","Metynnis luna","Metynnis luna","Metynnis luna Cope, 1878","Chordata","accepted",NA,FALSE,"","Cope, 1878","Animalia","Actinopteri","Characiformes","Serrasalmidae","Metynnis","1","0"
"2932","Metynnis mola","Metynnis mola","species",1018668,808183,2353447,1095531,"Metynnis mola","Metynnis mola","Metynnis mola","Metynnis mola Eigenmann & Kennedy, 1903","Chordata","accepted",NA,FALSE,"","Eigenmann & Kennedy, 1903","Animalia","Actinopteri","Characiformes","Serrasalmidae","Metynnis","1","0"
"2933","Epinephelus fasciatus","Epinephelus fasciatus","species",218207,11676,2388344,534146,"Epinephelus fasciatus","Epinephelus fasciatus","Epinephelus fasciatus","Epinephelus fasciatus (Forsskål, 1775)","Chordata","accepted",NA,FALSE,"","(Forsskål, 1775)","Animalia","Actinopteri","Perciformes","Serranidae","Epinephelus","0","0"
"2934","Myloplus asterias","Myloplus asterias","species",1014997,808163,2354476,1063239,"Myloplus asterias","Myloplus asterias","Myloplus asterias","Myloplus asterias (Müller & Troschel, 1844)","Chordata","accepted",NA,FALSE,"","(Müller & Troschel, 1844)","Animalia","Actinopteri","Characiformes","Serrasalmidae","Myloplus","1","0"
"2935","Epinephelus faveatus","Epinephelus faveatus","species",218219,261823,2388144,903878,"Epinephelus faveatus","Epinephelus faveatus","Epinephelus faveatus","Epinephelus faveatus (Valenciennes, 1828)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1828)","Animalia","Actinopteri","Perciformes","Serranidae","Epinephelus","0","0"
"2936","Myloplus lobatus","Myloplus lobatus","species",1021000,808168,7193778,3625322,"Myloplus lobatus","Myloplus lobatus","Myloplus lobatus","Myloplus lobatus (Valenciennes, 1850)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1850)","Animalia","Actinopteri","Characiformes","Serrasalmidae","Myloplus","1","0"
"2937","Cephalopholis sonnerati","Cephalopholis sonnerati","species",218183,20642,2388927,12872,"Cephalopholis sonnerati","Cephalopholis sonnerati","Cephalopholis sonnerati","Cephalopholis sonnerati (Valenciennes, 1828)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1828)","Animalia","Actinopteri","Perciformes","Serranidae","Cephalopholis","0","0"
"2938","Myloplus rubripinnis","Myloplus rubripinnis","species",1021800,124263,2353404,753357,"Myloplus rubripinnis","Myloplus rubripinnis","Myloplus rubripinnis","Myloplus rubripinnis (Müller & Troschel, 1844)","Chordata","accepted",NA,FALSE,"","(Müller & Troschel, 1844)","Animalia","Actinopteri","Characiformes","Serrasalmidae","Myloplus","1","0"
"2939","Cephalopholis miniata","Cephalopholis miniata","species",218184,18761,2388916,1038860,"Cephalopholis miniata","Cephalopholis miniata","Cephalopholis miniata","Cephalopholis miniata (Forsskål, 1775)","Chordata","accepted",NA,FALSE,"","(Forsskål, 1775)","Animalia","Actinopteri","Perciformes","Serranidae","Cephalopholis","0","0"
"2940","Cephalopholis microprion","Cephalopholis microprion","species",279150,180463,2388881,188730,"Cephalopholis microprion","Cephalopholis microprion","Cephalopholis microprion","Cephalopholis microprion (Bleeker, 1852)","Chordata","accepted",NA,FALSE,"","(Bleeker, 1852)","Animalia","Actinopteri","Perciformes","Serranidae","Cephalopholis","0","0"
"2941","Cephalopholis formosa","Cephalopholis formosa","species",218190,64519,2388839,725343,"Cephalopholis formosa","Cephalopholis formosa","Cephalopholis formosa","Cephalopholis formosa (Shaw, 1812)","Chordata","accepted",NA,FALSE,"","(Shaw, 1812)","Animalia","Actinopteri","Perciformes","Serranidae","Cephalopholis","0","0"
"2942","Cephalopholis argus","Cephalopholis argus","species",218174,84526,2388891,181309,"Cephalopholis argus","Cephalopholis argus","Cephalopholis argus","Cephalopholis argus Schneider, 1801","Chordata","accepted",NA,FALSE,"","Schneider, 1801","Animalia","Actinopteri","Perciformes","Serranidae","Cephalopholis","0","0"
"2943","Aethaloperca rogaa","Aethaloperca rogaa","species",218168,84579,2388085,730868,"Aethaloperca rogaa","Aethaloperca rogaa","Aethaloperca rogaa","Aethaloperca rogaa (Forsskål, 1775)","Chordata","accepted",NA,FALSE,"","(Forsskål, 1775)","Animalia","Actinopteri","Perciformes","Serranidae","Aethaloperca","0","0"
"2944","Piaractus mesopotamicus","Piaractus mesopotamicus","species",1019322,33299,2353219,24652,"Piaractus mesopotamicus","Piaractus mesopotamicus","Piaractus mesopotamicus","Piaractus mesopotamicus (Holmberg, 1887)","Chordata","accepted",NA,FALSE,"","(Holmberg, 1887)","Animalia","Actinopteri","Characiformes","Serrasalmidae","Piaractus","1","0"
"2945","Pygopristis denticulata","Pygopristis denticulata","species",1022089,48077,2354698,512352,"Pygopristis denticulata","Pygopristis denticulata","Pygopristis denticulata","Pygopristis denticulata (Cuvier, 1819)","Chordata","accepted",NA,FALSE,"","(Cuvier, 1819)","Animalia","Actinopteri","Characiformes","Serrasalmidae","Pygopristis","1","0"
"2946","Serrasalmus serrulatus","Serrasalmus serrulatus","species",1021816,808170,2354165,900286,"Serrasalmus serrulatus","Serrasalmus serrulatus","Serrasalmus serrulatus","Serrasalmus serrulatus (Valenciennes, 1850)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1850)","Animalia","Actinopteri","Characiformes","Serrasalmidae","Serrasalmus","1","0"
"2947","Tometes ancylorhynchus","Tometes ancylorhynchus","species",1006819,794709,9267821,7065567,"Tometes ancylorhynchus","Tometes ancylorhynchus","Tometes ancylorhynchus","Tometes ancylorhynchus Andrade, Jégu & Giarrizzo, 2016","Chordata","accepted",NA,FALSE,"","Andrade, Jégu & Giarrizzo, 2016","Animalia","Actinopteri","Characiformes","Serrasalmidae","Tometes","1","0"
"2948","Tometes kranponhah","Tometes kranponhah","species",1006820,794710,9456228,7065568,"Tometes kranponhah","Tometes kranponhah","Tometes kranponhah","Tometes kranponhah Andrade, Jégu & Giarrizzo, 2016","Chordata","accepted",NA,FALSE,"","Andrade, Jégu & Giarrizzo, 2016","Animalia","Actinopteri","Characiformes","Serrasalmidae","Tometes","1","0"
"2949","Cichla ocellaris","Cichla ocellaris","species",280183,271762,5208153,952963,"Cichla ocellaris","Cichla ocellaris","Cichla ocellaris","Cichla ocellaris Bloch & Schneider, 1801","Chordata","accepted",NA,FALSE,"","Bloch & Schneider, 1801","Animalia","Actinopteri","Cichliformes","Cichlidae","Cichla","0","0"
"2950","Crenicichla regani","Crenicichla regani","species",1011519,645958,2370965,889131,"Crenicichla regani","Crenicichla regani","Crenicichla regani","Crenicichla regani Ploeg, 1989","Chordata","accepted",NA,FALSE,"","Ploeg, 1989","Animalia","Actinopteri","Cichliformes","Cichlidae","Crenicichla","1","0"
"2951","Etroplus maculatus","Pseudetroplus maculatus","species",1461904,27137,2372831,493427,"Pseudetroplus maculatus","Etroplus maculatus","Etroplus maculatus","Etroplus maculatus (Bloch, 1795)","Chordata","unaccepted",NA,FALSE,"","(Bloch, 1795)","Animalia","Actinopteri","Cichliformes","Cichlidae","Etroplus","0","0"
"2952","Etroplus suratensis","Etroplus suratensis","species",280728,27121,2372834,640316,"Etroplus suratensis","Etroplus suratensis","Etroplus suratensis","Etroplus suratensis (Bloch, 1790)","Chordata","accepted",NA,FALSE,"","(Bloch, 1790)","Animalia","Actinopteri","Cichliformes","Cichlidae","Etroplus","0","0"
"2953","Altolamprologus calvus","Altolamprologus calvus","species",1012644,733661,2372761,220778,"Altolamprologus calvus","Altolamprologus calvus","Altolamprologus calvus","Altolamprologus calvus (Poll, 1978)","Chordata","accepted",NA,FALSE,"","(Poll, 1978)","Animalia","Actinopteri","Cichliformes","Cichlidae","Altolamprologus","1","0"
"2954","Altolamprologus compressiceps","Altolamprologus compressiceps","species",1019207,189489,2372765,220780,"Altolamprologus compressiceps","Altolamprologus compressiceps","Altolamprologus compressiceps","Altolamprologus compressiceps (Boulenger, 1898)","Chordata","accepted",NA,FALSE,"","(Boulenger, 1898)","Animalia","Actinopteri","Cichliformes","Cichlidae","Altolamprologus","1","0"
"2955","Astatotilapia calliptera","Astatotilapia calliptera","species",1015837,387234,2371453,710017,"Astatotilapia calliptera","Astatotilapia calliptera","Astatotilapia calliptera","Astatotilapia calliptera (Günther, 1894)","Chordata","accepted",NA,FALSE,"","(Günther, 1894)","Animalia","Actinopteri","Cichliformes","Cichlidae","Astatotilapia","1","0"
"2956","Aulonocara stuartgranti","Aulonocara stuartgranti","species",1011429,747640,2370511,401655,"Aulonocara stuartgranti","Aulonocara stuartgranti","Aulonocara stuartgranti","Aulonocara stuartgranti Meyer & Riehl, 1985","Chordata","accepted",NA,FALSE,"","Meyer & Riehl, 1985","Animalia","Actinopteri","Cichliformes","Cichlidae","Aulonocara","1","0"
"2957","Aulonocranus dewindti","Aulonocranus dewindti","species",1026857,733639,2373098,702756,"Aulonocranus dewindti","Aulonocranus dewindti","Aulonocranus dewindti","Aulonocranus dewindti (Boulenger, 1899)","Chordata","accepted",NA,FALSE,"","(Boulenger, 1899)","Animalia","Actinopteri","Cichliformes","Cichlidae","Aulonocranus","1","0"
"2958","Boulengerochromis microlepis","Boulengerochromis microlepis","species",1019102,681259,2369858,500770,"Boulengerochromis microlepis","Boulengerochromis microlepis","Boulengerochromis microlepis","Boulengerochromis microlepis (Boulenger, 1899)","Chordata","accepted",NA,FALSE,"","(Boulenger, 1899)","Animalia","Actinopteri","Cichliformes","Cichlidae","Boulengerochromis","1","0"
"2959","Buccochromis nototaenia","Buccochromis nototaenia","species",1018882,908831,2371602,830450,"Buccochromis nototaenia","Buccochromis nototaenia","Buccochromis nototaenia","Buccochromis nototaenia (Boulenger, 1902)","Chordata","accepted",NA,FALSE,"","(Boulenger, 1902)","Animalia","Actinopteri","Cichliformes","Cichlidae","Buccochromis","1","0"
"2960","Cardiopharynx schoutedeni","Cardiopharynx schoutedeni","species",1014666,733643,2370842,1077416,"Cardiopharynx schoutedeni","Cardiopharynx schoutedeni","Cardiopharynx schoutedeni","Cardiopharynx schoutedeni Poll, 1942","Chordata","accepted",NA,FALSE,"","Poll, 1942","Animalia","Actinopteri","Cichliformes","Cichlidae","Cardiopharynx","1","0"
"2961","Chalinochromis brichardi","Chalinochromis brichardi","species",1011560,733662,2370887,220773,"Chalinochromis brichardi","Chalinochromis brichardi","Chalinochromis brichardi","Chalinochromis brichardi Poll, 1974","Chordata","accepted",NA,FALSE,"","Poll, 1974","Animalia","Actinopteri","Cichliformes","Cichlidae","Chalinochromis","1","0"
"2962","Chilotilapia rhoadesii","Chilotilapia rhoadesii","species",1018045,908832,2370852,1078874,"Chilotilapia rhoadesii","Chilotilapia rhoadesii","Chilotilapia rhoadesii","Chilotilapia rhoadesii Boulenger, 1908","Chordata","accepted",NA,FALSE,"","Boulenger, 1908","Animalia","Actinopteri","Cichliformes","Cichlidae","Chilotilapia","1","0"
"2963","Copadichromis mloto","Copadichromis mloto","species",1013822,908833,2373829,603632,"Copadichromis mloto","Copadichromis mloto","Copadichromis mloto","Copadichromis mloto (Iles, 1960)","Chordata","accepted",NA,FALSE,"","(Iles, 1960)","Animalia","Actinopteri","Cichliformes","Cichlidae","Copadichromis","1","0"
"2964","Copadichromis quadrimaculatus","Copadichromis quadrimaculatus","species",1016752,908834,2373860,542536,"Copadichromis quadrimaculatus","Copadichromis quadrimaculatus","Copadichromis quadrimaculatus","Copadichromis quadrimaculatus (Regan, 1922)","Chordata","accepted",NA,FALSE,"","(Regan, 1922)","Animalia","Actinopteri","Cichliformes","Cichlidae","Copadichromis","1","0"
"2965","Copadichromis trimaculatus","Copadichromis trimaculatus","species",1013820,908835,2373837,603638,"Copadichromis trimaculatus","Copadichromis trimaculatus","Copadichromis trimaculatus","Copadichromis trimaculatus (Iles, 1960)","Chordata","accepted",NA,FALSE,"","(Iles, 1960)","Animalia","Actinopteri","Cichliformes","Cichlidae","Copadichromis","1","0"
"2966","Coptodon dageti","Coptodon dageti","species",1013177,754768,9375858,450882,"Coptodon dageti","Coptodon dageti","Coptodon dageti","Coptodon dageti (Thys van den Audenaerde, 1971)","Chordata","accepted",NA,FALSE,"","(Thys van den Audenaerde, 1971)","Animalia","Actinopteri","Cichliformes","Cichlidae","Coptodon","1","0"
"2967","Coptodon guineensis","Coptodon guineensis","species",1021112,754767,9542760,336610,"Coptodon guineensis","Coptodon guineensis","Coptodon guineensis","Coptodon guineensis (Günther, 1862)","Chordata","accepted",NA,FALSE,"","(Günther, 1862)","Animalia","Actinopteri","Cichliformes","Cichlidae","Coptodon","0","0"
"2968","Cobitis sinensis","Cobitis sinensis","species",1020369,24800,2368197,113808,"Cobitis sinensis","Cobitis sinensis","Cobitis sinensis","Cobitis sinensis Sauvage & Dabry de Thiersant, 1874","Chordata","accepted",NA,FALSE,"","Sauvage & Dabry de Thiersant, 1874","Animalia","Actinopteri","Cypriniformes","Cobitidae","Cobitis","1","0"
"2969","Leptobotia taeniops","Leptobotia taeniops","species",1016332,509698,2368289,544539,"Leptobotia taeniops","Leptobotia taeniops","Leptobotia taeniops","Leptobotia taeniops (Sauvage, 1878)","Chordata","accepted",NA,FALSE,"","(Sauvage, 1878)","Animalia","Actinopteri","Cypriniformes","Cobitidae","Leptobotia","1","0"
"2970","Coptodon","Coptodon","genus",296394,598544,9619538,4135037,"Coptodon","Coptodon","Coptodon","Coptodon Gervais, 1853","Chordata","accepted",NA,FALSE,"","Gervais, 1853","Animalia","Actinopteri","Cichliformes","Cichlidae","Coptodon","0","0"
"2971","Coptodon zillii","Coptodon zillii","species",317356,598545,2370703,862692,"Coptodon zillii","Coptodon zillii","Coptodon zillii","Coptodon zillii (Gervais, 1848)","Chordata","accepted",NA,FALSE,"","(Gervais, 1848)","Animalia","Actinopteri","Cichliformes","Cichlidae","Coptodon","0","0"
"2972","Vanmanenia caldwelli","Vanmanenia caldwelli","species",1016342,509702,2357204,982244,"Vanmanenia caldwelli","Vanmanenia caldwelli","Vanmanenia caldwelli","Vanmanenia caldwelli (Nichols, 1925)","Chordata","accepted",NA,FALSE,"","(Nichols, 1925)","Animalia","Actinopteri","Cypriniformes","Balitoridae","Vanmanenia","1","0"
"2973","Vanmanenia pingchowensis","Vanmanenia pingchowensis","species",283133,509701,2357214,214175,"Vanmanenia pingchowensis","Vanmanenia pingchowensis","Vanmanenia pingchowensis","Vanmanenia pingchowensis (Fang, 1935)","Chordata","accepted",NA,FALSE,"","(Fang, 1935)","Animalia","Actinopteri","Cypriniformes","Balitoridae","Vanmanenia","0","0"
"2974","Jinshaia abbreviata","Jinshaia abbreviata","species",1019544,509690,2358788,942961,"Jinshaia abbreviata","Jinshaia abbreviata","Jinshaia abbreviata","Jinshaia abbreviata (Günther, 1892)","Chordata","accepted",NA,FALSE,"","(Günther, 1892)","Animalia","Actinopteri","Cypriniformes","Balitoridae","Jinshaia","1","0"
"2975","Cyathochromis obliquidens","Cyathochromis obliquidens","species",1015277,908836,2370469,1018152,"Cyathochromis obliquidens","Cyathochromis obliquidens","Cyathochromis obliquidens","Cyathochromis obliquidens Trewavas, 1935","Chordata","accepted",NA,FALSE,"","Trewavas, 1935","Animalia","Actinopteri","Cichliformes","Cichlidae","Cyathochromis","1","0"
"2976","Cyathopharynx furcifer","Cyathopharynx furcifer","species",1019098,733645,2371966,330794,"Cyathopharynx furcifer","Cyathopharynx furcifer","Cyathopharynx furcifer","Cyathopharynx furcifer (Boulenger, 1898)","Chordata","accepted",NA,FALSE,"","(Boulenger, 1898)","Animalia","Actinopteri","Cichliformes","Cichlidae","Cyathopharynx","1","0"
"2977","Dimidiochromis kiwinge","Dimidiochromis kiwinge","species",1016298,908837,2369866,542548,"Dimidiochromis kiwinge","Dimidiochromis kiwinge","Dimidiochromis kiwinge","Dimidiochromis kiwinge (Ahl, 1926)","Chordata","accepted",NA,FALSE,"","(Ahl, 1926)","Animalia","Actinopteri","Cichliformes","Cichlidae","Dimidiochromis","1","0"
"2978","Haplochromis burtoni","Astatotilapia burtoni","species",991221,200838,2371439,710025,"Astatotilapia burtoni","Haplochromis burtoni","Haplochromis burtoni","Haplochromis burtoni (Günther, 1894)","Chordata","unaccepted",NA,FALSE,"sibling_higher","(Günther, 1894)","Animalia","Actinopteri","Cichliformes","Cichlidae","Haplochromis","1","0"
"2979","Parabotia lijiangensis","Parabotia lijiangensis","species",1012379,509696,2367844,648336,"Parabotia lijiangensis","Parabotia lijiangensis","Parabotia lijiangensis","Parabotia lijiangensis Chen, 1980","Chordata","accepted",NA,FALSE,"","Chen, 1980","Animalia","Actinopteri","Cypriniformes","Cobitidae","Parabotia","1","0"
"2980","Hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus","species",1018836,908838,2370435,720886,"Hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus Boulenger, 1902","Chordata","accepted",NA,FALSE,"","Boulenger, 1902","Animalia","Actinopteri","Cichliformes","Cichlidae","Hemitilapia","1","0"
"2981","Iranocichla persa","Iranocichla persa","species",1480118,808347,8932338,7063656,"Iranocichla persa","Iranocichla persa","Iranocichla persa","Iranocichla persa Esmaeili, Sayyadzadeh & Seehausen, 2016","Chordata","accepted",NA,FALSE,"","Esmaeili, Sayyadzadeh & Seehausen, 2016","Animalia","Actinopteri","Cichliformes","Cichlidae","Iranocichla","1","0"
"2982","Lamprologus callipterus","Lamprologus callipterus","species",1017214,733665,2371712,978912,"Lamprologus callipterus","Lamprologus callipterus","Lamprologus callipterus","Lamprologus callipterus Boulenger, 1906","Chordata","accepted",NA,FALSE,"","Boulenger, 1906","Animalia","Actinopteri","Cichliformes","Cichlidae","Lamprologus","1","0"
"2983","Parabotia","Parabotia","genus",270185,495878,2367842,675397,"Parabotia","Parabotia","Parabotia","Parabotia Dabry de Thiersant, 1872","Chordata","accepted",NA,FALSE,"","Dabry de Thiersant, 1872","Animalia","Actinopteri","Cypriniformes","Cobitidae","Parabotia","0","0"
"2984","Lamprologus lemairii","Lamprologus lemairii","species",1383112,733666,2371674,97275,"Lamprologus lemairii","Lamprologus lemairii","Lamprologus lemairii","Lamprologus lemairii Boulenger, 1899","Chordata","accepted",NA,FALSE,"","Boulenger, 1899","Animalia","Actinopteri","Cichliformes","Cichlidae","Lamprologus","1","0"
