"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"1826","Aplysina clathrata","Aplysina clathrata","species",689180,670983,7189198,697258,"Aplysina clathrata","Aplysina clathrata","Aplysina clathrata","Aplysina clathrata Cruz-Barraza, Carballo, Rocha-Olivares, Ehrlich & Hog, 2012","Porifera","Demospongiae","Verongimorpha","Verongiida","Aplysinidae","Aplysina","Aplysina clathrata",558,164811,597811,845402,131660,131975,689180,"Cruz-Barraza, Carballo, Rocha-Olivares, Ehrlich & Hog, 2012",FALSE,""
"1827","Aplysina revillagigedi","Aplysina revillagigedi","species",689186,668092,7189197,117515,"Aplysina revillagigedi","Aplysina revillagigedi","Aplysina revillagigedi","Aplysina revillagigedi Cruz-Barraza, Carballo, Rocha-Olivares, Ehrlich & Hog, 2012","Porifera","Demospongiae","Verongimorpha","Verongiida","Aplysinidae","Aplysina","Aplysina revillagigedi",558,164811,597811,845402,131660,131975,689186,"Cruz-Barraza, Carballo, Rocha-Olivares, Ehrlich & Hog, 2012",FALSE,""
"1828","Desmophyllum dianthus","Desmophyllum dianthus","species",135159,671033,5184461,623073,"Desmophyllum dianthus","Desmophyllum dianthus","Desmophyllum dianthus","Desmophyllum dianthus (Esper, 1794)","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Caryophylliidae","Desmophyllum","Desmophyllum dianthus",1267,1292,1340,1363,135073,135093,135159,"(Esper, 1794)",FALSE,""
"1829","Pourtalosmilia anthophyllites","Pourtalosmilia anthophyllites","species",135166,671037,2259046,297068,"Pourtalosmilia anthophyllites","Pourtalosmilia anthophyllites","Pourtalosmilia anthophyllites","Pourtalosmilia anthophyllites (Ellis & Solander, 1786)","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Caryophylliidae","Pourtalosmilia","Pourtalosmilia anthophyllites",1267,1292,1340,1363,135073,135099,135166,"(Ellis & Solander, 1786)",FALSE,""
"1830","Caryophyllia calveri","Caryophyllia calveri","species",NA,668096,2259206,388999,NA,"Caryophyllia calveri","Caryophyllia calveri","Caryophyllia calveri Duncan, 1873","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1831","Caryophyllia smithii","Caryophyllia smithii","species",NA,668097,2259158,623076,NA,"Caryophyllia smithii","Caryophyllia smithii","Caryophyllia smithii Stokes & Broderip, 1828","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1832","Javania cailleti","Javania cailleti","species",135198,671153,2260195,144960,"Javania cailleti","Javania cailleti","Javania cailleti","Javania cailleti (Duchassaing & Michelotti, 1864)","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Flabellidae","Javania","Javania cailleti",1267,1292,1340,1363,135075,135115,135198,"(Duchassaing & Michelotti, 1864)",FALSE,""
"1833","Madracis pharensis","Madracis pharensis","species",135212,668099,2259490,686704,"Madracis pharensis","Madracis pharensis","Madracis pharensis","Madracis pharensis (Heller, 1868)","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Pocilloporidae","Madracis","Madracis pharensis",1267,1292,1340,1363,135079,135125,135212,"(Heller, 1868)",FALSE,""
"1834","Loxosomella","Loxosomella","genus",111799,302864,2284540,813544,"Loxosomella","Loxosomella","Loxosomella","Loxosomella Mortensen, 1911","Entoprocta",NA,NA,NA,"Loxosomatidae","Loxosomella",NA,1271,NA,NA,NA,111794,111799,NA,"Mortensen, 1911",FALSE,""
"1835","Echiniscoides","Echiniscoides","genus",136632,671110,2252920,890259,"Echiniscoides","Echiniscoides","Echiniscoides","Echiniscoides Plate, 1889","Tardigrada","Heterotardigrada",NA,"Echiniscoidea","Echiniscoididae","Echiniscoides",NA,1276,136620,NA,342526,136624,136632,NA,"Plate, 1888",FALSE,""
"1836","Echiniscoides pollocki","Echiniscoides pollocki","species",342655,671111,2252923,1061466,"Echiniscoides pollocki","Echiniscoides pollocki","Echiniscoides pollocki","Echiniscoides pollocki Hallas & Kristensen, 1982","Tardigrada","Heterotardigrada",NA,"Echiniscoidea","Echiniscoididae","Echiniscoides","Echiniscoides pollocki",1276,136620,NA,342526,136624,136632,342655,"Hallas & Kristensen, 1982",FALSE,""
"1837","Amphinema dinema","Amphinema dinema","species",117778,671278,5185703,975489,"Amphinema dinema","Amphinema dinema","Amphinema dinema","Amphinema dinema (Péron & Lesueur, 1810)","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Pandeidae","Amphinema","Amphinema dinema",1267,1337,19494,13551,15029,117178,117778,"(Péron & Lesueur, 1810)",FALSE,""
"1838","Bougainvillia vervoorti","Bougainvillia vervoorti","species",284247,668153,2266582,956040,"Bougainvillia vervoorti","Bougainvillia vervoorti","Bougainvillia vervoorti","Bougainvillia vervoorti Bouillon, 1995","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Bougainvilliidae","Bougainvillia","Bougainvillia vervoorti",1267,1337,19494,13551,1594,117015,284247,"Bouillon, 1995",FALSE,""
"1839","Corymorpha verrucosa","Corymorpha verrucosa","species",284507,668154,4339963,1085446,"Corymorpha verrucosa","Corymorpha verrucosa","Corymorpha verrucosa","Corymorpha verrucosa (Bouillon, 1978)","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Corymorphidae","Corymorpha","Corymorpha verrucosa",1267,1337,19494,13551,1598,117059,284507,"(Bouillon, 1978)",FALSE,""
"1840","Liriope tetraphylla","Liriope tetraphylla","species",117568,651992,5186382,1097123,"Liriope tetraphylla","Liriope tetraphylla","Liriope tetraphylla","Liriope tetraphylla (Chamisso & Eysenhardt, 1821)","Cnidaria","Hydrozoa","Trachylinae","Limnomedusae","Geryoniidae","Liriope","Liriope tetraphylla",1267,1337,22754,1370,16843,117099,117568,"(Chamisso & Eysenhardt, 1821)",FALSE,""
"1841","Proboscidactyla ornata","Proboscidactyla ornata","species",117835,671331,2265112,805156,"Proboscidactyla ornata","Proboscidactyla ornata","Proboscidactyla ornata","Proboscidactyla ornata (McCrady, 1859)","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Proboscidactylidae","Proboscidactyla","Proboscidactyla ornata",1267,1337,19494,13551,1615,117202,117835,"(McCrady, 1859)",FALSE,""
"1842","Eucheilota menoni","Eucheilota menoni","species",221217,668155,7581174,1096607,"Eucheilota menoni","Eucheilota menoni","Eucheilota menoni","Eucheilota menoni Kramp, 1959","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Lovenellidae","Eucheilota","Eucheilota menoni",1267,1337,19494,13552,1611,117092,221217,"Kramp, 1959",FALSE,""
"1843","Solmundella bitentaculata","Solmundella bitentaculata","species",117267,654129,2269434,962896,"Solmundella bitentaculata","Solmundella bitentaculata","Solmundella bitentaculata","Solmundella bitentaculata (Quoy & Gaimard, 1833)","Cnidaria","Hydrozoa","Trachylinae","Narcomedusae","Solmundaeginidae","Solmundella","Solmundella bitentaculata",1267,1337,22754,16349,1035139,116997,117267,"(Quoy & Gaimard, 1833)",FALSE,""
"1844","Octophialucium medium","Octophialucium medium","species",221231,671234,2267598,1022256,"Octophialucium medium","Octophialucium medium","Octophialucium medium","Octophialucium medium Kramp, 1955","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Malagazziidae","Octophialucium","Octophialucium medium",1267,1337,19494,13552,22797,117150,221231,"Kramp, 1955",FALSE,""
"1845","Malagazzia carolinae","Malagazzia carolinae","species",289260,671231,2267589,192435,"Malagazzia carolinae","Malagazzia carolinae","Malagazzia carolinae","Malagazzia carolinae (Mayer, 1900)","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Malagazziidae","Malagazzia","Malagazzia carolinae",1267,1337,19494,13552,22797,231547,289260,"(Mayer, 1900)",FALSE,""
"1846","Blackfordia virginica","Blackfordia virginica","species",117313,670992,2268682,766639,"Blackfordia virginica","Blackfordia virginica","Blackfordia virginica","Blackfordia virginica Mayer, 1910","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Blackfordiidae","Blackfordia","Blackfordia virginica",1267,1337,19494,13552,22793,117008,117313,"Mayer, 1910",FALSE,""
"1847","Blackfordia polytentaculata","Blackfordia polytentaculata","species",284212,670991,2268680,1085442,"Blackfordia polytentaculata","Blackfordia polytentaculata","Blackfordia polytentaculata","Blackfordia polytentaculata Hsu & Chin, 1962","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Blackfordiidae","Blackfordia","Blackfordia polytentaculata",1267,1337,19494,13552,22793,117008,284212,"Hsu & Chin, 1962",FALSE,""
"1848","Laodicea undulata","Laodicea undulata","species",117725,591919,2267857,394796,"Laodicea undulata","Laodicea undulata","Laodicea undulata","Laodicea undulata (Forbes & Goodsir, 1853)","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Laodiceidae","Laodicea","Laodicea undulata",1267,1337,19494,13552,1610,117141,117725,"(Forbes & Goodsir, 1853)",FALSE,""
"1849","Turritopsis lata","Turritopsis lata","species",284464,668156,2266026,1085449,"Turritopsis lata","Turritopsis lata","Turritopsis lata","Turritopsis lata Lendenfeld, 1885","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Oceaniidae","Turritopsis","Turritopsis lata",1267,1337,19494,13551,231678,117056,284464,"Lendenfeld, 1885",FALSE,""
"1850","Tiaricodon coeruleus","Tiaricodon coeruleus","species",174719,671196,2266110,508760,"Tiaricodon coeruleus","Tiaricodon coeruleus","Tiaricodon coeruleus","Tiaricodon coeruleus Browne, 1902","Cnidaria","Hydrozoa","Hydroidolina","Anthoathecata","Halimedusidae","Tiaricodon","Tiaricodon coeruleus",1267,1337,19494,13551,266993,174714,174719,"Browne, 1902",FALSE,""
"1851","Tima formosa","Tima formosa","species",158197,671138,5186176,1055811,"Tima formosa","Tima formosa","Tima formosa","Tima formosa L.Agassiz, 1862","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Eirenidae","Tima","Tima formosa",1267,1337,19494,13552,15378,117089,158197,"L. Agassiz, 1862",FALSE,""
"1852","Gangliostoma guangdongensis","Gangliostoma guangdongensis","species",289977,670955,2267077,1085444,"Gangliostoma guangdongensis","Gangliostoma guangdongensis","Gangliostoma guangdongensis","Gangliostoma guangdongensis Xu, 1983","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Aequoreidae","Gangliostoma","Gangliostoma guangdongensis",1267,1337,19494,13552,13553,267442,289977,"Xu, 1983",FALSE,""
"1853","Aequorea australis","Aequorea australis","species",283989,668157,2267495,717865,"Aequorea australis","Aequorea australis","Aequorea australis","Aequorea australis Uchida, 1947","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Aequoreidae","Aequorea","Aequorea australis",1267,1337,19494,13552,13553,116998,283989,"Uchida, 1947",FALSE,""
"1854","Clytia xiamenensis","Clytia xiamenensis","species",758928,668158,7649266,5441448,"Clytia xiamenensis","Clytia xiamenensis","Clytia xiamenensis","Clytia xiamenensis Zhou et al., 2013","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Campanulariidae","Clytia","Clytia xiamenensis",1267,1337,19494,13552,1606,117030,758928,"Zhou et al., 2013",FALSE,""
"1855","Clytia folleata","Clytia folleata","species",284355,668159,5186043,1085440,"Clytia folleata","Clytia folleata","Clytia folleata","Clytia folleata (McCrady, 1859)","Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Campanulariidae","Clytia","Clytia folleata",1267,1337,19494,13552,1606,117030,284355,"(McCrady, 1859)",FALSE,""
"1856","Neodasys chaetonotoideus","Neodasys chaetonotoideus","species",114550,938850,2255064,85399,"Neodasys chaetonotoideus","Neodasys chaetonotoideus","Neodasys chaetonotoideus","Neodasys chaetonotoideus Remane, 1927","Gastrotricha",NA,NA,"Chaetonotida","Neodasyidae","Neodasys","Neodasys chaetonotoideus",2078,NA,NA,247836,114417,114435,114550,"Remane, 1927",FALSE,""
"1857","Arenotus strixinoi","Arenotus strixinoi","species",NA,938868,2254635,168527,NA,"Arenotus strixinoi","Arenotus strixinoi","Arenotus strixinoi Kisielewski, 1987","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1858","Aspidiophorus paramediterraneus","Aspidiophorus paramediterraneus","species",154537,939033,2254949,962059,"Aspidiophorus paramediterraneus","Aspidiophorus paramediterraneus","Aspidiophorus paramediterraneus","Aspidiophorus paramediterraneus Hummon, 1974","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Aspidiophorus","Aspidiophorus paramediterraneus",2078,NA,NA,247836,114416,114426,154537,"Hummon, 1974",FALSE,""
"1859","Chaetonotusptuni","Chaetonotusptuni",NA,NA,NA,NA,692242,NA,"Chaetonotus neptuni",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1860","Lepidochaetus brasilense","Lepidochaetus brasilense","species",NA,938944,4281669,470570,NA,"Lepidochaetus brasilense","Lepidochaetus brasilense","Lepidochaetus brasilense Kisielewski, 1991","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1861","Chaetonotus heterocanthus","Chaetonotus heterocanthus","species",NA,938895,2254825,962600,NA,"Chaetonotus heterocanthus","Chaetonotus heterocanthus","Chaetonotus heterocanthus Remane, 1927","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1862","Chaetonotus acanthodes","Chaetonotus acanthodes","species",NA,938886,2254726,962246,NA,"Chaetonotus acanthodes","Chaetonotus acanthodes","Chaetonotus acanthodes Stokes, 1887","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1863","Chaetonotus daphnes","Chaetonotus daphnes","species",NA,938892,2254665,520721,NA,"Chaetonotus daphnes","Chaetonotus daphnes","Chaetonotus daphnes Balsamo & Todaro, 1995","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1864","Chaetonotus microchaetus","Chaetonotus microchaetus","species",NA,938899,2254643,521412,NA,"Chaetonotus microchaetus","Chaetonotus microchaetus","Chaetonotus microchaetus Preobrajenskaja, 1926","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1865","Chaetonotus heideri","Chaetonotus heideri","species",NA,938894,2254842,1046091,NA,"Chaetonotus heideri","Chaetonotus heideri","Chaetonotus heideri Brehm, 1917","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1866","Chaetonotus similis","Chaetonotus similis","species",NA,938840,2254813,300138,NA,"Chaetonotus similis","Chaetonotus similis","Chaetonotus similis Zelinka, 1889","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1867","Halichaetonotus aculifer","Halichaetonotus aculifer","species",114506,938847,2254589,168552,"Halichaetonotus aculifer","Halichaetonotus aculifer","Halichaetonotus aculifer","Halichaetonotus aculifer (Gerlach, 1953)","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Halichaetonotus","Halichaetonotus aculifer",2078,NA,NA,247836,114416,114428,114506,"(Gerlach, 1953)",FALSE,""
"1868","Polymerurusdicaudus","Polymerurusdicaudus",NA,NA,NA,NA,470575,NA,"Polymerurus nodicaudus",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1869","Aspidiophorus tentaculatus","Aspidiophorus tentaculatus","species",114472,939035,2254947,695352,"Aspidiophorus tentaculatus","Aspidiophorus tentaculatus","Aspidiophorus tentaculatus","Aspidiophorus tentaculatus Wilke, 1954","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Aspidiophorus","Aspidiophorus tentaculatus",2078,NA,NA,247836,114416,114426,114472,"Wilke, 1954",FALSE,""
"1870","Heterolepidoderma","Heterolepidoderma","genus",114430,938560,2254866,595965,"Heterolepidoderma","Heterolepidoderma","Heterolepidoderma","Heterolepidoderma Remane, 1927","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Heterolepidoderma",NA,2078,NA,NA,247836,114416,114430,NA,"Remane, 1927",FALSE,"sibling_higher"
"1871","Chaetonotus","Chaetonotus","genus",114427,714897,2254636,83212,"Chaetonotus","Chaetonotus","Chaetonotus","Chaetonotus Ehrenberg, 1830","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Chaetonotus",NA,2078,NA,NA,247836,114416,114427,NA,"Ehrenberg, 1830",FALSE,"sibling_higher"
"1872","Chaetonotus aemilianus","Chaetonotus aemilianus","species",NA,938887,2254687,962918,NA,"Chaetonotus aemilianus","Chaetonotus aemilianus","Chaetonotus aemilianus Balsamo, 1978","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1873","Aspidiophorus","Aspidiophorus","genus",114426,714901,2254933,125305,"Aspidiophorus","Aspidiophorus","Aspidiophorus","Aspidiophorus Voigt, 1903","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Aspidiophorus",NA,2078,NA,NA,247836,114416,114426,NA,"Voigt, 1903",FALSE,"sibling_higher"
"1874","Halichaetonotus","Halichaetonotus","genus",114428,938557,2254563,702820,"Halichaetonotus","Halichaetonotus","Halichaetonotus","Halichaetonotus Remane, 1936","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Halichaetonotus",NA,2078,NA,NA,247836,114416,114428,NA,"Remane, 1936",FALSE,"sibling_higher"
"1875","Chaetonotus dispar","Chaetonotus dispar",NA,NA,NA,NA,2844441,NA,"Chaetonotus dispar",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1876","Ornamentula paraensis","Ornamentula paraensis","species",NA,938978,2255037,744042,NA,"Ornamentula paraensis","Ornamentula paraensis","Ornamentula paraensis Kisielewski, 1991","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1877","Chaetonotus polyspinosus","Chaetonotus polyspinosus","species",NA,938902,2254676,300177,NA,"Chaetonotus polyspinosus","Chaetonotus polyspinosus","Chaetonotus polyspinosus Greuter, 1917","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1878","Chaetonotusvenarius","Chaetonotusvenarius",NA,NA,NA,NA,2844559,NA,"Chaetonotus novenarius",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1879","Dasydytes elongatus","Dasydytes elongatus","species",NA,938910,4281628,523958,NA,"Dasydytes elongatus","Dasydytes elongatus","Dasydytes elongatus Kisielewski, 1991","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1880","Chaetonotus acanthocephalus","Chaetonotus acanthocephalus","species",NA,938885,2254761,695364,NA,"Chaetonotus acanthocephalus","Chaetonotus acanthocephalus","Chaetonotus acanthocephalus Valkanov, 1937","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1881","Dasydytes carvalhoae","Dasydytes carvalhoae","species",NA,938909,4281629,168504,NA,"Dasydytes carvalhoae","Dasydytes carvalhoae","Dasydytes carvalhoae Kisielewski, 1991","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1882","Dasydytes papaveroi","Dasydytes papaveroi","species",NA,938911,4281627,168580,NA,"Dasydytes papaveroi","Dasydytes papaveroi","Dasydytes papaveroi Kisielewski, 1991","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1883","Chaetonotus maximus","Chaetonotus maximus",NA,NA,NA,NA,2844476,NA,"Chaetonotus maximus",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1884","Chaetonotus oculifer","Chaetonotus oculifer",NA,NA,NA,NA,2844427,NA,"Chaetonotus oculifer",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1885","Polymerurus rhomboides","Polymerurus rhomboides","species",NA,938994,2254923,470577,NA,"Polymerurus rhomboides","Polymerurus rhomboides","Polymerurus rhomboides (Stokes, 1887)","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1886","Chaetonotus armatus","Chaetonotus armatus","species",NA,938889,2254758,695651,NA,"Chaetonotus armatus","Chaetonotus armatus","Chaetonotus armatus Kisielewski, 1981","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1887","Aspidiophorus polystictos","Aspidiophorus polystictos","species",114471,939034,2254964,125306,"Aspidiophorus polystictos","Aspidiophorus polystictos","Aspidiophorus polystictos","Aspidiophorus polystictos Balsamo & Todaro, 1987","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Aspidiophorus","Aspidiophorus polystictos",2078,NA,NA,247836,114416,114426,114471,"Balsamo & Todaro, 1987",FALSE,""
"1888","Halichaetonotus paradoxus","Halichaetonotus paradoxus","species",114520,938848,2254568,168658,"Halichaetonotus paradoxus","Halichaetonotus paradoxus","Halichaetonotus paradoxus","Halichaetonotus paradoxus (Remane, 1927)","Gastrotricha",NA,NA,"Chaetonotida","Chaetonotidae","Halichaetonotus","Halichaetonotus paradoxus",2078,NA,NA,247836,114416,114428,114520,"(Remane, 1927)",FALSE,""
"1889","Chaetonotus laroides","Chaetonotus laroides","species",NA,938898,2254839,520947,NA,"Chaetonotus laroides","Chaetonotus laroides","Chaetonotus laroides Marcolongo, 1910","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1890","Chaetonotus hystrix","Chaetonotus hystrix","species",NA,968563,2254749,521020,NA,"Chaetonotus hystrix","Chaetonotus hystrix","Chaetonotus hystrix Metschnikoff, 1865","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1891","Chaetonotus sphagnophilus","Chaetonotus sphagnophilus",NA,NA,NA,NA,2844466,NA,"Chaetonotus sphagnophilus",NA,NA,"Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1892","Ichthydium skandicum","Ichthydium skandicum","species",NA,938936,8074322,744028,NA,"Ichthydium skandicum","Ichthydium skandicum","Ichthydium skandicum Kanneby, Todaro & Jondelius, 2009","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1893","Ichthydium squamigerum","Ichthydium squamigerum","species",NA,938937,5183920,744031,NA,"Ichthydium squamigerum","Ichthydium squamigerum","Ichthydium squamigerum Balsamo & Fregni, 1995","Gastrotricha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1894","Heteractis magnifica","Heteractis magnifica","species",290090,85271,5184183,1086126,"Heteractis magnifica","Heteractis magnifica","Heteractis magnifica","Heteractis magnifica (Quoy & Gaimard, 1833)","Cnidaria","Anthozoa","Hexacorallia","Actiniaria","Stichodactylidae","Heteractis","Heteractis magnifica",1267,1292,1340,1360,266939,267480,290090,"(Quoy & Gaimard, 1833)",FALSE,""
"1895","Heteractis crispa","Heteractis crispa","species",290089,668228,5184174,538088,"Heteractis crispa","Heteractis crispa","Heteractis crispa","Heteractis crispa (Hemprich & Ehrenberg, 1834)","Cnidaria","Anthozoa","Hexacorallia","Actiniaria","Stichodactylidae","Heteractis","Heteractis crispa",1267,1292,1340,1360,266939,267480,290089,"(Hemprich & Ehrenberg in Ehrenberg, 1834)",FALSE,""
"1896","Entacmaea quadricolor","Entacmaea quadricolor","species",289898,524883,4339208,541198,"Entacmaea quadricolor","Entacmaea quadricolor","Entacmaea quadricolor","Entacmaea quadricolor (Leuckart, 1828)","Cnidaria","Anthozoa","Hexacorallia","Actiniaria","Actiniidae","Entacmaea","Entacmaea quadricolor",1267,1292,1340,1360,100653,267415,289898,"(Leuckart in Rüppell & Leuckart, 1828)",FALSE,"sibling_higher"
"1897","Incrustatusarchosi","Incrustatusarchosi",NA,NA,NA,NA,911325,NA,"Incrustatus niarchosi",NA,NA,"Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1898","Tubastraea aurea","Tubastraea aurea","species",NA,200272,4283738,139336,NA,"Tubastraea coccinea","Tubastraea aurea","Tubastraea aurea (Quoy & Gaimard, 1833)","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"1899","Pavona frondifera","Pavona frondifera","species",207307,668286,2260538,416764,"Pavona frondifera","Pavona frondifera","Pavona frondifera","Pavona frondifera (Lamarck, 1816)","Cnidaria","Anthozoa","Hexacorallia","Scleractinia","Agariciidae","Pavona","Pavona frondifera",1267,1292,1340,1363,196096,206614,207307,"(Lamarck, 1816)",FALSE,""
"1900","Acropora formosa","Acropora formosa","species",NA,405350,5184666,366228,NA,"Acropora muricata","Acropora formosa","Acropora formosa (Dana, 1846)","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"1901","Pallisentis celatus","Pallisentis celatus",NA,NA,NA,NA,751490,NA,"Pallisentis celatus",NA,NA,"Acanthocephala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"1902","Stichopathes lutkeni","Stichopathes lutkeni","species",NA,324639,2258285,1057618,NA,"Stichopathes lutkeni","Stichopathes lutkeni","Stichopathes lutkeni Brook, 1889","Cnidaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"1903","Renilla muelleri","Renilla muelleri","species",290962,494325,2258833,444324,"Renilla muelleri","Renilla muelleri","Renilla muelleri","Renilla muelleri Kölliker, 1872","Cnidaria","Anthozoa","Octocorallia","Pennatulacea","Renillidae","Renilla","Renilla muelleri",1267,1292,1341,1367,266953,267800,290962,"Kölliker, 1872",FALSE,""
"1904","Stylatula elongata","Stylatula elongata","species",286695,293154,2258874,503625,"Stylatula elongata","Stylatula elongata","Stylatula elongata","Stylatula elongata (Gabb, 1862)","Cnidaria","Anthozoa","Octocorallia","Pennatulacea","Virgulariidae","Stylatula","Stylatula elongata",1267,1292,1341,1367,128488,128502,286695,"(Gabb, 1862)",FALSE,""
