"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"2594","Paramysis incerta","Paramysis incerta","species",NA,152703,2220148,1047640,NA,"Paramysis incerta","Paramysis incerta","Paramysis incerta (G.O.Sars, 1895)","Arthropoda",NA,NA,NA,"Mysidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2595","Paramysis loxolepis","Paramysis loxolepis","species",NA,152702,2220157,509068,NA,"Paramysis loxolepis","Paramysis loxolepis","Paramysis loxolepis (G.O.Sars, 1895)","Arthropoda",NA,NA,NA,"Mysidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2596","Caspiomysis knipowitschi","Caspiomysis knipowitschi","species",226593,152701,2220315,572249,"Caspiomysis knipowitschi","Caspiomysis knipowitschi","Caspiomysis knipowitschi","Caspiomysis knipowitschi G.O.Sars, 1907","Arthropoda","Malacostraca","Eumalacostraca","Mysida","Mysidae","Caspiomysis","Caspiomysis knipowitschi",1065,1071,1086,149668,119822,226086,226593,"G.O. Sars, 1907",FALSE,""
"2597","Paramysis agigensis","Paramysis agigensis","species",NA,152699,2220145,572253,NA,"Paramysis agigensis","Paramysis agigensis","Paramysis agigensis Bacescu, 1940","Arthropoda",NA,NA,NA,"Mysidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2598","Paramysisuveli","Paramysisuveli",NA,NA,NA,NA,1047644,NA,"Paramysis nouveli",NA,NA,"Arthropoda",NA,NA,NA,"Mysidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2599","Paramysis bacescoi","Paramysis bacescoi","species",NA,152697,4313833,1047636,NA,"Paramysis bacescoi","Paramysis bacescoi","Paramysis bacescoi Labat, 1953","Arthropoda",NA,NA,NA,"Mysidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2600","Schistomysis assimilis","Schistomysis assimilis","species",120201,152696,2221380,1047642,"Schistomysis assimilis","Schistomysis assimilis","Schistomysis assimilis","Schistomysis assimilis (G.O.Sars, 1877)","Arthropoda","Malacostraca","Eumalacostraca","Mysida","Mysidae","Schistomysis","Schistomysis assimilis",1065,1071,1086,149668,119822,119905,120201,"(G.O. Sars, 1877)",FALSE,""
"2601","Phallocryptus spinosa","Phallocryptus spinosa","species",NA,153370,11051738,4679497,NA,"Phallocryptus spinosa","Phallocryptus spinosa","Phallocryptus spinosa (H.Milne-Edwards, 1840)","Arthropoda",NA,NA,NA,"Anostraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2602","Eumunida keijii","Eumunida keijii","species",NA,111223,4311258,37561,NA,"Eumunida keijii","Eumunida keijii","Eumunida keijii de Saint Laurent & Macpherson, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2603","Eumunida capillata","Eumunida capillata","species",NA,111224,4311274,221236,NA,"Eumunida capillata","Eumunida capillata","Eumunida capillata de Saint Laurent & Macpherson, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2604","Eumunida karubar","Eumunida karubar",NA,NA,NA,NA,564114,NA,"Eumunida smithii",NA,NA,"Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"sibling_higher"
"2605","Eumunida smithii","Eumunida smithii","species",NA,111227,2222758,564114,NA,"Eumunida smithii","Eumunida smithii","Eumunida smithii Henderson, 1885","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2606","Eumunida sternomaculata","Eumunida sternomaculata","species",NA,28381,4311272,389505,NA,"Eumunida sternomaculata","Eumunida sternomaculata","Eumunida sternomaculata de Saint Laurent & Macpherson, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2607","Eumunida laevimana","Eumunida laevimana","species",NA,111229,2222759,478488,NA,"Eumunida laevimana","Eumunida laevimana","Eumunida laevimana Gordon, 1930","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2608","Eumunida similior","Eumunida similior","species",NA,200590,4311271,838520,NA,"Eumunida similior","Eumunida similior","Eumunida similior Baba, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2609","Eumunida treguieri","Eumunida treguieri","species",NA,111228,4311263,1090672,NA,"Eumunida treguieri","Eumunida treguieri","Eumunida treguieri de Saint Laurent & Poupin, 1996","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2610","Eumunida spinosa","Eumunida spinosa","species",NA,111232,4311267,1090680,NA,"Eumunida spinosa","Eumunida spinosa","Eumunida spinosa Macpherson, 2006","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2611","Eumunida minor","Eumunida minor","species",NA,111233,4311277,478496,NA,"Eumunida minor","Eumunida minor","Eumunida minor de Saint Laurent & Macpherson, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2612","Eumunida parva","Eumunida parva",NA,NA,NA,NA,564114,NA,"Eumunida smithii",NA,NA,"Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"sibling_higher"
"2613","Eumunida marginata","Eumunida marginata","species",NA,111234,4311259,478498,NA,"Eumunida marginata","Eumunida marginata","Eumunida marginata de Saint Laurent & Macpherson, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2614","Eumunida bispinata","Eumunida bispinata","species",NA,111235,4311256,478486,NA,"Eumunida bispinata","Eumunida bispinata","Eumunida bispinata Baba, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2615","Eumunida multilineata","Eumunida multilineata","species",NA,111236,4311270,1054762,NA,"Eumunida multilineata","Eumunida multilineata","Eumunida multilineata de Saint Laurent & Poupin, 1996","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2616","Eumunida picta","Eumunida picta","species",NA,111237,2222761,1090682,NA,"Eumunida picta","Eumunida picta","Eumunida picta Smith, 1883","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2617","Eumunida squamifera","Eumunida squamifera","species",NA,111238,4311254,785860,NA,"Eumunida squamifera","Eumunida squamifera","Eumunida squamifera de Saint Laurent & Macpherson, 1990","Arthropoda",NA,NA,NA,"Chirostylidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"2618","Jassa marmorata","Jassa marmorata","species",102433,142577,2219218,413617,"Jassa marmorata","Jassa marmorata","Jassa marmorata","Jassa marmorata Holmes, 1905","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Ischyroceridae","Jassa","Jassa marmorata",1065,1071,1086,1135,101389,101571,102433,"Holmes, 1905",FALSE,""
"2619","Jassa staudei","Jassa staudei","species",491725,200669,2219229,309112,"Jassa staudei","Jassa staudei","Jassa staudei","Jassa staudei Conlan, 1990","Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Ischyroceridae","Jassa","Jassa staudei",1065,1071,1086,1135,101389,101571,491725,"Conlan, 1990",FALSE,""
"2620","Atypopenaeus dearmatus","Atypopenaeus dearmatus","species",377414,934210,2223817,550516,"Atypopenaeus dearmatus","Atypopenaeus dearmatus","Atypopenaeus dearmatus","Atypopenaeus dearmatus de Man, 1907","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Penaeidae","Atypopenaeus","Atypopenaeus dearmatus",1065,1071,1086,1130,106727,203935,377414,"De Man, 1907",FALSE,""
"2621","Proctophyllodes cetti","Proctophyllodes cetti","species",NA,200070,10346576,694263,NA,"Proctophyllodes cetti","Proctophyllodes cetti","Proctophyllodes cetti","Arthropoda",NA,NA,NA,"Proctophyllodidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2622","Eremisopus","Eremisopus","genus",NA,211296,2207554,548423,NA,"Eremisopus","Eremisopus","Eremisopus Wilson & Keable, 2002","Arthropoda",NA,NA,NA,"Amphisopidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2623","Eophreatoicus kershawi","Eophreatoicus kershawi","species",NA,211295,2207557,253893,NA,"Eophreatoicus kershawi","Eophreatoicus kershawi","Eophreatoicus kershawi Nicholls, 1926","Arthropoda",NA,NA,NA,"Amphisopidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2624","Eophreatoicus","Eophreatoicus","genus",NA,211267,2207556,253895,NA,"Eophreatoicus","Eophreatoicus","Eophreatoicus Nicholls, 1926","Arthropoda",NA,NA,NA,"Amphisopidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2625","Leiobunum vittatum","Leiobunum vittatum","species",NA,304152,6907800,90841,NA,"Leiobunum vittatum","Leiobunum vittatum","Leiobunum vittatum (Say, 1821)","Arthropoda",NA,NA,NA,"Leiobunidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2626","Ingrassia","Ingrassia","genus",NA,200097,4406177,571656,NA,"Ingrassia","Ingrassia","Ingrassia Oudemans, 1905d","Arthropoda",NA,NA,NA,"Xolalgidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2627","Glaucalges","Glaucalges","genus",NA,200132,4406026,571654,NA,"Glaucalges","Glaucalges","Glaucalges Gaud, 1980","Arthropoda",NA,NA,NA,"Xolalgidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2628","Glaucalges attenuatus","Glaucalges attenuatus","species",NA,200133,4547834,571659,NA,"Glaucalges attenuatus","Glaucalges attenuatus","Glaucalges attenuatus (Buchholz, 1869)","Arthropoda",NA,NA,NA,"Xolalgidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2629","Brignolizomus woodwardi","Brignolizomus woodwardi",NA,NA,NA,NA,943165,NA,"Brignolizomus woodwardi",NA,NA,"Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2630","Bamazomus","Bamazomus","genus",NA,152401,2181721,943156,NA,"Bamazomus","Bamazomus","Bamazomus Harvey, 1992","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2631","Draculoides bramstokeri","Draculoides bramstokeri","species",NA,152400,2181603,943161,NA,"Draculoides bramstokeri","Draculoides bramstokeri","Draculoides bramstokeri Harvey & Humphreys, 1995","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2632","Draculoides julianneae","Draculoides julianneae","species",NA,152398,2181604,943153,NA,"Draculoides julianneae","Draculoides julianneae","Draculoides julianneae Harvey, 2001","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2633","Draculoides vinei","Draculoides vinei","species",NA,152399,2181602,859542,NA,"Draculoides vinei","Draculoides vinei","Draculoides vinei (Harvey, 1988)","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2634","Paradraculoides","Paradraculoides","genus",NA,152392,4666601,859548,NA,"Paradraculoides","Paradraculoides","Paradraculoides Harvey, Berry, Edward & Humphreys, 2008","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2635","Paradraculoides anachoretus","Paradraculoides anachoretus","species",NA,152396,9158048,144782,NA,"Paradraculoides anachoretus","Paradraculoides anachoretus","Paradraculoides anachoretus Harvey, Berry, Edward & Humphreys, 2008","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2636","Paradraculoides bythius","Paradraculoides bythius","species",NA,152395,9003293,859550,NA,"Paradraculoides bythius","Paradraculoides bythius","Paradraculoides bythius Harvey, Berry, Edward & Humphreys, 2008","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2637","Paradraculoides gnophicola","Paradraculoides gnophicola","species",NA,152394,8767918,859551,NA,"Paradraculoides gnophicola","Paradraculoides gnophicola","Paradraculoides gnophicola Harvey, Berry, Edward & Humphreys, 2008","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2638","Paradraculoides kryptus","Paradraculoides kryptus","species",NA,152393,9043810,859552,NA,"Paradraculoides kryptus","Paradraculoides kryptus","Paradraculoides kryptus Harvey, Berry, Edward & Humphreys, 2008","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2639","Draculoides mesozeirus","Draculoides mesozeirus","species",NA,152391,8772602,943155,NA,"Draculoides mesozeirus","Draculoides mesozeirus","Draculoides mesozeirus Harvey, Berry, Edward & Humphreys, 2008","Arthropoda",NA,NA,NA,"Hubbardiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2640","Hemigrapsus sinensis","Hemigrapsus sinensis","species",444781,153360,5863334,276325,"Hemigrapsus sinensis","Hemigrapsus sinensis","Hemigrapsus sinensis","Hemigrapsus sinensis Rathbun, 1931","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Varunidae","Hemigrapsus","Hemigrapsus sinensis",1065,1071,1086,1130,439140,106964,444781,"Rathbun, 1931",FALSE,""
"2641","Charybdis vadorum","Charybdis vadorum","species",NA,153358,4307422,123644,NA,"Charybdis vadorum","Charybdis vadorum","Charybdis vadorum Alcock, 1899","Arthropoda",NA,NA,NA,"Portunidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2642","Charybdisegata","Charybdisegata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",NA,NA,NA,"Portunidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2643","Chthamalus challengeri","Chthamalus challengeri","species",535123,200844,7891777,898720,"Chthamalus challengeri","Chthamalus challengeri","Chthamalus challengeri","Chthamalus challengeri Hoek, 1883","Arthropoda","Thecostraca","Cirripedia","Balanomorpha","Chthamalidae","Chthamalus","Chthamalus challengeri",1065,22388,1082,106039,106059,106126,535123,"Hoek, 1883",FALSE,""
"2644","Chthamalus moro","Chthamalus moro","species",535125,189388,5862459,982174,"Chthamalus moro","Chthamalus moro","Chthamalus moro","Chthamalus moro Pilsbry, 1916","Arthropoda","Thecostraca","Cirripedia","Balanomorpha","Chthamalidae","Chthamalus","Chthamalus moro",1065,22388,1082,106039,106059,106126,535125,"Pilsbry, 1916",FALSE,""
"2645","Nedsia","Nedsia","genus",NA,152387,4642472,127900,NA,"Nedsia","Nedsia","Nedsia Barnard & Williams, 1995","Arthropoda",NA,NA,NA,"Eriopisidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2646","Arenaeus cribrarius","Arenaeus cribrarius","species",158046,501938,2225554,906052,"Arenaeus cribrarius","Arenaeus cribrarius","Arenaeus cribrarius","Arenaeus cribrarius (Lamarck, 1818)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Portunidae","Arenaeus","Arenaeus cribrarius",1065,1071,1086,1130,106763,158045,158046,"(Lamarck, 1818)",FALSE,""
"2647","Armases cinereum","Armases cinereum","species",158049,599511,2225741,624071,"Armases cinereum","Armases cinereum","Armases cinereum","Armases cinereum (Bosc, 1801)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Sesarmidae","Armases","Armases cinereum",1065,1071,1086,1130,158047,158048,158049,"(Bosc, 1801)",FALSE,""
"2648","Cancer jordani","Cancer jordani","species",NA,649909,2222086,482550,NA,"Romaleon jordani","Cancer jordani","Cancer jordani Rathbun, 1900","Arthropoda",NA,NA,NA,"Cancridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"2649","Loxorhynchus crispatus","Loxorhynchus crispatus","species",NA,201406,2226752,957725,NA,"Loxorhynchus crispatus","Loxorhynchus crispatus","Loxorhynchus crispatus Stimpson, 1857","Arthropoda",NA,NA,NA,"Majidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2650","Menippe adina","Menippe adina","species",NA,501960,5178756,315612,NA,"Menippe adina","Menippe adina","Menippe adina A.B.Williams & Felder, 1986","Arthropoda",NA,NA,NA,"Eriphiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2651","Menippe mercenaria","Menippe mercenaria","species",NA,149574,5178757,233892,NA,"Menippe mercenaria","Menippe mercenaria","Menippe mercenaria (Say, 1818)","Arthropoda",NA,NA,NA,"Eriphiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2652","Microphrys bicornutus","Microphrys bicornutus","species",NA,201413,2226786,957723,NA,"Omalacantha bicornuta","Microphrys bicornutus","Microphrys bicornutus (Latreille, 1825)","Arthropoda",NA,NA,NA,"Majidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"2653","Mithraculus sculptus","Mithraculus sculptus","species",421990,182012,2226765,957710,"Mithraculus sculptus","Mithraculus sculptus","Mithraculus sculptus","Mithraculus sculptus (Lamarck, 1818)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Mithracidae","Mithraculus","Mithraculus sculptus",1065,1071,1086,1130,439056,415649,421990,"(Lamarck, 1818)",FALSE,""
"2654","Oedignathus inermis","Oedignathus inermis","species",NA,276327,2224368,131922,NA,"Oedignathus inermis","Oedignathus inermis","Oedignathus inermis (Stimpson, 1860)","Arthropoda",NA,NA,NA,"Lithodidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2655","Oedignathus inermis","Oedignathus inermis","species",NA,276327,2224368,131922,NA,"Oedignathus inermis","Oedignathus inermis","Oedignathus inermis (Stimpson, 1860)","Arthropoda",NA,NA,NA,"Lithodidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2656","Pachygrapsus crassipes","Pachygrapsus crassipes","species",395016,576218,2225812,1027196,"Pachygrapsus crassipes","Pachygrapsus crassipes","Pachygrapsus crassipes","Pachygrapsus crassipes Randall, 1840","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus crassipes",1065,1071,1086,1130,106772,106965,395016,"Randall, 1840",FALSE,""
"2657","Pachygrapsus gracilis","Pachygrapsus gracilis","species",241200,470238,2225810,482554,"Pachygrapsus gracilis","Pachygrapsus gracilis","Pachygrapsus gracilis","Pachygrapsus gracilis (de Saussure, 1857)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus gracilis",1065,1071,1086,1130,106772,106965,241200,"(de Saussure, 1857)",FALSE,""
"2658","Pitho lherminieri","Pitho lherminieri","species",422018,201414,2226625,431883,"Pitho lherminieri","Pitho lherminieri","Pitho lherminieri","Pitho lherminieri (Desbonne, 1867)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Mithracidae","Pitho","Pitho lherminieri",1065,1071,1086,1130,439056,415820,422018,"(Desbonne in Desbonne & Schramm, 1867)",FALSE,""
"2659","Scyra acutifrons","Scyra acutifrons","species",NA,201404,2226749,431885,NA,"Scyra acutifrons","Scyra acutifrons","Scyra acutifrons Dana, 1851","Arthropoda",NA,NA,NA,"Pisidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2660","Scyra acutifrons","Scyra acutifrons","species",NA,201404,2226749,431885,NA,"Scyra acutifrons","Scyra acutifrons","Scyra acutifrons Dana, 1851","Arthropoda",NA,NA,NA,"Pisidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2661","Minuca longisignalis","Minuca longisignalis","species",955264,798148,9279534,482561,"Minuca longisignalis","Minuca longisignalis","Minuca longisignalis","Minuca longisignalis (Salmon & Atsaides, 1968)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Ocypodidae","Minuca","Minuca longisignalis",1065,1071,1086,1130,106773,955256,955264,"(Salmon & Atsaides, 1968)",FALSE,""
"2662","Minuca minax","Minuca minax","species",955266,798147,9514326,957718,"Minuca minax","Minuca minax","Minuca minax","Minuca minax (Le Conte, 1855)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Ocypodidae","Minuca","Minuca minax",1065,1071,1086,1130,106773,955256,955266,"(Le Conte, 1855)",FALSE,""
"2663","Aristeus antennatus","Aristeus antennatus","species",107083,89958,5178443,965644,"Aristeus antennatus","Aristeus antennatus","Aristeus antennatus","Aristeus antennatus (Risso, 1816)","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Aristeidae","Aristeus","Aristeus antennatus",1065,1071,1086,1130,106725,106807,107083,"(Risso, 1816)",FALSE,""
"2664","Ciliopagurus hawaiiensis","Ciliopagurus hawaiiensis","species",NA,152754,2224412,1047780,NA,"Ciliopagurus hawaiiensis","Ciliopagurus hawaiiensis","Ciliopagurus hawaiiensis (McLaughlin & Baily-Brock, 1975)","Arthropoda",NA,NA,NA,"Diogenidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2665","Strigopagurus poupini","Strigopagurus poupini","species",367535,152753,4311917,952792,"Strigopagurus poupini","Strigopagurus poupini","Strigopagurus poupini","Strigopagurus poupini Forest, 1995","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Diogenidae","Strigopagurus","Strigopagurus poupini",1065,1071,1086,1130,106736,367532,367535,"Forest, 1995",FALSE,""
"2666","Ovalona glabra","Ovalona glabra",NA,NA,NA,NA,287275,NA,"Ovalona glabra",NA,NA,"Arthropoda",NA,NA,NA,"Chydoridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2667","Leberis chihuahuensis","Leberis chihuahuensis","species",NA,123634,7394818,811157,NA,"Leberis chihuahuensis","Leberis chihuahuensis","Leberis chihuahuensis Elías-Gutiérrez & Valdez-Moreno, 2008","Arthropoda",NA,NA,NA,"Chydoridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2668","Leberis davidi","Leberis davidi","species",NA,94687,8115280,811154,NA,"Leberis davidi","Leberis davidi","Leberis davidi (Richard, 1895)","Arthropoda",NA,NA,NA,"Chydoridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2669","Porcellionides pruinosus","Porcellionides pruinosus","species",NA,151854,2211355,857777,NA,"Porcellionides pruinosus","Porcellionides pruinosus","Porcellionides pruinosus (Brandt, 1833)","Arthropoda",NA,NA,NA,"Porcellionidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2670","Proctophyllodes","Proctophyllodes","genus",NA,200069,4405309,1062341,NA,"Proctophyllodes","Proctophyllodes","Proctophyllodes Mégnin, 1877","Arthropoda",NA,NA,NA,"Proctophyllodidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"2671","Polycheles typhlops","Polycheles typhlops","species",107696,89944,5970948,969639,"Polycheles typhlops","Polycheles typhlops","Polycheles typhlops","Polycheles typhlops C.Heller, 1862","Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Polychelidae","Polycheles","Polycheles typhlops",1065,1071,1086,1130,106793,107056,107696,"Heller, 1862",FALSE,""
"2672","Polycheles sculptus","Polycheles sculptus",NA,NA,NA,NA,969653,NA,"Stereomastis sculpta",NA,NA,"Arthropoda",NA,NA,NA,"Polychelidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,""
"2673","Litoscalpellum discoveryi","Litoscalpellum discoveryi","species",174130,140308,2114038,469361,"Litoscalpellum discoveryi","Litoscalpellum discoveryi","Litoscalpellum discoveryi","Litoscalpellum discoveryi (Gruvel, 1906)","Arthropoda","Thecostraca","Cirripedia","Scalpellomorpha","Scalpellidae","Litoscalpellum","Litoscalpellum discoveryi",1065,22388,1082,106038,106055,106112,174130,"(Gruvel, 1906)",FALSE,""
"2674","Arcoscalpellum","Arcoscalpellum","genus",106103,140309,2113911,418870,"Arcoscalpellum","Arcoscalpellum","Arcoscalpellum","Arcoscalpellum Hoek, 1907","Arthropoda","Thecostraca","Cirripedia","Scalpellomorpha","Scalpellidae","Arcoscalpellum",NA,1065,22388,1082,106038,106055,106103,NA,"Hoek, 1907",FALSE,""
"2675","Scalpellum","Scalpellum","genus",106115,140311,8908610,313214,"Scalpellum","Scalpellum","Scalpellum","Scalpellum Leach, 1818","Arthropoda","Thecostraca","Cirripedia","Scalpellomorpha","Scalpellidae","Scalpellum",NA,1065,22388,1082,106038,106055,106115,NA,"Leach, 1818",FALSE,""
"2676","Arcoscalpellum africanum","Arcoscalpellum africanum","species",173860,140313,2113913,418841,"Arcoscalpellum africanum","Arcoscalpellum africanum","Arcoscalpellum africanum","Arcoscalpellum africanum (Hoek, 1883)","Arthropoda","Thecostraca","Cirripedia","Scalpellomorpha","Scalpellidae","Arcoscalpellum","Arcoscalpellum africanum",1065,22388,1082,106038,106055,106103,173860,"(Hoek, 1883)",FALSE,""
"2677","Litoscalpellum","Litoscalpellum","genus",106112,140307,2114034,898711,"Litoscalpellum","Litoscalpellum","Litoscalpellum","Litoscalpellum Newman & Ross, 1971","Arthropoda","Thecostraca","Cirripedia","Scalpellomorpha","Scalpellidae","Litoscalpellum",NA,1065,22388,1082,106038,106055,106112,NA,"Newman & Ross, 1971",FALSE,""
"2678","Agononida isabelensis","Agononida isabelensis",NA,472936,NA,NA,99688,"Agononida isabelensis","Agononida isabelensis",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Munididae","Agononida","Agononida isabelensis",1065,1071,1086,1130,562645,345790,472936,"Cabezas, Macpherson & Machordom, 2009",FALSE,""
"2679","Paramunida lophia","Paramunida lophia",NA,472949,NA,NA,476229,"Paramunida lophia","Paramunida lophia",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Munididae","Paramunida","Paramunida lophia",1065,1071,1086,1130,562645,387313,472949,"Cabezas, Macpherson & Machordom, 2009",FALSE,""
"2680","Paramunida salai","Paramunida salai",NA,472950,NA,NA,673872,"Paramunida salai","Paramunida salai",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Munididae","Paramunida","Paramunida salai",1065,1071,1086,1130,562645,387313,472950,"Cabezas, Macpherson & Machordom, 2009",FALSE,""
