"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"2143","Nuttallina californica","Nuttallina californica","species",386437,105246,5193837,2867749,"Nuttallina californica","Nuttallina californica","Nuttallina californica","Nuttallina californica (Reeve, 1847)","Mollusca","accepted",NA,FALSE,"","(Reeve, 1847)","Animalia","Polyplacophora","Chitonida","Tonicellidae","Nuttallina","0","0"
"2144","Hermissenda opalescens","Hermissenda opalescens","species",877759,795534,8542531,5973490,"Hermissenda opalescens","Hermissenda opalescens","Hermissenda opalescens","Hermissenda opalescens (J.G.Cooper, 1863)","Mollusca","accepted",NA,FALSE,"","(J. G. Cooper, 1863)","Animalia","Gastropoda","Nudibranchia","Myrrhinidae","Hermissenda","0","0"
"2145","Ancula gibbosa","Ancula gibbosa","species",140029,32986,2291976,739837,"Ancula gibbosa","Ancula gibbosa","Ancula gibbosa","Ancula gibbosa (Risso, 1818)","Mollusca","accepted",NA,FALSE,"","(Risso, 1818)","Animalia","Gastropoda","Nudibranchia","Goniodorididae","Ancula","0","0"
"2146","Macron","Macron","genus",456055,954149,2303040,2911809,"Macron","Macron","Macron","Macron H.Adams & A.Adams, 1853","Mollusca","accepted",NA,FALSE,"","H. Adams & A. Adams, 1853","Animalia","Gastropoda","Neogastropoda","Pseudolividae","Macron","0","0"
"2147","Doriopsilla","Doriopsilla","genus",137884,5971,2292440,553087,"Doriopsilla","Doriopsilla","Doriopsilla","Doriopsilla Bergh, 1880","Mollusca","accepted",NA,FALSE,"","Bergh, 1880","Animalia","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","0","0"
"2148","Argonauta argo","Argonauta argo","species",138803,26436,5189614,749610,"Argonauta argo","Argonauta argo","Argonauta argo","Argonauta argo Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"","Linnaeus, 1758","Animalia","Cephalopoda","Octopoda","Argonautidae","Argonauta","0","0"
"2149","Amphioctopus aegina","Amphioctopus aegina","species",534097,211842,5856036,137291,"Amphioctopus aegina","Amphioctopus aegina","Amphioctopus aegina","Amphioctopus aegina (Gray, 1849)","Mollusca","accepted",NA,FALSE,"","(Gray, 1849)","Animalia","Cephalopoda","Octopoda","Octopodidae","Amphioctopus","0","0"
"2150","Octopus sasakii","Octopus sasakii",NA,NA,NA,NA,749601,NA,"Octopus sasakii",NA,NA,"Mollusca",NA,NA,FALSE,"hidden",NA,NA,NA,NA,NA,NA,NA,NA
"2151","Hapalochlaena lunulata","Hapalochlaena lunulata","species",342333,26430,2289324,1033634,"Hapalochlaena lunulata","Hapalochlaena lunulata","Hapalochlaena lunulata","Hapalochlaena lunulata (Quoy & Gaimard, 1832)","Mollusca","accepted",NA,FALSE,"","(Quoy & Gaimard, 1832)","Animalia","Cephalopoda","Octopoda","Octopodidae","Hapalochlaena","0","0"
"2152","Callistoctopus ornatus","Callistoctopus ornatus","species",534728,211836,5856009,711375,"Callistoctopus ornatus","Callistoctopus ornatus","Callistoctopus ornatus","Callistoctopus ornatus (Gould, 1852)","Mollusca","accepted",NA,FALSE,"","(Gould, 1852)","Animalia","Cephalopoda","Octopoda","Octopodidae","Callistoctopus","0","0"
"2153","Octopus cyanea","Octopus cyanea","species",210788,26428,2289535,1090968,"Octopus cyanea","Octopus cyanea","Octopus cyanea","Octopus cyanea Gray, 1849","Mollusca","accepted",NA,FALSE,"","Gray, 1849","Animalia","Cephalopoda","Octopoda","Octopodidae","Octopus","0","0"
"2154","Octopus conispadiceus","Octopus conispadiceus","species",341963,26427,2289646,355843,"Octopus conispadiceus","Octopus conispadiceus","Octopus conispadiceus","Octopus conispadiceus (Sasaki, 1917)","Mollusca","accepted",NA,FALSE,"","(Sasaki, 1917)","Animalia","Cephalopoda","Octopoda","Octopodidae","Octopus","0","0"
"2155","Opisthoteuthis depressa","Opisthoteuthis depressa","species",342094,26426,2289260,355847,"Opisthoteuthis depressa","Opisthoteuthis depressa","Opisthoteuthis depressa","Opisthoteuthis depressa Ijima & Ikeda, 1895","Mollusca","accepted",NA,FALSE,"","Ijima & Ikeda, 1895","Animalia","Cephalopoda","Octopoda","Opisthoteuthidae","Opisthoteuthis","0","0"
"2156","Todarodes pacificus","Todarodes pacificus","species",342067,26423,2290498,478548,"Todarodes pacificus","Todarodes pacificus","Todarodes pacificus","Todarodes pacificus (Steenstrup, 1880)","Mollusca","accepted",NA,FALSE,"","(Steenstrup, 1880)","Animalia","Cephalopoda","Oegopsida","Ommastrephidae","Todarodes","0","0"
"2157","Berryteuthis magister","Berryteuthis magister","species",342286,25496,2290057,355850,"Berryteuthis magister","Berryteuthis magister","Berryteuthis magister","Berryteuthis magister (Berry, 1913)","Mollusca","accepted",NA,FALSE,"","(Berry, 1913)","Animalia","Cephalopoda","Oegopsida","Gonatidae","Berryteuthis","0","0"
"2158","Idiosepius paradoxus","Idiosepius paradoxus","species",342343,26420,2289186,355849,"Idiosepius paradoxus","Idiosepius paradoxus","Idiosepius paradoxus","Idiosepius paradoxus (Ortmann, 1888)","Mollusca","accepted",NA,FALSE,"sibling_higher","(Ortmann, 1888)","Animalia","Cephalopoda","Idiosepida","Idiosepiidae","Idiosepius","0","0"
"2159","Sepia lycidas","Sepia lycidas","species",342149,26348,2290814,262643,"Sepia lycidas","Sepia lycidas","Sepia lycidas","Sepia lycidas Gray, 1849","Mollusca","accepted",NA,FALSE,"","Gray, 1849","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2160","Sepia latimanus","Sepia latimanus","species",220305,26347,2290748,1090963,"Sepia latimanus","Sepia latimanus","Sepia latimanus","Sepia latimanus Quoy & Gaimard, 1832","Mollusca","accepted",NA,FALSE,"","Quoy & Gaimard, 1832","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2161","Sepia peterseni","Sepia peterseni","species",342162,26346,2290690,228500,"Sepia peterseni","Sepia peterseni","Sepia peterseni","Sepia peterseni Appellöf, 1886","Mollusca","accepted",NA,FALSE,"","Appellöf, 1886","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2162","Metasepia tullbergi","Metasepia tullbergi","species",342367,26345,2290890,200152,"Metasepia tullbergi","Metasepia tullbergi","Metasepia tullbergi","Metasepia tullbergi (Appelöf, 1886)","Mollusca","accepted",NA,FALSE,"","(Appellöf, 1886)","Animalia","Cephalopoda","Sepiida","Sepiidae","Metasepia","0","0"
"2163","Sepiella inermis","Sepiella inermis","species",220314,507926,2290906,307142,"Sepiella inermis","Sepiella inermis","Sepiella inermis","Sepiella inermis","Mollusca","accepted",NA,FALSE,"","(Van Hasselt [in Férussac & d'Orbigny], 1835)","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepiella","0","0"
"2164","Sepia pardex","Sepia pardex","species",342161,26032,4357017,707090,"Sepia pardex","Sepia pardex","Sepia pardex","Sepia pardex Sasaki, 1913","Mollusca","accepted",NA,FALSE,"","Sasaki, 1913","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2165","Sepia lorigera","Sepia lorigera","species",342148,26031,2290709,707099,"Sepia lorigera","Sepia lorigera","Sepia lorigera","Sepia lorigera Wülker, 1910","Mollusca","accepted",NA,FALSE,"","Wülker, 1910","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2166","Sepia kobiensis","Sepia kobiensis","species",342145,26028,2290868,228501,"Sepia kobiensis","Sepia kobiensis","Sepia kobiensis","Sepia kobiensis Hoyle, 1885","Mollusca","accepted",NA,FALSE,"","Hoyle, 1885","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2167","Enoploteuthis reticulata","Enoploteuthis reticulata","species",342303,33330,2290264,43358,"Enoploteuthis reticulata","Enoploteuthis reticulata","Enoploteuthis reticulata","Enoploteuthis reticulata Rancurel, 1970","Mollusca","accepted",NA,FALSE,"","Rancurel, 1970","Animalia","Cephalopoda","Oegopsida","Enoploteuthidae","Enoploteuthis","0","0"
"2168","Idiosepius pygmaeus","Idiosepius pygmaeus","species",342345,30217,2289191,537550,"Idiosepius pygmaeus","Idiosepius pygmaeus","Idiosepius pygmaeus","Idiosepius pygmaeus Steenstrup, 1881","Mollusca","accepted",NA,FALSE,"sibling_higher","Steenstrup, 1881","Animalia","Cephalopoda","Idiosepida","Idiosepiidae","Idiosepius","0","0"
"2169","Liocranchia valdiviae","Liocranchia valdiviae","species",341819,33323,2289931,94944,"Liocranchia valdiviae","Liocranchia valdiviae","Liocranchia valdiviae","Liocranchia valdiviae Chun, 1910","Mollusca","accepted",NA,FALSE,"","Chun, 1910","Animalia","Cephalopoda","Oegopsida","Cranchiidae","Liocranchia","0","0"
"2170","Magnoteuthis","Magnoteuthis","genus",759130,590217,4627888,2868817,"Magnoteuthis","Magnoteuthis","Magnoteuthis","Magnoteuthis Salcedo-Vargas & Okutani, 1994","Mollusca","accepted",NA,FALSE,"","Salcedo-Vargas & Okutani, 1994","Animalia","Cephalopoda","Oegopsida","Mastigoteuthidae","Magnoteuthis","0","0"
"2171","Rossia palpebrosa","Rossia palpebrosa","species",153083,83669,5189577,331554,"Rossia palpebrosa","Rossia palpebrosa","Rossia palpebrosa","Rossia palpebrosa Owen, 1835","Mollusca","accepted",NA,FALSE,"","Owen, 1835","Animalia","Cephalopoda","Sepiida","Sepiolidae","Rossia","0","0"
"2172","Spirula spirula","Spirula spirula","species",141548,30216,5189558,43354,"Spirula spirula","Spirula spirula","Spirula spirula","Spirula spirula (Linnaeus, 1758)","Mollusca","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Cephalopoda","Spirulida","Spirulidae","Spirula","0","0"
"2173","Vampyroteuthis infernalis","Vampyroteuthis infernalis","species",141887,33311,2290924,537559,"Vampyroteuthis infernalis","Vampyroteuthis infernalis","Vampyroteuthis infernalis","Vampyroteuthis infernalis Chun, 1903","Mollusca","accepted",NA,FALSE,"","Chun, 1903","Animalia","Cephalopoda","Vampyromorpha","Vampyroteuthidae","Vampyroteuthis","0","0"
"2174","Sepiola ligulata","Sepiola ligulata",NA,NA,NA,NA,562811,NA,"Sepiola ligulata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2175","Rondeletiola minor","Rondeletiola minor","species",141448,30201,2289096,997291,"Rondeletiola minor","Rondeletiola minor","Rondeletiola minor","Rondeletiola minor (Naef, 1912)","Mollusca","accepted",NA,FALSE,"","(Naef, 1912)","Animalia","Cephalopoda","Sepiida","Sepiolidae","Rondeletiola","0","0"
"2176","Loligo reynaudii","Loligo reynaudii","species",220316,33082,2290383,537552,"Loligo reynaudii","Loligo reynaudii","Loligo reynaudii","Loligo reynaudii d'Orbigny","Mollusca","accepted",NA,FALSE,"","d'Orbigny [in Ferussac & d'Orbigny], 1839-1841","Animalia","Cephalopoda","Myopsida","Loliginidae","Loligo","0","0"
"2177","Nautilus pompilius","Nautilus pompilius","species",216384,30952,2289202,616359,"Nautilus pompilius","Nautilus pompilius","Nautilus pompilius","Nautilus pompilius Linnaeus, 1758","Mollusca","accepted",NA,FALSE,"sibling_higher","Linnaeus, 1758","Animalia","Cephalopoda","Nautilida","Nautilidae","Nautilus","0","0"
"2178","Alluroteuthis antarcticus","Alluroteuthis antarcticus","species",325302,33298,2290441,730474,"Alluroteuthis antarcticus","Alluroteuthis antarcticus","Alluroteuthis antarcticus","Alluroteuthis antarcticus Odhner, 1923","Mollusca","accepted",NA,FALSE,"","Odhner, 1923","Animalia","Cephalopoda","Oegopsida","Neoteuthidae","Alluroteuthis","0","0"
"2179","Lycoteuthis lorigera","Lycoteuthis lorigera","species",342361,33297,2290092,730507,"Lycoteuthis lorigera","Lycoteuthis lorigera","Lycoteuthis lorigera","Lycoteuthis lorigera (Steenstrup, 1875)","Mollusca","accepted",NA,FALSE,"","(Steenstrup, 1875)","Animalia","Cephalopoda","Oegopsida","Lycoteuthidae","Lycoteuthis","0","0"
"2180","Amphioctopus fangsiao","Amphioctopus fangsiao","species",534733,211840,5856038,137296,"Amphioctopus fangsiao","Amphioctopus fangsiao","Amphioctopus fangsiao","Amphioctopus fangsiao (d'Orbigny, 1839)","Mollusca","accepted",NA,FALSE,"","(d'Orbigny [in Férussac & d'Orbigny], 1839-1841)","Animalia","Cephalopoda","Octopoda","Octopodidae","Amphioctopus","0","0"
"2181","Euprymna berryi","Euprymna berryi","species",342315,30215,2289082,307141,"Euprymna berryi","Euprymna berryi","Euprymna berryi","Euprymna berryi Sasaki, 1929","Mollusca","accepted",NA,FALSE,"","Sasaki, 1929","Animalia","Cephalopoda","Sepiida","Sepiolidae","Euprymna","0","0"
"2182","Sepia aculeata","Sepia aculeata","species",342106,32821,2290822,307140,"Sepia aculeata","Sepia aculeata","Sepia aculeata","Sepia aculeata Van Hasselt","Mollusca","accepted",NA,FALSE,"","Van Hasselt [in Férussac & d'Orbigny], 1835","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2183","Sepia robsoni","Sepia robsoni","species",342170,32820,2290747,307139,"Sepia robsoni","Sepia robsoni","Sepia robsoni","Sepia robsoni (Massy, 1927)","Mollusca","accepted",NA,FALSE,"","(Massy, 1927)","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2184","Sepia robsoni","Sepia madokai","species",342150,32820,2290747,307139,"Sepia madokai","Sepia robsoni","Sepia robsoni","Sepia robsoni (Massy, 1927)","Mollusca","unaccepted","invalid: secondary junior homonym of <i>Sepia robsoni</i> Massy, 1929",FALSE,"","Adam, 1939","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2185","Sepia esculenta","Sepia esculenta","species",342131,26350,2290754,622220,"Sepia esculenta","Sepia esculenta","Sepia esculenta","Sepia esculenta Hoyle, 1885","Mollusca","accepted",NA,FALSE,"","Hoyle, 1885","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2186","Haliphron atlanticus","Haliphron atlanticus","species",341781,32359,2289216,752589,"Haliphron atlanticus","Haliphron atlanticus","Haliphron atlanticus","Haliphron atlanticus Steenstrup, 1861","Mollusca","accepted",NA,FALSE,"","Steenstrup, 1861","Animalia","Cephalopoda","Octopoda","Alloposidae","Haliphron","0","0"
"2187","Amphitretus pelagicus","Amphitretus pelagicus","species",342272,32358,5189592,279723,"Amphitretus pelagicus","Amphitretus pelagicus","Amphitretus pelagicus","Amphitretus pelagicus Hoyle, 1885","Mollusca","accepted",NA,FALSE,"","Hoyle, 1885","Animalia","Cephalopoda","Octopoda","Amphitretidae","Amphitretus","0","0"
"2188","Japetella heathi","Japetella heathi","species",341790,701349,2289228,752588,"Japetella heathi","Japetella heathi","Japetella heathi","Japetella heathi (Berry, 1911)","Mollusca","accepted",NA,FALSE,"","(Berry, 1911)","Animalia","Cephalopoda","Octopoda","Amphitretidae","Japetella","0","0"
"2189","Graneledone boreopacifica","Graneledone boreopacifica","species",342222,32349,2289459,752582,"Graneledone boreopacifica","Graneledone boreopacifica","Graneledone boreopacifica","Graneledone boreopacifica Nesis, 1982","Mollusca","accepted",NA,FALSE,"","Nesis, 1982","Animalia","Cephalopoda","Octopoda","Megaleledonidae","Graneledone","0","0"
"2190","Tremoctopus violaceus","Tremoctopus violaceus","species",141694,32345,2289798,191176,"Tremoctopus violaceus","Tremoctopus violaceus","Tremoctopus violaceus","Tremoctopus violaceus Chiaje, 1830","Mollusca","accepted",NA,FALSE,"","delle Chiaje, 1830","Animalia","Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus","0","0"
"2191","Uroteuthis chinensis","Uroteuthis chinensis",NA,NA,NA,NA,402090,NA,"Uroteuthis chinensis",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2192","Euprymna morsei","Euprymna morsei","species",342317,26416,2289083,916325,"Euprymna morsei","Euprymna morsei","Euprymna morsei","Euprymna morsei (Verrill, 1881)","Mollusca","accepted",NA,FALSE,"","(Verrill, 1881)","Animalia","Cephalopoda","Sepiida","Sepiolidae","Euprymna","0","0"
"2193","Euprymna scolopes","Euprymna scolopes","species",342322,30214,2289092,528814,"Euprymna scolopes","Euprymna scolopes","Euprymna scolopes","Euprymna scolopes Berry, 1913","Mollusca","accepted",NA,FALSE,"","Berry, 1913","Animalia","Cephalopoda","Sepiida","Sepiolidae","Euprymna","0","0"
"2194","Euprymna tasmanica","Euprymna tasmanica","species",342324,30213,2289088,916326,"Euprymna tasmanica","Euprymna tasmanica","Euprymna tasmanica","Euprymna tasmanica (Pfeffer, 1884)","Mollusca","accepted",NA,FALSE,"","(Pfeffer, 1884)","Animalia","Cephalopoda","Sepiida","Sepiolidae","Euprymna","0","0"
"2195","Euprymna hyllebergi","Euprymna hyllebergi","species",410361,30212,2289087,867109,"Euprymna hyllebergi","Euprymna hyllebergi","Euprymna hyllebergi","Euprymna hyllebergi Nateewathana, 1997","Mollusca","accepted",NA,FALSE,"","Nateewathana, 1997","Animalia","Cephalopoda","Sepiida","Sepiolidae","Euprymna","0","0"
"2196","Sepiola birostrata","Sepiola birostrata",NA,NA,NA,NA,867110,NA,"Sepiola birostrata",NA,NA,"Mollusca",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"2197","Sepiola affinis","Sepiola affinis","species",141453,30210,2289169,562823,"Sepiola affinis","Sepiola affinis","Sepiola affinis","Sepiola affinis Naef, 1912","Mollusca","accepted",NA,FALSE,"","Naef, 1912","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepiola","0","0"
"2198","Sepiola intermedia","Sepiola intermedia","species",141456,30208,2289175,562810,"Sepiola intermedia","Sepiola intermedia","Sepiola intermedia","Sepiola intermedia Naef, 1912","Mollusca","accepted",NA,FALSE,"","Naef, 1912","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepiola","0","0"
"2199","Sepiola robusta","Sepiola robusta","species",141458,30207,2289167,562812,"Sepiola robusta","Sepiola robusta","Sepiola robusta","Sepiola robusta Naef, 1912","Mollusca","accepted",NA,FALSE,"","Naef, 1912","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepiola","0","0"
"2200","Sepiola rondeletii","Sepiola rondeletii","species",141459,608204,2289171,207556,"Sepiola rondeletii","Sepiola rondeletii","Sepiola rondeletii","Sepiola rondeletii Leach, 1817","Mollusca","accepted",NA,FALSE,"","Leach, 1817","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepiola","0","0"
"2201","Sepietta neglecta","Sepietta neglecta","species",141450,30204,2289143,867115,"Sepietta neglecta","Sepietta neglecta","Sepietta neglecta","Sepietta neglecta Naef, 1916","Mollusca","accepted",NA,FALSE,"","Naef, 1916","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepietta","0","0"
"2202","Sepietta obscura","Sepietta obscura","species",141451,30203,2289138,15285,"Sepietta obscura","Sepietta obscura","Sepietta obscura","Sepietta obscura Naef, 1916","Mollusca","accepted",NA,FALSE,"","Naef, 1916","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepietta","0","0"
"2203","Sepiolina nipponensis","Sepiolina nipponensis","species",342396,30200,2289073,527592,"Sepiolina nipponensis","Sepiolina nipponensis","Sepiolina nipponensis","Sepiolina nipponensis (Berry, 1911)","Mollusca","accepted",NA,FALSE,"","(Berry, 1911)","Animalia","Cephalopoda","Sepiida","Sepiolidae","Sepiolina","0","0"
"2204","Sepia hirunda","Sepia hirunda","species",342139,27173,4357024,31837,"Sepia hirunda","Sepia hirunda","Sepia hirunda","Sepia hirunda Ho & Lu, 2005","Mollusca","accepted",NA,FALSE,"","Ho & Lu, 2005","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2205","Sepia furcata","Sepia furcata","species",342135,27174,4357018,31836,"Sepia furcata","Sepia furcata","Sepia furcata","Sepia furcata Ho & Lu, 2005","Mollusca","accepted",NA,FALSE,"","Ho & Lu, 2005","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2206","Gonatopsis","Gonatopsis","genus",341428,2156,2290046,1037313,"Gonatopsis","Gonatopsis","Gonatopsis","Gonatopsis Sasaki, 1920","Mollusca","accepted",NA,FALSE,"","Sasaki, 1920","Animalia","Cephalopoda","Oegopsida","Gonatidae","Gonatopsis","0","0"
"2207","Berryteuthis","Berryteuthis","genus",341413,25494,2290054,355842,"Berryteuthis","Berryteuthis","Berryteuthis","Berryteuthis Naef, 1921","Mollusca","accepted",NA,FALSE,"","Naef, 1921","Animalia","Cephalopoda","Oegopsida","Gonatidae","Berryteuthis","0","0"
"2208","Illex argentinus","Illex argentinus","species",342064,80382,2290520,1054837,"Illex argentinus","Illex argentinus","Illex argentinus","Illex argentinus (Castellanos, 1960)","Mollusca","accepted",NA,FALSE,"","(Castellanos, 1960)","Animalia","Cephalopoda","Oegopsida","Ommastrephidae","Illex","0","0"
"2209","Sthenoteuthis oualaniensis","Sthenoteuthis oualaniensis","species",342066,33312,2290451,564401,"Sthenoteuthis oualaniensis","Sthenoteuthis oualaniensis","Sthenoteuthis oualaniensis","Sthenoteuthis oualaniensis (Lesson, 1830)","Mollusca","accepted",NA,FALSE,"","(Lesson, 1830)","Animalia","Cephalopoda","Oegopsida","Ommastrephidae","Sthenoteuthis","0","0"
"2210","Callistoctopus luteus","Callistoctopus luteus","species",535780,201031,5856007,1033637,"Callistoctopus luteus","Callistoctopus luteus","Callistoctopus luteus","Callistoctopus luteus (Sasaki, 1929)","Mollusca","accepted",NA,FALSE,"","(Sasaki, 1929)","Animalia","Cephalopoda","Octopoda","Octopodidae","Callistoctopus","0","0"
"2211","Callistoctopus aspilosomatis","Callistoctopus aspilosomatis","species",534106,211837,5856005,711378,"Callistoctopus aspilosomatis","Callistoctopus aspilosomatis","Callistoctopus aspilosomatis","Callistoctopus aspilosomatis (Norman, 1993)","Mollusca","accepted",NA,FALSE,"","(Norman, 1993)","Animalia","Cephalopoda","Octopoda","Octopodidae","Callistoctopus","0","0"
"2212","Amphioctopus marginatus","Amphioctopus marginatus","species",534099,201036,5856039,893890,"Amphioctopus marginatus","Amphioctopus marginatus","Amphioctopus marginatus","Amphioctopus marginatus (Taki, 1964)","Mollusca","accepted",NA,FALSE,"","(Taki, 1964)","Animalia","Cephalopoda","Octopoda","Octopodidae","Amphioctopus","0","0"
"2213","Sepiella japonica","Sepiella japonica","species",153107,247318,2290915,723604,"Sepiella japonica","Sepiella japonica","Sepiella japonica","Sepiella japonica Sasaki, 1929","Mollusca","accepted",NA,FALSE,"","Sasaki, 1929","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepiella","0","0"
"2214","Sepia subtenuipes","Sepia subtenuipes","species",342177,NA,2290766,386259,"Sepia subtenuipes","Sepia subtenuipes",NA,"Sepia subtenuipes Okutani & Horikawa","Mollusca","accepted",NA,FALSE,"","Okutani & Horikawa [in Okutani, Tagawa & Horikawa], 1987","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2215","Sepia recurvirostra","Sepia recurvirostra","species",342166,247320,2290865,611757,"Sepia recurvirostra","Sepia recurvirostra","Sepia recurvirostra","Sepia recurvirostra Steenstrup, 1875","Mollusca","accepted",NA,FALSE,"","Steenstrup, 1875","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2216","Sepia tokioensis","Sepia tokioensis","species",342182,247321,2290794,386257,"Sepia tokioensis","Sepia tokioensis","Sepia tokioensis","Sepia tokioensis Ortmann, 1888","Mollusca","accepted",NA,FALSE,"","Ortmann, 1888","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2217","Sepia tenuipes","Sepia tenuipes","species",342180,247322,2290705,962441,"Sepia tenuipes","Sepia tenuipes","Sepia tenuipes","Sepia tenuipes Sasaki, 1929","Mollusca","accepted",NA,FALSE,"","Sasaki, 1929","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2218","Sepia prashadi","Sepia prashadi","species",220309,247323,2290782,962443,"Sepia prashadi","Sepia prashadi","Sepia prashadi","Sepia prashadi Winckworth, 1936","Mollusca","accepted",NA,FALSE,"","Winckworth, 1936","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2219","Sepia madokai","Sepia madokai","species",342150,26349,2290746,228507,"Sepia madokai","Sepia madokai","Sepia madokai","Sepia madokai Adam, 1939","Mollusca","accepted",NA,FALSE,"","Adam, 1939","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2220","Sepia gibba","Sepia gibba","species",220310,247324,2290761,962447,"Sepia gibba","Sepia gibba","Sepia gibba","Sepia gibba Ehrenberg, 1831","Mollusca","accepted",NA,FALSE,"","Ehrenberg, 1831","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2221","Sepia bertheloti","Sepia bertheloti","species",141442,79154,2290692,1048735,"Sepia bertheloti","Sepia bertheloti","Sepia bertheloti","Sepia bertheloti d'Orbigny","Mollusca","accepted",NA,FALSE,"","d'Orbigny [in Férussac & d'Orbigny], 1835","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2222","Sepia aureomaculata","Sepia aureomaculata","species",342113,247325,2290783,962449,"Sepia aureomaculata","Sepia aureomaculata","Sepia aureomaculata","Sepia aureomaculata Okutani & Horikawa","Mollusca","accepted",NA,FALSE,"","Okutani & Horikawa [in Okutani, Tagawa & Horikawa], 1987","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2223","Sepia andreana","Sepia andreana","species",342109,247326,2290764,962445,"Sepia andreana","Sepia andreana","Sepia andreana","Sepia andreana Steenstrup, 1875","Mollusca","accepted",NA,FALSE,"","Steenstrup, 1875","Animalia","Cephalopoda","Sepiida","Sepiidae","Sepia","0","0"
"2224","Octopoteuthis","Octopoteuthis","genus",138271,4141,2289867,681983,"Octopoteuthis","Octopoteuthis","Octopoteuthis","Octopoteuthis Rüppell, 1844","Mollusca","accepted",NA,FALSE,"","Rüppell, 1844","Animalia","Cephalopoda","Oegopsida","Octopoteuthidae","Octopoteuthis","0","0"
"2225","Pterygioteuthis giardi","Pterygioteuthis giardi","species",141097,300360,2289894,416668,"Pterygioteuthis giardi","Pterygioteuthis giardi","Pterygioteuthis giardi","Pterygioteuthis giardi H.Fischer, 1896","Mollusca","accepted",NA,FALSE,"","H. Fischer, 1896","Animalia","Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis","0","0"
"2226","Mesonychoteuthis hamiltoni","Mesonychoteuthis hamiltoni","species",325299,156838,2289991,942389,"Mesonychoteuthis hamiltoni","Mesonychoteuthis hamiltoni","Mesonychoteuthis hamiltoni","Mesonychoteuthis hamiltoni Robson, 1925","Mollusca","accepted",NA,FALSE,"","Robson, 1925","Animalia","Cephalopoda","Oegopsida","Cranchiidae","Mesonychoteuthis","0","0"
"2227","Histioteuthis miranda","Histioteuthis miranda","species",341871,300364,2290614,905482,"Histioteuthis miranda","Histioteuthis miranda","Histioteuthis miranda","Histioteuthis miranda (Berry, 1918)","Mollusca","accepted",NA,FALSE,"","(Berry, 1918)","Animalia","Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis","0","0"
"2228","Leachia lemur","Leachia lemur","species",157024,300366,5723900,416681,"Leachia lemur","Leachia lemur","Leachia lemur","Leachia lemur (Berry, 1920)","Mollusca","accepted",NA,FALSE,"","(Berry, 1920)","Animalia","Cephalopoda","Oegopsida","Cranchiidae","Leachia","0","0"
